orf	hom | growth (relative abundance in pooled culture) | cisplatin [1 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | oxaliplatin [10 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | mitomycin C [0.5 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [0.23 mM] | Wu HI~Brown JM, 2004
YOR108W	-0.027000000000000003	-0.141	-0.048	0.013000000000000001
YOR109W	-0.040999999999999995	-0.131	0.03	-0.175
YOR111W	0.005	-0.006999999999999999	-0.027000000000000003	0.052000000000000005
YOR112W	0.027999999999999997	0.275	-0.036000000000000004	0.09699999999999999
YOR113W	0.003	-0.034	-0.018000000000000002	0.09300000000000001
YOR114W	-0.034	-0.09699999999999999	0.017	-0.038
YOR115C	0.023	-0.08199999999999999	0.049	-0.017
YOR118W	-0.024	-0.095	0.027000000000000003	-0.048
YOR120W	-0.048	-0.105	-0.017	-0.09699999999999999
YOR121C	-0.040999999999999995	-0.027000000000000003	-0.006	-0.055
YOR123C	0.036000000000000004	-0.043	-0.018000000000000002	-0.127
YOR124C	-0.042	-0.132	0.003	-0.021
YOR125C	0.027999999999999997	0.193	0.278	0.028999999999999998
YOR126C	-0.042	-0.016	-0.009000000000000001	-0.016
YOR127W	0.242	0.428	0.047	0.17800000000000002
YOR129C	-0.045	-0.059000000000000004	0.098	-0.039
YOR130C	-0.045	-0.012	0.022000000000000002	-0.033
YOR131C	-0.07200000000000001	-0.046	-0.027000000000000003	0.017
YOR132W	0.04	-0.05	0.022000000000000002	0.073
YOR133W	-0.009000000000000001	-0.034	0.013999999999999999	-0.052000000000000005
YOR134W	0.019	-0.016	0.052000000000000005	0.076
YOR135C	-0.363	-0.231	0.063	-0.11199999999999999
YOR136W	-0.36200000000000004	-0.29100000000000004	0.053	-0.166
YOR137C	-0.098	-0.076	0.008	-0.091
YOR138C	-0.13	0.07400000000000001	0.067	-0.135
YOR139C	0.031	0.31		-0.073
YOR140W	0.08199999999999999	0.048	0.087	-0.012
YOR141C	0.207	0.341	-0.114	-0.063
YOR142W	-0.033	-0.004	-0.022000000000000002	-0.11599999999999999
YOR144C	0.18100000000000002	0.221	-0.066	-0.040999999999999995
YOR147W	-0.10300000000000001	0.016	0.028999999999999998	-0.222
YOR150W	-0.034	-0.08900000000000001	0.115	-0.136
YOR152C	-0.013999999999999999	0.08800000000000001	0.008	-0.012
YOR154W	-0.16699999999999998	-0.292	0.055	-0.068
YOR155C	-0.002	-0.006	-0.034	0.02
YOR156C	-0.348	-0.245	0.07	-0.193
YOR158W	-0.026000000000000002	-0.951	0.062	-0.037000000000000005
YOR161C	-0.142	-0.038	-0.107	-0.096
YOR162C	-0.059000000000000004	-0.001	-0.084	0.053
YOR163W	-0.037000000000000005	-0.003	0.040999999999999995	-0.031
YOR164C	-0.187	-0.09300000000000001	0.026000000000000002	0.042
YOR165W	-0.12300000000000001	-0.19699999999999998	0.059000000000000004	-0.057
YOR166C	-0.073	-0.019	0.008	-0.009000000000000001
YOR167C	0.408	0.552	0.237	0.22399999999999998
YOR170W	-0.146	-0.07400000000000001	0.046	-0.031
YOR171C	-0.055999999999999994	0.005	-0.05	-0.102
YOR172W	-0.006	0.06	-0.022000000000000002	-0.03
YOR173W	-0.034	0.016	-0.004	-0.049
YOR175C	-0.013999999999999999	0.061	-0.035	-0.036000000000000004
YOR177C	0.006	0.004	-0.07200000000000001	-0.049
YOR178C	-0.012	-0.115	-0.053	-0.086
YOR179C	0.155	0.425	0.044000000000000004	0.02
YOR180C	0.002	-0.013999999999999999	-0.013999999999999999	0.006999999999999999
YOR182C	0.97	1.3030000000000002		0.452
YOR183W	0.9229999999999999	1.318		0.389
YOR184W	0.008	-0.062	0.004	-0.07400000000000001
YOR185C	0.013000000000000001	-0.012	-0.003	-0.066
YOR186W	-0.001	-0.06	-0.047	-0.09
YOR188W	0.013999999999999999	-0.042	0.002	-0.016
YOR189W	0.14400000000000002	0.32899999999999996	0.066	0.037000000000000005
YOR190W	0.027999999999999997	-0.046	0.125	0.013999999999999999
YOR191W	0.023	0.245	0.16	0.08800000000000001
YOR192C	0.07	-0.004	0.063	0.013000000000000001
YOR193W	-0.001	-0.03	0.04	-0.005
YOR195W	-0.3	-0.36	-0.069	-0.124
YOR197W	-0.035	-0.11	-0.021	-0.038
YOR198C	-0.7509999999999999	-0.71		-0.48700000000000004
YOR200W	-0.08199999999999999	0.11800000000000001		-0.018000000000000002
YOR201C	0.301	0.645		0.18600000000000003
YOR202W	0.006	0.009000000000000001	-0.040999999999999995	0.011000000000000001
YOR205C	0.41600000000000004	0.611		0.134
YOR208W	-0.035	-0.012	-0.022000000000000002	0.0
YOR209C	-0.054000000000000006	0.268		-0.062
YOR213C	0.051	0.009000000000000001	-0.022000000000000002	0.083
YOR214C	-0.005	-0.031	0.004	0.036000000000000004
YOR215C	0.013999999999999999	0.013000000000000001	0.004	0.073
YOR216C	-0.435	-0.8740000000000001	0.053	-0.244
YOR219C	-0.04	0.032	0.012	-0.022000000000000002
YOR220W	0.005	-0.009000000000000001	0.059000000000000004	0.066
YOR221C	0.081	0.838		0.037000000000000005
YOR222W	0.001	0.028999999999999998	-0.013999999999999999	-0.002
YOR223W	-0.084	-0.078	-0.085	-0.004
YOR225W	-0.057	-0.013000000000000001	-0.040999999999999995	0.024
YOR226C	-0.004	0.012	-0.025	0.0
YOR227W	0.018000000000000002	0.019	-0.023	0.086
YOR228C	-0.027999999999999997	0.039	0.057999999999999996	-0.040999999999999995
YOR229W	0.024	0.006999999999999999	0.022000000000000002	-0.065
YOR230W	0.055999999999999994	0.037000000000000005	-0.025	-0.057
YOR231W	-0.087	-0.028999999999999998	0.040999999999999995	-0.121
YOR233W	-0.247	-0.195	-0.003	-0.345
YOR234C	0.41200000000000003	0.873	0.142	0.14400000000000002
YOR235W	0.507	0.762	0.217	0.16899999999999998
YOR237W	0.021	0.036000000000000004	-0.015	0.039
YOR238W	-0.10800000000000001	-0.08	0.055999999999999994	-0.14300000000000002
YOR239W	0.014000000000000002	-0.011	-0.0105	-0.004
YOR242C	-0.035	-0.409	0.036000000000000004	-0.046
YOR243C	0.262	-0.369	0.026000000000000002	0.11199999999999999
YOR245C	0.02	0.052000000000000005	0.027999999999999997	0.091
YOR246C	-0.075	0.017	0.07	-0.02
YOR247W	0.047	0.10099999999999999	-0.03	0.028999999999999998
YOR248W	-0.040999999999999995	0.14	-0.062	-0.012
YOR251C	0.36200000000000004	0.485	0.099	0.16699999999999998
YOR252W	0.004	0.033	-0.025	0.036000000000000004
YOR253W	-0.019	-0.044000000000000004	0.098	-0.026000000000000002
YOR255W	-0.039	-0.063	0.052000000000000005	0.012
YOR263C	-0.026000000000000002	-0.027999999999999997	0.005	0.027999999999999997
YOR264W	0.023	0.033	0.049	0.051
YOR265W	-0.166	-0.124	0.031	-0.099
YOR266W	-0.111	-0.06	0.015	-0.133
YOR267C	-0.068	0.036000000000000004	0.012	-0.031
YOR268C	-0.1	0.063	-0.006	-0.057999999999999996
YOR269W	-0.124	-0.094	-0.11699999999999999	-0.062
YOR271C	0.036000000000000004	0.027999999999999997	-0.037000000000000005	0.004
YOR273C	-0.018000000000000002	-0.004	-0.027000000000000003	0.04
YOR274W	0.162	0.067	0.09	-0.01
YOR275C	0.109	0.254	-0.037000000000000005	-0.01
YOR276W	-0.038	-0.138	0.066	-0.053
YOR277C	-0.05	-0.214	0.0	-0.046
YOR279C	0.032	-0.02	0.039	-0.085
YOR280C	-0.069	-0.095	-0.027000000000000003	0.011000000000000001
YOR283W	0.037000000000000005	-0.045	0.011000000000000001	-0.004
YOR284W	0.031	-0.016	0.013999999999999999	0.018000000000000002
YOR285W	-0.006999999999999999	0.019	0.001	0.033
YOR286W	-0.063	-0.131	-0.049	-0.062
YOR288C	-0.004	-0.042	0.0	-0.059000000000000004
YOR289W	-0.036000000000000004	-0.009000000000000001	-0.043	-0.057
YOR290C	-0.012	-0.159		0.084
YOR292C	-0.109	0.051	0.02	-0.09699999999999999
YOR295W	0.7070000000000001	1.489		0.374
YOR296W	-0.027000000000000003	0.061	0.006	-0.031
YOR297C	0.066	0.12300000000000001	0.004	-0.034
YOR298C-A	0.0955	0.11900000000000002	-0.005500000000000001	0.17149999999999999
YOR298W	-0.004	-0.025	-0.026000000000000002	-0.051
YOR299W	-0.062	-0.011000000000000001	0.042	-0.08199999999999999
YOR300W	-0.033	0.06	-0.045	0.02
YOR302W	0.086	0.17600000000000002	-0.019	0.139
YOR303W	0.106	0.064	0.009000000000000001	0.23600000000000002
YOR304C-A	-0.031	0.064	-0.022000000000000002	-0.059000000000000004
YOR304W	-0.051	0.20600000000000002	-0.008	0.006999999999999999
YOR305W	0.284	0.818	0.146	0.073
YOR306C	-0.036000000000000004	0.044000000000000004	0.03	-0.042
YOR307C	-0.076	-0.065	-0.013999999999999999	-0.073
YOR308C	0.303	0.51	0.166	0.285
YOR309C	0.77	1.551		0.386
YOR311C	0.011000000000000001	-0.039	0.001	-0.066
YOR313C	0.011000000000000001	-0.049	0.031	-0.048
YOR314W	-0.003	-0.016	-0.059000000000000004	-0.04
YOR315W	0.025	-0.054000000000000006	-0.002	-0.046
YOR316C	-0.012	-0.11	0.042	-0.059000000000000004
YOR317W	-0.008	-0.2	-0.028999999999999998	-0.043
YOR318C	-0.024	-0.040999999999999995	0.10300000000000001	-0.012
YOR320C	-0.033	-0.275	-0.012	-0.06
YOR321W	-0.015	-0.161	-0.004	0.01
YOR322C	0.068	-1.143	0.19	-0.17
YOR323C	0.161	-0.42	0.16399999999999998	-0.07200000000000001
YOR324C	-0.031	-0.087	-0.012	-0.038
YOR325W	0.152	0.222	-0.005	0.065
YOR327C	-0.021	-0.188	0.11900000000000001	0.001
YOR328W	-0.015	-0.027999999999999997	0.003	0.011000000000000001
YOR330C	0.048	0.158	0.11599999999999999	0.073
YOR332W	0.22	0.282	0.057999999999999996	0.083
YOR333C	0.124	0.18	-0.051	0.102
YOR334W	-0.01	0.019	-0.057	0.035
YOR337W	-0.052000000000000005	-0.319	-0.013999999999999999	-0.034
YOR338W	0.127	0.024	0.037000000000000005	-0.019
YOR339C	0.243	0.45299999999999996	-0.133	0.09
YOR342C	-0.243	-0.294	0.062	-0.155
YOR343C	0.004	0.024	-0.08	0.024
YOR344C	0.021	-0.049	0.083	0.139
YOR345C	-0.591	-0.7759999999999999	-0.187	-0.5
YOR346W	-1.6440000000000001	-1.945	-0.251	-1.327
YOR347C	0.017	0.004	-0.035	0.006999999999999999
YOR348C	-0.051	-0.069	0.017	-0.027000000000000003
YOR349W	0.045	0.063	0.158	0.013999999999999999
YOR350C	-0.10300000000000001	-0.013000000000000001	-0.025	-0.1
YOR351C	-0.013000000000000001	-0.016	0.009000000000000001	-0.022000000000000002
YOR352W	-0.011000000000000001	0.049	0.027000000000000003	0.043
YOR354C	0.037000000000000005	0.064	0.047	-0.079
YOR355W	0.025	0.125	-0.002	-0.113
YOR356W	-0.02	-0.079	-0.019	-0.09699999999999999
YOR357C	-0.001	-0.099	0.004	-0.053
YOR358W	-0.095	0.043	-0.055999999999999994	-0.221
YOR359W	0.583	0.57	0.001	0.251
YOR360C	-0.523	-0.708	-0.11800000000000001	-0.385
YOR363C	-0.002	-0.02	-0.1	-0.028999999999999998
YOR364W	0.005	-0.075	-0.037000000000000005	0.024
YOR365C	-0.008	-0.031	0.009000000000000001	-0.016
YOR366W	0.223	0.278	-0.024	0.006
YOR367W	0.008	0.009000000000000001	-0.003	-0.044000000000000004
YOR368W	-0.175	-0.348	-1.031	-0.124
YOR369C	0.17	0.281	0.149	0.017
YOR371C	-0.332	-0.505	-0.02	-0.289
YOR374W	0.005	0.024	-0.016	-0.043
YOR375C	0.005	0.076	0.038	0.046
YOR376W	0.013999999999999999	0.027000000000000003	-0.04	-0.002
YOR377W	-0.086	-0.11599999999999999	0.022000000000000002	-0.011000000000000001
YOR378W	-0.002	0.005	-0.086	0.054000000000000006
YOR379C	0.19	0.28	-0.021	0.08199999999999999
YOR380W	0.002	-0.033	0.064	-0.008
YOR381W	0.003	0.036000000000000004	0.028999999999999998	0.001
YOR382W	0.004	0.025	-0.013000000000000001	0.039
YOR384W	0.004	-0.011000000000000001	0.077	0.026000000000000002
YOR385W	-0.001	0.001	-0.057999999999999996	-0.077
YOR386W	0.003	-0.003	0.073	-0.015
YPL001W	0.057	-0.004	-0.02	-0.022000000000000002
YPL002C	0.022000000000000002	0.174	-0.018000000000000002	-0.11699999999999999
YPL003W	0.11199999999999999	0.047	0.005	0.043
YPL004C	-0.027999999999999997	0.012	0.057999999999999996	0.049
YPL005W	0.057999999999999996	0.503		0.08199999999999999
YPL006W	0.033	0.055	0.01	0.034
YPL008W	-0.733	-0.813	-0.019	-0.444
YPL009C	0.065	0.20600000000000002	0.002	0.084
YPL013C	-0.015	0.217	0.068	-0.042
YPL014W	-0.172	-0.214	0.049	-0.053
YPL015C	-0.092	-0.10400000000000001	-0.009000000000000001	-0.023
YPL017C	-0.16699999999999998	-0.09	-0.24100000000000002	0.155
YPL018W	-0.262	-0.376	0.133	-0.066
YPL019C	0.002	0.027999999999999997	-0.098	0.003
YPL021W	-0.05	-0.054000000000000006	0.02	-0.068
YPL022W	-1.851	-2.628	-1.087	-1.72
YPL023C	-0.10800000000000001	-0.33399999999999996	-0.064	-0.107
YPL025C	0.006999999999999999	-0.009000000000000001	0.067	-0.006999999999999999
YPL026C	0.152	0.052000000000000005	-0.005	0.018000000000000002
YPL027W	-0.046	-0.065	-0.061	-0.129
YPL030W	-0.073	-0.17300000000000001	0.013999999999999999	-0.109
YPL032C	0.055	0.046	-0.013000000000000001	-0.01
YPL033C	-0.09300000000000001	-0.18	0.057999999999999996	-0.12300000000000001
YPL034W	0.03	-0.004	-0.024	-0.042
YPL035C	-0.10300000000000001	-0.078	0.009000000000000001	-0.096
YPL036W	0.071	-0.004	0.001	-0.003
YPL037C	-0.036000000000000004	0.064	-0.045	-0.03
YPL038W	-0.05	-0.165	0.10300000000000001	-0.111
YPL039W	-0.043	-0.040999999999999995	-0.021	-0.09
YPL041C	-0.011000000000000001	-0.037000000000000005		0.07200000000000001
YPL042C	-0.242	0.22399999999999998	0.179	-0.237
YPL046C	-0.242	-0.109	-0.107	-0.23800000000000002
YPL047W	-0.32899999999999996	0.017	0.038	-0.345
YPL048W	-0.034	-0.064	-0.002	-0.049
YPL049C	-0.342	-0.743	-0.073	-0.154
YPL051W	0.10400000000000001	0.08800000000000001	0.021	0.068
YPL052W	-0.016	-0.061	0.005	-0.006
YPL053C	-0.149	-0.204	-0.09699999999999999	-0.003
YPL054W	-0.083	-0.12	0.034	-0.013000000000000001
YPL055C	-0.201	-0.777	-0.115	-0.071
YPL056C	-0.146	-0.052000000000000005	0.057	0.013999999999999999
YPL057C	-0.247	-0.057999999999999996	0.063	-0.10800000000000001
YPL058C	-0.009000000000000001	-0.168	0.035	0.048
YPL060W	-0.16699999999999998	-0.172	-0.048	-0.128
YPL061W	0.455	1.0490000000000002	-0.01	0.193
YPL062W	0.281	0.619	0.195	0.13
YPL064C	-0.033	-0.08800000000000001	0.040999999999999995	0.003
YPL065W	0.016	0.114	0.113	-0.135
YPL066W	0.03	0.002	0.1	-0.015
YPL067C	-0.055	-0.154	-0.059000000000000004	-0.012
YPL068C	0.16399999999999998	-0.008	0.19899999999999998	0.10300000000000001
YPL070W	-0.055999999999999994	-0.586	0.024	-0.03
YPL071C	0.033	-0.619	0.013999999999999999	-0.024
YPL072W	-0.022000000000000002	-0.631	-0.03	-0.09
YPL073C	-0.105	-0.636	-0.053	-0.04
YPL074W	-0.015	-0.672	-0.033	-0.073
YPL077C	-0.09	-0.127	0.042	-0.055
YPL078C	0.39	0.642		0.342
YPL079W	0.022000000000000002	-0.369	-0.008	-0.022000000000000002
YPL080C	0.321	0.195	0.036000000000000004	0.154
YPL081W	-0.059000000000000004	-0.09	0.004	-0.016
YPL084W	-0.049	-0.28300000000000003	0.012	-0.054000000000000006
YPL086C	0.527	0.564		0.304
YPL087W	-0.006	0.016	-0.061	0.07200000000000001
YPL088W	0.022000000000000002	-0.081	0.037000000000000005	0.07
YPL089C	-0.066	-0.059000000000000004		0.006999999999999999
YPL091W	-0.214	-0.45299999999999996	0.052000000000000005	-0.127
YPL092W	-0.042	-0.038	-0.084	-0.001
YPL095C	-0.018000000000000002	-0.069	0.001	-0.052000000000000005
YPL096W	-0.012	-0.048	-0.051	-0.066
YPL098C	0.153	0.265	0.203	0.081
YPL099C	-0.037000000000000005	-0.053	0.001	-0.053
YPL100W	-0.042	0.006	-0.034	-0.015
YPL101W	0.674	0.773	0.233	0.209
YPL102C	0.531	0.743	0.021	0.265
YPL103C	-0.037000000000000005	-0.038	0.024	-0.042
YPL104W	0.295	0.457	0.145	0.159
YPL105C	0.013999999999999999	0.039	0.04	-0.012
YPL107W	-0.04	-0.037000000000000005	-0.021	0.040999999999999995
YPL108W	0.051	-0.006	0.075	0.045
YPL109C	-0.053	-0.015	0.032	-0.013000000000000001
YPL110C	-0.051	-0.087	-0.042	-0.033
YPL111W	-0.003	-0.025	0.013000000000000001	0.001
YPL112C	-0.045	-0.017	0.043	-0.026000000000000002
YPL113C	-0.081	0.012	0.0	-0.003
YPL114W	0.001	0.005	0.019	-0.009000000000000001
YPL115C	-0.109	0.07400000000000001	-0.073	-0.055999999999999994
YPL116W	0.004	-0.023	-0.055999999999999994	-0.027999999999999997
YPL118W	0.522	1.183	0.48	0.305
YPL119C	-0.005	-0.032	-0.05	-0.068
YPL120W	-0.077	-0.326	-0.008	-0.146
YPL121C	-0.048	-0.16	0.006999999999999999	-0.077
YPL123C	-0.03	-0.051	0.001	-0.08
YPL127C	-0.045	-0.086	-0.040999999999999995	-0.114
YPL130W	-0.042	-0.016	-0.006999999999999999	-0.153
YPL132W	0.006	0.153		0.003
YPL133C	0.037000000000000005	0.09699999999999999	-0.001	-0.017
YPL134C	-0.043	-0.035	0.10099999999999999	-0.085
YPL135W	-0.073	-0.07200000000000001	-0.001	-0.06
YPL136W	0.201	0.19399999999999998	0.019	0.021
YPL137C	0.237	0.23199999999999998	0.002	0.102
YPL138C	-0.158	-0.057999999999999996	0.0	-0.083
YPL139C	-0.081	0.128	-0.055999999999999994	-0.10300000000000001
YPL140C	-0.128	-0.281	-0.011000000000000001	-0.139
YPL141C	-0.028999999999999998	-0.126	0.042	-0.07200000000000001
YPL144W	0.109	0.222	0.11	-0.019
YPL145C	-0.03	0.111	-0.02	-0.040999999999999995
YPL147W	-0.028999999999999998	-0.017	-0.022000000000000002	-0.019
YPL148C	0.14300000000000002			-0.122
YPL149W	-0.04	0.139	0.037000000000000005	-0.151
YPL150W	-0.022000000000000002	-0.081	0.015	-0.07400000000000001
YPL152W	-0.138	-0.37	-0.017	-0.154
YPL154C	-0.016	-0.002	-0.037000000000000005	-0.08199999999999999
YPL155C	-0.125	-0.036000000000000004	-0.071	-0.084
YPL156C	-0.026000000000000002	-0.006	0.055999999999999994	-0.10400000000000001
YPL158C	0.064	-0.09699999999999999	0.162	-0.005
YPL159C	0.03	0.115	0.038	-0.125
YPL161C	0.26	0.732	0.278	-0.009000000000000001
YPL162C	-0.040999999999999995	-0.055	-0.057999999999999996	-0.127
YPL163C	-0.045	0.021	-0.037000000000000005	-0.062
YPL164C	-0.05	-0.017	-0.075	-0.052000000000000005
YPL165C	-0.009000000000000001	0.013000000000000001	-0.032	-0.061
YPL166W	-0.032	0.012	0.034	-0.10800000000000001
YPL167C	-1.7	-2.088	-0.191	-1.506
YPL168W	-0.040999999999999995	-0.036000000000000004	-0.015	-0.091
YPL170W	-0.002	0.027000000000000003	0.062	-0.121
YPL171C	-0.055	-0.064	0.036000000000000004	-0.10300000000000001
YPL172C	-0.004	0.109	0.043	-0.09300000000000001
YPL174C	0.033	0.138	0.295	-0.044000000000000004
YPL176C	0.013000000000000001	0.006999999999999999	0.061	-0.023
YPL177C	-0.016	-0.059000000000000004	0.027999999999999997	-0.035
YPL178W	0.278	-0.27899999999999997	0.061	0.24600000000000002
YPL179W	0.07400000000000001	0.065	0.040999999999999995	0.037000000000000005
YPL180W	-0.349	-0.501	0.059000000000000004	-0.331
YPL181W	0.141	0.287	-0.04	-0.03
YPL182C	0.14	0.243	-0.006999999999999999	-0.067
YPL183C	0.099	0.106	-0.023	0.08900000000000001
YPL183W-A	-0.19049999999999997	0.102		-0.357
YPL184C	-0.2	-0.331	0.025	-0.185
YPL185W	-0.023	0.003	-0.005	-0.04
YPL186C	-0.073	-0.054000000000000006	0.039	-0.059000000000000004
YPL187W	0.021	0.017	0.012	-0.017
YPL189W	-0.024	-0.008	-0.040999999999999995	0.054000000000000006
YPL191C	-0.051	-0.013000000000000001	0.021	-0.23199999999999998
YPL192C	-0.024	-0.057999999999999996	-0.016	-0.18100000000000002
YPL194W	-0.172	-0.35200000000000004	-1.058	-0.136
YPL195W	-0.051	-0.633	0.003	-0.314
YPL196W	-0.032	-0.003	-0.034	-0.076
YPL197C	0.032	0.109	-0.064	-0.10300000000000001
YPL198W	0.033	0.12	-0.105	-0.124
YPL199C	0.008	0.049	-0.005	-0.067
YPL200W	-0.07200000000000001	-0.06	-0.013000000000000001	-0.175
YPL201C	-0.087	-0.087	-0.122	-0.184
YPL202C	0.038	0.077	0.038	-0.098
YPL203W	-0.01	-0.129	0.069	-0.132
YPL205C	0.48200000000000004	1.045		0.166
YPL206C	-0.008	0.034	-0.026000000000000002	-0.091
YPL207W	-0.01	0.05	-0.019	-0.098
YPL208W	-0.153	0.499	-0.057999999999999996	-0.251
YPL212C	0.066	0.191	0.036000000000000004	-0.09
YPL214C	0.508	0.7140000000000001	0.489	0.265
YPL215W	-0.146	-0.005	0.079	-0.129
YPL216W	-0.067	-0.017	0.035	-0.053
YPL219W	-0.066	-0.001	-0.054000000000000006	-0.054000000000000006
YPL220W	-0.042	0.023	-0.064	-0.087
YPL221W	-0.002	-0.033	-0.034	0.006
YPL222W	-0.046	-0.09699999999999999	-0.049	-0.036000000000000004
YPL223C	-0.011000000000000001	0.025	-0.01	-0.042
YPL224C	0.012	0.04	-0.04	0.081
YPL225W	0.09	-0.15	0.154	-0.04
YPL226W	0.395	0.57	0.152	0.182
YPL227C	-0.034	-0.243	-0.055999999999999994	-0.126
YPL229W	0.027999999999999997	0.073	-0.068	0.057
YPL230W	0.025	0.023	-0.026000000000000002	-0.133
YPL232W	0.08	0.095	-0.006999999999999999	0.096
YPL236C	-0.018000000000000002	-0.094	-0.087	-0.057999999999999996
YPL240C	0.025	0.0	-0.015	-0.07200000000000001
YPL241C	0.002	0.008	0.095	-0.062
YPL244C	-0.066	-0.127	-0.046	-0.23800000000000002
YPL245W	-0.040999999999999995	-0.098	-0.009000000000000001	-0.132
YPL246C	0.031	0.037000000000000005	0.026000000000000002	-0.14300000000000002
YPL247C	0.009000000000000001	-0.035	-0.027000000000000003	-0.078
YPL248C	-0.003	0.053	-0.061	-0.052000000000000005
YPL249C	0.028999999999999998	0.040999999999999995	-0.024	-0.063
YPL250C	0.033	-0.095	-0.07400000000000001	-0.077
YPL253C	-0.442	-0.16399999999999998	-0.24600000000000002	-0.278
YPL256C	-0.040999999999999995	-0.19399999999999998	-0.094	-0.094
YPL257W	0.008	0.035	-0.02	0.013000000000000001
YPL258C	0.047	0.067	0.021	-0.079
YPL259C	-0.11	-0.14800000000000002	-0.028999999999999998	-0.24
YPL261C	-0.052000000000000005	-0.11199999999999999	-0.08800000000000001	-0.106
YPL262W	-0.044000000000000004	0.536	-0.185	-0.264
YPL263C	-0.003	0.045	-0.03	-0.057
YPL264C	-0.042	0.055	-0.067	0.015
YPL265W	0.121	0.257	0.026000000000000002	-0.015
YPL267W	-0.077	-0.015	-0.006999999999999999	-0.053
YPL269W	-0.457	-1.087	-0.149	-0.23399999999999999
YPL270W	0.001	0.11	0.094	0.019
YPL272C	-0.063	-0.031	0.040999999999999995	-0.132
YPL273W	-0.045	-0.001	-0.033	-0.105
YPL274W	-0.036000000000000004	-0.01	-0.10300000000000001	-0.035
YPR001W	-0.001	-0.013999999999999999	-0.031	0.047
YPR002W	-0.131	-0.08	-0.003	-0.016
YPR003C	-0.036000000000000004	-0.106	0.008	-0.006
YPR004C	-0.051	-0.002	0.046	0.087
YPR005C	-0.099	-0.201	0.051	-0.057999999999999996
YPR006C	-0.064	-0.038	-0.066	0.048
YPR007C	-0.015	0.006999999999999999	0.044000000000000004	0.155
YPR008W	-0.024	0.017	0.068	0.165
YPR009W	-0.105	-0.035	0.002	0.099
YPR011C	0.017	0.068	0.004	-0.013000000000000001
YPR012W	-0.002	0.045	0.03	0.094
YPR013C	0.036000000000000004	0.061	-0.044000000000000004	0.13699999999999998
YPR014C	0.023	0.087	-0.079	0.155
YPR015C	-0.051	-0.049	-0.009000000000000001	0.135
YPR017C	0.032	0.10400000000000001	0.069	0.182
YPR018W	-0.35	-0.192	0.247	-0.07
YPR020W	0.054000000000000006	0.025	-0.006	0.17300000000000001
YPR021C	0.036000000000000004	0.096	0.033	0.163
YPR022C	0.045	0.068	0.114	0.139
YPR023C	-0.129	-0.466	0.042	0.033
YPR024W	0.281	0.55	0.292	0.18100000000000002
YPR026W	0.046	-0.012	-0.006999999999999999	0.08800000000000001
YPR027C	0.012	0.043	0.013000000000000001	0.156
YPR028W	0.027000000000000003	0.052000000000000005	0.051	0.152
YPR029C	0.042	0.128	0.035	0.16899999999999998
YPR030W	-0.033	-0.064	-0.024	0.196
YPR031W	-0.099	-0.1	-0.033	0.084
YPR032W	-0.053	-0.05	-0.212	0.084
YPR037C	-0.295	-0.321	-0.024	-0.16399999999999998
YPR038W	-0.368	-0.345	0.038	-0.223
YPR039W	-0.496	-0.624	-0.07200000000000001	-0.23399999999999999
YPR040W	-0.7140000000000001	-0.9640000000000001	-0.106	-0.456
YPR042C	0.012	0.132	-0.027000000000000003	0.085
YPR045C	-0.017	0.057	-0.028999999999999998	0.055999999999999994
YPR046W	-0.05	0.084	-0.006	0.002
YPR049C	0.161	0.276	-0.004	0.153
YPR050C	0.287	0.252	0.086	0.182
YPR051W	0.201	0.217	0.013999999999999999	0.073
YPR052C	0.177	0.207	0.003	0.17800000000000002
YPR053C	0.10300000000000001	0.044000000000000004	0.042	0.168
YPR054W	0.087	0.13	-0.078	0.124
YPR057W	0.5589999999999999	0.866	0.134	0.315
