orf	hap a | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hap alpha | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hom | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008
YLR188W		-0.009131768697586142	-0.0049119485280179846
YLR189C		-0.01568049182445743	-0.0038827141238922235
YLR190W	-0.014684051522908345	-0.013402452170112428	-0.00108354812758052
YLR191W	-0.00866858497564313	-0.00757433072607143	-0.0017214101161879955
YLR192C	0.0	-0.025523977835062033	-0.001288281330525391
YLR193C	-0.0091481622237988	-0.02256930506968826	-0.02527848210299872
YLR194C	-0.020602061639293057	-0.013851608960158832	-0.0023312702138992415
YLR199C	-0.011527951209809501	-0.01170804013284424	-0.0010671307317124256
YLR200W	-0.08731945034681109	-0.0653401181830603	-0.003201392195165905
YLR201C		-0.004241733739825047	-0.007559670432373017
YLR202C	-9.953490055942006e-05	-0.002160205076200227	
YLR203C	-0.003618827388401652	-0.0026487135143493474	0.0
YLR204W	-0.0008722089057957868	-0.023015723014757447	-0.042339589278968345
YLR205C	-0.012975731581534112	-0.008379431173790832	-0.011659825432899812
YLR206W	-0.007121269703390655	-0.006549703187226434	-4.1043489670236406e-05
YLR207W	-0.025064697685354156	-0.004377953723839058	-0.00015596526080415417
YLR209C	-0.021671462439139387	-0.01186683438696505	-0.004877840476086831
YLR210W	-0.0259931729012708	-0.011995045434288483	-0.0071156947298477245
YLR211C		-0.01198258339936821	-0.0037367687402319774
YLR213C	-0.020832441545991297	-0.014268914859869421	-0.0018880005253748052
YLR214W	-0.02199192749388591	-0.027563587930659387	-0.0019290440150450412
YLR216C	-0.01721384385764741	-0.015225891614706845	-0.0451742617209251
YLR217W	-0.014193762871745189	-0.01309428484768791	-0.009735914634681635
YLR218C	-0.028909702392569445	-0.023583453948973244	-0.00722991266721159
YLR219W	-0.022067262791758663	-0.014923604654276897	-0.01952442142003385
YLR220W	-0.01188553151644141	-0.014338031297735069	-0.005486144910404658
YLR221C	-0.016948078976400858	-0.0070120089416479785	-0.011564530945365942
YLR224W	-0.014486852344472171	-0.004598854674153883	-0.008786368678840912
YLR225C	-0.0886421524944348	-0.015323246213278708	-0.01946050028951711
YLR226W			-0.03233363863849692
YLR227C	-0.02179814322166095	-0.02167950788668851	-0.1355542166605401
YLR228C	-0.03972631695057822	-0.004629648357682052	-0.015143411088373781
YLR231C	-0.03346849971857774	-0.004738347836449488	-0.029601711978075998
YLR232W	-0.019809620041287855	-0.004700921919703806	-0.0031937484073721735
YLR233C	-0.00916428861971829	-0.003997412776155387	-0.006844422106844749
YLR234W	-0.08652060236141537	-0.023496594590756495	-0.005249299244052407
YLR235C	-0.10575368519431522	-0.02955556657695839	0.0
YLR236C	-0.016406078281787414	-0.005277073229005412	-0.006018163575837765
YLR237W	0.0	-0.040449982240035265	-0.016831204259165684
YLR238W	-0.04253243750253222	-0.0511983578314266	-0.019619056876246058
YLR239C	-0.010422637969676036	-0.005099552565123282	-0.01943083235055638
YLR240W	-0.334994982893592		-0.5206820150891556
YLR241W	-0.008998210780460321	-0.02762802449373459	-0.010174042144677846
YLR242C		-0.03383009242374304	-0.08966917937571836
YLR244C	-0.0313310153996065	-0.01705451406685122	0.0
YLR246W	0.0	-0.0435624479060703	-0.02709639485601021
YLR247C	-0.00046325464181172884	-0.02541347582487872	-0.03639739294311048
YLR248W	-0.025695461507828074	-0.013088975223864216	-0.014428330858148717
YLR250W	-0.01678724027724537	-0.017392037729776832	-0.04153948099295974
YLR251W	-0.0175968359250909	-0.007334709152413909	-0.0031110965178627564
YLR252W	-0.017548468236009186	-0.006910743826375774	-0.0008537045853699405
YLR253W	-0.016042665891067287	-0.004768148766230201	-0.006410993088294485
YLR254C		-0.008910478006926894	-0.4018689013710197
YLR255C	-0.008575340175180225	-0.012349827232234177	-0.028139850949971998
YLR257W	-0.01909443766418415	-0.021208328366529975	-0.01734562851009667
YLR258W	-0.003833217259820842	-0.004280085392129557	-0.013753222613132431
YLR260W	-0.004090885403107536		
YLR261C	-0.34298924419210786	-0.5779781919127904	-0.7473014602380396
YLR262C	-0.33384388055488545	-0.5857565439652296	-0.7236432441843229
YLR262C-A	0.0	-0.01693667046434528	-0.006823810595960225
YLR263W	-0.021633991772581893	-0.0055950972054570666	-0.0017402439625046982
YLR264W	-3.7060371334598454e-05	-0.005060777523156777	-0.00014775656287010691
YLR265C	-0.024481903820866575	-0.0029403584058615884	-0.004104348968168757
YLR266C	-0.024128304539102603	-0.001818068319659186	-0.003964801103261325
YLR267W	-0.009621723990731662	-0.003840613250539908	-0.027142698372120123
YLR268W	-0.05371004655202194	-0.1236198007505237	-0.3896286200100244
YLR269C	-0.016886124425650108	-0.005724298778336174	-0.02892755442003671
YLR270W	-0.0010949565480082367	-0.0005761513092323186	
YLR271W	-0.004801963534145322	-0.01673339792548818	-0.020497091565991738
YLR273C	-0.00832073931246894	-0.021304533081998995	-0.005599968294945002
YLR278C	-0.00013028297461489227	-0.006927769801967215	-0.0023887310994662007
YLR279W	-0.0029729356780522865	-0.008224985114726585	-0.002733496412810698
YLR280C	-0.06581921950856781	-0.006828516551035583	-0.004227479437208094
YLR281C		-0.0038844966920682936	-0.0025036528705714906
YLR282C		-0.003065173239806398	-0.21787937684844041
YLR283W	-0.012754508150618602	-0.0012527612741092256	-0.0037924184465604484
YLR284C	-0.009829096490576223	-0.0017628721702067725	-0.004202853343405953
YLR285W	-0.01939006119125304	-0.002520137714522553	-0.0020521744840843784
YLR286C	-0.039844142196671324	-0.024111030258243887	-0.021378185112219356
YLR287C	-0.03609593822263513	-0.006175019417396517	-0.0028484181838873603
YLR287C-A	-0.0008616536337879105	-0.0030920949161273863	-0.00017238265664362083
YLR288C	-0.00037405742179169696	-0.011467592165274798	-0.0019536701088471832
YLR289W	-0.0016856673349819223	-0.012737840562495797	-0.005253566679250286
YLR290C	-0.022106511507259573	-0.008666157373028336	-0.003562574904349869
YLR292C	-0.1194901950094441	-0.020439504947260545	-0.0332537668712421
YLR294C	-0.015882084146034623		-0.0023148528180597754
YLR295C	-0.08796468763545486		
YLR296W	-0.029507558340945653	-0.002867815228700134	-0.01304358055155372
YLR297W	-0.0501425679981221	-0.004776684373574597	-0.02529861939083037
YLR299W	-0.005641814658378043	-0.004246494588440409	-0.0033245226642052415
YLR300W	-0.004045186817804839	-0.029412661076428696	-0.0021342614634534793
YLR303W	-0.0012420310247063992	-0.004228724355768322	-0.0012969742739230052
YLR304C	-0.004707558149626105	-0.0002998305387472313	-0.009985274952501556
YLR306W	-0.05450985645159624	-0.011719723120681109	-0.0006649045328582251
YLR307W	-0.03921517536086973	-0.012565923010235926	-0.0023969397974288762
YLR308W	-0.018387270484825902	-0.003917452688286277	-0.002470818078835301
YLR309C	-0.4335143824887815	-0.15754215199304017	-0.19269490089335817
YLR311C	-0.019798304837225233	-0.004498413941450584	-0.004071514176432568
YLR312C	-0.00925810655676166	-0.003895321984533246	-0.0032506443827988157
YLR312W-A	-0.001317350321215235		-0.011076185081184003
YLR313C	-0.024688369559240513	-0.0031750591519308126	-0.008465516670200499
YLR315W	-0.00814976489728747	-0.0028035960564788925	-0.004670749125789787
YLR318W		-0.002028771881972548	-0.0019865049005833727
YLR319C	-0.007457441630471058	-0.004861469850326198	-0.0001313391669733844
YLR320W	-0.0037591044034348355	-0.011456132065245242	-0.009679426690207625
YLR322W	-0.1812799024083572	-0.16532342999743488	-0.3928538941359811
YLR324W	-0.01048443422522138	-0.003591628500614245	-0.000508939272054071
YLR325C	-0.012863871718295313	-0.005800927328900663	-0.002782748600414982
YLR326W	-0.010014319484506158	-0.006752390913555756	-0.0026678268293096924
YLR327C	-0.0064825804303019745	-0.006175251007650658	-0.0037301157031534565
YLR328W	-0.016920243696948428	-0.004575910748979727	-0.005651215496801924
YLR329W	-0.010898418279218586	-0.006148842233686183	-0.11062742768506861
YLR330W	-0.0029565581252065844	-0.013143512955935627	-0.020945566156500773
YLR331C	-2.605659491692028e-05	-0.0013725652582836881	-0.011934406503830874
YLR332W	0.0	-0.0031000250868886132	-0.0068064988968659776
YLR333C	-0.014407219360364158	-0.006625645923349178	-0.0013872699512547811
YLR334C	-0.009183296882420802	-0.031801983961794164	-0.03210749669078039
YLR335W	-0.017084251628805086	-0.009150172777534535	-0.011583575504704846
YLR337C	-0.03280729793768116	-0.009620329833038309	-0.006642317166414345
YLR338W	-0.019016307587190945	-0.013967145153140893	-0.03155922874063949
YLR341W	-0.021703858429921667	-0.007860932562435629	-0.04225015409260051
YLR342W	-0.024327555295902144	-0.06749676356416448	-0.16452333981256265
YLR343W	-0.02121587012197366	-0.018154692623983667	-0.023321221094065453
YLR344W	-0.014031963384793407	-0.01588795809349187	-0.01341570664729829
YLR345W		-0.015681180934811086	-0.002929855090866909
YLR346C	0.0	-0.02400799861980951	-0.03126658525163224
YLR348C	-0.03529061243271771	-0.01191543076306768	-0.005011578168751261
YLR349W	-0.015877948354866236	-0.02876675904110699	-0.0026678268293096924
YLR350W		-0.042183857288296614	-0.01701663082203225
YLR351C	-0.013635898410134038	-0.005557969483171132	-0.0013626438574240115
YLR352W	-0.007745617611063671	-0.014947216875796573	-0.0013708525553580587
YLR353W	-0.045380424711849825	-0.017438110353171974	-0.011359761810787034
YLR354C	-0.03250831295635048	-0.019760186346666084	-0.05136000193686204
YLR356W	-0.024191157395380046	-0.015011273666620509	-0.01474538563860348
YLR357W	-0.09058561689954443	-0.15928568296708243	-0.23597568404887176
YLR358C	-0.22254387749120463	-0.29274062190526196	-0.1538400358701974
YLR360W	-0.9995222957597353	-0.9325662434446381	-0.7899352492182152
YLR361C	-0.34529524237284503	-0.2536823636694933	-0.2859634553382203
YLR362W	-0.010076801685608937	-0.02706857252112955	
YLR363C	-0.0030920492643226843	-0.012872414008390069	-0.003226511405534564
YLR364W	-0.004378103280985008	-0.009841991024570323	-0.21591415808271694
YLR365W	-0.00978976116849148	-0.016644391959275598	-0.0028648355797840828
YLR366W	-0.07750737400930072	-0.004641109976145557	-0.002832000788019265
YLR367W	-0.004507790921899424	-0.00354026400445868	-0.0031849747992691822
YLR368W	0.0	-0.019443788978798185	-0.007326677548079412
YLR369W			-0.006362193143794367
YLR370C	0.0	-0.07435173051981533	-0.004477611940284706
YLR371W	-0.0076900270540940854	-0.009387334904810422	-0.0005499827617243076
YLR372W	-0.0010840158618278131	-0.006976563116092562	-0.05209950248206882
YLR373C	-0.014927058069642342	-0.050649606658984415	-0.06795784582687778
YLR374C	-0.04660233654569621	-0.13724798031016136	-0.08965294134366648
YLR375W		-0.022484136362583236	-0.0046297056360909234
YLR376C		-0.011996946385824905	-0.000697739324594414
YLR377C	-0.003682665415954622	-0.015831207262950238	-0.037998062747297195
YLR380W	-0.005046293883636941	-0.017335942428809942	-0.0015514439099643545
YLR381W	-0.014907849663796303	-0.016068733118768736	-0.0006649045328582251
YLR382C	-0.017114497921717375		
YLR384C	-0.0003647923289277564	-0.0025611652118313916	-0.05552731269466957
YLR385C	-0.0031528479858257885	-0.03229312221110671	-0.022899541213071996
YLR386W	-0.30193265806512704	-0.2600520643368147	-0.08071712139766224
YLR387C	-0.016093316417182344	-0.020911642650938415	-0.022745467774501323
YLR388W	-0.0022478692155002613	-0.011633889448840383	-0.03569976575989299
YLR389C	-0.030740127755338412	-0.025112135964981484	-0.07968278469833907
YLR390W	-0.059386051458220776	-0.020400828700271087	-0.021315042835638922
YLR390W-A	-0.02517385029497657	-0.007545388246299322	-0.01910428184816514
YLR392C	-0.01849297546177614	-0.004999462423377985	-0.001600696097568638
YLR393W	-1.7371063277946854e-05	-0.002705802243482798	-0.0026969158020988455
YLR394W	-0.003872623617356445	-0.03473102519706008	-0.018013008491286887
YLR395C	-0.005716270487543777	-0.009812817110252118	-0.00850421106202047
YLR396C	-0.007020773554830164	-0.014142544675721201	-0.7775221833634804
YLR398C	-0.000903295290695563	-0.003073146256662789	-0.02298967097564862
YLR399C	-0.1524067755489606	-0.12812430688360377	-0.012760293034384952
YLR400W	-0.009536713742258415	-0.009648050772392797	-0.006382704164308832
YLR401C	-0.009328260982862475	-0.023958955431098633	-0.012330822536786804
YLR402W	-0.0011812323032032947	-0.024305805485814094	-0.011096662040961535
YLR403W	-0.0036829190993558597		0.0
YLR404W	-2.605659491692028e-05	-0.008457031520539381	-0.0027881194164629964
YLR405W	-0.027949406217754966	-0.0057157611733916055	-0.007345583072546008
YLR406C	-7.949667247428811e-05	-0.03548940473948256	-0.02694712675570944
YLR407W	-0.004168085336213022	-0.003838202946063324	-0.010063585600174254
YLR408C		-0.0164231932533398	-0.020425611813391472
YLR410W	-0.011550594097980923	-0.004498999119168021	-0.00219172234899181
YLR412W	-0.015119657633463485	-0.0014783356628264876	-0.0008044523977656566
YLR413W	-0.01615685521901722	-0.005968239863399689	-0.002249183234558769
YLR414C	-0.00033873573401083616	-0.01336430548653039	-0.0018797918274121297
YLR415C	-0.015025745061048076	-0.0108868237206729	-0.00638822297603607
YLR416C		-0.013897384491672944	-0.001986504900612
YLR417W		-0.5713063254977092	-0.620274370970564
YLR418C	-0.020080949154910373	-0.024118978570307807	-0.01780466582390118
YLR420W	-0.01715146496589433	-0.022748790132515507	-0.05452472163936198
YLR421C	0.0	-0.008830279778247132	-0.0013298090656878225
YLR422W	-0.02118331379950706	-0.017014343516181144	-0.00541228632293895
YLR423C	-0.04878412174386823	-0.031614148941976825	-0.024359618282282426
YLR425W	-0.0462985702831721	-0.04079032832209107	-0.01783023606229854
YLR426W	-0.02729305031033916	-0.02433245471527003	-0.0038275688875715553
YLR427W	-0.019088857056060882	-0.02248669828936261	-0.019260426585930236
YLR428C	-0.027651169857206802	-0.013954611374865023	-0.015726620721206654
YLR429W	-0.33480688593551744	-0.00975732822084555	-0.007153104798144849
YLR431C	-0.03956883865246166	-0.012008646267606931	-0.007933334119301621
YLR432W	-0.03751403740060549	-0.015227770956695275	-0.010853375314015281
YLR433C	-0.03411861617227083	-0.01349880480732256	-0.0030135772527423183
YLR434C	-0.01115088264587319	-0.013705660970106498	-0.005646097092085085
YLR435W	-3.2556322428751244e-05	-0.00938939115011464	-0.08583768291802348
YLR436C	-0.02055193390683039	-0.01079316870154442	-6.927726491429019e-05
YLR437C	-0.0307874289186758	-0.013549708994685501	-0.004849408545359341
YLR438W	-0.033174892564132134	-0.011320021703827158	-0.001542116954144334
YLR439W	0.0		-0.005611218846515901
YLR441C	-0.00897469288535698	-0.01284263082481554	-0.008140078629694146
YLR442C	-0.013775991719221692	-0.004168668950533336	
YLR443W	-0.02528541042670297	-0.02351740510901836	-0.02157172766866943
YLR444C	-0.024666840300405307	-0.008154898298828338	-0.01588212132041711
YLR445W	-0.026016562631795304	-0.01289106157692424	-0.018003834927771783
YLR446W	-0.015251320574486991	-0.012468668280418545	-0.0140374843165601
YLR447C	-0.6343638853348009	-0.24801439800699948	-0.4693557376552542
YLR448W	-0.006451731929250843	-0.018742846110219966	-0.020757622436964652
YLR449W	-0.0033761511876464695	-0.018148480640864845	-0.013344630526580295
YLR450W	-0.012396421103319235	-0.012572539903815873	-0.009361090424140715
YLR451W	-0.00479219154670165	-0.014865912666342955	-0.15444467188830785
YLR452C	-0.013109345834943796	-0.011475434518290159	-0.011716517431890994
YLR453C	-0.02295220731866574	-0.013329925283897256	-0.005455584613510385
YLR454W	-0.025610973651104024	-0.01381826693326451	-0.005169815895648335
YLR455W	-0.008085724600179506	-0.003785712412395649	-0.009324217036893758
YLR456W	-0.02829144419845697	-0.015374311562220093	-0.008633679142359466
YLR460C	-0.026522550679336142	-0.011616409039170706	-0.022801074558758877
YLR461W	-0.026034205842753486	-0.008628302520145327	-0.015803973431732208
YML001W	-0.36741734561959705	-0.6598539779832968	-0.9313353271696836
YML002W	-0.007323720766645495	-0.0049976032809141155	-0.00142010474299097
YML003W	-0.0023826270441469626	-0.006163668567198239	-0.00583241212106078
YML004C		-0.008778729511814624	-0.00548167072423636
YML005W	-0.001837524177928715	-0.04662239795518653	-0.0033737748518381534
YML006C	-0.022256373658978784	-0.008284244656834276	-0.0057315002593828854
YML007W	-0.00025975025493483344	-0.011942553516579791	-0.0018962092233088521
YML008C	-0.007772680903070778	-0.003293326769315023	-0.0005007305741200236
YML009C	-0.01611635995373418	-0.010280650342977928	-0.01635985404510942
YML009C-A		-0.0159951468941964	
YML009W-B	-0.000686721477222541	-0.006017960514012685	-0.04007681294197892
YML011C	0.0	-0.01356400990863902	-0.04257072863065804
YML012C-A	-0.047968042482044546	-0.10079010113715817	-0.24679466726559662
YML012W	-0.047348071847682555	-0.022845774228188592	-0.0033984009456402946
YML013W		-0.030087145174243952	-0.08532676906374953
YML014W	-0.008624934060158174	-0.013645738312804046	-0.005861010326541551
YML016C	-0.0007649024090046661	-0.01823084201712681	-0.012439140700269165
YML017W	-0.015606916335501594	-0.05558323431160803	-0.02143622308967301
YML018C	-0.03216806303821466	-0.008591547180362352	-0.005748814282621435
YML019W	-0.016073867275687846	-0.007842870966076311	-0.008050334147015814
YML020W	-0.0026552248282749333	-0.008474387705759714	-0.001945461410884508
YML021C	-0.001198633557723902	-0.017345271365834573	-0.010374270423784016
YML022W	-0.0017375701274132895	-0.030525775509813148	-0.014975759618367106
YML024W	0.0	-0.007545792520414251	-0.047150760946279166
YML026C	0.0	-0.00691768380667632	-0.06901664672265322
YML027W		-0.040812171455785	-0.014340153428055174
YML028W	-0.001063829787244481	-0.009343115450773716	-0.009966233373431091
YML029W	-0.001969403903643493	-0.00398773144261452	-0.00016417395873820142
YML030W	-0.0003516792685011962	-0.008023815212623738	-0.005073239800258377
YML032C	-0.001802356251118456	-0.0066373221765835015	-0.006878888870678318
YML034C-A	-0.0005275189027671255	-0.008250549708632544	-0.007370895081648114
YML034W	-0.0018199402145082546	-0.016171192973895358	-0.014049527009371822
