orf	hap a | abundance of a lysin-related metabolite | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of arginine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of biotin | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of N-acetyl ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of leucine + isoleucine + citrulline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamine + valine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of methionine + proline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of threonine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of alanine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of serine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of asparagine + tyrosine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glycine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of lysine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamate | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of aspartic acid | minimal complete [standard] | Cooper SJ~Fields S, 2010
YGL175C	0.0	1.401026779		1.051873199	1.04574241	1.084731669	1.058634847	1.427811313	0.736622711	1.122816248	0.975668827	1.033155043	0.8898207255	1.763805201	2.798549251	5.50715859
YGL176C		1.358357427		1.04497567	1.063546006	1.020235002	1.078703028	1.274879865	0.857423583	1.061818182	0.936707555	1.066354577	0.77295507	1.585942492	10.19300815	5.77246696
YGL177W		0.70349726	1.596995256	0.817357207	1.009551492	0.943201898	1.105741456	1.139812975	1.012527964	0.822344294	0.918700244	1.193018014	0.493916678	1.178776388	10.74391358	6.986453744
YGL179C	0.0	1.318771408	3.790458619	0.762176974	0.877629759	0.950954694	1.46941979	1.327661515	0.879581352	1.607411992	0.867297558	1.315711941	0.2412153985	2.200179153	0.914402385	0.651211454
YGL180W	0.167716454	0.193496534	0.689984232	0.805286531	0.997559966	0.790063269	0.6979684	0.541214923	0.936736829	0.982007365	1.13338709	0.866915811	1.4292771850000001	0.0	5.225162437	3.834911894
YGL181W	0.0	1.008150463	0.490643121	0.910473851	0.921700957	1.075659248	1.355904353	1.226429016	1.24411768	1.148796905	0.873518265	1.287203646	0.5080955545	1.2419874	1.008735505	0.860242291
YGL194C	2.183117157	1.109573483	1.173963523		1.529495817	1.292877585	0.507874741	1.14546989	0.951586	1.067604275	0.8037903	0.947582746	0.8114519375	2.030937678	7.210361618	0.693181113
YGL195W	0.995447257	0.640140409	1.708977659	12.22826417	1.059896353	1.035524225	2.071493145	0.891239177	0.700470416	0.25791006	1.600417306	1.73234169	1.3292002840000001	2.972248081	8.301287325	1.035862754
YGL196W	0.70460142	1.113447744	0.436229618	0.300111669	0.922706055	0.9444908	0.79395028	0.520545964	1.086821118	1.217156245	0.873154218	0.968296544	0.5824916245	0.980842967	7.703041794	0.585034436
YGL197W	1.241383045	1.064183308	0.344762117	1.340110333	1.105000858	1.197526453	0.741308974	0.841129369	1.646853331	1.857013998	1.28723039	1.322820627	0.779014429	1.927200021	5.296149392	0.280138984
YGL198W	1.79966033	1.361368013	1.112863319		0.984473799	1.049868767	0.871355558	1.499157269	0.896598482	1.347179367	0.903422645	1.055935775	0.811528267	1.53932292	7.204292161	0.407830241
YGL199C	0.6606984295	0.971900022	1.2347982035	0.3073345625	1.0275411269999999	1.350093929	0.8185521245	1.0274182715	0.8399504310000001	2.864764976	0.8198775009999999	0.6997578695	0.95918597975	0.8632941009999999	2.9860499935	5.456659079
YGL200C	0.689998282	0.852362364	0.243913335	1.474036851	0.833195226	0.830530449	0.957203421	1.258088179	0.674822456	0.840135302	0.742263291	0.86408875	0.506391567	1.163841867	2.054393873	0.238443879
YGL202W	0.244602566	0.571002296	0.290819745	1.903903456	0.992612085	0.917471927	0.51897222	1.390075623	0.554571856	1.415519823	1.138198189	0.907001126	0.5797645739999999	0.24224537	1.141951763	0.802616429
YGL203C	0.242168709	0.507057099		1.405639308	0.973475787	0.973455574	0.70076705	1.309963034	0.862272564	1.466368915	1.218806496	0.450720453	1.1315775155	0.266956019	0.880300001	0.7190535
YGL205W	0.339522964	1.674097056	0.335380835	1.536850921	1.246670074	1.347164817	0.848823549	1.88280872	0.900127849	1.796383622	1.138394749	1.291920436	1.166292823	0.647743056	2.518745617	0.912080412
YGL206C	1.624752475	1.195691839	2.015920555	1.734272529	1.50770897	0.671020716	0.758728977		0.756967358	0.373976342	1.212777829	0.598824024	2.0928374265		1.137405721	1.13831255
YGL208W	0.287195052	1.455740815	0.945164172	0.341987716	0.856619144	1.239784305	0.875575565	1.582392998	1.208456806	0.592596815	0.888466997	1.080396533	1.0954692605	1.73683142	8.180208028	7.955904849
YGL209W	2.114099073	1.617623818	0.687178914	0.266610832	0.851158005	1.261064064	0.818342548	1.506457349	0.913775095	0.649992984	0.824930039	0.968092884	0.956182799	1.562755614	7.671487629	22.39533787
YGL210W	0.436877219	0.701454551	0.300201027	1.327470687	0.766776012	0.713426592	1.032458826	1.142582748	0.721436694	0.553835765	0.799729816	0.838740073	0.698367454	0.770186712	7.404408581	0.493826394
YGL211W	0.57073932	0.918561005	0.300201027	0.49692909	1.304588608	0.729640053	1.890344032	1.181905907	1.094949165	0.515820121	0.919701089	1.386149842	1.667366624	0.917534722	9.211964463	0.324440032
YGL212W	0.380898523	0.084964155	1.783530506	1.399259515	1.211642709	0.865432621	0.820995148	1.339100721	0.727077655	0.40699102	1.216703702	0.546634481	0.5539157915	0.070486111	8.236531283	0.604579016
YGL213C	0.473385065	0.892365065	0.408085772	1.322138005	0.923304661	0.845525709	0.703547358	1.21787983	0.876322006	0.469605023	0.865621146	0.928482904	0.810791548	0.28275463	8.534777911	0.542036359
YGL214W	0.5	1.600588617	22.1352575705	1.0496470255	1.229231519	1.1719613335	1.3710503035	1.198363571	1.087316711	2.3675304535	0.922291016	1.419586576	0.91658359275	1.3359100205	5.5582964145	7.0055605145
YGL215W	0.42957565	0.731664357	0.422157695	0.300111669	0.848898194	0.747957125	0.992823994	1.167581463	0.685185573	1.033663152	0.976517254	0.836283467	0.715777028	0.163252315	7.268911938	0.307501396
YGL216W	0.502591341	1.06688326	0.293165066	0.834729202	0.945168692	0.93006628	1.140816439	1.428096075	0.70366026	1.295135668	0.963817383	1.025870582	0.613871421	1.006808389	7.328580255	0.328348948
YGL217C		0.930681111	0.40997556	0.6867103015	0.8290082095	1.0005115665	0.9497019740000001	0.734851326	0.7932951914999999	2.1066689155000002	0.561162337	0.9230545415	0.71498645875	0.926225756	3.0115043005	3.3600696015000002
YGL218W	0.0	1.1497402765		0.9854242165	1.247611934	0.8553988880000001	1.246233288	0.569390348	1.0561783725	0.853660174	1.1435808545000001	1.079183147	0.828032753	1.468673436	4.1969523419999994	5.193918062
YGL219C		1.054695901	0.899432177	0.44400592	0.909814918	0.853022259	1.177968626	0.333209407	1.075653363	0.586292694	0.552489914	0.960569591	0.312793116	0.650553049	3.192070598	1.195878145
YGL220W	0.713119918	1.212263795	0.358834041	0.381072027	1.002661023	0.967874267	0.933620785	1.562947127	0.998220494	1.259872981	0.92837773	1.142610852	0.5108248025	1.054997806	2.69454989	0.346590557
YGL221C	0.209311648	0.698302431	0.283783784	0.295924065	0.93244566	0.977477056	0.595212366	1.347736595	0.689055273	1.176457743	1.076296084	0.829530887	0.48568837099999995	0.98049998	1.923004476	0.704435856
YGL222C	1.294474981	1.579705724		1.574840816	1.24526107	1.075544646	1.545992231	2.110426428	0.694908964	0.581415743	1.940140233	1.361775771	0.5261520385	1.36392394	8.335953613	0.273624124
YGL223C	1.167326733	0.181160704	0.829208701	0.0	0.565540674	0.987317086	0.783418367	0.52952204	0.824198352	0.849306506	0.601970336	0.376683569	0.315928324	0.500811261	1.100568688	1.386733436
YGL224C	0.621850304	0.864789481	0.753616426	0.601619207	1.047471314	1.082040304	0.944715733	1.377420258	0.743973169	0.670864319	1.127982072	0.840645585	0.583709633	1.102959204	2.623906533	0.153750698
YGL226C-A	2.299685213	1.123941118	1.599620542	0.43411502	1.027037072	1.196304375	0.591147124	1.337756319	1.254654739	0.412954258	1.035550822	0.923971261	1.0126281400000001	2.239613898	8.179085458	8.316580557
YGL226W	2.107037216	1.030765341	1.061144397	0.33919598	0.959313083	1.221150641	1.773167594	1.485734342	1.251563429	0.420408306	1.02707074	1.014608447	1.155190901	1.319815311	7.922664197	8.658855457
YGL227W	1.084186117	0.764566609	0.492517311	1.220152644	0.663690029	1.166115959	0.450095071	0.757689185	1.572859511	0.331705135	0.92707796	1.420080018	0.950965391	1.041361097	5.417597425	2.611999597
YGL228W	0.531797618	0.839343345	1.069784529	0.358738135	0.859368683	0.893423727	0.749268118	1.41215734	0.777069036	0.458423951	0.943550145	1.120856657	0.8574167935	1.240395977	7.514484579	8.235539194
YGL229C		0.638683313	0.438574939	0.178671133	0.848272551	0.762173452	1.26629203	1.144568187	0.748971939	0.322014873	0.99212194	0.781983276	0.6337839034999999	0.747716674	4.643626449	2.027171327
YGL230C	0.452697286	0.860302211	1.070319253	0.287548855	0.926479967	1.244506177	0.547630985	1.472556185	0.775273089	0.416681282	0.966856149	0.964315109	0.5741867860000001	1.039898712	7.73854887	2.403898181
YGL231C	0.217830145	0.950025118	0.541769042	1.243222047	0.946101193	0.84848996	2.022129629	1.321589555	0.970446647	0.407736425	1.046107023	1.012748891	0.8588542514999999	0.521582934	8.416250259	1.429360303
YGL232W	0.197142366	0.77938301		0.31546622	0.922910144	0.936115989	0.847002067	1.290917981	0.6877722		1.183807708	0.811746638	0.8386535749999999	0.912449968	6.631329643	0.405224297
YGL234W	1.988923775	1.522660308	1.84747344	0.36292574	0.874520583	1.282799353	1.064996132	1.497680106	1.201426719		1.174929937	1.150681812	1.0334455005	1.998400828	8.529464352	0.716634609
YGL235W		0.44354937099999997	0.524427071	0.5230922585	0.8148561565	0.9167184615	0.287667218	0.3326826405	0.75566468	0.4055251115	0.7783939435	0.517209682	0.34861712875	0.3618581275	1.982420144	1.630114443
YGL236C	0.77883404	1.035589887	0.3541434	0.487158012	0.933650282	0.951554656	0.838301604	1.457131101	0.706635716		1.209654295	0.858200411	0.6128147575	1.136264855	8.036111337	1.95549831
YGL237C	0.533014546	1.647047152	0.986009584	1.41113748	0.969499677	0.943168568	0.948947533	1.535163806	1.178429729		1.063779952	1.023058705	1.3325564715	0.885917063	8.541412314	0.298380592
YGL240W		0.860036503			0.851237669	0.72508165	0.793767447	1.440886984	0.852513582	1.046378186	1.367683344	0.81350081	1.423059103	0.903891011	1.151040091	1.517438582
YGL241W	0.749627763	0.85072831	0.954545455	3.618830999	1.074293383	1.112293545	0.665619577	0.417616175	1.140593023	0.454696927	1.039366512	0.761089151	1.3823831475000001	0.46099537	9.245742259	
YGL242C	6.285714286	0.903910291		0.828880253	0.968919109	0.873798902	1.122919201	1.982946108	0.91541223	1.007734304	0.778947906	1.300655862	0.31945895300000005	1.414416092	1.419377286	0.876013905
YGL243W	0.257988776	1.324461497	0.687178914	1.527543429	0.876821243	1.13320049	0.798305926	1.22315325	1.250293758	0.522528764	0.920771271	0.959060374	0.892090904	1.506928308	8.696498344	9.325855342
YGL244W		0.86640501	1.092919366	1.086635693	1.252708292	1.16288074	0.901441056	1.004280232	1.668828079		1.297971393	2.325105643	0.876698505	0.735648148	3.68355633	3.776012906
YGL246C	2.389694042	0.810688935	1.027250391		1.47212921	0.847843345	0.710457781	1.027868308	1.275026862		0.936905011	1.792268933	2.5291347450000004	1.604976852	2.019317552	1.967487746
YGL248W	0.27502577	0.584099557		0.273590173	0.784984028	0.842846699	0.743670093	0.837285839	0.52507637	0.749877227	0.932800317	0.615862829	0.536630794	2.426783144	14.92460005	
YGL249W	1.693787578	0.987937292	0.731740004	0.261027359	0.929947453	0.959387407	0.703716608	0.992717581	0.732752177	0.531473621	1.027674705	0.879891416	0.8478732609999999	0.46869213	8.695256214	0.512068003
YGL250W	1.70808878	0.937855683	0.897834981	0.348967058	1.047679328	1.019506671	0.949649351	1.573398966	0.745959144	0.491221762	0.850867002	0.47976022	1.070980879	0.54525463	8.684482075	1.590194952
YGL251C	0.735024625	0.742354928	0.241568014	0.237297599	0.722515627	1.583307512	0.564441554	1.109472783	1.369398507	0.404754806	0.867841854	3.367944453	1.0242737505	0.125173611	6.666558937	1.596247362
YGL252C	1.19502348	0.752572194	2.122025198	1.144611949	2.848192793	1.309475139	0.909166876	1.122834188	1.601160899	1.693559703	0.728750248	0.905102933	1.1752360495		11.05969709	1.991164081
YGL253W	1.27534074	1.423141391		0.538805137	1.022527923	0.895414182	1.444722988		1.235065044	0.843798232	0.847922347	1.057009428	1.0766989075		20.06712234	
YGL254W	1.090367655	1.24012353		0.485762144	0.916722346	0.871118287	1.355937161		1.298114886	0.875105234	1.007390049	1.026596448	1.158014841		18.15138998	
YGL255W	1.182854198	1.313651357		0.49692909	0.953546836	0.947245426	1.288155523	0.0	1.302352106	0.88703171	1.110558221	0.984144998	1.1015632175		17.44918699	
YGL256W		2.53702813	1.674925098	1.584802905	1.50508474	1.838981122	1.859196616	0.74238559	2.114145583	3.402745788	1.112580629	1.465792214	1.497985771	1.662755664	0.91989465	1.029411765
YGL257C		1.735385877	6.974339204	6.576002336	1.246919676	1.324334203	1.280161039	0.53109842	1.704514675	2.152561845	1.010013709	4.296883407	0.98969158	0.631543877	0.842194939	1.570635696
YGL258W	42.5	1.256770836	5.994468772	1.274377593	1.068668605	1.122233026	1.253315967	0.509338838	1.66033695	2.266401001	0.956692813	1.300897649	0.8673352995	1.162818722	0.794781587	1.454889292
YGL259W		1.639322643	1.880617654	1.662611911	0.97247729	0.997727349	1.764810952	0.438841265	1.659301249	2.680846925	0.922183179	1.24930276	0.9597298435	1.046063846	0.813439567	11.68804315
YGL260W		1.232786977	1.204770684	1.563351499	1.225498391	1.328867341	0.845213788	0.711370395	1.895766657	2.953246843	0.986308111	1.264687142	0.8591020555	1.06024059	0.424200729	4.203272491
YGL261C		1.404476813	0.990566038		1.170859045	1.198160522	1.185255134	0.597846816	1.619170236	2.089711329	0.982322338	1.076583182	0.8655630755	1.180818241	0.708194882	0.21616878
YGL262W		1.53845425	1.13464837		1.250385811	1.341098899	1.139006737	0.636141954	1.640602712	2.021436619	0.948356879	1.001994017	0.9114345875000001	1.171392505	0.735327117	0.243570456
YGL263W		1.040335417	1.566895369		1.166452169	1.115874732	0.884112136	0.628555398	1.393905328	2.312833284	0.979771758	0.954011433	0.726526939	0.600900047	0.53152714	
YGR001C		2.539981046		2.559822448	1.209823314	1.232723808	1.886392643	0.267574345	1.656367704	3.106840162	1.210268051	1.661645105	1.081748728	1.532880881	1.187697006	0.799291215
YGR003W		0.845960894		0.0	0.810009064	0.755570158	0.730043932	0.294609409	1.157829467	1.500719897	0.726613976	0.675846463	0.679348864	0.513869106	0.689628595	0.161365427
YGR004W		1.493499082		1.051089212	1.118513301	1.036859963	1.283049112	0.606414158	1.557262951	2.0192416	1.039399214	1.034693159	1.091616706	1.106190143	1.02916228	0.64226702
YGR006W		0.164828281			2.015191501	1.004184005	0.173874654	1.691219334	0.043210138	7.904148784	2.435743959		0.567075984		0.278644714	
YGR007W		1.291366007	1.136206499	2.192000779	1.163996631	1.123097005	0.795360334	0.497417451	1.989709886	2.072183954	0.970478782	0.959467931	0.6628085324999999	0.718518355	1.019600234	1.09473325
YGR008C		0.881930684			1.171853934	1.214891267	0.777493959	0.509708848	1.898458532	2.081369063	0.959327027	0.877555077	0.6562141	0.501896937	0.830459585	0.996960505
YGR010W		1.277273475		0.822354772	0.981065731	1.045437624	1.264049139	1.346735924	0.980150384	2.3318059	0.973122391	1.20979891	0.883511528	0.828313449	1.134572909	1.444026598
YGR011W	0.5	0.622553563	0.435029622	0.731994579	0.8548819885	1.149756068	0.6648051855	0.6121254325000001	0.7640263105	2.0489942455	0.671655479	0.6999618780000001	0.5914964475	0.5238759595	1.4431749245	0.9411701955
YGR012W		0.866008076		0.967789023	0.812405578	0.903094294	1.088675453	1.223808181	0.697759521	0.591403627	0.894364263	0.835862983	0.7778615425	0.585527439	0.993117732	1.504086021
YGR014W		0.849706868		0.0	0.908082926	1.061025824	1.103121835	0.465344588	1.640281336	1.713862164	0.857144675	1.05941164	0.8254617705	0.748655201	1.037627641	0.470395444
YGR015C		0.791962374			0.927416942	1.060882666	0.94184185	0.372775009	1.525176497	0.517125588	0.889259273	0.932173248	1.0760350755	0.565196825	1.06352975	0.502364066
YGR016W		1.037323322		0.637188797	0.843456762	0.953317586	1.256528051	0.43730484	1.361548916	0.44190732	0.790834408	0.754363409	0.9395189565	0.674830929	1.147293643	1.207184091
YGR017W		0.606862249		0.577282158	0.74666429	0.871668761	0.902586946	0.268298139	1.333746253	0.463532572	0.761383726	0.77745572	0.8967342275	0.809230961	1.093987636	1.415133816
YGR018C	0.5	0.621803885	0.443001369	0.6171020135	0.75375965	1.1261017229999999	0.6694342535	0.9847331305	0.7978498924999999	2.1107632655	0.5746777135000001	0.61944921	0.63333819775	0.33753046249999996	1.850504183	1.2408544190000002
YGR019W		0.979881515	4.701544135	0.94216805	0.822868983	0.628151028	1.407531233	0.323509878	1.455075982	1.206671462	0.826102616	1.006220433	3.5656586955	0.817013454	0.996913034	2.533322509
YGR021W	29.35483871	1.148950354		0.729771784	1.045900941	0.974926311	1.045962412	0.507020105	1.474706278	2.608279564	0.965853431	0.894697812	0.8249240675	0.730493666	1.189136182	3.259655443
YGR022C	0.5	0.542182092	1.483457844	0.7329606395	0.9125672005000001	0.8824150995	0.617259471	0.662861707	0.8101814275	0.715227539	0.8905309994999999	0.711263363	0.5414700192499999	0.23422049150000002	2.0491281605	1.4109481255
YGR023W		1.288377485	1.390873473	3.221353304	1.144949114	1.138177841	0.759717613	0.664887728	1.920195093	2.045182769	1.097554842	0.932628808	0.8161002070000001	0.969209147	1.039410446	1.055698108
YGR025W	0.5	1.170540611	0.920822929	0.9161770675	0.9636638369999999	1.0937641365	1.244489076	0.5577265155	0.954298815	1.0446742935	0.772571735	1.1033223484999999	0.80982557125	0.7176452165	2.4194833119999997	1.852596906
YGR026W		1.212624982		0.980290456	0.81707782	0.956050522	1.34876895	1.171065868	1.043577504	0.474815312	0.806027164	1.37103285	0.853046065	0.870258332	1.538542014	2.356107224
YGR027C	0.215648855	1.135875144		3.192697448	1.039582874	1.022798996	1.154294074	0.606170018	1.185005386	0.463733965	1.10998606	1.034021437	1.4190522385	1.615006608	3.149917544	3.517735105
YGR028W		0.740738573	0.549652997	0.167914966	0.793268606	0.743203782	0.835808799	0.514854634	0.80089343	1.915327262	0.598189946	0.885972664	0.3307518735	0.538396532	1.26621242	0.849539537
YGR031W	0.145038168	0.724289763	0.740330067		1.065405947	0.955792726	0.468021981	0.474379121	0.883997904	0.397956098	1.185773133	0.852217182	0.7475989715	0.312046227	1.920673241	0.827725898
YGR032W	0.24796048	1.514111711		0.18728977	0.892715669	1.343778847	1.295483485	0.660997294	1.419722717	0.747116037	1.060283947	1.361200633	0.564636219	1.247135193	2.483655465	1.709895081
YGR033C	10.01908397	1.574892904	4.053120165	0.401747656	1.413998246	1.02373088	1.15308724		1.060797489	0.524030344	1.618625506	0.786037479	4.549744563		11.38623143	6.401967536
YGR034W	0.86259542	1.643976762	0.074780815	2.560456575	1.234262725	0.888983967	1.607226349	0.693690071	1.516854948	0.328889337	1.670224962	1.338000047	2.611973706	0.963568573	6.793611465	4.022852054
YGR035C		2.107772638		4.089536424	1.134390114	1.232027218	2.069847378	1.413602104	1.489735082		1.984164678	1.375261084	0.749972887	1.744596282	1.743559255	1.286364776
YGR036C		1.168953499			1.004693337	0.986506534	1.259725391	0.840124401	1.730993484		0.880865754	0.610333541	2.6282308735	2.593601448	1.85251526	1.94168268
YGR037C	4.248091603	2.052407679	4.756059825	0.494458653	1.352841937	1.438068307	0.838723905		1.367520576	0.936238312	1.172943026	0.790034993	4.134728729		0.0	7.540285293
YGR038W		0.551725112		0.137238193	0.559894844	0.830654461	0.750876455	0.38585365	0.958978823	0.084483149	0.567839083	0.803483638	0.2664856615	0.492759524	1.290701059	0.846308727
YGR039W	0.110687023	1.11469728	1.41476448	0.346121057	0.97742357	0.970233682	1.318320071	2.153968895	1.045412357	0.633660122	1.187752619	1.10989081	0.7306349114999999	1.210284619	4.578858043	1.467279072
YGR040W		0.537644096		0.20343544	0.515968784	0.928998296	0.627559922	0.147599726	0.997078913	0.132323004	0.710879285	0.895549155	0.193745453	0.523610041	1.675798635	0.655450565
YGR041W	5.883587786	1.574907727	1.390923156	1.709202532	1.395139498	1.037937371	1.512139093	0.725871569	1.368330964	0.445096903	2.028063692	1.303663125	2.5577431415	0.367458563	6.021506119	3.941981427
