orf	hap a | growth (culture turbidity) | isobutanol [1.4%] | SC | Kuroda K~Avalos J, 2019	hap a | growth (culture turbidity) | standard | SC | Kuroda K~Avalos J, 2019
YLR143W	5.0615745705999995	0.06546524457521148
YLR144C	6.2762407741	0.04018982648672699
YLR146C	6.850531232	0.3922554347826087
YLR148W	0.24479479810000002	
YLR149C	4.065641361599999	0.18246336996337004
YLR150W	5.574433634299999	0.39372182334279515
YLR151C	6.091946591499999	0.06478227654698243
YLR152C	4.7292865747	0.08128321196614839
YLR154C	5.838774785099999	0.044316913757372865
YLR164W	3.2437637694999997	0.37647058823529417
YLR165C	6.346049176599999	0.04532120856556175
YLR168C	5.1230059648	0.22983284883720928
YLR169W	4.318813167999999	0.06400862068965517
YLR170C	4.207119723999999	0.12787610619469028
YLR171W	5.549302609399999	0.11053337806105337
YLR172C	4.6995016563	0.19607843137254902
YLR173W	4.349528865099999	0.5065268564091591
YLR174W	4.8065412067999995	0.13477924089852827
YLR176C	5.769897161299999	0.032263268269075655
YLR177W	5.687057856999999	0.04124386252045828
YLR178C	4.648308827799999	0.3041649979975971
YLR179C	5.062505349299999	0.6059937488508917
YLR180W	6.451227169699999	0.06997547251478865
YLR181C	6.346049176599999	0.05632150190671751
YLR182W	1.67540166	0.15166666666666664
YLR183C	4.5300999329	0.136223546332443
YLR184W	2.4265400709	0.05830456463367855
YLR185W	1.4110605092	0.044854881266490766
YLR187W	4.882865060199999	0.10369805566145635
YLR188W	5.7019503162	0.04146261834802481
YLR189C	5.501832895699999	0.07545254610049064
YLR190W	4.206188945299999	0.08519583978756362
YLR191W	4.6622705083	0.19365142743062486
YLR192C	4.4947303423000005	0.4448125905984675
YLR193C	0.019546352700000044	
YLR194C	4.7693100587999995	0.11807181889149104
YLR199C	4.157788452899999	0.21087978509066493
YLR200W	2.0393361317	0.0
YLR201C	4.469599317399999	0.20949604331528535
YLR202C	1.0117564469	0.0
YLR203C	4.4370220629	0.1546045731067758
YLR204W	4.3513904225	0.2862032085561497
YLR205C	4.2862359135	0.12030401737242129
YLR206W	4.4174757102	0.49178255372945634
YLR207W	4.8633187074999995	0.16287081339712922
YLR209C	4.262035667299999	0.4024896265560167
YLR210W	4.1075264031	0.17380466802628602
YLR211C	4.882865060199999	0.13495996950057187
YLR213C	5.848082572099999	0.5365271367181284
YLR214W	4.434229726799999	0.6876574307304787
YLR216C	5.4134089192	0.5237276478679503
YLR217W	3.3368416395	0.34951185495118553
YLR218C	5.1862989164	0.26346015793251976
YLR219W	5.2644843272	0.7213578500707214
YLR220W	5.886244498799999	0.2882669196710943
YLR221C	5.722427447599999	0.3134352635003253
YLR224W	4.9173038721	0.06511451826613668
YLR225C	4.8605263714	0.8988893144389123
YLR226W	0.025131024900000007	
YLR227C	5.007589406	0.8223048327137545
YLR228C	5.418993591399999	0.6585365853658538
YLR231C	4.5300999329	0.6542017670022601
YLR232W	4.5096228015	0.850361197110423
YLR233C	2.4321247431	0.04094910065059321
YLR234W	4.2806512413	0.4559686888454011
YLR235C	4.5496462856	0.7066284779050737
YLR236C	4.9173038721	0.8476244558016277
YLR237W	4.9163730934	0.4339265429761454
YLR239C	4.800025755899999	0.06883847197983324
YLR240W	1.4585302229	0.038289725590299924
YLR241W	4.951742683999999	0.32067669172932334
YLR242C	5.5623335111999985	0.1909303882195449
YLR244C	1.7210098163	0.0010816657652785223
YLR246W	4.0972878374	1.0417991821899137
YLR247C	5.895552285799999	0.5746763498579097
YLR248W	4.7851332967	0.6133048045127406
YLR250W	3.7826846367999996	0.9335629921259843
YLR252W	6.225978724299999	0.5588279264464047
YLR253W	4.7479021487	0.5753773769849049
YLR254C	5.3268465000999985	0.5671850428097153
YLR255C	4.4463298499	0.6432907682646012
YLR257W	4.4854225553000004	0.43577505706578124
YLR258W	5.804335973199999	0.4950288646568313
YLR260W	5.613526339699999	0.10528933841817278
YLR261C	4.939642560899999	0.23421895609572263
YLR262C	4.9461580118	0.2726759503199097
YLR262C-A	4.8428415761	0.8618104939458004
YLR263W	5.425509042299999	0.6762738033968091
YLR264W	7.187473121399999	0.022662522662522656
YLR265C	5.0801901445999995	0.5272993770611947
YLR266C	5.1146289565	0.6924476797088261
YLR267W	4.8260875594999995	0.6437801350048216
YLR268W	4.8344645678	0.5379283788987294
YLR269C	4.8251567807999995	0.670138888888889
YLR270W	4.856803256599999	0.5172479877347643
YLR271W	4.9917661681	0.7480887562931194
YLR273C	5.388277894299999	0.607358783900501
YLR278C	4.5319614903000005	0.9716574245224889
YLR279W	4.3253286189	0.8850871530019366
YLR280C	3.9576710324	0.8657102539981185
YLR281C	4.666924401799999	0.8029517351416036
YLR282C	4.2378354211	0.5629255435976279
YLR283W	4.8996190768	0.8381458966565349
YLR284C	4.883795838899999	0.8980369735086716
YLR285W	4.9098576425	0.8813270142180094
YLR286C	6.5042815555999995	0.5769891242129365
YLR287C	4.940573339599999	0.8474001507159005
YLR287C-A	7.067402669099999	0.013960226524430403
YLR288C	4.605493007599999	0.21463217461600648
YLR289W	5.1807142442	0.18074020840819258
YLR290C	5.1797834655	0.6097035040431267
YLR292C	4.9349886674	0.6759713315729913
YLR294C	4.9256808804	0.7161753590325018
YLR295C	4.3364979633	0.09143593045717965
YLR296W	4.3551135373	0.8850181662748449
YLR297W	4.6213162455	0.8477341389728096
YLR299W	5.0513360049	0.9458264234383638
YLR300W	4.802818091999999	0.5959302325581396
YLR303W	5.215153056099999	0.914331608067107
YLR304C	3.3163645081	0.18383384788099916
YLR306W	4.138242100199999	0.9921277552856501
YLR307W	5.090428710299999	0.8173340647284695
YLR309C	4.3541827586	0.9125694741342453
YLR311C	4.671578295299999	0.8842398884239889
YLR312C	4.5384769412	0.9280147662018047
YLR312W-A	0.07073918120000001	
YLR313C	5.1081135055999995	0.7549198250728864
YLR315W	4.1940888222	0.17288060363959162
YLR318W	0.28481828220000005	
YLR319C	3.8925165234	1.0844093735054996
YLR320W	4.5933928845	0.036676798378926026
YLR322W	0.01396168050000001	
YLR324W	6.1840936827999995	0.6709813365442505
YLR325C	5.0941518251	0.7074730495158048
YLR326W	5.2598304336999995	0.7798619713325075
YLR327C	5.1881604738	0.7770003588087548
YLR328W	4.7869948541	0.6698425043748786
YLR329W	5.397585681299999	0.7597861700293155
YLR330W	4.9368502248	0.28695324283559576
YLR331C	5.2467995319	0.5673230441724322
YLR332W	5.0392358818	0.625046176579239
YLR333C	5.1434830962	0.7500904813608397
YLR334C	3.7389380378999997	0.20139407518048294
YLR335W	4.3243978402	1.068015497201894
YLR337C	4.709740222	0.10948616600790513
YLR338W	8.278345757799999	0.030020238362941307
YLR341W	4.658547393499999	0.720879120879121
YLR342W	4.554300179099999	0.6327406499080319
YLR343W	6.7183606566	0.5537545026323081
YLR344W	5.1053211695	0.6461257976298997
YLR345W	3.7826846367999996	1.0506889763779528
YLR346C	4.1615115677	0.5779467680608366
YLR348C	6.2483174131	0.7069864442127216
YLR349W	4.320674725399999	0.3468332615252047
YLR350W	4.874488051899999	0.18445675004773732
YLR351C	5.370593098999999	0.7006932409012132
YLR352W	4.7506944847999995	0.7072884012539186
YLR353W	4.734871246899999	0.7473953214075093
YLR354C	4.1549961168	0.7679211469534051
YLR356W	4.9368502248	0.6813725490196079
YLR357W	4.4184064889	0.1855908995154835
YLR358C	1.2947131717	0.0
YLR360W	5.818297653699999	0.5482322828347465
YLR361C	3.8096772190999997	0.8590276081114097
YLR362W	4.328120954999999	0.5206451612903226
YLR363C	5.128590636999999	0.7499092558983667
YLR364W	5.491594329999999	0.5849152542372883
YLR365W	5.808059087999999	0.5913461538461539
YLR366W	5.565125847299999	0.6890784412109049
YLR367W	5.0978749399	0.7593573123972978
YLR368W	3.6225907003999995	0.1901336073997945
YLR369W	0.0	
YLR370C	7.203296359299999	0.005427057759400443
YLR371W	5.3277772788	0.3256464011180992
YLR372W	4.780479403199999	0.16510903426791282
YLR373C	4.109387960499999	0.07859569648924124
YLR374C	4.2769281265	0.20761697497279655
YLR375W	4.8326030104	0.6706471494607088
YLR376C	5.0429589965999995	0.5898855666297527
YLR377C	5.516725354899999	0.6433271469546146
YLR380W	5.1323137518	0.7277838229960101
YLR381W	4.505899686699999	0.9014666391241479
YLR382C	2.6126958109	0.14713216957605982
YLR384C	4.453776079499999	0.24555903866248702
YLR385C	4.628762475099999	0.5797305449426906
YLR386W	4.592462105799999	0.25152006485610057
YLR387C	3.9865251720999995	0.8860611720756479
YLR388W	4.4565684156	0.864452798663325
YLR389C	3.9651172619999997	0.9314553990610328
YLR390W	3.494143239799999	0.9496537027171019
YLR390W-A	4.83679151455	0.30250129700314443
YLR392C	3.7082223407999995	0.9977409638554218
YLR393W	3.1944324983999994	0.22581585081585087
YLR394W	2.7299739270999996	0.9594272076372315
YLR395C	3.4206117225	0.8677551020408163
YLR396C	5.7875819565999995	0.06207783853329045
YLR398C	5.744766136399999	0.4883344134802333
YLR399C	3.2446945481999996	0.030981067125645433
YLR400W	5.3687315416	0.6556865464632454
YLR401C	5.701019537499999	0.6591020408163266
YLR402W	4.5049689079999995	0.621694214876033
YLR403W	0.0791161895	
YLR404W	4.942434897	0.2728813559322034
YLR405W	5.694504086599999	0.48708728342595614
YLR406C	4.6278316964	0.48069187449718415
YLR407W	4.5319614903	0.7367015814335593
YLR408C	4.0498181237	0.979774764421972
YLR410W	4.450983743399999	0.48870765370138025
YLR412W	4.009794639599999	0.8725626740947078
YLR413W	3.6942606602999994	1.123456790123457
YLR414C	3.9679095980999994	0.24231761670185317
YLR415C	3.7929232024999995	1.167116564417178
YLR416C	4.564538744799999	1.0075448613376836
YLR417W	2.7886129851999995	0.23531375166889193
YLR418C	3.3759343448999997	0.3154121863799283
YLR420W	0.23641778980000003	
YLR421C	4.3067130448999995	1.1264318132699374
YLR422W	5.741973800299999	0.7281569136002594
YLR423C	3.8189850060999997	0.4879356568364612
YLR425W	5.8881060562	0.11776794182737904
YLR426W	5.1444138749	0.38954224715035274
YLR427W	5.205845269099999	0.5381727158948687
YLR428C	4.734871246899999	0.48810693925692944
YLR429W	4.4342297268	0.4246431570109152
YLR431C	5.280307565099998	0.4218226687819497
YLR432W	4.716255672899999	0.5218077758042236
YLR433C	4.963842807100001	0.7110444402775173
YLR434C	6.464258071499999	0.6961843052555796
YLR435W	5.001073955099999	0.366461939326261
YLR436C	4.9573273561999995	0.09650769808486669
YLR437C	4.2275968554	0.4062087186261559
YLR438W	5.629349577599999	0.5462962962962964
YLR439W	6.244594298299999	0.009241317633030264
YLR441C	5.639588143300001	0.6935137811520051
YLR442C	5.2635535485	0.5041556145004421
YLR443W	5.1974682608	0.27686246418338106
YLR444C	4.633416368599999	0.6691442346323826
YLR445W	4.970358258	0.9258426966292135
YLR446W	4.7432482552	0.832221350078493
YLR447C	4.7869948541	0.05619288353101303
YLR448W	5.504625231799999	0.7671626648630371
YLR449W	5.2523842041	0.7076023391812866
YLR450W	5.0690208002	0.5791406536907823
YLR451W	3.7389380378999997	0.12471994025392083
YLR452C	5.4301629357999985	0.400239972574563
YLR453C	5.189091252500001	0.6862780269058294
YLR454W	5.9420912208	0.6337719298245613
YLR456W	5.335223508399999	0.6606769016050247
YLR460C	5.2179453922	0.653585444166964
YLR461W	4.996420061599999	0.6693368107302534
YML009C	5.406893468299999	0.5067997934239973
YML009C-A	5.3454620741	0.7964478495559811
YML021C	6.024930525099999	0.2992430094237602
YML022W	3.1525474569	0.4233835252435784
YML027W	4.818641329899999	0.6693065481939348
YML035C	4.4882148914	0.014516798009124856
YML036W	4.866111043599999	0.10137719969395563
YML038C	4.3783830048	0.7920918367346937
YML041C	4.0917031652	0.26137397634212917
YML042W	4.9815276024	0.6810538116591928
YML047C	4.819572108599999	0.6769022788721515
YML047W-A	4.1038032883	0.7931503742345203
YML048W	4.3523212012000005	0.33704020530367834
YML050W	4.3513904225	0.5700534759358289
YML051W	3.9437093519	0.568090630162851
YML052W	4.0693644764	0.5073193046660567
YML053C	4.262966446	0.8700873362445414
YML054C	4.0451642302	0.9364933271974227
YML055W	3.1814015966	1.0667056758338207
YML056C	3.732422587	0.8266832917705734
YML057W	3.3917575828	0.6734357848518112
YML058W	3.7826846368	0.8986220472440944
YML059C	2.7039121235000003	1.1566265060240961
YML060W	2.8761061829999996	1.1106796116504856
YML061C	2.7374201567000003	0.2505950357021421
YML062C	3.7147377916999997	0.3853670759208218
YML063W	6.490319875099999	0.08317797217840242
YML066C	5.521379248399999	0.09271746459878626
YML067C	7.2684508682999995	0.43539505698552955
YML068W	6.5824669664	0.4599830316742081
YML070W	4.104734067	1.0501133786848074
YML071C	4.2220121831999995	0.7006172839506174
YML072C	6.3870034394	0.608860390556689
YML073C	6.8942778309	0.0
YML074C	5.3305696149	0.7611314824515453
YML075C	5.0867055955	0.6576395242451967
YML076C	4.5636079661	0.5421170711809096
YML078W	4.5794312040000005	0.70630081300813
YML079W	2.8677291747	1.3456669912366113
YML080W	3.3275338525000002	1.135944055944056
YML081C-A	4.4872841127	0.2777432068035677
YML081W	2.5978033517	0.40164815478323174
YML082W	3.0678465952	1.2445388349514563
YML083C	3.2428329908	1.1630309988518943
YML084W	2.6731964264	1.3763927576601669
YML086C	4.5431308346999995	0.6256323826645134
YML087C	4.706017107199999	0.8548259493670887
YML088W	4.024687098799999	0.2932469935245144
YML089C	5.474840313399999	0.8128187691261478
YML090W	4.178265584299999	0.5172644241479172
YML094C-A	7.7217400951999995	0.0
YML094W	4.4900764488	0.6911276948590381
YML095C	4.588738991	1.085598377281947
YML096W	4.8540109204999995	0.6412272291466923
YML097C	2.8909986421999996	0.08950418544752094
YML099C	5.396654902599999	0.8763366678164886
YML100W	5.544648715899999	0.7552459291589727
YML100W-A	5.966291467	0.7375975039001561
YML101C	5.7764126122	0.7300999033193684
YML101C-A	5.489732772599999	0.8075618853848764
YML102W	5.2989231391	0.8313718601791673
YML103C	5.1202136287	0.821123432103254
YML104C	4.4360912842	0.23982375157364666
YML106W	2.9822149548	0.2887016229712859
YML107C	4.4751839896	0.4321963394342762
YML108W	2.8230517970999998	1.3102538740520937
YML109W	4.1810579204	0.8363757791629562
YML110C	4.8177105512	0.1408423493044822
YML111W	3.8850702937999997	0.7812649736463824
YML112W	0.0	
YML113W	3.8329466865999997	0.20082564351627002
YML115C	0.03071569710000004	
YML116W	4.404444808399999	0.580304311073542
YML116W-A	4.685539975799999	0.5496622963845849
YML117W	5.4413322802	0.6621621621621621
YML118W	5.5604719538	0.7110813525276197
YML119W	4.4537760795	0.6909090909090909
YML120C	3.9707019342	0.9345991561181434
YML121W	5.527894699299999	0.11735982488634454
YML122C	3.6132829133999995	0.5973724884080371
YML123C	4.5487155069	0.845099242889298
YML124C	5.3277772788	0.24266247379454925
YML128C	6.012830402	0.6339009287925697
YML129C	4.0935647226	0.1657571623465211
YML131W	4.5496462856	0.6955810147299509
YMR004W	5.3482544102	0.6620257570483814
YMR037C	6.5135893425999996	0.06358959702772221
YMR048W	5.1881604738	0.9153211338356657
YMR052C-A	6.1170776164	0.7320450395617774
YMR052W	6.7462840176	0.668046357615894
YMR053C	5.3566314185	0.8533449174630756
YMR054W	6.2157401586	0.7696915244085054
YMR055C	6.3078872499	0.672273867492991
YMR056C	6.005384172399999	0.6506509609423435
YMR057C	5.190022031200001	0.8672883787661404
YMR058W	6.691368074300001	0.618166643483099
YMR060C	5.836913227699999	0.13171742943709136
YMR062C	6.1180083950999995	0.423398752472235
YMR063W	5.865767367399999	0.32624563630593467
YMR064W	5.473909534699999	0.13365073967012417
YMR065W	5.870421260899999	0.6291422229269067
YMR066W	5.930921876399999	0.5123979912115506
YMR067C	5.737319906799999	0.5468851395197925
YMR068W	5.946745114299999	0.7005791203631243
YMR069W	6.4279577022	0.623660584998552
YMR070W	5.196537482099999	0.6446355006269032
YMR071C	6.016553516799999	0.7455136138613863
YMR072W	6.181301346699999	0.23866887516940224
YMR073C	6.064954009199999	0.7294352363413138
YMR074C	2.27063463865	0.08259889321582291
YMR075C-A	6.734183894499999	0.5043538355217693
YMR075W	6.2203940521	0.6368397426305552
YMR077C	6.160824215299999	0.08732436924006648
YMR078C	6.204570814199999	0.37143714371437153
YMR080C	6.707191312199999	0.36622259228420767
YMR081C	6.6169057783	0.60486706991138
YMR082C	6.152447206999999	0.6503782148260213
YMR083W	6.031445975999999	0.22021604938271608
YMR084W	6.285548561099999	0.09729009329187029
YMR085W	5.690780971799999	0.36473666993784765
YMR086C-A	5.820159211099999	0.539740924356309
YMR086W	5.944883556899999	0.650070455612964
YMR087W	5.474840313399999	0.6592995579734785
YMR088C	5.2207377283	0.5895881618826885
YMR089C	6.425165366099999	0.35636679704476315
YMR090W	6.139416305199999	0.40539721043056404
YMR091C	6.6727525003	0.0
YMR092C	5.990491713199999	0.5312305779987571
YMR095C	4.830741453	0.6809248554913294
YMR096W	4.252727880299999	0.7680017509301817
YMR097C	5.3305696149	0.14929282346778416
YMR098C	4.6148007946	0.5790641387656313
YMR099C	4.598046778	0.3732793522267207
YMR100W	5.0206203078	0.3307378568780126
YMR101C	4.9117191999	0.7644494978207313
YMR102C	4.4668069812999995	0.8741404459262346
YMR103C	4.620385466799999	0.9433924254633361
YMR104C	6.897070167	0.006882591093117409
YMR105C	3.7528997183999997	0.8216765873015873
YMR106C	4.3141592745	0.7704422869471415
YMR107W	3.6272445938999995	0.47985629971773164
YMR109W	5.1118366204	0.36562272396212664
YMR110C	4.3057822662	0.4833549502810203
YMR111C	5.1034596121	0.7406529272296188
YMR114C	4.6715782953	0.8675034867503486
YMR115W	4.223873740599999	0.5861613045394448
YMR116C	6.232494175199999	0.08885902031063321
YMR118C	2.3772087998	0.3962411902897415
YMR119W-A	4.7730331736	0.7856864274570982
YMR120C	4.5664003022	0.8408071748878923
YMR121C	5.0773978085	0.6560953253895508
YMR122C	4.0088638609	0.7787322962618992
YMR123W	4.3709367752	0.27363713798977857
YMR124W	3.8227081209	0.880691502313124
YMR125W	0.0	
YMR126C	4.2210814045	0.17905181918412347
YMR127C	3.9958329591	0.6035406475658047
YMR129W	3.9958329591	0.6673654786862333
YMR130W	4.8037488707	0.5188916876574307
YMR132C	5.3082309261	0.4907943187795896
YMR133W	4.8502878057	0.2794089426213779
YMR135C	5.1760603507	0.5106995144758137
YMR135W-A	6.2194632734	0.34884765040407056
YMR136W	6.5824669664	0.5313914027149321
YMR137C	4.7851332967	0.8414705310250923
YMR138W	5.333361950999999	0.7143106457242584
YMR139W	5.407824246999999	0.5495697074010327
YMR142C	0.7651000913999999	0.11313868613138682
YMR154C	3.462496764	0.22661290322580646
YMR158C-A	5.744766136399999	0.47747893713545053
YMR158W	5.9653606883	0.28709627086909034
YMR160W	4.8353953464999995	0.5740134744947064
YMR169C	5.1658217849999994	0.6735135135135136
YMR171C	6.3497722914	0.6781002638522426
YMR172W	6.5982902043	0.34151502327549726
YMR173W	5.3315003936	0.7107192737430168
YMR174C	5.1965374821	0.5642127888232132
YMR175W	5.2756536716	0.85621030345801
YMR181C	5.0299280948	0.5503330866025166
YMR191W	4.3178823893	0.2612632032765682
YMR194C-A	4.845633912199999	0.9275835574337306
YMR198W	4.2424893146	0.3354541465555067
YMR209C	6.1561703217999995	0.6700937405503478
YMR266W	5.415270476599999	0.6998968717772431
YMR271C	5.934644991199999	0.7070263488080301
YMR279C	6.0612308943999995	0.6429668304668305
YMR306W	6.272517659299999	0.6000890339813029
YMR311C	6.4437809401	0.673407482305359
YMR312W	6.177578231899999	0.15067048365225252
YMR313C	6.3786264311	0.31198015467678386
YMR315W	6.1366239690999995	0.5950250265433035
YMR316C-A	6.064023230499999	0.6486569455103608
YMR316C-B	6.0509923287	0.6834333179510844
YMR316W	5.958845237399999	0.7419556388628553
YMR317W	5.525102363199999	0.8028975741239893
YMR318C	5.9271987616	0.7185929648241206
