ORF	hom | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [4.8 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [9.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [19.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [38.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [76.9 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [31.25 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [62.5 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [125 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [77.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [154.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.025 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.05 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.1 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [16.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [32.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [65.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [130.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [1.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [2.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [4.7 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | alverine citrate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004
YML124C	-6.668	-6.038	-6.420	-5.318	-6.959	-6.780	-9.676	-8.814	-8.894	-6.349	-9.536	-8.441	-8.845	-10.063	-10.000	-8.764	-8.845	-7.085	-7.598	-8.931	-8.570	-5.846	-4.233	-9.887	-6.833	-2.511	-6.780	-8.561	-6.448	-8.784	-7.830	-7.175	-8.307
YML125C	-0.000	-0.000	-0.000	-0.000	-7.902	-8.981	-10.073	-10.585	-4.547	-6.799	-6.071	-10.354	-10.469	-8.146	-9.773	-9.223	-4.755	-10.311	-2.858	-10.048	-10.395	-10.039	-9.449	-10.474	-9.770	-9.387	-20.507	-5.988	-7.818	-8.492	-9.700	-10.544	-9.709
YML126C	-0.000	-0.000	-0.000	-0.000	-8.264	-8.940	-5.522	-10.202	-10.133	-8.387	-9.412	-7.229	-8.369	-9.303	-9.970	-145.640	-173.411	-50.547	-71.321	-9.658	-6.500	-9.707	-4.366	-6.883	-8.124	-11.204	-10.285	-8.509	-2.089	-5.647	-7.923	-8.152	-9.543
YML127W	-0.000	-0.000	-0.000	-0.000	-7.735	-7.110	-7.793	-6.546	-7.038	-6.187	-6.834	-5.164	-7.183	-6.103	-5.204	-6.629	-7.980	-8.006	-7.909	-7.615	-7.164	-7.423	-7.783	-7.407	-7.972	-7.124	-6.376	-5.889	-4.434	-2.820	-7.104	-8.045	-7.151
YML128C	-5.391	-5.940	-4.205	-4.647	-11.221	-10.601	-11.378	-11.689	-11.334	-8.806	-11.073	-11.593	-11.584	-11.390	-11.180	-11.156	-9.643	-11.310	-9.743	-11.410	-10.471	-11.704	-11.711	-11.527	-11.594	-9.382	-7.327	-10.319	-11.572	-10.651	-10.831	-11.458	-11.464
YML129C	-5.146	-6.328	-6.928	-5.106	-7.278	-8.661	-2.181	-9.418	-9.378	-7.234	-5.356	-2.941	-9.520	-9.200	-9.211	-9.434	-7.698	-7.274	-6.235	-9.211	-6.860	-9.221	-3.187	-9.565	-3.405	-17.337	-4.896	-6.972	-7.904	-13.010	-7.907	-9.485	-9.461
YML130C	-0.000	-0.000	-0.000	-0.000	-8.889	-7.542	-8.925	-10.095	-10.072	-7.663	-6.786	-5.077	-9.431	-9.378	-9.241	-9.810	-7.236	-8.332	-5.910	-10.109	-7.167	-8.903	-4.483	-8.670	-6.543	-42.390	-20.883	-9.884	-9.048	-7.388	-8.677	-9.964	-8.876
YML131W	-8.644	-8.626	-7.080	-7.049	-7.850	-9.001	-6.870	-10.272	-10.027	-8.977	-6.247	-8.926	-9.762	-9.821	-9.850	-10.206	-6.364	-8.004	-7.237	-10.059	-7.901	-10.266	-2.919	-9.972	-8.028	-37.324	-9.288	-4.263	-9.818	-10.121	-9.305	-10.090	-9.897
YMR001C	-0.000	-0.000	-0.000	-0.000	-12.151	-11.066	-10.666	-12.344	-10.698	-9.994	-12.225	-12.103	-12.232	-12.176	-12.034	-12.137	-6.028	-6.845	-9.650	-11.598	-9.632	-10.741	-7.795	-11.085	-6.137	-63.226	-9.373	-12.094	-11.889	-6.035	-11.912	-12.078	-11.885
YMR002W	-10.146	-10.427	-10.084	-10.155	-12.507	-12.203	-12.044	-12.040	-12.901	-11.606	-12.160	-12.578	-12.847	-12.684	-11.908	-12.748	-10.233	-12.293	-12.062	-11.956	-10.908	-11.105	-11.635	-10.720	-9.856	-9.213	-11.834	-12.899	-12.857	-12.766	-12.361	-12.871	-12.573
YMR003W	-9.340	-8.530	-9.935	-8.178	-12.168	-11.928	-4.087	-12.005	-11.320	-9.846	-11.089	-11.923	-11.882	-11.934	-12.031	-11.914	-7.894	-11.899	-11.701	-12.310	-9.176	-11.350	-8.272	-8.301	-7.686	-45.001	-5.704	-11.272	-9.740	-12.347	-12.178	-12.396	-11.594
YMR004W	-9.095	-8.750	-7.502	-4.416	-12.774	-11.043	-10.970	-13.249	-8.812	-11.835	-11.505	-8.058	-13.027	-11.095	-13.362	-12.985	-9.521	-13.269	-9.800	-12.424	-10.605	-13.259	-9.418	-12.807	-12.748	-3.131	-2.833	-13.350	-12.463	-11.436	-13.092	-12.745	-12.874
YMR005W	-0.000	-0.000	-0.000	-0.000	-4.999	-9.308	-11.839	-5.175	-8.502	-7.042	-2.762	-8.521	-7.994	-8.667	-9.611	-8.369	-9.030	-7.450	-5.812	-8.692	-8.676	-9.625	-2.258	-9.946	-9.276	-7.077	-3.787	-8.551	-9.213	-4.976	-7.615	-9.604	-6.916
YMR006C	-9.414	-9.288	-7.346	-6.133	-11.968	-12.243	-12.343	-12.551	-6.903	-8.440	-9.526	-9.194	-11.394	-10.395	-12.064	-12.387	-11.409	-10.709	-11.535	-11.002	-11.170	-11.272	-12.422	-11.663	-10.494	-6.254	-11.308	-7.266	-8.133	-4.061	-12.235	-10.816	-12.428
YMR007W	-8.561	-8.173	-7.587	-6.175	-11.624	-10.997	-12.372	-12.304	-11.873	-10.063	-11.861	-12.331	-11.758	-11.409	-11.073	-11.461	-10.614	-12.021	-10.762	-12.143	-11.706	-11.999	-11.554	-12.384	-12.024	-11.384	-12.297	-11.646	-9.337	-11.325	-11.474	-12.317	-11.620
YMR008C	-8.407	-7.446	-5.886	-5.374	-12.053	-12.073	-12.809	-12.895	-7.998	-9.571	-8.537	-11.691	-10.701	-9.458	-10.964	-12.211	-9.774	-10.863	-10.825	-11.171	-11.493	-10.616	-10.995	-11.923	-11.394	-10.214	-9.484	-9.962	-4.863	-0.000	-12.619	-12.074	-12.412
YMR009W	-7.604	-7.529	-6.527	-6.692	-11.373	-11.167	-12.719	-12.615	-10.600	-8.919	-12.062	-11.812	-10.523	-9.440	-11.232	-11.487	-10.076	-10.800	-10.273	-12.183	-12.141	-12.734	-12.134	-12.730	-12.104	-12.574	-8.414	-8.560	-10.049	-6.712	-11.793	-12.716	-11.685
YMR010W	-9.068	-9.361	-8.130	-7.089	-12.851	-12.565	-12.289	-13.086	-4.994	-10.424	-11.239	-10.836	-11.079	-10.297	-12.473	-12.802	-11.348	-12.410	-12.298	-12.172	-12.674	-12.876	-11.540	-12.795	-12.225	-75.095	-11.669	-10.165	-4.120	-5.032	-11.793	-10.894	-12.833
YMR011W	-8.673	-8.134	-7.599	-8.131	-11.635	-11.441	-10.492	-12.255	-12.164	-10.080	-12.137	-12.252	-11.782	-11.852	-11.434	-11.316	-10.246	-12.311	-11.057	-12.174	-11.940	-11.983	-11.026	-12.185	-11.801	-12.247	-8.643	-12.269	-8.689	-10.951	-11.643	-12.288	-11.891
YMR012W	-7.338	-7.692	-7.355	-6.829	-11.686	-10.727	-12.213	-12.028	-12.228	-9.662	-12.198	-11.992	-11.978	-11.153	-10.985	-10.783	-10.436	-12.144	-11.284	-11.402	-11.985	-11.853	-10.552	-12.221	-11.492	-9.115	-12.014	-11.046	-9.820	-8.772	-11.334	-11.805	-11.242
YMR013C	-0.000	-0.000	-0.000	-0.000	-10.991	-10.993	-11.394	-11.212	-10.573	-8.613	-11.470	-11.256	-11.087	-11.164	-10.995	-10.893	-9.893	-11.139	-10.583	-10.841	-11.108	-11.316	-11.061	-11.338	-11.115	-7.209	-11.428	-11.374	-10.702	-11.304	-11.144	-11.320	-11.153
YMR014W	-9.802	-9.595	-9.839	-9.796	-10.412	-9.522	-10.994	-10.995	-9.568	-9.804	-8.035	-10.365	-9.331	-10.156	-9.817	-10.685	-9.439	-9.213	-10.582	-9.527	-9.041	-9.624	-10.904	-8.114	-7.908	-10.264	-9.582	-10.920	-9.468	-10.968	-10.016	-10.911	-10.216
YMR015C	-5.393	-6.234	-6.170	-2.821	-11.920	-11.038	-12.467	-12.380	-11.427	-11.039	-11.456	-12.154	-11.787	-11.501	-11.787	-11.628	-9.729	-12.420	-10.264	-11.678	-11.748	-12.032	-12.103	-12.482	-11.650	-12.279	-11.488	-11.400	-8.258	-9.900	-11.672	-12.482	-12.276
YMR016C	-6.152	-7.180	-6.828	-5.194	-12.101	-12.410	-12.727	-12.843	-7.171	-11.537	-11.162	-11.253	-11.570	-10.733	-12.220	-12.667	-10.944	-12.388	-12.063	-10.863	-11.853	-12.301	-11.125	-12.759	-12.462	-13.751	-10.948	-7.704	-6.042	-10.936	-12.667	-11.515	-12.653
YMR017W	-7.630	-6.498	-5.830	-4.618	-12.028	-11.030	-12.782	-12.708	-11.037	-9.781	-11.438	-12.609	-12.524	-12.603	-11.813	-11.736	-11.025	-12.733	-11.370	-11.451	-12.276	-12.580	-9.982	-12.627	-12.546	-3.361	-10.911	-12.005	-9.900	-11.444	-11.703	-12.760	-11.621
YMR018W	-7.036	-7.611	-5.973	-5.409	-11.239	-10.794	-11.907	-12.347	-12.220	-9.885	-11.683	-11.713	-11.067	-11.294	-11.817	-11.091	-11.849	-12.305	-11.538	-11.104	-11.327	-11.452	-10.088	-12.295	-12.088	-15.395	-4.722	-11.139	-11.113	-11.832	-11.297	-12.033	-11.303
YMR019W	-6.336	-7.633	-3.619	-5.902	-11.338	-11.304	-11.901	-12.380	-10.816	-9.069	-10.807	-12.014	-10.455	-9.484	-10.269	-11.529	-10.400	-11.347	-10.531	-11.573	-10.839	-11.359	-11.201	-11.015	-11.624	-11.079	-12.300	-9.882	-8.833	-4.786	-11.895	-12.315	-11.621
YMR020W	-9.624	-7.567	-7.358	-5.655	-11.439	-11.483	-12.386	-12.283	-11.207	-7.817	-10.842	-12.151	-10.478	-9.210	-10.770	-11.309	-10.149	-11.662	-11.219	-11.660	-11.144	-11.275	-12.009	-11.562	-11.952	-7.678	-7.729	-8.538	-10.083	-8.412	-11.839	-12.386	-11.469
YMR021C	-6.358	-6.777	-6.282	-6.744	-12.181	-11.602	-12.185	-13.167	-13.400	-12.441	-13.129	-10.887	-13.102	-13.188	-12.837	-13.406	-12.398	-11.958	-12.609	-12.683	-9.817	-13.319	-11.075	-11.749	-10.669	-6.501	-12.915	-13.287	-11.866	-10.875	-12.578	-13.434	-13.026
YMR022W	-6.439	-8.179	-6.894	-6.927	-10.720	-9.816	-11.006	-11.172	-10.754	-9.429	-10.914	-10.916	-10.958	-11.030	-10.063	-10.564	-10.657	-11.174	-10.099	-11.114	-9.901	-11.132	-10.600	-10.743	-11.119	-9.653	-11.088	-11.078	-11.069	-10.448	-10.610	-10.249	-11.023
YMR023C	-8.707	-9.210	-7.630	-7.553	-11.268	-11.520	-12.495	-12.504	-10.996	-9.977	-11.959	-12.351	-10.423	-9.125	-10.504	-11.537	-10.246	-11.199	-10.643	-11.908	-11.463	-11.272	-9.761	-12.404	-12.414	-7.575	-10.833	-9.679	-7.556	-4.723	-11.808	-12.489	-11.576
YMR024W	NaN	NaN	NaN	NaN	-8.855	-8.978	-11.438	-10.905	-10.807	-8.505	-5.660	-5.384	-8.945	-9.488	-9.211	-10.262	-11.373	-9.600	-9.247	-10.333	-10.001	-10.891	-7.674	-3.368	-4.971	-10.302	-7.938	-10.694	-11.257	-11.490	-10.426	-11.109	-10.956
YMR025W	-9.327	-9.096	-7.163	-5.834	-12.750	-12.217	-8.815	-13.044	-4.240	-11.418	-8.002	-8.338	-10.977	-10.128	-12.339	-12.764	-11.381	-11.167	-10.998	-10.466	-12.522	-7.512	-12.800	-12.464	-12.661	-2.920	-13.000	-9.384	-7.339	-7.844	-12.697	-10.382	-12.814
YMR026C	-7.295	-8.809	-8.801	-8.786	-10.953	-10.579	-10.644	-11.792	-10.350	-11.183	-11.864	-11.942	-11.807	-11.911	-11.584	-11.571	-10.975	-11.443	-11.134	-11.825	-11.441	-11.937	-11.597	-11.960	-11.145	-2.715	-11.646	-11.409	-11.753	-11.957	-11.400	-10.503	-11.596
YMR027W	-8.047	-8.256	-6.724	-6.061	-11.957	-11.657	-12.840	-13.015	-10.799	-12.027	-11.350	-12.979	-11.522	-9.783	-12.155	-11.841	-29.767	-12.136	-7.657	-12.084	-11.863	-12.882	-7.572	-12.703	-12.610	-40.472	-11.915	-13.021	-12.679	-9.084	-11.203	-12.968	-12.425
YMR028W	-0.000	-0.000	-0.000	-0.000	-12.468	-12.533	-10.092	-13.113	-5.508	-12.178	-9.117	-10.435	-9.928	-8.310	-12.387	-12.962	-4.380	-8.811	-10.715	-12.280	-12.664	-13.090	-11.328	-12.916	-13.148	-46.848	-0.000	-10.387	-5.115	-12.205	-13.011	-11.438	-12.779
YMR029C	-9.235	-8.247	-5.838	-5.238	-11.542	-11.185	-13.419	-13.298	-6.179	-9.590	-9.039	-11.935	-10.574	-9.088	-11.995	-11.858	-7.171	-11.992	-7.086	-10.373	-13.242	-11.700	-5.971	-13.025	-13.507	-7.283	-9.834	-13.246	-6.108	-0.000	-12.104	-13.303	-12.373
YMR030W	-8.554	-8.679	-8.021	-7.168	-12.410	-11.743	-11.431	-12.920	-11.715	-11.751	-12.928	-12.959	-11.124	-9.893	-12.662	-11.903	-8.108	-12.821	-10.541	-12.299	-12.808	-11.501	-8.243	-12.638	-11.313	-34.974	-5.946	-12.828	-10.946	-11.805	-11.525	-12.561	-12.368
YMR031C	-8.150	-9.886	-9.407	-10.079	-11.939	-11.969	-12.431	-11.722	-10.644	-11.230	-12.389	-12.562	-12.059	-12.557	-12.146	-12.013	-6.428	-12.565	-12.541	-11.710	-11.850	-12.261	-5.307	-12.561	-11.436	-8.181	-11.037	-12.172	-12.260	-10.814	-11.431	-11.806	-11.390
YMR031W-A	-6.665	-6.568	-7.034	-6.409	-11.324	-10.991	-11.828	-11.859	-11.841	-9.775	-11.684	-11.682	-11.336	-11.559	-11.347	-10.973	-15.154	-11.858	-11.254	-11.816	-10.411	-11.745	-9.196	-11.849	-10.695	-11.530	-9.148	-11.851	-11.736	-10.064	-10.250	-9.929	-11.606
YMR033W	-0.000	-0.000	-0.000	-0.000	-5.924	-8.798	-3.880	-8.619	-5.190	-8.218	-8.154	-7.859	-9.125	-7.943	-4.163	-8.750	-24.049	-5.117	-15.799	-9.202	-6.153	-9.083	-7.464	-0.255	-7.984	-4.630	-0.000	-5.769	-8.806	-18.340	-8.786	-4.452	-6.418
YMR034C	-9.051	-9.677	-9.002	-7.035	-11.667	-10.927	-12.237	-12.196	-12.234	-11.104	-12.060	-11.504	-12.187	-11.958	-11.994	-11.636	-8.651	-12.224	-11.094	-11.815	-11.907	-12.079	-9.509	-11.923	-11.746	-1.948	-7.457	-12.111	-11.552	-9.591	-10.902	-11.714	-11.800
YMR035W	-8.058	-4.674	-2.871	-6.389	-11.722	-11.507	-12.145	-11.706	-12.092	-10.633	-12.048	-11.113	-11.936	-12.002	-12.142	-11.619	-6.020	-11.567	-10.484	-11.929	-11.734	-12.043	-9.213	-12.160	-11.523	-3.095	-0.086	-11.367	-11.052	-11.807	-11.681	-11.959	-11.876
YMR036C	-10.624	-9.703	-8.239	-10.092	-11.679	-11.796	-8.714	-12.556	-11.283	-8.820	-12.463	-11.165	-11.537	-11.716	-11.425	-10.617	-7.213	-10.547	-10.180	-11.981	-12.172	-11.204	-11.654	-12.541	-7.279	-23.234	-10.933	-11.738	-8.222	-6.551	-11.759	-12.555	-12.149
YMR037C	-9.238	-6.937	-8.717	-9.368	-8.489	-8.021	-7.479	-9.172	-9.112	-6.966	-8.342	-2.571	-5.661	-9.341	-8.886	-8.540	-7.415	-7.674	-3.285	-9.359	-8.459	-8.875	-8.173	-6.480	-8.794	-5.521	-33.385	-8.972	-7.219	-7.365	-8.706	-8.040	-8.798
YMR038C	-6.688	-6.046	-5.228	-3.695	-11.054	-11.038	-12.227	-12.350	-12.156	-11.554	-10.867	-10.936	-11.712	-10.234	-12.175	-11.104	-21.919	-12.353	-11.928	-12.204	-11.349	-11.941	-10.656	-12.222	-10.925	-12.032	-11.490	-12.360	-10.725	-8.993	-11.209	-11.905	-11.632
YMR039C	-6.445	-7.855	-5.311	-12.108	-11.783	-11.801	-12.676	-12.766	-9.004	-8.913	-11.642	-11.511	-10.776	-9.384	-11.971	-11.884	-10.155	-11.590	-10.348	-12.483	-11.890	-12.388	-12.762	-12.766	-12.505	-2.887	-12.448	-10.490	-5.015	-0.000	-12.343	-12.390	-12.112
YMR040W	-10.631	-10.539	-10.587	-8.281	-11.522	-11.473	-11.669	-11.528	-11.640	-11.377	-10.988	-9.327	-11.979	-11.283	-12.015	-11.824	-10.862	-12.056	-12.029	-11.562	-11.506	-11.951	-7.044	-11.955	-11.916	-4.129	-11.947	-11.940	-11.834	-11.799	-11.696	-10.408	-11.953
YMR041C	-12.389	-12.459	-11.880	-12.244	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YMR042W	-8.855	-8.729	-8.367	-8.630	-10.315	-10.706	-10.111	-10.672	-10.470	-9.644	-10.672	-10.993	-10.729	-10.537	-10.426	-10.347	-9.520	-10.411	-10.105	-10.297	-10.099	-10.203	-4.216	-10.975	-10.981	-7.423	-4.186	-9.778	-10.735	-10.372	-10.297	-10.786	-10.334
YMR043W	-0.000	-0.000	-0.000	-0.000	-10.633	-10.894	-8.153	-11.708	-11.268	-11.624	-12.084	-11.456	-11.830	-11.707	-10.841	-11.680	-9.419	-10.946	-11.914	-11.840	-10.106	-9.217	-11.301	-12.067	-12.011	-4.396	-10.188	-12.110	-7.085	-63.289	-8.466	-10.946	-12.006
YMR044W	-9.257	-9.232	-9.167	-8.272	-11.942	-11.566	-11.216	-12.288	-10.889	-11.314	-12.534	-11.944	-11.969	-10.938	-11.980	-12.350	-8.484	-12.344	-9.351	-11.994	-8.898	-12.307	-10.124	-10.064	-12.224	-27.330	-6.733	-10.243	-11.101	-12.497	-12.066	-10.855	-12.167
YMR047C	-0.000	-0.000	-0.000	-0.000	-7.490	-6.841	-8.792	-8.803	-9.351	-9.262	-4.239	-8.116	-9.173	-7.390	-8.574	-8.807	-8.302	-9.315	-8.849	-8.660	-8.285	-8.401	-1.847	-7.100	-6.504	-10.840	-34.835	-9.561	-7.290	-7.298	-7.292	-9.514	-8.699
YMR048W	-6.510	-7.890	-8.230	-6.756	-6.818	-7.503	-3.920	-7.784	-6.948	-6.727	-6.708	-6.372	-7.968	-7.845	-7.547	-7.875	-7.405	-7.958	-7.399	-7.954	-6.746	-7.910	-4.058	-7.904	-7.755	-2.153	-5.354	-8.101	-7.950	-6.347	-7.147	-6.988	-7.292
YMR049C	-0.000	-0.000	-0.000	-0.000	-12.079	-12.192	-12.943	-11.628	-8.290	-10.665	-8.219	-1.415	-12.856	-12.626	-12.342	-11.531	-12.873	-12.972	-10.989	-12.371	-11.447	-12.133	-12.708	-12.611	-12.238	-12.795	-10.520	-12.728	-12.835	-13.011	-11.225	-13.048	-10.953
YMR052C-A	-6.498	-7.396	-7.039	-7.527	-8.773	-7.203	-9.418	-7.223	-9.420	-8.372	-8.343	-8.329	-7.833	-7.733	-8.434	-9.238	-7.729	-8.958	-8.925	-9.118	-9.103	-7.509	-6.453	-9.417	-8.630	-8.353	-7.219	-7.370	-9.000	-2.864	-8.044	-1.363	-6.626
YMR052W	-7.186	-7.969	-6.149	-7.034	-9.451	-7.891	-9.384	-9.270	-9.740	-6.620	-8.977	-7.156	-8.801	-8.707	-8.749	-8.113	-9.726	-7.887	-8.127	-9.361	-7.122	-8.463	-5.112	-6.781	-9.663	-4.432	-3.884	-9.734	-9.485	-8.323	-6.341	-9.696	-6.944
YMR053C	-8.045	-8.376	-5.760	-5.294	-8.968	-10.465	-7.221	-7.752	-7.805	-8.419	-8.573	-2.775	-8.950	-8.874	-8.626	-15.295	-14.352	-8.911	-7.117	-8.158	-5.829	-5.906	-4.198	-8.834	-5.036	-6.502	-0.000	-18.383	-28.313	-25.165	-25.482	-0.314	-9.767
YMR054W	-7.508	-7.950	-6.606	-6.839	-8.897	-8.068	-9.393	-8.445	-9.341	-8.081	-7.351	-8.941	-8.041	-7.688	-9.282	-7.964	-8.960	-9.326	-6.765	-9.114	-8.543	-8.592	-8.892	-6.878	-8.480	-7.753	-10.998	-8.561	-7.210	-0.131	-8.543	-9.255	-6.679
YMR055C	-9.705	-8.819	-7.600	-8.416	-9.214	-8.713	-7.694	-9.261	-9.761	-7.610	-9.221	-9.204	-9.149	-8.896	-9.045	-9.704	-9.955	-8.857	-7.993	-9.433	-8.719	-9.781	-8.051	-9.006	-6.737	-35.780	-3.758	-9.176	-9.222	-8.472	-7.779	-9.828	-8.334
YMR056C	-7.951	-8.378	-5.713	-7.547	-8.529	-7.231	-8.389	-7.968	-9.552	-7.762	-5.759	-9.171	-9.284	-9.311	-8.983	-7.065	-9.003	-8.142	-5.699	-9.303	-8.394	-8.341	-9.130	-8.349	-9.339	-4.127	-5.278	-9.497	-8.918	-4.528	-7.769	-4.540	-7.579
YMR057C	-9.186	-9.808	-7.524	-9.826	-8.133	-6.644	-8.949	-9.288	-9.421	-9.234	-8.998	-8.477	-9.365	-9.118	-9.383	-8.243	-9.045	-6.653	-8.332	-8.840	-8.567	-8.811	-9.357	-7.956	-9.416	-6.888	-8.836	-8.590	-8.764	-8.558	-8.467	-7.531	-8.786
YMR058W	-8.198	-6.348	-4.962	-9.586	-8.379	-7.701	-8.994	-8.327	-9.016	-8.722	-8.633	-8.335	-8.972	-9.020	-8.643	-8.591	-7.541	-7.966	-8.189	-8.716	-8.581	-8.240	-9.000	-9.024	-8.865	-8.836	-8.940	-9.014	-8.609	-8.484	-8.402	-5.893	-7.884
YMR059W	-0.000	-0.000	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YMR060C	-8.353	-8.275	-8.349	-8.442	-9.367	-9.668	-7.082	-9.521	-9.536	-8.571	-8.105	-5.972	-8.450	-9.741	-9.711	-9.525	-7.151	-9.108	-7.981	-4.774	-8.607	-9.816	-3.766	-9.819	-8.753	-16.091	-2.797	-8.298	-7.835	-5.601	-9.478	-9.470	-9.523
YMR061W	-0.000	-0.000	-0.000	-0.000	-2.195	-2.077	-0.000	-9.035	-9.005	-7.904	-8.565	-8.968	-7.642	-8.800	-5.767	-4.458	-1.932	-2.812	-5.111	-6.332	-4.639	-2.471	-5.746	-9.036	-7.880	-4.481	-8.619	-8.681	-5.961	-1.363	-5.893	-3.588	-4.538
YMR062C	-8.796	-9.278	-9.278	-9.330	-8.519	-9.610	-8.654	-10.295	-10.054	-9.842	-7.337	-9.996	-8.420	-10.166	-6.745	-9.823	-9.294	-9.964	-9.144	-10.169	-8.077	-10.113	-8.656	-8.477	-8.948	-9.747	-9.978	-10.290	-9.037	-8.730	-8.451	-9.128	-9.633
YMR063W	-6.396	-8.864	-8.365	-5.240	-6.731	-6.999	-7.045	-7.810	-8.050	-7.639	-6.918	-7.592	-8.050	-7.436	-6.525	-7.807	-7.654	-7.389	-5.447	-7.531	-7.551	-7.031	-5.915	-7.313	-6.890	-7.488	-7.481	-8.113	-7.127	-6.836	-6.622	-7.350	-7.533
YMR064W	-3.178	-7.378	-7.521	-7.458	-6.658	-8.823	-4.305	-8.765	-9.070	-8.105	-7.445	-5.629	-7.004	-8.983	-8.820	-7.231	-8.685	-6.487	-5.829	-8.967	-6.493	-8.205	-1.331	-7.214	-8.947	-21.230	-46.347	-8.218	-8.292	-6.247	-8.788	-8.815	-7.510
YMR065W	-8.028	-9.157	-5.914	-8.019	-11.017	-9.873	-11.675	-11.889	-11.733	-9.624	-11.513	-10.818	-11.228	-11.809	-11.690	-9.129	-11.732	-11.793	-10.625	-11.711	-11.314	-11.096	-10.242	-10.548	-9.666	-5.933	-11.615	-11.131	-11.807	-11.731	-9.924	-9.893	-10.692
