ORF	het | growth (relative abundance in pooled culture) | glucose limitation, chemostat (glucose [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | phosphorus limitation, chemostat (phosphorus(.) [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.2/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.3/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, chemostat (culture dilution rate [0.3/h], minimal complete [standard]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, turbidostat (minimal complete [standard]) | Pir P~Oliver SG, 2012
YNL222W	0.001	0.001	0.002	0.003	-0.001	0.000	0.000
YNL224C	0.001	-0.001	0.000	0.000	-0.001	-0.000	0.002
YNL225C	-0.000	0.000	0.001	0.001	-0.001	-0.000	0.000
YNL226W	-0.005	-0.001	-0.003	-0.000	-0.000	-0.001	-0.002
YNL227C	-0.001	-0.015	-0.011	-0.026	0.001	-0.001	-0.006
YNL228W	0.001	0.001	0.002	0.003	-0.001	-0.001	-0.002
YNL229C	0.001	0.004	0.007	0.003	-0.003	-0.003	-0.008
YNL230C	0.002	0.001	0.001	0.006	0.000	-0.001	0.004
YNL231C	0.002	0.000	-0.001	0.001	0.001	-0.000	-0.002
YNL232W	-0.010	-0.007	0.003	0.002	0.003	-0.000	-0.007
YNL233W	-0.001	0.000	0.000	0.002	-0.001	0.000	-0.003
YNL235C	-0.003	-0.004	0.000	-0.003	-0.001	-0.001	-0.014
YNL236W	-0.002	-0.006	-0.001	-0.002	-0.003	-0.004	-0.017
YNL237W	0.000	0.001	0.001	0.002	0.000	-0.000	0.002
YNL238W	0.002	0.002	-0.000	0.001	0.001	-0.002	-0.007
YNL239W	0.001	0.002	0.002	0.003	0.001	0.001	-0.004
YNL240C	0.001	0.000	0.002	0.002	0.001	0.001	-0.004
YNL241C	-0.001	-0.001	0.001	-0.000	-0.001	0.001	-0.004
YNL242W	0.001	0.001	0.001	0.002	0.001	-0.000	0.001
YNL243W	0.001	0.001	0.000	0.002	0.000	0.001	0.004
YNL244C	0.001	0.002	0.005	0.004	0.001	-0.001	-0.003
YNL245C	-0.012	-0.009	-0.016	NaN	0.004	-0.000	-0.005
YNL246W	0.001	-0.000	-0.001	0.002	0.001	0.000	-0.001
YNL247W	0.002	0.001	-0.002	0.000	0.001	-0.001	0.011
YNL248C	0.001	0.001	0.002	0.002	-0.000	-0.000	-0.003
YNL249C	0.001	0.000	0.002	0.003	-0.000	0.000	0.002
YNL250W	0.000	0.000	0.001	0.001	0.001	-0.000	-0.002
YNL252C	-0.000	-0.002	0.002	0.005	-0.001	-0.001	-0.001
YNL253W	-0.001	-0.001	0.001	0.002	-0.000	0.000	0.002
YNL254C	0.003	0.000	0.001	0.005	0.001	0.001	0.006
YNL255C	0.000	0.000	0.001	0.002	-0.000	0.001	-0.000
YNL256W	0.000	-0.001	-0.001	0.001	-0.000	0.001	0.000
YNL257C	0.000	-0.001	0.000	0.001	-0.002	0.000	0.001
YNL258C	-0.001	-0.002	-0.000	-0.002	-0.000	0.002	-0.000
YNL259C	-0.000	0.000	0.000	0.001	0.001	-0.000	-0.003
YNL260C	-0.001	0.001	0.002	-0.000	-0.002	0.000	0.003
YNL261W	-0.000	0.000	0.002	0.001	0.000	-0.001	-0.003
YNL262W	NaN	NaN	NaN	0.005	0.002	0.000	0.005
YNL263C	0.000	0.002	0.003	0.003	0.000	-0.004	-0.005
YNL264C	-0.000	0.001	0.002	0.002	-0.003	0.001	-0.003
YNL265C	0.000	-0.000	0.002	0.003	-0.001	0.000	0.000
YNL266W	0.000	0.000	0.003	0.001	-0.001	-0.001	-0.002
YNL267W	0.001	0.003	0.003	0.000	-0.001	-0.000	-0.009
YNL268W	0.000	0.001	0.001	0.002	0.002	-0.000	-0.001
YNL269W	0.003	0.003	0.002	0.001	-0.000	-0.001	-0.005
YNL270C	0.001	0.001	0.002	0.001	0.001	0.000	0.001
YNL271C	-0.001	0.001	0.003	0.001	-0.000	0.000	-0.005
YNL272C	0.001	0.001	0.003	0.001	0.001	-0.001	-0.001
YNL273W	-0.000	0.000	0.004	0.000	0.001	0.001	0.001
YNL274C	-0.001	0.001	0.001	0.001	0.000	0.000	-0.003
YNL275W	-0.001	-0.000	0.003	-0.001	-0.001	0.001	0.002
YNL276C	-0.001	0.000	0.001	-0.000	0.000	0.000	-0.003
YNL277W	0.002	0.001	0.005	0.005	-0.000	0.000	0.002
YNL278W	0.001	0.000	0.004	0.003	-0.003	0.001	0.008
YNL279W	-0.001	0.000	0.001	-0.000	0.000	0.000	-0.004
YNL280C	0.000	0.001	0.004	0.002	0.000	0.000	-0.005
YNL281W	0.000	0.001	0.002	0.004	0.001	0.001	-0.005
YNL282W	-0.000	0.000	0.002	-0.004	0.001	0.000	-0.000
YNL283C	0.001	0.003	0.006	0.005	-0.001	-0.001	0.002
YNL284C	-0.001	0.000	-0.003	-0.001	0.001	0.000	-0.002
YNL285W	0.000	0.001	0.005	0.001	-0.001	0.000	0.000
YNL286W	-0.002	-0.000	0.003	-0.001	-0.001	0.000	0.002
YNL287W	0.002	NaN	-0.005	-0.022	-0.001	0.008	0.003
YNL288W	0.004	0.002	0.006	0.005	-0.001	0.004	-0.003
YNL289W	-0.001	-0.001	0.003	0.002	0.000	-0.000	0.004
YNL290W	-0.000	0.001	0.003	0.001	0.001	0.001	0.002
YNL291C	0.001	0.001	0.004	0.001	-0.000	0.001	0.003
YNL292W	0.002	0.001	0.004	0.002	-0.000	0.000	-0.001
YNL293W	0.003	0.004	0.005	0.004	-0.001	0.002	0.007
YNL294C	0.002	0.002	0.005	0.004	-0.000	0.001	0.001
YNL295W	0.003	0.001	0.003	0.001	0.000	0.000	0.000
YNL296W	0.003	-0.000	0.003	0.001	-0.001	-0.003	-0.001
YNL297C	0.002	-0.001	0.003	-0.001	-0.000	-0.003	-0.002
YNL298W	0.001	-0.000	0.003	0.003	0.001	0.000	-0.005
YNL299W	0.002	0.001	0.005	0.005	0.002	0.000	0.001
YNL300W	0.001	0.001	0.003	0.002	-0.001	0.001	0.004
YNL301C	0.002	-0.000	0.003	0.003	0.001	0.000	-0.001
YNL302C	-0.000	-0.000	0.002	0.002	0.002	-0.008	-0.021
YNL303W	0.000	0.000	0.003	0.003	0.001	0.001	-0.005
YNL304W	0.002	0.003	0.003	0.007	-0.001	-0.001	-0.001
YNL305C	-0.000	0.000	0.003	0.002	-0.000	-0.000	0.002
YNL306W	0.005	0.002	0.005	0.009	0.001	0.001	-0.003
YNL307C	-0.001	-0.003	0.002	0.000	0.001	0.000	-0.005
YNL308C	0.003	0.001	0.004	0.009	0.000	-0.001	-0.001
YNL309W	-0.009	-0.007	-0.016	0.003	0.006	-0.000	-0.005
YNL310C	0.001	0.001	0.002	0.003	0.001	0.001	-0.005
YNL311C	0.000	-0.001	0.002	-0.000	-0.001	-0.000	-0.003
YNL312W	0.001	0.000	0.002	0.002	-0.001	0.000	-0.005
YNL313C	-0.000	0.000	0.004	0.002	-0.001	0.000	-0.003
YNL315C	-0.000	0.001	-0.002	0.000	0.001	-0.001	-0.003
YNL316C	0.001	0.001	0.003	0.003	0.001	0.001	-0.006
YNL317W	-0.001	0.001	0.002	0.004	-0.001	-0.000	-0.004
YNL318C	0.001	0.000	0.001	0.002	-0.000	0.001	-0.003
YNL319W	-0.000	0.000	0.001	0.001	0.001	0.001	-0.003
YNL320W	-0.000	0.000	0.001	0.001	0.000	0.000	-0.000
YNL321W	0.001	-0.001	0.003	0.001	-0.002	0.000	-0.001
YNL322C	-0.000	-0.000	0.002	0.000	0.000	0.001	-0.001
YNL323W	0.000	-0.000	0.003	0.002	0.000	0.003	0.002
YNL324W	0.002	0.004	0.008	0.001	0.000	0.001	-0.000
YNL325C	0.002	0.003	0.007	0.004	0.000	0.002	-0.001
YNL326C	0.003	-0.001	0.006	-0.003	-0.001	0.001	0.004
YNL327W	-0.002	-0.002	-0.001	-0.001	0.001	-0.001	-0.004
YNL328C	-0.000	-0.000	0.003	0.002	0.001	0.000	-0.004
YNL329C	0.000	0.001	0.001	0.001	-0.001	0.001	-0.002
YNL330C	0.004	-0.001	0.004	0.004	0.001	0.004	-0.002
YNL331C	NaN	NaN	NaN	NaN	0.001	-0.000	-0.000
YNL332W	0.000	0.001	0.003	0.002	0.001	-0.001	-0.007
YNL333W	-0.000	0.000	0.002	0.002	-0.001	0.000	-0.006
YNL334C	-0.000	-0.001	-0.001	0.005	0.000	-0.000	0.013
YNL335W	0.000	-0.000	0.002	0.001	0.000	0.001	-0.006
YNL336W	0.000	0.000	0.003	0.001	-0.001	0.001	-0.001
YNL338W	-0.001	0.000	0.001	0.001	-0.001	0.000	-0.003
YNL339C	-0.000	0.001	0.001	0.002	0.001	0.001	-0.006
YNR001C	-0.000	-0.000	0.002	-0.014	-0.002	0.001	-0.002
YNR002C	-0.002	0.000	-0.003	0.008	0.002	-0.000	0.000
YNR003C	-0.002	-0.004	-0.002	-0.011	-0.003	-0.008	-0.006
YNR004W	0.001	0.001	-0.001	-0.003	-0.001	0.000	-0.004
YNR005C	0.001	-0.001	-0.001	-0.002	-0.001	0.001	0.001
YNR006W	-0.008	-0.002	-0.018	-0.002	0.002	0.000	-0.001
YNR007C	-0.001	0.002	-0.001	0.001	-0.001	0.001	-0.000
YNR008W	NaN	-0.005	NaN	NaN	0.001	0.001	0.003
YNR009W	0.001	0.001	0.000	-0.001	-0.001	-0.002	-0.001
YNR010W	0.001	-0.000	-0.001	0.000	-0.003	-0.006	-0.008
YNR011C	-0.002	-0.001	-0.003	-0.002	-0.001	-0.000	-0.003
YNR012W	0.001	0.001	-0.001	-0.004	0.000	-0.000	-0.001
YNR013C	-0.000	0.001	-0.001	-0.001	-0.002	-0.000	-0.001
YNR014W	0.000	-0.001	-0.001	-0.003	0.001	-0.000	-0.001
YNR015W	0.002	-0.000	-0.000	0.001	0.001	-0.000	-0.004
YNR016C	0.001	0.002	0.000	0.003	0.000	0.005	0.005
YNR017W	0.000	-0.000	-0.001	0.002	-0.002	0.000	-0.000
YNR018W	-0.001	0.002	-0.002	0.004	0.001	0.000	-0.002
YNR019W	-0.005	-0.003	-0.014	NaN	0.003	0.002	0.000
YNR020C	-0.004	-0.002	NaN	NaN	0.003	-0.001	-0.001
YNR021W	-0.006	-0.007	-0.013	0.008	0.003	0.000	-0.007
YNR022C	-0.002	-0.002	-0.003	-0.009	0.000	-0.001	0.003
YNR023W	-0.010	-0.010	-0.014	-0.024	0.003	-0.001	-0.007
YNR024W	-0.011	-0.004	-0.016	0.007	0.008	0.001	-0.001
YNR025C	-0.002	-0.001	-0.003	-0.000	-0.000	-0.001	0.001
YNR026C	NaN	-0.006	0.006	NaN	0.004	0.001	-0.001
YNR028W	NaN	NaN	NaN	NaN	0.003	-0.002	-0.003
YNR029C	-0.013	-0.001	-0.017	NaN	0.003	0.001	-0.004
YNR030W	0.001	0.000	-0.000	0.002	-0.001	-0.005	-0.014
YNR031C	0.001	0.003	0.002	-0.003	-0.002	-0.001	0.000
YNR032C-A	0.000	-0.000	-0.001	-0.009	-0.002	0.001	-0.002
YNR032W	-0.001	-0.000	-0.001	0.001	-0.001	0.000	0.001
YNR033W	-0.003	-0.003	-0.002	-0.018	-0.005	0.001	0.001
YNR034W	-0.001	0.001	-0.002	0.002	-0.001	0.000	0.002
YNR035C	-0.013	-0.001	NaN	NaN	0.003	0.000	-0.003
YNR036C	0.001	0.001	0.000	0.001	0.000	-0.001	-0.003
YNR037C	0.002	0.002	0.001	0.000	-0.000	0.000	-0.001
YNR038W	0.003	NaN	0.003	NaN	0.005	-0.004	-0.003
YNR039C	-0.008	-0.005	-0.014	0.001	0.003	0.002	0.006
YNR040W	-0.000	0.001	-0.002	-0.002	-0.002	-0.001	-0.004
YNR041C	0.001	0.002	0.002	0.003	-0.002	0.001	-0.001
YNR042W	-0.001	0.002	0.001	0.000	-0.002	-0.000	0.002
YNR043W	-0.005	-0.004	-0.008	0.002	0.005	0.002	0.006
YNR045W	-0.010	-0.003	-0.015	0.005	0.002	0.000	-0.005
YNR046W	0.002	0.001	-0.000	-0.000	-0.000	0.000	0.003
YNR047W	0.004	0.000	-0.004	-0.000	0.000	0.000	0.005
YNR048W	0.002	0.003	0.001	0.004	0.001	0.002	0.005
YNR049C	0.002	0.002	0.000	0.000	-0.001	0.001	-0.003
YNR050C	0.002	0.002	0.002	0.002	0.001	0.000	0.004
YNR051C	-0.001	0.002	-0.002	-0.000	-0.003	0.009	0.001
YNR052C	-0.012	-0.006	-0.027	0.012	0.003	0.000	-0.005
YNR053C	0.001	0.002	0.000	0.002	-0.000	0.000	-0.001
YNR054C	0.003	0.002	0.002	0.003	-0.001	0.002	-0.001
YNR055C	0.001	0.002	0.001	0.004	-0.000	0.001	-0.003
YNR056C	0.003	0.002	0.003	0.004	-0.000	0.001	0.008
YNR057C	NaN	-0.007	NaN	NaN	0.002	-0.000	-0.007
YNR058W	0.002	0.002	0.001	0.005	-0.000	0.001	-0.004
YNR059W	0.003	0.002	0.001	0.005	0.003	0.000	0.002
YNR060W	-0.004	-0.002	-0.005	-0.007	-0.001	-0.001	-0.001
YNR061C	0.000	0.002	0.000	0.002	-0.002	-0.000	0.004
YNR062C	0.001	0.001	-0.000	0.002	0.001	-0.000	-0.002
YNR063W	0.002	0.002	0.001	0.003	-0.002	-0.000	-0.004
YNR064C	0.000	0.001	0.000	0.002	-0.001	0.000	-0.002
YNR065C	0.001	0.002	0.000	-0.002	0.002	-0.002	0.000
YNR066C	0.002	0.002	0.001	0.005	-0.002	0.001	-0.003
YNR067C	0.002	0.002	0.001	0.005	0.002	-0.000	-0.004
YNR068C	0.001	0.001	0.001	0.003	0.002	0.004	-0.004
YNR069C	-0.015	-0.007	-0.017	0.009	0.002	-0.000	-0.007
YNR070W	-0.001	0.000	-0.002	-0.001	0.001	-0.001	-0.005
YNR071C	-0.002	0.001	-0.003	-0.001	0.000	0.001	-0.005
YNR072W	-0.004	-0.000	-0.006	-0.007	-0.004	-0.002	-0.002
YNR073C	0.002	0.000	-0.002	0.003	0.000	0.000	-0.001
YNR074C	0.000	-0.000	-0.002	-0.000	0.002	0.001	-0.002
YNR075W	-0.000	0.001	-0.002	0.001	0.000	0.001	0.001
YOL001W	0.000	0.000	-0.000	0.001	0.000	-0.003	-0.005
YOL002C	-0.015	-0.012	-0.012	-0.023	-0.005	-0.008	-0.033
YOL003C	0.001	0.001	-0.000	0.003	0.000	0.001	-0.005
YOL004W	0.003	-0.001	0.001	0.001	-0.000	0.004	-0.000
YOL005C	-0.001	-0.001	-0.001	0.001	-0.001	-0.005	-0.013
YOL006C	-0.001	-0.001	-0.003	0.006	-0.001	0.001	0.014
YOL007C	0.001	0.001	0.002	0.003	0.000	-0.000	-0.003
YOL008W	-0.006	-0.004	-0.005	-0.010	0.001	0.002	0.000
YOL009C	-0.001	0.000	0.000	0.002	0.000	-0.000	-0.005
YOL010W	0.001	-0.000	0.002	0.006	-0.000	0.001	0.004
YOL011W	-0.000	-0.000	-0.001	0.000	-0.000	0.001	0.001
YOL012C	0.002	-0.002	0.000	-0.004	-0.001	-0.002	-0.003
YOL013C	0.002	0.001	-0.001	0.003	0.001	0.002	-0.006
YOL014W	0.001	0.001	0.001	-0.001	-0.002	0.001	-0.005
YOL015W	-0.000	0.000	0.001	0.000	0.000	-0.001	-0.002
YOL016C	0.000	0.001	-0.000	0.001	0.001	-0.000	-0.005
YOL017W	-0.001	-0.001	-0.003	-0.003	0.002	-0.002	-0.006
YOL018C	-0.000	-0.003	-0.001	-0.002	0.002	-0.004	-0.005
YOL019W	0.005	0.001	-0.013	-0.010	-0.006	-0.001	-0.006
YOL020W	0.000	-0.000	0.000	0.004	0.000	0.000	0.009
YOL021C	-0.002	-0.002	-0.003	-0.006	-0.002	-0.000	-0.001
YOL022C	0.001	0.001	0.003	0.003	-0.001	-0.000	-0.001
YOL023W	-0.002	0.001	0.000	0.003	-0.001	-0.000	-0.006
YOL025W	-0.002	-0.000	-0.001	-0.002	-0.001	-0.000	0.005
YOL026C	-0.000	-0.002	0.002	0.005	-0.001	0.000	-0.003
YOL027C	0.003	0.001	0.001	0.003	0.001	0.000	-0.005
YOL028C	-0.000	0.001	0.001	0.002	0.001	0.000	-0.003
YOL029C	0.004	0.002	0.002	0.006	0.002	0.000	0.007
YOL030W	-0.009	-0.009	-0.015	-0.005	0.007	0.001	-0.004
YOL031C	-0.007	-0.006	-0.011	0.002	0.004	0.001	-0.002
YOL032W	0.000	-0.000	-0.000	0.002	0.001	-0.001	-0.005
YOL033W	0.002	0.003	0.001	0.002	0.001	0.000	-0.004
YOL034W	0.001	0.000	0.004	0.002	-0.002	0.003	0.005
YOL035C	-0.001	NaN	NaN	0.009	-0.001	-0.000	-0.006
YOL036W	-0.001	-0.005	-0.003	-0.001	0.001	-0.001	0.001
YOL037C	0.003	0.001	0.002	0.006	-0.001	0.000	0.002
YOL038W	0.002	0.003	0.003	0.000	-0.005	0.001	-0.003
YOL039W	0.002	0.002	0.003	0.003	-0.001	0.000	-0.001
YOL040C	0.000	-0.004	-0.001	-0.008	0.001	-0.009	-0.029
YOL041C	-0.001	0.000	0.001	0.002	-0.000	-0.002	0.000
YOL042W	0.001	0.002	0.003	0.002	0.001	-0.000	0.012
YOL043C	-0.000	0.000	0.001	0.002	0.000	0.000	-0.005
YOL044W	-0.001	0.000	-0.001	-0.000	-0.002	0.001	0.003
YOL045W	-0.002	-0.000	-0.000	0.001	0.001	-0.001	-0.006
YOL046C	-0.001	0.000	-0.001	0.003	-0.000	-0.000	-0.006
YOL047C	0.002	0.002	0.003	0.006	-0.000	0.001	0.008
YOL048C	-0.001	0.000	0.001	0.002	0.002	0.000	-0.003
YOL049W	NaN	NaN	NaN	NaN	0.001	0.001	-0.001
YOL050C	-0.001	-0.002	-0.002	0.000	0.000	-0.001	-0.007
YOL051W	-0.003	-0.004	-0.001	-0.007	-0.000	-0.003	-0.008
YOL052C-A	0.001	0.001	0.001	0.003	-0.000	-0.000	-0.002
YOL053W	0.001	0.001	0.001	0.003	0.000	0.000	-0.005
YOL054W	0.000	0.001	0.001	0.002	-0.002	-0.000	-0.002
YOL055C	-0.001	0.001	0.001	0.001	-0.000	-0.001	-0.002
YOL056W	-0.003	-0.001	-0.004	-0.002	-0.000	-0.001	-0.005
YOL057W	-0.001	0.001	0.001	0.002	-0.001	-0.001	0.000
YOL058W	-0.001	0.000	0.000	0.003	0.000	0.001	-0.005
YOL059W	0.002	-0.000	0.001	0.007	-0.001	0.000	-0.000
YOL060C	-0.002	-0.002	-0.001	-0.005	-0.001	-0.001	-0.003
YOL061W	0.003	0.002	0.004	0.008	-0.004	0.000	0.001
YOL062C	-0.001	0.000	-0.001	0.000	-0.000	0.000	-0.003
YOL063C	-0.001	0.000	0.000	0.001	-0.000	0.002	0.001
YOL064C	NaN	NaN	NaN	0.007	-0.000	0.001	-0.008
YOL065C	0.000	0.001	0.000	0.003	-0.001	-0.001	-0.003
YOL066C	0.000	0.001	-0.000	0.003	-0.001	0.000	-0.001
YOL067C	-0.001	-0.001	0.002	0.000	0.000	-0.000	-0.006
YOL068C	-0.002	0.002	0.001	-0.001	-0.000	0.004	0.012
YOL069W	0.001	-0.000	0.002	-0.002	0.004	0.001	0.011
YOL070C	0.002	0.002	-0.001	0.000	0.000	0.000	0.001
YOL071W	-0.001	0.000	0.001	0.001	-0.001	0.000	-0.002
YOL072W	0.002	0.003	-0.000	0.001	-0.002	0.002	0.004
YOL075C	0.001	0.002	0.002	0.004	-0.000	-0.000	-0.004
YOL076W	-0.001	-0.001	-0.000	0.001	-0.000	-0.000	-0.001
YOL077C	-0.001	0.001	0.003	0.003	0.001	-0.001	-0.006
YOL078W	0.001	0.002	0.001	0.002	0.001	0.001	-0.001
YOL079W	-0.001	0.001	0.000	0.000	0.000	-0.001	-0.002
YOL080C	-0.002	0.001	-0.000	0.001	-0.001	0.001	-0.002
YOL081W	-0.002	0.003	0.006	0.002	0.003	-0.006	-0.007
YOL082W	0.002	0.002	0.002	0.002	-0.000	0.000	0.003
YOL083W	-0.000	-0.001	-0.003	0.000	-0.000	-0.000	0.007
YOL084W	-0.001	0.000	0.001	-0.000	0.000	-0.000	0.002
YOL085C	-0.000	0.000	0.002	-0.001	-0.002	-0.001	0.002
YOL087C	-0.004	-0.003	-0.007	-0.004	0.001	-0.007	-0.010
YOL088C	-0.000	0.002	-0.002	-0.001	-0.002	-0.001	0.001
YOL089C	-0.001	0.000	-0.004	-0.004	-0.002	-0.002	-0.000
YOL090W	0.004	0.004	0.004	0.008	0.001	0.004	0.005
YOL091W	0.001	0.002	-0.001	0.002	0.000	-0.000	-0.003
YOL092W	0.000	0.002	-0.001	0.001	-0.002	-0.001	0.001
YOL093W	-0.000	0.001	-0.002	0.001	-0.001	-0.001	-0.001
YOL094C	-0.001	0.001	-0.001	0.001	-0.000	-0.003	-0.005
YOL095C	-0.001	0.002	-0.001	0.001	-0.001	-0.000	-0.001
YOL096C	0.001	0.002	0.000	0.002	-0.001	-0.000	0.008
YOL097C	0.001	0.001	0.000	0.002	-0.000	0.001	0.000
YOL098C	-0.002	0.002	-0.002	0.001	0.000	0.000	-0.002
YOL099C	0.003	0.002	-0.001	0.003	-0.001	-0.000	0.002
YOL100W	-0.000	0.002	-0.001	0.002	-0.001	-0.001	0.001
YOL101C	-0.000	0.001	-0.001	0.002	-0.001	0.001	0.006
YOL102C	-0.002	0.003	0.003	0.004	-0.001	0.002	-0.002
YOL103W	-0.001	0.000	-0.004	-0.002	-0.002	-0.000	0.002
YOL104C	-0.001	0.000	-0.003	-0.000	0.000	-0.000	-0.005
YOL105C	0.005	0.004	0.003	0.003	-0.000	0.005	0.008
YOL106W	-0.000	0.000	-0.003	0.000	-0.000	-0.000	0.003
YOL107W	-0.001	0.000	-0.002	0.000	0.000	-0.001	0.000
YOL108C	-0.001	0.001	-0.003	-0.000	-0.001	-0.012	-0.011
YOL109W	-0.004	-0.000	-0.003	0.002	-0.000	0.000	-0.005
YOL110W	0.000	-0.002	-0.001	0.004	-0.001	0.000	-0.002
YOL111C	-0.000	0.001	-0.002	0.002	-0.001	-0.000	-0.002
YOL112W	-0.001	0.001	-0.003	-0.000	0.001	-0.000	-0.002
YOL113W	-0.002	-0.001	-0.003	-0.001	-0.002	-0.000	0.002
YOL114C	-0.001	-0.000	-0.002	0.002	-0.000	-0.000	-0.003
YOL115W	0.000	-0.000	-0.003	0.002	-0.001	-0.000	-0.002
YOL116W	0.000	-0.002	0.003	-0.005	-0.000	-0.000	-0.003
YOL117W	-0.002	-0.001	-0.006	-0.002	-0.001	0.002	0.006
YOL118C	0.001	-0.001	-0.003	0.004	-0.001	-0.001	0.002
YOL119C	0.000	0.000	-0.003	0.000	-0.001	-0.001	-0.003
YOL120C	0.003	0.000	0.001	0.001	0.002	-0.014	-0.037
YOL121C	0.000	0.000	-0.002	-0.001	-0.002	-0.004	-0.009
YOL122C	-0.008	-0.010	-0.006	-0.017	0.000	-0.001	0.002
YOL123W	0.002	0.003	-0.000	0.005	-0.002	0.000	0.005
YOL124C	-0.002	-0.000	-0.003	-0.001	-0.000	0.001	-0.001
YOL125W	0.002	0.002	-0.001	0.004	-0.001	-0.001	-0.004
YOL126C	-0.002	-0.001	-0.003	-0.001	-0.002	-0.000	-0.000
YOL128C	-0.001	0.000	-0.002	0.003	-0.001	0.001	0.007
YOL129W	-0.002	-0.007	-0.005	-0.005	0.000	-0.001	-0.001
YOL130W	0.002	0.003	-0.003	0.001	-0.001	0.001	-0.007
YOL131W	-0.001	0.000	-0.002	0.000	-0.001	-0.000	0.001
YOL132W	-0.002	-0.000	-0.003	-0.001	-0.001	-0.000	-0.001
YOL133W	-0.002	-0.006	-0.001	0.001	0.005	-0.001	0.003
YOL134C	-0.002	-0.000	-0.004	-0.001	0.001	-0.000	-0.002
YOL135C	-0.005	-0.006	-0.003	-0.003	-0.002	-0.004	-0.002
YOL136C	0.000	0.001	0.000	0.004	-0.001	0.001	0.004
YOL137W	-0.002	-0.000	-0.003	-0.001	-0.002	-0.001	0.002
YOL138C	-0.002	-0.001	-0.004	-0.002	0.000	-0.001	-0.002
YOL139C	-0.001	-0.002	-0.003	0.002	0.000	-0.001	-0.003
YOL141W	0.001	0.003	0.001	0.002	0.001	0.001	-0.002
YOL143C	0.002	0.002	0.004	0.004	-0.002	0.000	-0.002
YOL144W	0.001	0.003	0.003	0.004	-0.000	-0.000	-0.002
YOL146W	-0.001	-0.001	0.003	-0.003	0.000	-0.004	-0.006
YOL147C	0.002	0.002	0.001	0.002	0.001	-0.001	-0.005
YOL148C	NaN	-0.003	NaN	NaN	0.002	0.000	-0.014
YOL149W	0.002	0.001	0.001	0.004	-0.001	0.001	0.008
YOL150C	-0.003	0.001	-0.001	-0.001	-0.000	-0.001	-0.003
YOL151W	-0.001	0.002	-0.002	0.001	0.001	-0.000	-0.002
YOL152W	0.003	0.002	0.001	0.006	-0.002	0.000	0.000
YOL155C	-0.001	0.001	-0.001	-0.001	-0.002	0.001	0.001
YOL158C	-0.001	0.001	0.001	0.002	-0.001	-0.000	-0.002
YOL159C	-0.002	-0.004	-0.004	-0.002	0.001	-0.009	-0.010
YOL160W	0.000	0.000	-0.001	0.001	0.001	0.001	-0.004
YOL162W	-0.004	-0.002	-0.002	0.002	-0.001	-0.001	-0.003
YOL163W	-0.001	-0.000	0.000	0.002	-0.001	0.002	0.009
YOL166C	-0.002	-0.000	-0.001	-0.003	-0.000	-0.000	-0.004
YOR001W	-0.000	0.001	0.001	0.000	-0.000	-0.000	-0.004
YOR002W	-0.002	-0.001	0.004	0.003	-0.001	0.001	0.003
YOR003W	0.001	0.001	0.001	0.003	0.000	0.000	-0.005
YOR004W	-0.002	0.001	0.004	-0.002	-0.000	0.000	-0.003
YOR005C	0.002	0.002	0.003	0.005	-0.001	0.002	0.004
YOR006C	0.001	0.001	0.001	-0.000	-0.001	0.000	0.001
YOR007C	0.001	0.001	0.008	0.002	0.001	0.001	-0.002
YOR008C	0.001	0.004	0.008	-0.002	-0.001	0.001	0.015
YOR008C-A	-0.000	0.000	-0.001	0.001	-0.001	-0.001	-0.001
YOR009W	0.000	-0.001	0.000	0.002	0.000	-0.001	0.007
YOR010C	0.002	0.001	0.002	0.002	0.001	0.000	-0.006
YOR011W	0.001	0.001	0.002	0.003	-0.000	0.001	0.002
YOR012W	-0.002	-0.002	-0.001	-0.001	0.000	0.000	-0.002
YOR013W	0.001	0.001	0.002	0.003	0.000	-0.000	-0.001
YOR015W	-0.000	0.000	0.001	0.001	0.000	0.001	0.001
YOR016C	0.004	0.000	-0.002	0.007	0.002	-0.000	0.003
YOR017W	0.000	0.000	0.000	0.003	0.001	0.000	0.001
YOR018W	0.002	0.000	0.004	0.005	-0.001	0.000	0.003
YOR019W	0.001	0.001	-0.000	0.002	0.001	-0.000	-0.003
YOR020C	0.001	0.001	0.002	0.002	0.003	0.003	-0.002
YOR021C	-0.000	-0.001	-0.002	-0.001	0.001	-0.000	-0.002
YOR022C	0.001	0.000	0.001	0.003	-0.000	0.001	-0.001
YOR023C	0.000	-0.001	-0.001	0.001	0.001	-0.001	0.000
YOR024W	0.002	0.001	-0.001	0.002	-0.002	0.000	0.008
YOR025W	0.001	0.001	-0.001	0.003	0.002	0.000	-0.003
