ORF	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YKL220C	2.000	4.000	3.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR010C	2.000	4.000	3.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR019C	2.000	3.000	3.000	2.000	5.000	4.000	3.000	2.000	3.000	3.000	3.000	4.000	1.000	4.000	3.000	2.000	3.000	3.000	2.000	2.000	1.000	2.000	3.000	2.000	2.000	2.000	3.000	3.000	4.000	3.000
YKR023W	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR027W	2.000	4.000	3.000	3.000	5.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	2.000	5.000	4.000	3.000	3.000	4.000	2.000	2.000	1.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR028W	2.000	4.000	3.000	3.000	5.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	1.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	1.000	1.000	2.000	1.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR029C	2.000	4.000	3.000	3.000	5.000	4.000	3.000	2.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	3.000	2.000	1.000	2.000	1.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR034W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000
YKR036C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	3.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR039W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR040C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR041W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR046C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000	4.000	4.000	4.000
YKR053C	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YML035C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YAR002C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	3.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR083W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR084C	2.000	4.000	3.000	3.000	5.000	3.000	2.000	1.000	2.000	2.000	2.000	3.000	1.000	5.000	3.000	3.000	3.000	3.000	2.000	2.000	1.000	1.000	2.000	1.000	2.000	2.000	4.000	3.000	4.000	3.000
YBR090C	2.500	4.500	3.500	3.000	5.000	4.000	3.000	3.000	3.000	4.000	4.500	4.500	2.000	4.500	4.000	3.000	4.000	4.000	3.000	3.000	2.500	2.500	3.500	2.500	3.000	3.000	4.000	3.500	4.000	4.000
YBR100W	2.500	4.500	3.500	3.000	5.000	4.000	3.000	2.500	3.000	4.000	4.000	4.000	2.000	4.500	4.000	3.000	4.000	4.000	3.000	3.000	2.500	2.500	3.000	2.500	3.000	3.000	4.000	3.000	4.000	3.500
YBR112C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000
YBR125C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR131W	2.000	5.000	3.000	3.000	5.000	4.000	2.000	2.000	3.000	3.000	4.000	3.000	1.000	4.000	4.000	3.000	3.000	4.000	1.000	2.000	1.000	1.000	1.000	1.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR150C	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR168W	1.000	3.000	2.000	3.000	3.000	3.000	1.000	1.000	1.000	2.000	2.000	2.000	1.000	3.000	2.000	2.000	2.000	3.000	1.000	1.000	1.000	1.000	2.000	1.000	2.000	2.000	3.000	3.000	3.000	2.000
YBR169C	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR270C	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	2.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR272C	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	3.000	3.000	3.000	3.000	2.000	2.000	1.000	2.000	2.000	2.000	3.000	1.000	4.000	2.000	4.000	2.000
YBR275C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR276C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR280C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR287W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR288C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	1.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	1.000	2.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR289W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR294W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR301W	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR030C	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR032W	2.000	4.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR033W	2.000	5.000	3.000	3.000	5.000	4.000	2.000	2.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	1.000	2.000	1.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR047C	0.000	1.000	0.000	1.000	1.000	1.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.000	1.000	1.000	1.000	1.000	1.000
YCR048W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR053W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	2.000	3.000	1.000	1.000	1.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR060W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR062W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR067C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	1.000	2.000	2.000	3.000	3.000	4.000	4.000	4.000	3.000
YCR069W	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	4.000	4.000	3.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	3.000
YCR073C	2.000	5.000	3.000	3.000	5.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000	3.000	4.000	4.000	4.000	4.000
YCR075C	2.000	4.000	3.000	4.000	5.000	4.000	4.000	3.000	3.000	3.000	4.000	3.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR083W	2.000	4.000	3.000	4.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR084C	0.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	1.000	0.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	0.000	1.000	1.000
YCR088W	2.000	4.000	3.000	4.000	5.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YCR089W	2.000	4.000	3.000	4.000	5.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YBR191W	2.000	3.000	2.000	3.000	3.000	3.000	1.000	1.000	1.000	2.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	3.000	2.000	2.000	1.000	1.000	2.000	1.000	2.000	2.000	3.000	3.000	3.000	3.000
YCL035C	2.000	4.000	3.000	4.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YDR071C	2.000	4.000	3.000	4.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	4.000	3.000	4.000	4.000	4.000	3.000
YDR074W	1.000	4.000	3.000	2.000	4.000	3.000	0.000	1.000	0.000	2.000	3.000	3.000	0.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0.000	3.000	1.000	3.000	1.000
YER027C	2.000	4.000	3.000	4.000	5.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000
YER037W	2.000	4.000	3.000	4.000	5.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000	3.000	4.000	4.000	4.000	4.000
YGR155W	1.000	3.000	4.000	3.000	3.000	3.000	1.000	1.000	1.000	1.000	2.000	1.000	1.000	1.000	1.000	0.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0.000	2.000	1.000	2.000	0.000
YLR192C	1.000	3.000	3.000	2.000	3.000	2.000	1.000	1.000	1.000	2.000	3.000	2.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.000	2.000	1.000	1.000	1.000	2.000	1.000
YLR237W	2.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	3.000	4.000	3.000	4.000	3.000
YLR246W	2.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	3.000	4.000	3.000	4.000	3.000
YLR334C	2.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	3.000	4.000	3.000	4.000	3.000
YLR346C	2.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	3.000	4.000	3.000	4.000	3.000
YLR358C	1.000	3.000	3.000	3.000	3.000	3.000	1.000	1.000	1.000	2.000	2.000	2.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	3.000	1.000	2.000	1.000	3.000	0.000
YLR361C	2.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	4.000	5.000	4.000	2.000	4.000	4.000	2.000	4.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	3.000	4.000	3.000	4.000	3.000
YLR370C	1.000	3.000	3.000	3.000	3.000	3.000	1.000	1.000	1.000	3.000	3.000	3.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.000	1.000	1.000	1.000	2.000	1.000	2.000	1.000	3.000	0.000
YLR382C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR394W	2.000	3.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	3.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	3.000	2.000	4.000	3.000	4.000	3.000	4.000	3.000
YML022W	2.000	4.000	4.000	3.000	3.000	3.000	2.000	2.000	2.000	3.000	3.000	3.000	2.000	4.000	3.000	3.000	4.000	4.000	1.000	2.000	2.000	1.000	2.000	2.000	4.000	2.000	4.000	3.000	4.000	3.000
YML027W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	2.000	4.000	3.000	4.000	3.000
YML036W	1.000	2.000	2.000	1.000	1.000	1.000	1.000	1.000	1.000	3.000	3.000	2.000	1.000	2.000	3.000	1.000	1.000	2.000	1.000	1.000	1.000	1.000	2.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
YML038C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	2.000	3.000	3.000	4.000	3.000
YML041C	2.000	4.000	4.000	3.000	4.000	4.000	2.000	1.000	1.000	5.000	5.000	3.000	2.000	4.000	4.000	2.000	3.000	3.000	1.000	1.000	1.000	1.000	2.000	1.000	4.000	2.000	3.000	2.000	3.000	2.000
YML042W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	2.000	3.000	3.000	4.000	3.000
YML047C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	2.000	3.000	3.000	4.000	3.000
YML075C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	2.000	2.000	4.000	3.000	3.000	3.000	4.000	3.000
YML076C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	2.000	2.000	4.000	2.000	3.000	3.000	4.000	3.000
YML086C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	2.000	2.000	4.000	2.000	3.000	3.000	4.000	3.000
YMR048W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	2.000	2.000	4.000	4.000	4.000	2.000	4.000	4.000	2.000	4.000	3.000	2.000	1.000	2.000	2.000	2.000	2.000	4.000	2.000	3.000	2.000	4.000	2.000
YMR135W-A	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	3.000	4.000	2.000
YMR137C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	2.000	2.000	4.000	3.000	4.000	3.000	4.000	2.000
YMR138W	2.000	4.000	4.000	3.000	3.000	3.000	1.000	1.000	1.000	1.000	0.000	0.000	2.000	3.000	3.000	3.000	3.000	3.000	1.000	1.000	1.000	1.000	0.000	1.000	3.000	2.000	3.000	2.000	3.000	2.000
YMR139W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	1.000	2.000	4.000	2.000	4.000	2.000	3.000	2.000	4.000	3.000
YMR160W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	2.000	3.000	3.000	4.000	3.000
YMR173W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	2.000	4.000	2.000	4.000	2.000	3.000	3.000	4.000	3.000
YMR198W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	5.000	5.000	4.000	2.000	4.000	4.000	2.000	3.000	4.000	2.000	2.000	2.000	1.000	1.000	1.000	4.000	2.000	3.000	2.000	4.000	3.000
YOR298C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.500	4.500	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	2.000	3.500	2.000	4.000	2.000	3.500	3.000	4.000	2.500
YPL148C	1.000	2.000	2.000	2.000	2.000	2.000	1.000	1.000	0.000	0.000	0.000	0.000	1.000	1.000	2.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
YPL183C	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	1.000	4.000	5.000	4.000	2.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	2.000	3.000	2.000	4.000	2.000	3.000	3.000	4.000	2.000
YPL183W	2.000	3.000	3.000	2.000	3.000	3.000	1.000	1.000	1.000	0.000	0.000	0.000	2.000	2.000	2.000	2.000	3.000	3.000	1.000	1.000	1.000	0.000	1.000	0.000	3.000	3.000	3.000	2.000	3.000	3.000
YPL189W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	2.000	3.000	2.000	4.000	2.000	4.000	3.000	4.000	2.000
