orf	hom | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014	het | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014
YKR058W	-0.006783329168137208	-0.1409697605546217
YKR059W	-0.252627815020328	-1.298476849961193
YKR060W	-0.035118485910315675	0.07593110774763323
YKR061W	-0.2708275197650356	-0.34422898016205933
YKR062W	-0.04385238809171185	
YKR063C	-0.15607083541716216	
YKR064W	-0.10903035877218131	-0.05306411965482936
YKR065C	-0.011065929479194237	-0.03287926869612521
YKR066C	0.2019682329567562	-0.027433530047164874
YKR067W	0.12533591279744039	0.04170599695366661
YKR068C	-0.15968100943395117	
YKR069W	-0.007558950182579699	0.10763987445159164
YKR070W	-0.09986471997795873	-0.07276405086655352
YKR071C	-0.07515751958633084	
YKR072C	0.014805129047220143	-0.22722787215167867
YKR073C	-0.2783759588308794	-0.34844389771184403
YKR074W	-0.07551280527154793	0.13825873685803763
YKR075C	-0.06443422639413823	-0.19859448373863212
YKR075W-A		
YKR076W	0.0788608448500648	-0.013584429873346826
YKR077W	-0.12332395154487642	0.08013138939649128
YKR078W	0.13714689488468926	0.10937940543400107
YKR079C	-0.0967873460838641	1.3771595423336533
YKR080W	0.011908538942994405	0.0020097016275146115
YKR081C	0.06263422893149968	
YKR082W	0.11694189890586369	0.3320133334377526
YKR083C	-0.106825510389804	-0.1017527474236692
YKR084C	3.776747822194566e-05	0.26062739929782197
YKR085C	-0.09129615068174514	-0.018897881494142264
YKR086W	-0.015760897839674683	
YKR087C	-0.22685116572689834	-0.02363429935296779
YKR088C	0.05677784269785603	-0.021302815595040377
YKR089C	-0.25452226880091716	-0.2249597662241564
YKR090W	-0.09616567840240144	0.09896178932147046
YKR091W	0.14548367190866782	-0.007658270977745001
YKR092C	0.31212565910514795	0.825001014432034
YKR093W	0.03710366979429521	-0.4015055577138828
YKR094C	0.1958522039676467	0.2174752367306253
YKR095W	0.0694236891761451	-0.06305703866823878
YKR095W-A		
YKR096W	0.25942735504727793	0.12615012481396595
YKR097W	-0.12119276380777957	0.07181677137547868
YKR098C	-0.1084419979465811	0.026656674473956737
YKR099W	0.2457738852464001	0.49721240627349794
YKR100C	-0.2572156145136907	-0.08590758975272093
YKR101W	-0.19685285351889023	-0.11810192027838333
YKR102W	-0.08964017001682749	-0.17494665055816191
YKR103W	1.0849135945864082e-05	0.012294873331571695
YKR104W	-0.030233567913577723	0.021691667225548043
YKR105C	-0.035555963460499905	-0.03235384104281829
YKR106W	-0.15082765388851888	-0.014280263620602938
YLL001W	0.2129539291893301	0.02775702617843053
YLL002W	0.050781402982916744	0.41580958813213686
YLL003W	0.023328167650483043	
YLL004W	0.06590539303877922	
YLL005C	-0.030337186927051698	0.08151875962444785
YLL006W	0.19216937357130098	0.2789993384172626
YLL006W-A		
YLL007C	0.14923766999999133	0.20496807726828448
YLL008W	0.22811010030239612	
YLL009C	-0.4592830875472882	-0.22060126853981268
YLL010C	-0.013141809311248729	-0.0155757810526552
YLL011W	0.10550014636685649	
YLL012W	0.07329872090268454	-0.06580616815779072
YLL013C	0.2962000595470719	0.6159336546361855
YLL014W	-0.06456132686746276	-0.2038699751835816
YLL015W	0.03508914487312186	0.2450322459915387
YLL016W	0.2121743778206425	0.2921418559055402
YLL017W	-0.11368476641843064	-0.03678695243493209
YLL018C	0.0010327732395660582	
YLL018C-A	-0.24225228922678438	0.036380997499968634
YLL019C	0.21595979076836674	-0.1668940985913346
YLL019W-A		
YLL020C	0.061138679439323954	-0.06556820634402598
YLL021W	0.15990638080012862	0.3863448177723486
YLL022C		
YLL023C	0.11729539520960945	0.09287796348414357
YLL024C	0.3503320306783142	0.3971894515299403
YLL025W	0.13244276391465204	-0.040056345836317654
YLL026W	-0.20342410716100282	0.0037373542866579947
YLL027W	0.07802066780744021	-13.736029410812485
YLL028W	0.03593851662677211	0.13507536201089915
YLL029W	-0.18409151950902594	-0.036249540241301816
YLL030C	-0.09770440738788298	-0.17542954953974127
YLL031C	0.06832112257617724	
YLL032C	0.09631375578396763	-0.06029049550105583
YLL033W	0.05509496192196207	0.20658807053590056
YLL034C	0.025674357393709154	
YLL035W	-0.054999415977182046	-0.5755048830977904
YLL036C	-0.3006084944567363	
YLL037W	-0.18299913171863857	
YLL038C	0.13909825296798103	0.09080268902313235
YLL039C	0.07044460610925699	0.04887436098830705
YLL040C	-0.1382821432525194	-3.1160670948125375
YLL041C	-0.07397297088442427	0.4248662016792822
YLL042C	-0.08799126315368516	-0.014396477188683168
YLL043W	-0.018395387448764993	0.20323486677108657
YLL044W	0.08965565390678182	-0.11069654373962838
YLL045C	-0.11951297847902766	0.5133969714683444
YLL046C	-0.08676271500057282	-0.024567797372577235
YLL047W	0.04634437227372701	-0.08996803854373367
YLL048C	0.053844977605656985	-0.0633463362174004
YLL049W	-0.07053031701662105	-0.3240553570011108
YLL050C	-0.004904637647167151	0.0016961658638618797
YLL051C	0.08848825137676918	-0.0990863045510697
YLL052C	0.060933503203255156	-0.035722927023854274
YLL053C	-0.11912023755077523	0.02814164210243341
YLL054C	-0.011724884139311666	-0.08397650891542102
YLL055W	0.09286509714501806	-0.176597532197544
YLL056C	-0.12641327296388116	-0.07024102874872062
YLL057C	-0.04559765850725508	-0.14154721584938829
YLL058W	0.007734690714218982	-0.04309874014955388
YLL059C	-0.08282292355345164	-0.08317878354247873
YLL060C	-0.06835935670347136	-0.0501529727017301
YLL061W	0.04653636067505469	-0.02902095904826522
YLL062C	-0.14187025370740622	-0.12197256183595173
YLL063C	-0.10265699768202177	0.046608598782811
YLL064C		
YLL065W		
YLL066C		
YLL066W-A		
YLL066W-B		
YLL067C		
YLL067W-A		
YLR001C	0.1303047401031637	0.03830739558763818
YLR002C	0.2415711219095934	
YLR003C	0.1084233990437319	0.005358000953144275
YLR004C	0.22233795036134738	0.3211615341752949
YLR005W	0.2106493932097472	
YLR006C	-0.036457199322186024	-0.05825492572206707
YLR007W	0.2620517177353299	
YLR008C	0.10649439525508196	0.21282868547216524
YLR009W	0.7640146274504255	
YLR010C	-0.08107426262306773	
YLR011W	-0.06016053439347471	-0.059938692519046856
YLR012C	0.2350940084241358	0.2924639249023377
YLR013W	0.10244585015114108	0.2072141026271383
YLR014C	0.03894703783710635	0.32481331263621815
YLR015W	-0.15796409075833598	0.3833119537454559
YLR016C	0.14530216633997511	0.06961085351368783
YLR017W	0.043650333574769454	0.05633880719326894
YLR018C	0.15813716784996512	0.6429863092939572
YLR019W	-0.01661285267129742	-0.08033080332879862
YLR020C	-0.04191843965051068	0.12412538385628633
YLR021W	-0.14772864744417566	0.3773233719621998
YLR022C	-0.36229555058434615	0.24108299783150844
YLR023C	0.07950495564852203	-0.0521479725329158
YLR024C	0.0569015892212772	0.41848029825359645
YLR025W	-0.04633965306145145	0.06631460687004209
YLR026C	-0.04130575597501945	-3.0553310860342795
YLR027C	0.1617120703581993	-8.004061217268548
YLR028C	-0.13032642716543916	-0.08500534796802216
YLR029C	0.3455501893824601	
YLR030W	-0.03601556076104177	-0.19342441428385088
YLR031W	0.20156893641765572	0.2415014232188159
YLR032W	-0.30191703710593154	0.29438359926112173
YLR033W	-1.8397233200200325	
YLR034C	0.22687224121685312	-0.07128601718380236
YLR035C	0.2462818241362541	-0.04287676308915337
YLR036C	0.08709725525901375	0.039995343986231606
YLR037C	0.1222386579080371	0.022744540842588083
YLR038C	0.13339766383207255	0.06492567280307908
YLR039C	0.051671313239433594	0.45260092409996044
YLR040C	0.10724678331702239	0.1680375695968485
YLR041W	0.025591811082212257	0.0694895955013614
YLR042C	0.1284714951313002	0.17530366097176583
YLR043C	0.20946604368789565	0.16513123915300734
YLR044C	0.34570223770750086	0.4268538023843911
YLR045C	-0.1824479703051329	0.040792521984109
YLR046C	-0.00014573890733769244	-0.01899831632595607
YLR047C	-0.04237396985796399	-0.07709504170828911
YLR048W	0.5483409717431982	0.5079981557340261
YLR049C	0.21015970860439806	-0.03988219052729807
YLR050C	0.08060996513192062	0.14085478236390017
YLR051C	0.13702772553659803	
YLR052W	0.1371342897125029	0.7911766885487778
YLR053C	-0.11424728354842154	0.011892530015694432
YLR054C	-0.24398621571011694	-0.08106103130054568
YLR055C	0.050245788423976374	0.20131631688705753
YLR056W	0.1725466968209774	0.280188827696682
YLR057W	0.08137812802899028	-0.1575551129927949
YLR058C	0.09652380183708886	0.32171044664217496
YLR059C	0.04183050816880647	0.08059326775427837
YLR060W	-0.09179754038421778	
YLR061W	0.6893835940601175	0.6190484941158502
YLR062C	0.42199583726723655	0.2673639536589972
YLR063W	0.11339888624897355	0.15539582516312606
YLR064W	-0.2548537279720647	0.03408377886705485
YLR065C	-0.07896347384187606	0.6557133385988974
YLR066W	-0.08103122982057827	1.3558957656693402
YLR067C	-0.13491182790046988	0.23935534237968364
YLR068W	-0.1578658904990033	1.4913802358458725
YLR069C	0.06351117832282593	0.3275314381766143
YLR070C	0.09918067493172245	-0.12908089792571928
YLR071C	0.016904581924706345	
YLR072W	-0.04760767800731295	0.04737329019222682
YLR073C	-0.19573683002568817	-0.06309675086816978
YLR074C	0.0017391043427794344	0.8308955175896262
YLR075W	0.4555224836390418	
YLR076C	0.5794972913171007	
YLR077W	0.1436139297563722	-0.035925314785173246
YLR078C	-0.07236686986828941	-2.0534913419269047
YLR079W	0.0815041896562995	0.11016775667786084
YLR080W	0.014174194132764498	0.1698410605410484
YLR081W	0.049630643456213784	-0.12541700453478885
YLR082C	-0.07607959974214752	0.11429410404617332
YLR083C	0.15869173927673114	0.09803233786249126
YLR084C		0.11199691300479045
YLR085C	-0.26327152299773116	-24.14082177572708
YLR086W	-0.021383218795503065	
YLR087C	-0.005535440202529812	-2.580769275336548
YLR088W	0.2990056459548236	
YLR089C	0.012524770007834108	0.13573155465545528
YLR090W	0.09781527471914635	-0.27426257328911974
YLR091W	0.027264447252853034	0.4665635830578002
YLR092W	0.2500516478979971	0.0883389987086593
YLR093C	0.253987189012474	0.10929663920973762
YLR094C	-0.10746951030703683	-0.47248153155637795
YLR095C	-0.1022773774143075	-0.6366681960900128
YLR096W	0.096470028550438	-0.026436224067636307
YLR097C	0.011447758870642394	0.029311578083160143
YLR098C	-0.17798708821326142	0.17328638057491358
YLR099C	0.23881854791610274	0.5577936037975236
YLR099W-A		
YLR100W	0.1644700228754302	
YLR101C	0.0052278199846571794	0.7995240722173885
YLR102C	-0.020774669019144477	-0.1715480596577811
YLR103C	0.18820154846208703	
YLR104W	0.24413118121089553	0.14908287653044727
YLR105C	0.5441248292807231	
YLR106C	0.013061634417268573	-0.36150891912111105
YLR107W	0.061800491802193706	0.15616622004903463
YLR108C	0.030293178845137075	0.14103558326333382
YLR109W	0.05343033884483716	0.024841443399026445
YLR110C	0.528399380415682	1.3548283485984038
YLR111W	0.31330772152320546	0.6971198355357444
YLR112W	0.022186790090859238	-0.025678526763161808
YLR113W	-0.0035772904021072745	-0.21016396801803214
YLR114C	0.06104570074400503	0.2521283643743543
YLR115W	0.02719757620008334	
YLR116W	0.2131235018775878	
YLR117C	-0.13125818034106124	
YLR118C	0.49731140805738183	-0.03558456229604587
YLR119W	0.04452515524885826	-0.2599813085866479
YLR120C	0.028639483472604886	-0.05057665265811674
YLR120W-A		
YLR121C	-0.02923373697357977	-0.021718142394946734
YLR122C	-0.03763980593337178	0.1527992422229932
YLR123C	-0.03626812989798984	-0.051851913910003884
YLR124W	-0.017444447843734296	0.13299952383977753
YLR125W	-6.91753328238304	-0.03192986933216384
YLR126C	0.12913399958638017	-0.003790467940937874
YLR127C	-0.08649498182586055	
YLR128W	0.3808691634528741	0.17524738452089736
YLR129W	-0.06259939438427693	
YLR130C	0.0327368466855459	-0.013351029062074159
YLR131C	-0.08414512935883575	0.15199233769349837
YLR132C	-0.18757239516360333	
YLR133W	-0.2056658176004137	-0.06083856730327657
YLR134W	-1.7467055093495603	0.0007853379951950041
YLR135W	0.07455410417751096	0.14888612688037214
YLR136C	-0.05292438144181282	0.018582744681325602
YLR137W	0.028220885882681845	-0.013917421268146369
YLR138W	-0.2016890997955418	-0.018149818067680474
YLR139C	0.04969588762276779	0.4549960239779051
YLR140W	-0.010006888055183157	
YLR141W	0.07726695398162199	
YLR142W	0.03515163766426402	0.010357284929363407
YLR143W	-0.0885594045174719	0.20589529966074138
YLR144C	-0.039435856874952505	0.15350044297537596
YLR145W	-0.012653199958776756	
YLR146C	0.16319393625902603	-0.007173755348590251
YLR146W-A		
YLR147C	0.21193472255428533	
YLR148W	-0.02636451785782008	0.18351758677719862
YLR149C	0.023747471212383745	0.6906711803757185
YLR149C-A		
YLR150W	-0.26175462481877126	-2.078141153427147
YLR151C	0.026953274287118707	0.06796304495842437
YLR152C	-0.02361519488623377	-0.02937051428742055
YLR153C	0.174814290030123	
YLR154C	0.0077334797755337185	0.09095402239851565
YLR154C-G		
YLR154C-H		
YLR154W-B		
YLR154W-C		
YLR154W-E		
YLR154W-F		
YLR155C		
YLR156C-A		
YLR156W		
YLR157C		
YLR157C-C		
YLR157W-D		
YLR157W-E		
YLR158C		
YLR159C-A		
YLR159W		
YLR160C		
YLR161W		
YLR162W		
YLR162W-A		
YLR163C	0.05363699077718141	
YLR163W-A		
YLR164W	0.29142966459137865	-0.07087332575783457
YLR165C	0.02552296158684557	0.0039626309357014364
YLR166C	0.12150054899823878	
YLR167W	-0.07229360133739476	
YLR168C	0.18920405974809715	-0.09467672696306774
YLR169W	-0.047576526109161126	-0.20339089933529322
YLR170C	-0.12629035135414649	-0.19138524283857658
YLR171W	0.07360792831738604	-0.29672719332373587
YLR172C	-0.06715659776490542	0.17078359613945057
YLR173W	-0.1935086427203776	0.014177139442557392
YLR174W	0.07050393921648218	0.047818840684925305
YLR175W	0.04392845124433966	
YLR176C	0.17514864740901254	0.6241789343106714
YLR177W	-0.07395654189415707	0.13725293176177106
YLR178C	0.024028428575888806	-0.04900452032520844
YLR179C	-0.14959564440005926	-0.26786356336084566
YLR180W	0.0528224550254849	0.29477497290928845
YLR181C	0.11110135465640633	0.2222977870444611
YLR182W	-0.11547178291359671	
YLR183C	0.29131718851391186	0.763041735296066
YLR184W	0.5537137681025786	
YLR185W	0.3143282428146029	1.052221469915583
YLR186W	0.02888705162561368	
YLR187W	-0.00953275858597397	-0.05669936449990795
YLR188W	0.04972511789770352	0.00818314890728374
YLR189C	-0.021236706603361955	0.02752594942827597
YLR190W	-0.14395881445368092	0.016025025931555702
YLR191W	-0.1669473635441258	-0.11460755043543634
YLR192C	0.14058848002593893	0.025809811208139855
YLR193C	0.00963283899435014	-0.20752623743767873
YLR194C	0.07673040874468631	0.10021042162086258
YLR195C	-0.029885389969067252	
YLR196W	0.21304862048021148	
YLR197W	0.5856954052187412	-0.30846756790602325
YLR198C	0.5022460872068115	-6.28166123803933
YLR199C	-0.1321280124360232	-2.3646462909184267
YLR200W	-0.21029623575912734	-2.4041381709235985
YLR201C	-0.12173131675258254	0.23368453118941568
YLR202C	-0.2115550635753817	0.19933806201139365
YLR203C	-0.11859142589943851	-0.1542272080441756
YLR204W	-0.06445708212389155	-3.5931179972710034
YLR205C	-0.06021106504726603	-0.015617565854365452
YLR206W	-0.14162322868047772	-0.1419012754866329
YLR207W	0.12724965118602247	0.10396944908504413
YLR208W	0.34988574430553115	4.17077230345362
YLR209C	-0.4729373578674276	-0.48572008935109273
YLR210W	-0.3071833139343037	-1.6584876802949835
YLR211C	-0.07908704109880994	0.03281206982474236
YLR212C	0.7079778458051634	-2.8356004077093186
YLR213C	-0.047440157823555255	-0.008094410853624681
YLR214W	0.3200406230214343	0.003671696036607467
YLR215C	0.08587217634387442	
YLR216C	0.032417200392336074	0.8859930503581477
YLR217W	-0.02991398605042749	0.6312505881904763
YLR218C	0.004812500075664943	-0.22358079606288206
YLR219W	-0.04681451679775907	-0.16349260098417742
YLR220W	-0.1100163919854868	0.007711568976805786
YLR221C	0.07287293726157212	0.582342582319329
YLR222C	0.6315719870740018	
YLR222C-A		
YLR223C	-0.10244551922106501	-3.201942331349713
YLR224W	0.12650004385923086	0.15923264023145384
YLR225C	0.3714108219493953	0.15997761993114207
YLR226W	-0.04100493700861005	0.4000031447805134
YLR227C	0.051058725402175195	0.22703629194515543
YLR228C	0.056723509808695935	-0.11318993882808864
YLR229C	-0.022561722397178977	
YLR230W	0.030282630653017794	0.0641581244784873
YLR231C	-0.21709404634181906	0.0993654863016262
YLR232W	0.2627035189812352	-0.6077860780106138
YLR233C	-0.1476737568571839	0.6550966963999517
YLR234W	0.000554968101794472	
YLR235C	-0.13841032927099997	
YLR236C	-0.09900437301145557	-0.12881875977013146
YLR237W	-0.20721764600696552	-0.15355526455998264
YLR238W	0.04841469105105081	0.1714546673299456
YLR239C	-0.06255286558365816	0.05503938116846005
YLR240W	0.0075288070242251846	-0.9830786520512876
YLR241W	-0.08311339293772568	-0.030547637800211344
YLR242C	-0.023442539335494512	
YLR243W	-0.03737398224654784	0.32266341398433757
YLR244C	-0.007609876017154683	-3.1842993287083883
YLR245C		
YLR246W	0.1535003645085443	0.3393689806666625
YLR247C	0.045942358965649924	-0.09261015317087455
YLR248W	0.05765362440649218	-0.43905994269665866
YLR249W	0.052940243380750936	0.37452295707768524
YLR250W	-0.001986667624556531	-0.0775288791637491
YLR251W		
YLR252W	-0.06745187903185913	-0.00571713028761248
YLR253W	-0.010654354218736369	-0.027143863197634184
YLR254C	-0.08450374665799545	-0.0880307304975794
YLR255C	-0.20359336444330597	-0.05292597287551981
YLR256W		
YLR257W	-0.07862294559549719	-0.11643027171843831
YLR258W	0.02975781893810357	-0.11412909678299153
YLR259C	-0.10327287209182695	0.2689370428474028
YLR260W	-0.04641598071369117	
YLR261C	0.1389391886846824	0.5386258909150782
YLR262C	-0.1619311511914359	0.5770060230962024
YLR262C-A	-0.12167140332987174	0.020583760930587853
YLR263W	-0.08337705251644999	-0.05528153122487882
YLR264C-A		
YLR264W	0.08355570021326345	0.7822949646001991
YLR265C	-0.19704539890494457	0.07822525153734655
YLR266C	0.0780171474263756	0.012816418428006474
YLR267W	-0.08603154097711382	-0.09795330234956429
YLR268W	-0.0477558172902649	-2.347372972323743
YLR269C	-0.06568948377226476	0.23799730291728355
YLR270W	0.09368951833080959	0.10239415051495916
YLR271W	0.04999056068045996	-0.010764762611069643
YLR272C	0.0012889874667324096	0.09527118039735186
YLR273C	0.0003952001644890428	-0.060442073710301206
YLR274W	0.06995340632708928	
YLR275W	0.13540744099548216	
YLR276C	0.23632503434400054	-0.6220160359274846
YLR277C	-0.13445873099006966	-0.005027051699850797
YLR278C	0.02430529709639997	-0.042599819198268135
YLR279W	-0.21070473209754245	-0.11059401276377133
YLR280C	-0.09673917448227144	-0.04287120555408736
YLR281C	-0.1860612085962527	-0.01820135977142533
YLR282C	-0.1001404071895808	0.2551336905012933
YLR283W	-0.2237323878910123	-0.027264730454802738
YLR284C	-0.07087163638737244	0.1765941529189145
YLR285C-A		
YLR285W	0.12240232552974101	0.1103488736439448
YLR286C	-0.06706531539234398	0.07399181498230457
YLR286W-A		
YLR287C	-0.2817087805177851	-0.3261593261058421
YLR287C-A	-0.05685742570490263	0.8148633337847959
YLR288C	-0.17395504533437944	-0.06912816426464707
