Line,As75,Ca44,Cd111,Cl35,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Se82,Zn66
YER067W_oe,-0.016147101,-0.027252078,-0.077756764,-0.037621776,-0.027689619,-0.003741008,0.035064303,-0.012443106,-0.035426417,-0.067111344,-0.11541138,.,-0.091977004,-0.049972736,-0.035429543,-0.181886024,0.003472542
YER068W_oe,0.085307083,0.75013344,0.102823943,.,0.005812446,0.036068688,0.028734071,0.079651347,0.036630792,0.091563091,.,0.027871654,0.040186153,0.050111415,0.053143843,0.007338616,0.116501243
YER069W_oe,0.015700211,0.038640301,0.029631296,0.045705152,-0.037786303,-0.099677693,-0.033606428,-0.011579128,-0.02381192,-0.00905705,.,-0.076270287,0.007680712,-0.027437852,-0.016441787,-0.161620777,-0.000081826
YER070W_oe,0.303556926,0.052476775,-0.034840443,0.045870807,0.030738281,0.033229571,0.057723632,-0.001319706,0.032015216,0.05318426,.,-0.075247419,0.138711106,0.021300613,0.028361885,0.569574946,0.016799672
YER071C_oe,-0.071784244,-0.065882323,0.002876141,-0.051642729,-0.07363646,-0.013280294,0.012155195,-0.009198556,-0.055926085,-0.105152078,.,.,-0.040566269,-0.029493696,-0.033897851,0.021795907,0.007640568
YER072W_oe,0.020940517,-0.025249402,-0.179274228,.,-0.096346459,-0.002743892,-0.005232293,0.01138289,-0.150797463,-0.083010234,.,.,-0.012568918,-0.004996572,-0.035158126,-0.195267535,0.002453688
YER074W_oe,-0.068144853,-0.041006707,0.004481445,-0.117988694,-0.075358653,-0.037523827,-0.076261537,0.005394668,-0.017343254,0.039350835,.,.,-0.083108473,-0.049072412,-0.013741566,-0.119523762,-0.013826306
YER074W-A_oe,0.033754225,0.031307399,-0.121348614,0.041359713,-0.130462289,-0.033412061,0.069976478,-0.001789541,-0.066575112,-0.073586206,-0.063886748,0.019483624,-0.111351585,0.033344896,0.012153203,-0.018692232,0.014067458
YER076C_oe,0.030115754,0.162786244,0.036305409,.,0.042975789,0.025088643,-0.020205124,0.000519739,0.008522229,0.065784229,-0.076707603,-0.095649786,0.046011422,-0.021876447,-0.023305431,-0.242027483,0.076072969
YER077C_oe,-0.153193978,-0.071382133,-0.049225061,-0.244508298,0.064122249,-0.048419043,-0.023970519,0.0155969,0.010225906,-0.063883131,.,.,-0.214235321,0.001476459,-0.02929391,0.017003378,0.002880607
YER078C_oe,0.04793429,0.01756698,-0.048578813,0.029287323,0.039433367,0.003131581,0.008951429,0.016000138,0.005663415,0.073897152,.,.,0.000864565,0.016530392,-0.013954081,-0.035610912,0.003834254
YER079W_oe,0.008927913,0.099458663,-0.049842702,0.070830702,0.005119485,-0.030867593,0.043248647,-0.039641038,0.006053654,0.005369449,8.52E-06,.,0.012493262,-0.01103157,-0.031277557,0.065815468,-0.006189765
YER080W_oe,-0.183996538,-0.033426699,-0.077033798,-0.217073943,0.03955036,-0.093244397,0.034371189,0.019308125,-0.007870136,-0.075483698,.,.,-0.215854171,-0.006144174,-0.031794422,-0.001060159,-0.017183328
YER081W_oe,0.024951617,0.013553837,-0.047036545,0.043065972,0.030304562,-0.008034161,0.173798583,-0.020943021,0.008001794,-0.004996072,-0.062442494,-0.050448543,-0.010490612,-0.010987607,-0.026214102,-0.003575177,-0.00514806
YER082C_oe,0.081090659,-0.345954578,0.14698182,.,0.018305621,0.104491468,0.056113712,0.113110327,0.035631805,0.079015661,.,-0.028326134,0.024339707,0.10843813,0.105214878,0.089630781,0.078046301
YER083C_oe,-0.087837352,-0.040328313,-0.000231154,0.04431663,0.141969998,0.000258635,0.099799524,0.102903455,0.051804757,-0.034666541,.,.,0.060928712,0.096741103,0.015566428,-0.208938543,0.119405888
YER084W_oe,0.019271226,0.01432167,0.043385508,.,-0.038085134,-0.014743949,-0.080143436,-0.037221912,-0.003362319,0.051183176,.,.,-0.025586515,-0.024255059,0.001300531,-0.044228586,-0.001827714
YER085C_oe,0.027801141,0.129231667,-0.070109625,0.064619942,0.031130771,-0.005142929,-0.034763901,-0.05625057,0.012137025,-0.010102871,-0.0015536,.,0.013279639,-0.01270473,-0.0703873,0.111350174,0.006809078
YER086W_oe,-0.061622128,-0.060540566,-0.070320671,-0.000612588,-0.019187042,-0.012012467,-0.066519512,-0.007756703,-0.10853274,-0.064915815,-0.018103881,-0.179470055,-0.031455272,-0.060489504,-0.04498967,-0.320487678,-0.000673537
YER087C-A_oe,-0.062152458,0.016424512,-0.020499318,0.008592635,0.126939245,-0.010943812,-0.004407042,0.041583531,0.061302941,0.012858195,.,0.018339109,0.03265503,0.046847959,0.048791602,0.137011034,-0.021408948
YER087W_oe,-0.107505029,-0.084321302,0.018524494,-0.128980724,0.106223671,-0.052044185,-0.008048513,0.027406025,0.018573107,-0.036289139,.,.,-0.029037819,-0.021143746,-0.032364778,-0.151233401,0.014337586
YER088C_oe,-0.019277932,-0.005353726,-0.054186774,0.108429841,-0.052869342,-0.031425311,-0.06646234,-0.041742458,-0.047938982,-0.02833593,.,-0.162276037,-0.062173007,-0.06768822,-0.01046964,-0.02309336,-0.003820729
YER088W-A_oe,-0.011470902,-0.04170645,-0.016475168,-0.037900421,0.035337608,-0.050973466,-0.021370382,0.034176905,0.003653095,-0.075079467,.,-0.065707263,-0.053573336,0.06370544,-0.021897498,-0.017738234,-0.057568304
YER089C_oe,-0.026652423,-0.019253955,-0.009952624,0.033196294,0.085158322,-0.011210627,-0.003333924,0.041485231,0.03093409,-0.043291236,.,0.079016251,0.007124787,0.06125266,0.005265327,-0.21328548,-0.027465642
YER090W_oe,0.045074424,0.026674371,0.014326481,-0.008361411,-0.065281414,-0.065479227,-0.053022566,0.036379193,0.052273997,0.060453073,.,0.981413745,-0.059460996,0.00640486,0.081380589,0.327813176,-0.009368053
YER091C_oe,-0.023782309,-0.008781937,-0.228423911,0.038345903,-0.103697332,0.041009152,-0.05379859,0.090852324,-0.127471704,-0.026206794,-0.08891769,-0.062006404,-0.083531895,0.052102871,-0.015988847,-0.231690161,0.006852689
YER091C-A_oe,-0.005476933,0.078790932,-0.034723566,0.063611085,0.030144159,-0.052994172,0.382298298,-0.011776574,0.005662136,-0.059326546,.,.,0.044401595,0.041844653,0.008190721,-0.110316686,-0.007352503
YER092W_oe,-0.048566572,-0.094318142,-0.031399273,-0.027082884,0.056520635,-0.019606311,0.079757562,0.044683661,0.050169469,-0.044757573,.,.,-0.006479999,0.014544157,-0.01241746,-0.100051209,-0.001272339
YER093C_oe,0.073827833,0.07351338,-0.004284978,.,0.072627585,-0.065372649,-0.060178134,-0.037327051,-0.020888661,0.019771209,-0.033994317,-0.147489962,-0.002653641,-0.002915826,-0.013334229,0.470286669,0.032329555
YER093C-A_oe,-0.048171113,0.135536382,-0.035621891,0.172429086,-0.099513748,-0.020082932,-0.023822468,-0.031163297,0.057916499,0.09871744,0.00184221,-0.220777824,0.091603443,-0.03507304,0.044746571,-0.160500756,0.058163497
YER094C_oe,0.0057938,-0.017497695,-0.001477891,0.021405072,-0.031451589,-0.009355783,-0.039640097,0.017257839,0.005610915,-0.031745354,.,0.158219741,0.119452647,-0.009296702,0.02990515,0.189169045,-0.070657152
YER095W_oe,-0.008897063,-0.016847325,-0.000574522,0.041525047,-0.092294846,-0.023393172,0.017824885,0.013703071,-0.063939423,0.011364911,.,-0.082029185,-0.004103861,-0.038890738,-0.037035334,0.108530295,0.00103076
YER096W_oe,0.063487135,-0.045547492,0.064540772,0.019376816,-0.001703583,0.002487574,-0.023439901,0.050123668,-0.03178989,0.038060543,.,.,0.010209291,0.018991968,0.051469854,0.061160648,0.077456791
YER097W_oe,0.097536883,-0.04115894,-0.006279542,.,0.093808624,0.004208786,-0.033742523,0.011560083,0.076333494,0.019159899,.,.,0.175629353,-0.01341581,0.01445546,-0.039351417,-0.003285215
YER098W_oe,-0.12783292,-0.021018497,-0.133793789,-0.084640508,-0.101016478,0.096434699,0.239842174,-0.061203728,-0.095943601,-0.121494062,.,.,-0.164289556,0.017592432,-0.048868608,-0.148570148,-0.025106749
YER099C_oe,-0.095785768,-0.082176065,0.08427318,-0.004371601,-0.009476658,0.06051902,0.028936205,0.00325843,-0.017482857,0.023850225,.,-0.165526525,-0.017696295,-0.012794667,0.004373471,-0.315727049,0.016129833
YER100W_oe,0.052417895,0.262689446,0.060532583,0.157458208,-0.01460067,-0.005290415,-0.010927704,-0.007935535,0.015966207,0.03228463,.,-0.196481325,0.030275901,0.024867562,0.110876842,-0.003737742,0.071760028
YER101C_oe,-0.016852983,-0.006176952,-0.055731646,-0.220532726,0.109341395,0.063825671,-0.017017463,-0.01005383,-0.03368264,-0.034748217,.,.,0.061644815,-0.011293989,-0.013303463,-0.137190425,0.035328613
YER102W_oe,0.025475444,-0.073286248,0.097862003,0.049351884,-0.012728222,0.01084595,0.005505687,0.023113282,0.064223218,0.036933592,.,-0.112614796,0.007477377,0.018559197,0.025189229,-0.137413758,0.017088709
YER103W_oe,0.087594931,0.078607033,0.117807447,0.062268718,-0.004004844,0.019646275,-0.117529956,0.014610482,0.015452714,0.097680378,.,0.009028061,-0.056199354,0.04324586,0.020619687,0.0775439,0.015880297
YER104W_oe,-0.077164581,-0.044092081,-0.044121083,0.001142986,0.01127079,-0.053674393,-0.045932833,-0.078176347,-0.01082677,-0.009201574,.,.,0.024333938,-0.079575948,-0.011926839,-0.116544101,-0.076967483
YER105C_oe,-0.022443336,0.155616931,-0.069210082,0.063667637,-0.000670938,0.118274198,-0.079149,-0.087664404,-0.043261414,-0.054182585,-0.066395469,0.511214173,-0.047707216,-0.025312371,-0.015386224,0.112319584,-0.013076786
YER106W_oe,0.060417111,-0.106800859,0.021398192,-0.012635422,0.007692418,-0.006329688,-0.001723103,0.060248985,0.036623977,-0.002942901,.,-0.079174301,-0.031553256,0.046556661,0.035558322,-0.116809339,0.032599236
YER107C_oe,-0.042762766,-0.028824942,-0.049953399,-0.003563021,0.031939226,0.03177246,-0.019636752,0.019258098,-0.088298892,-0.049110423,0.054588639,-0.20953662,0.068379442,-0.061541947,-0.023656974,-0.361737193,0.0326861
YER109C_oe,0.046937385,0.057117972,0.052918909,0.042617649,0.045922079,0.060271085,-0.019237687,0.012657473,-0.076597176,0.075678616,.,0.127469707,0.011470384,-0.04160878,-0.03008407,-0.16846289,-0.011449113
YER110C_oe,-0.032144011,0.027659742,-0.074930399,-0.002582817,-0.080485726,-0.008041877,0.031525559,-0.059677519,-0.066689628,-0.027960299,.,-0.071917377,-0.034837804,-0.078149522,-0.041183994,-0.085585522,0.000993248
YER111C_oe,0.044018197,-0.085193115,-0.01257166,0.019240347,0.087848153,0.019536957,0.208904255,0.098084105,0.0605748,-0.051599644,.,-0.156477514,0.037279189,0.158726705,0.027893542,0.149596984,0.033283676
YER112W_oe,-0.015392768,0.074138634,-0.079756951,0.021389215,-0.054336308,-0.008256489,0.047966495,-0.033906038,-0.036059464,-0.037546701,.,1.137739536,-0.059446117,-0.044530701,-0.020075933,0.215013535,-0.000586339
YER113C_oe,-0.076092362,-0.045466204,-0.033792175,-0.194092944,0.103568481,-0.017876518,-0.010355929,0.017311643,-0.006926691,-0.015911734,.,-0.02475434,-0.190944714,-0.000195052,-0.015326378,-0.110041021,0.026003354
YER114C_oe,0.004181259,0.013024546,0.031847225,0.086213708,-0.039117106,-0.045262603,-0.037135826,0.038531951,-0.000986119,0.06465908,.,-0.166656161,-0.012446979,0.014798782,0.007890827,-0.025764061,0.021561934
YER115C_oe,-0.036148557,-0.074387142,0.12838185,0.066430093,0.177506357,0.149551524,0.03285052,0.029901222,0.150101586,0.037695103,.,-0.019632011,0.059577225,0.059002237,-0.019053967,-0.098531109,-0.162637857
YER116C_oe,0.012321668,0.174824619,-0.034801048,0.036472325,0.061794646,0.0109743,0.011249727,0.078159493,0.10854782,0.038297769,.,-0.099360236,0.054596562,0.114268268,0.033154223,-0.048471873,-0.005610199
YER117W_oe,0.03303216,0.034511118,0.089615529,0.065126459,-0.008408268,0.028104568,0.007609979,0.037306692,0.021762136,0.096869983,.,-0.08514902,0.021010827,0.02663857,0.03258249,0.106921661,0.03956833
YER118C_oe,0.062922191,-0.064313393,0.075418265,-0.08936616,0.025701123,0.046984559,-0.049781128,0.052312109,0.098083694,0.051413839,.,.,-0.070276051,0.05268059,-0.015203371,-0.009092803,-0.004124097
YER119C_oe,-0.049906466,0.121722574,-0.099548423,0.05448128,-0.028657419,0.008704293,0.353452962,-0.013845489,-0.102236598,-0.159367393,0.203479202,0.072144032,-0.109681107,-0.042540247,-0.041159443,-0.124567801,0.026427773
YER119C-A_oe,0.030605209,-0.013317136,0.043166873,-0.014910688,-0.053604487,-0.017252448,-0.028835938,-0.003098474,-0.017233496,-0.010542667,.,-0.088840053,0.005668896,-0.019307246,-0.004766553,-0.143722739,0.015555436
YER120W_oe,0.050425114,-0.065321234,0.038489753,0.108613969,-0.015862939,-0.063334758,-0.031973473,-0.006219242,0.029879573,0.038759251,.,0.028197146,-0.002448333,0.021616028,0.059676284,-0.001725668,0.009467428
YER121W_oe,-0.11639092,0.02538662,-0.046725713,0.033176189,0.026483435,0.066440251,-0.034523082,-0.059353296,-0.077962497,-0.022709424,.,.,-0.064180449,-0.07368234,0.001878856,-0.039851375,-0.027237561
YER122C_oe,-0.04934861,-0.112499344,0.042307138,-0.070330919,0.033318873,-0.060018095,-0.014038405,-0.054564066,-0.068637045,-0.018884042,.,.,-0.013189321,-0.105805764,-0.078764347,0.077119014,-0.018251899
YER123W_oe,-0.235085909,0.003737449,-0.087520879,-0.234788962,-0.019752333,-0.017276358,0.078654221,-0.038519039,0.004422783,-0.078864873,.,.,-0.168656401,-0.047923406,-0.004131283,0.063447486,-0.015053162
YER124C_oe,0.033301163,-0.074589549,0.049063099,0.005794017,-0.037119141,-0.099151471,-0.059860043,-0.024769235,0.019557768,0.10450677,.,-0.205424641,-0.012202932,-0.000681956,0.015715986,-0.201306022,-0.010378406
YER125W_oe,0.063196036,-0.026288799,0.231319244,.,0.102786884,0.04442407,-0.021813758,-0.051518062,0.065248583,0.101522659,.,0.017590664,0.048502832,0.024383317,0.012317067,-0.007361902,0.015156145
YER126C_oe,0.014513807,-0.149769161,0.100625377,-0.204174615,-0.023399009,-0.111598934,-0.092329418,0.016516553,-0.00457443,0.090394793,.,-0.327573983,-0.027834425,-0.004656531,-0.010098961,-0.183491115,0.034553953
YER127W_oe,-0.127143241,0.018592731,-0.007004633,-0.129806887,0.046059037,-0.180807707,-0.047320846,0.047076163,0.060842846,-0.02862787,.,.,-0.044380266,0.05849675,0.071386352,-0.0276098,-0.021552846
YER128W_oe,-0.102584401,-0.122595521,-0.071440142,-0.032535397,0.055312122,-0.048945076,0.058997386,0.043716215,-0.012416431,-0.107982795,.,.,-0.069497569,-0.026784088,-0.050964992,-0.063739849,-0.007721631
YER129W_oe,-0.017234336,-0.042315781,0.034406627,-0.024492294,-0.044245255,0.020781987,0.031796092,0.007116457,-0.029194019,0.017788546,.,.,-0.074284369,-0.004084138,-0.002690431,-0.143185758,0.027902596
YER130C_oe,0.010967615,0.075051355,-0.030500928,-0.070210365,0.020778327,0.072812296,0.039162602,0.048933232,0.039531282,-0.005355623,0.02189062,-0.337961817,-0.034848893,0.055105051,-0.014498206,0.156754049,-0.004537661
YER131W_oe,-0.032521703,-0.067781047,-0.055715724,0.072278287,-0.052420181,-0.02354389,0.001143739,-0.029901396,-0.066887903,0.009622345,.,.,-0.034316624,-0.059257953,-0.056270481,0.063472849,-0.009712601
YER132C_oe,0.000763097,0.051711842,-0.053035223,.,0.071685525,0.085154177,0.026344305,0.000915886,-0.021228662,-0.034598893,-0.005994609,.,-0.041304019,0.019294385,0.017857585,0.145322769,0.03686407
YER134C_oe,-0.108760436,0.027307423,-0.029588989,0.037373534,0.102581849,-0.101760588,0.184661849,0.029240401,0.019737467,-0.082591044,.,.,0.003363947,0.051260833,0.040167105,0.173972733,-0.039595143
YER135C_oe,0.022173825,-0.06993612,-0.009513956,-0.033274684,-0.013076421,-0.058395677,-0.019686731,-0.015342611,-0.0411569,-0.049369994,.,.,-0.079912086,-0.02759858,-0.026780383,0.048788071,0.001695796
YER136W_oe,-0.014465592,-0.105192884,-0.055596935,-0.174888521,0.091258131,0.01016812,-0.080697515,-0.008962207,0.00412887,-0.027459706,-0.03091046,.,-0.074786182,-0.020684183,-0.088371352,-0.0868324,-0.039644998
YER137C_oe,-0.124395734,0.083084157,-0.081548404,-0.128109328,-0.044082769,-0.004924054,-0.003509237,0.007537607,-0.045721184,-0.041685062,-0.016159454,.,-0.092366999,-0.000628882,-0.045173387,0.041248483,-0.028603693
YER138W-A_oe,-0.000902669,-0.062900956,0.014189505,-0.074316123,0.062543352,0.067972578,0.045344983,0.05987426,0.027201628,0.010205769,-0.057998871,.,0.018354512,0.0002478,0.02789936,0.301349233,-0.027815001
YER139C_oe,-0.081011143,0.020714965,-0.09873749,-0.038876027,-0.096257577,-0.061464802,0.088937524,-0.046615164,-0.101744059,-0.144722346,-0.039747285,-0.235546367,0.01348533,-0.054508721,-0.056900247,-0.213321459,0.011391772
YER140W_oe,-0.04921027,-0.017248203,-0.053808251,-0.266975924,0.041958751,0.023456418,0.018447856,0.00889049,-0.001319945,-0.023565134,.,-0.105158336,-0.049530287,0.030710825,-0.008013533,0.000721631,0.003385029
YER141W_oe,-0.001370467,-0.013555908,0.084634367,0.098055215,0.07969309,-0.109139892,-0.040613035,0.001958656,0.01233318,0.104329024,.,-0.153958036,-0.008860884,-0.01022646,-0.032451079,0.449872725,0.025511894
YER142C_oe,-0.031410164,-0.0286138,-0.018097527,-0.042035312,-0.040224919,-0.062720987,-0.064597573,0.023769363,-0.03424034,-0.005627888,.,.,-0.028895218,-0.014239833,-0.028857563,0.133248596,-0.012378805
YER143W_oe,0.078665641,-0.115157102,-0.071526477,-0.011027949,-0.018207877,-0.025571215,-0.038906104,-0.081989507,-0.075121188,-0.029347119,-0.098403242,.,-0.019859377,-0.066274845,-0.090653727,0.164274025,-0.013619597
YER144C_oe,0.003306701,-0.015165602,0.049991478,-0.078919881,-0.015572421,-0.079119043,-0.030497542,0.017242312,0.038803841,0.07386821,.,0.211419746,-0.041132097,-0.006812534,0.052314066,0.040407834,0.005023536
YER145C_oe,-0.013629386,0.071817057,-0.032560277,-0.306171989,0.028136252,0.013142294,0.0675042,-0.025756855,-0.001912388,-0.014194,0.030966957,.,-0.02360657,-0.008404883,-0.021375813,-0.276767961,0.025987016
YER146W_oe,-0.044562534,0.074809921,-0.026982606,-0.058338879,0.014818698,0.174244273,0.132740224,0.015616116,0.015479582,0.00053548,.,.,0.032547072,0.017040775,0.014387777,0.167759661,0.055376258
YER147C_oe,0.03906625,-0.017170189,0.015209364,0.012894745,-0.114247614,-0.016317606,0.119491156,0.025701149,-0.055482798,0.01716074,.,-0.097597945,-0.017137482,-0.018576091,-0.018556596,0.106825227,0.004101054
YER148W_oe,0.08383964,0.083919885,0.100290997,-0.030022294,0.038283891,0.046252032,0.020044099,0.058914435,0.00273385,0.129465954,.,.,0.050088094,0.054374159,0.099607787,0.21411171,0.131766222
YER149C_oe,0.270894207,0.012739611,-0.05225631,0.051003113,0.010101985,0.01063469,-0.058442472,-0.015177354,-0.007561744,0.025208454,.,.,-0.046733328,-0.027940869,0.010532595,0.457928278,0.000562069
YER150W_oe,0.040502483,0.125153092,0.027572265,0.014502324,-0.038493269,-0.01501412,-0.039771885,0.068505038,-0.020078394,-0.03453105,.,-0.075786878,-0.029260821,0.030280252,0.020588832,0.121045748,0.043218041
YER151C_oe,-0.018835607,-0.066936487,0.04628564,-0.114203914,-0.092317377,-0.063229092,-0.005793835,-0.021368332,-0.028218683,0.034767438,.,0.115837723,-0.088973906,-0.053635955,-0.027010576,-0.113721518,-0.018431218
YER152C_oe,-0.032773059,-0.003834835,-0.015322486,-0.138065011,0.086200823,-0.03219569,-0.018558601,-0.007890885,0.046583577,0.023420725,-0.019598573,0.153286795,-0.0557238,0.031556969,0.039616631,0.082330201,0.024894815
YER153C_oe,0.027762728,-0.019958546,0.004607254,0.002009104,0.044461927,-0.03501789,0.012027471,0.08956762,0.040304471,-0.02534231,.,0.051009596,-0.020682125,0.095991163,0.02250321,0.113743804,-0.035418477
YER154W_oe,0.020527326,-0.016824221,0.057639013,0.019184983,-0.047431473,-0.074128543,0.002267856,-0.025180963,-0.029973775,0.003800352,.,-0.129306983,-0.064519692,-0.015414419,-0.00621154,0.13479168,0.018995675
YER155C_oe,0.034440958,-0.038230729,0.073726681,-0.048211049,-0.109398025,0.010738618,-0.032623146,4.89E-05,-0.041650381,-0.025201917,.,-0.203502703,-0.047023702,-0.01103729,-0.015017809,-0.041963668,0.036693201
YER156C_oe,-0.061521731,0.021792488,-0.031428677,0.291820519,0.060852078,-0.034548002,0.018179943,0.000281955,-0.037136664,-0.073365318,.,.,-0.01199686,0.029551405,-0.011737826,-0.127662817,-0.010416631
YER157W_oe,0.00112459,-0.060408314,-0.032742849,-0.002345235,0.017014897,-0.004256072,-0.061772301,0.010061582,0.030031925,-0.060548932,.,.,0.022982515,0.000704291,-0.063090387,-0.005563468,-0.052360389
YER158C_oe,-0.010148948,-0.02933192,-0.042036336,-0.013737411,-0.029254681,0.014760132,-0.027749205,-0.069723585,-0.029577645,-0.01952975,.,-0.13895118,-0.058964529,-0.053070219,-0.023151307,0.001653643,-0.02900521
YER158W-A_oe,0.10414975,0.055976585,0.159585511,0.04895746,0.118467149,0.025969373,0.042427469,-0.008092829,-0.037846264,-0.022922973,.,0.07881619,-0.008670385,0.006779191,0.004822139,-0.041964266,0.030786947
