ORF	hap a | growth (relative abundance in pooled culture) | MMS + time [10 generations] (methyl methanesulfonate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [10 generation] (carmustine [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [10 generations] (dimethyl sulfoxide [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [10 generations] (N-ethyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [10 generations] (methyl carbamate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [10 generations (menadione [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [10 generation] (hydroquinone [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [10 generations] (N-methyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MMS + time [20 generations] (methyl methanesulfonate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [20 generation] (carmustine [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [20 generations] (dimethyl sulfoxide [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [20 generations] (N-ethyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [20 generations] (methyl carbamate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [20 generations] (menadione [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [20 generation] (hydroquinone [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [20 generations] (N-methyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013
YEL001C	-0.106	-0.539	-0.116	0.000	0.000	-0.019	0.000	-0.027	0.000	-0.088	-0.131	-0.200	0.000	0.000	0.000	-0.009
YEL004W	-0.930	-0.101	0.000	-0.075	0.000	-0.682	-1.354	-0.119	-2.194	-0.193	0.000	-0.181	-1.709	-0.802	-3.097	-0.320
YEL005C	-0.056	0.000	-0.000	-0.029	0.000	-0.003	0.000	0.000	-0.200	-0.001	0.000	-0.040	0.000	0.000	0.000	0.000
YEL006W	-0.114	0.000	-0.331	-0.045	-0.092	0.000	0.000	0.000	-0.176	-0.393	-0.321	0.000	-0.111	0.000	0.000	-0.060
YEL008W	-0.065	-1.027	-2.164	-0.383	-0.056	-1.197	-1.584	-1.241	-0.868	-0.745	-0.831	-0.134	0.000	-0.397	-0.097	-0.351
YEL009C	0.000	0.000	-0.071	-0.149	0.000	-0.627	0.000	-0.117	0.000	-0.173	-0.209	-0.017	-0.120	-0.195	0.000	-0.106
YEL011W	-0.056	-0.406	-0.174	-0.048	-0.082	-0.593	-0.263	0.000	-0.093	-0.073	0.000	-0.010	-0.003	-0.260	0.000	0.000
YEL012W	-0.273	0.000	-0.358	-0.017	-0.038	0.000	-0.349	0.000	-0.504	-0.405	-0.021	0.000	-1.080	-0.158	-0.133	0.000
YEL013W	0.000	-0.874	-1.565	0.000	-1.005	-0.607	0.000	-0.205	0.000	-0.108	-1.269	-0.116	-2.080	-0.697	-1.020	-1.011
YEL014C	0.000	-0.106	0.000	0.000	-0.267	-0.692	-0.089	-0.086	0.000	-0.005	0.000	0.000	-0.218	-0.477	-0.047	-0.245
YEL015W	-0.017	0.000	0.000	-0.141	-0.368	-0.020	0.000	-0.001	-0.211	-0.030	0.000	0.000	0.000	-0.028	0.000	0.000
YEL016C	0.000	-0.010	-0.091	-0.195	0.000	0.000	-0.002	-0.127	-0.450	-0.409	-0.040	0.000	-0.008	-0.008	0.000	-0.269
YEL017C-A	0.000	0.000	-0.781	-0.312	-0.379	-0.026	-0.371	-0.403	-0.204	-0.538	-0.522	-0.170	-0.226	-0.129	0.000	-0.235
YEL017W	0.000	-0.058	-0.183	0.000	0.000	-0.064	0.000	-0.084	-0.008	0.000	-0.118	-0.051	0.000	-0.051	0.000	-0.036
YEL020C	-0.234	-0.032	-0.143	0.000	-0.058	0.000	0.000	-0.063	-0.237	-0.003	-0.040	-0.037	0.000	0.000	0.000	-0.146
YEL023C	0.000	-0.135	-0.318	-0.059	-0.051	-0.050	0.000	-0.246	-0.040	-0.166	-0.082	-0.022	-0.081	0.000	0.000	-0.098
YEL024W	0.000	-0.083	0.000	0.000	0.000	0.000	-0.138	0.000	0.000	-0.419	0.000	0.000	0.000	0.000	0.000	0.000
YEL025C	0.000	0.000	-0.378	-0.291	-0.397	-0.280	-0.130	-0.079	0.000	-0.110	-0.425	-0.115	-0.088	-0.118	-0.114	-0.197
YEL028W	-0.281	0.000	-0.196	-0.167	-0.077	0.000	-0.017	-0.022	-0.527	-0.157	-0.052	0.000	0.000	0.000	0.000	-0.025
YEL030W	0.000	0.000	0.000	-0.034	0.000	-0.100	0.000	-0.047	-0.003	-0.116	-0.214	0.000	-0.015	-0.108	0.000	-0.104
YEL033W	0.000	0.000	0.000	-0.075	0.000	0.000	-0.046	0.000	-1.245	-0.208	0.000	-0.570	0.000	0.000	-0.024	0.000
YEL037C	-0.158	0.000	-0.019	0.000	-0.251	0.000	0.000	0.000	-0.052	0.000	-0.556	0.000	-1.037	0.000	0.000	0.000
YEL038W	-0.038	-0.559	-0.353	-0.029	0.000	-0.075	0.000	0.000	-0.115	-0.167	-0.018	-0.055	0.000	0.000	0.000	-0.057
YEL039C	-0.057	0.000	-0.295	0.000	-0.035	-0.037	0.000	-0.039	-0.242	-0.814	0.000	0.000	-0.076	-0.234	0.000	0.000
YEL041W	0.000	-0.080	0.000	0.000	0.000	0.000	0.000	0.000	-0.007	0.000	0.000	0.000	0.000	-0.026	0.000	-0.120
YEL042W	0.000	-0.053	-0.250	-0.221	-0.086	-0.092	0.000	-0.448	0.000	-0.120	0.000	-0.609	-0.788	-0.346	-1.335	-0.461
YEL043W	-0.219	0.000	0.000	-0.159	-0.817	-0.054	-0.875	-0.897	-0.583	-0.299	0.000	0.000	-0.016	-0.212	-0.219	-0.959
YEL045C	0.000	0.000	0.000	0.000	0.000	-0.592	-1.695	0.000	-0.284	-1.392	0.000	-0.097	0.000	-1.848	-0.613	0.000
YEL046C	-0.110	0.000	0.000	-0.092	0.000	-0.761	-0.225	0.000	-0.163	-0.575	0.000	0.000	0.000	-0.279	-0.114	-0.077
YEL047C	-0.104	0.000	-0.836	-0.192	-0.086	-0.072	0.000	-0.035	-0.449	-0.231	-0.077	-0.046	-0.094	0.000	0.000	0.000
YEL048C	-0.015	0.000	-0.005	-0.001	-0.307	0.000	0.000	0.000	-0.115	-0.533	-0.194	0.000	-0.214	0.000	0.000	-0.017
YEL049W	-0.274	0.000	0.000	-0.040	0.000	0.000	0.000	0.000	-0.263	-0.303	0.000	0.000	-0.006	0.000	0.000	0.000
YEL052W	0.000	0.000	-0.487	0.000	-0.011	0.000	-0.145	-0.451	-0.020	-0.532	-0.038	0.000	-0.293	0.000	0.000	-0.010
YEL053C	0.000	-0.709	-0.972	-0.566	-0.900	-0.430	-0.391	-0.682	0.000	0.000	-1.557	-0.376	-1.136	-0.823	-1.031	-0.902
YEL054C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.028	0.000	0.000	0.000
YEL056W	-0.487	-0.783	-0.847	-0.002	-0.190	0.000	0.000	-0.000	-0.763	-0.563	-0.607	0.000	0.000	0.000	0.000	-0.014
YEL057C	0.000	-0.073	-0.236	-0.139	-0.081	-0.189	-1.308	0.000	0.000	0.000	-0.317	-0.471	-0.597	-0.373	-1.863	-0.121
YEL060C	-0.066	-0.159	-0.150	0.000	-0.064	0.000	0.000	-0.093	-0.608	0.000	0.000	0.000	0.000	0.000	-0.064	-0.126
YEL061C	-0.344	0.000	-0.753	-0.003	-0.553	-1.272	-0.320	-0.083	0.000	0.000	-1.569	-0.099	-2.372	-0.618	-1.245	-0.113
YEL062W	0.000	-0.425	0.000	-0.435	0.000	0.000	0.000	-0.273	-0.877	-1.191	0.000	0.000	-0.074	0.000	0.000	-0.082
YEL063C	0.000	-0.058	-0.354	-0.279	0.000	0.000	0.000	-0.215	0.000	-0.010	-1.049	-0.247	-1.172	-0.229	0.000	-0.118
YEL064C	0.000	-0.163	-0.113	0.000	-0.044	-0.064	0.000	-0.064	0.000	0.000	0.000	-0.031	0.000	-0.056	0.000	0.000
YEL065W	0.000	-0.784	-0.721	-0.097	-0.288	-0.051	-0.665	-0.670	-0.019	-0.292	-0.241	0.000	-0.087	-0.116	-0.319	-0.471
YEL066W	0.000	-1.046	0.000	0.000	0.000	0.000	-0.000	-0.221	0.000	-0.216	0.000	0.000	0.000	0.000	0.000	-0.112
YEL067C	0.000	-1.193	-0.535	-0.198	0.000	-0.240	0.000	-0.083	0.000	-0.728	-0.079	-0.066	-0.070	-0.064	0.000	0.000
YEL071W	0.000	-0.378	-0.499	-0.178	-0.040	-0.021	-0.274	-0.146	-0.053	-0.440	-0.434	-0.130	-0.039	-0.149	-0.060	-0.023
YER001W	-0.140	-0.761	-0.027	0.000	-0.131	-0.206	0.000	0.000	-0.237	-1.020	0.000	0.000	-0.135	-0.054	0.000	0.000
YER002W	0.000	0.000	-0.051	-0.025	0.000	-0.055	-0.213	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.658	-0.054
YER005W	-0.022	-0.801	-2.557	-0.086	-0.219	-0.127	-0.004	-0.098	0.000	-0.573	-1.725	-0.510	-0.254	-0.447	-0.920	0.000
YER007C-A	0.000	0.000	0.000	-0.131	0.000	0.000	0.000	-0.775	0.000	-0.318	-0.026	-0.223	0.000	-0.193	0.000	-0.844
YER007W	-0.120	-2.164	-0.135	-0.011	-0.851	-0.310	-0.051	-0.031	-0.175	-1.740	0.000	0.000	-0.654	0.000	-0.270	-0.216
YER010C	-0.223	-0.776	-0.412	-0.134	-0.072	-0.047	0.000	-0.287	-0.005	-0.039	-0.152	0.000	-0.056	-0.030	0.000	-0.157
YER011W	-0.084	-0.781	-0.121	-0.021	-0.186	-1.737	-2.776	-0.284	0.000	-0.471	-0.735	-0.067	-0.425	-1.242	-1.556	-0.079
YER016W	-1.468	-0.817	0.000	-0.413	-0.534	-0.137	-0.517	-0.697	-0.963	-0.461	-0.441	-0.478	-0.892	-0.027	-0.791	-1.313
YER017C	0.000	0.000	-0.375	-0.131	0.000	-0.026	-0.026	0.000	0.000	0.000	0.000	0.000	0.000	-0.287	0.000	0.000
YER019C-A	-0.191	0.000	0.000	-0.022	0.000	-0.063	0.000	0.000	-0.474	-0.328	0.000	0.000	-0.036	0.000	0.000	0.000
YER019W	-0.852	0.000	0.000	-0.519	-1.654	-2.552	-3.569	-1.185	0.000	-0.290	-0.276	-0.504	-2.270	-2.355	-3.298	-0.525
YER020W	0.000	0.000	-0.274	0.000	-0.111	-0.099	-0.045	0.000	0.000	0.000	-0.640	0.000	-1.167	0.000	-1.512	0.000
YER024W	-0.184	0.000	-0.251	-0.019	-0.138	-0.271	0.000	-0.015	-0.081	-0.013	-0.152	-0.163	0.000	0.000	0.000	-0.006
YER027C	-0.599	-1.481	-1.062	-0.152	-0.228	-0.226	0.000	-0.217	-0.002	-0.570	-0.568	-0.326	-0.835	-0.486	0.000	0.000
YER028C	-0.375	-1.217	-0.518	-0.183	-0.010	-0.021	-0.052	-0.031	-0.616	-0.291	-0.135	-0.010	0.000	-0.025	0.000	0.000
YER030W	0.000	0.000	-0.081	-0.152	-0.304	-0.190	0.000	-0.350	0.000	-0.037	-0.140	-0.343	-0.555	0.000	-0.268	-0.734
YER032W	0.000	0.000	-0.662	-0.011	-0.577	-0.179	-0.195	-0.022	0.000	-0.063	-0.336	-0.082	-0.291	-0.038	-0.214	-0.098
YER033C	-0.052	0.000	-0.315	-0.001	0.000	-0.252	-0.592	0.000	-0.341	-0.136	-0.099	-0.041	-0.021	-0.079	-0.519	0.000
YER034W	-0.126	-0.043	-0.732	-0.243	-0.780	-0.260	-0.377	-0.381	-0.172	-1.109	-0.638	0.000	-0.011	-0.193	0.000	-0.172
YER035W	-0.569	0.000	-1.194	-0.085	-0.750	-0.664	0.000	-0.091	-0.547	-0.990	-0.804	0.000	0.000	-0.002	0.000	-0.078
YER037W	0.000	-0.554	0.000	0.000	0.000	-0.367	0.000	0.000	0.000	-0.083	0.000	-0.287	-1.575	-0.160	-0.523	0.000
YER038W-A	-0.247	-0.491	-0.202	-0.128	-0.116	-0.201	-0.116	-0.232	-0.687	-0.549	-0.170	0.000	-0.053	-0.056	0.000	-0.129
YER039C	-0.025	0.000	-0.367	-0.001	-0.036	0.000	0.000	-0.043	-0.105	-0.557	-0.218	0.000	0.000	0.000	0.000	-0.091
YER039C-A	-0.383	-0.395	-0.180	-0.150	-0.397	-0.177	-0.011	-0.011	-0.796	-0.543	0.000	-0.019	-0.040	-0.093	0.000	-0.090
YER040W	0.000	0.000	-0.275	0.000	-0.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.678	0.000	0.000	0.000
YER041W	0.000	-0.166	-0.172	-0.212	-0.203	-0.015	0.000	-0.004	-0.000	-0.213	-0.030	-0.059	-0.005	0.000	0.000	-0.111
YER042W	0.000	-0.111	-0.109	-0.094	-0.003	-0.186	-0.563	0.000	-0.132	-0.038	-0.325	-0.185	-0.160	-0.086	-0.322	-0.144
YER044C-A	-0.114	-0.148	-0.028	0.000	-0.005	0.000	-0.141	-0.015	-0.070	-0.221	-0.242	-0.010	0.000	0.000	0.000	-0.083
YER045C	0.000	0.000	-0.482	-0.154	-0.071	-0.259	0.000	-0.133	-0.038	0.000	-0.401	-0.102	0.000	-0.092	0.000	-0.006
YER046W	-0.162	-0.065	0.000	-0.015	-0.003	-0.006	-0.129	0.000	-0.010	0.000	0.000	0.000	0.000	0.000	-0.033	0.000
YER047C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YER048C	0.000	-0.428	-3.191	-0.187	-1.972	-0.764	-1.510	-0.158	0.000	-0.324	-2.532	-0.287	-2.082	-0.441	-1.141	-0.250
YER049W	-0.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.018	0.000	0.000	0.000	0.000	0.000	0.000
YER050C	0.000	-0.073	-0.593	-0.150	-0.109	0.000	-0.018	0.000	0.000	-0.119	-0.119	-0.669	0.000	0.000	0.000	0.000
YER052C	0.000	0.000	0.000	0.000	0.000	0.000	-0.050	0.000	-0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YER053C	-0.199	0.000	-0.451	-0.080	-0.070	-0.039	-0.069	-0.168	-0.680	-0.748	-0.427	0.000	0.000	0.000	0.000	-0.250
YER054C	-0.113	0.000	-0.053	-0.186	0.000	-0.014	-0.044	0.000	-0.081	-0.212	-0.261	-0.192	-0.073	0.000	0.000	-0.056
YER055C	-0.308	-0.535	-0.487	-0.022	-0.089	-0.154	-0.331	-0.163	-0.609	-0.853	-0.108	0.000	-0.072	-0.023	0.000	-0.015
YER056C	0.000	-0.435	-0.509	0.000	-0.043	-0.015	0.000	0.000	0.000	0.000	-0.447	-0.040	-0.883	0.000	-0.016	0.000
YER056C-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.205	-0.007	0.000	0.000	0.000	0.000
YER057C	-0.139	0.000	-0.226	0.000	-0.050	-0.125	0.000	-0.140	0.000	-0.196	-0.291	0.000	-0.001	0.000	0.000	0.000
YER058W	0.000	0.000	0.000	-0.266	-0.337	0.000	-0.575	0.000	0.000	-0.586	0.000	-0.024	-0.165	0.000	0.000	0.000
YER059W	0.000	-0.599	-0.305	-0.259	-0.923	-0.770	-0.458	-0.015	0.000	-0.395	-0.274	-0.122	-1.290	-0.598	-0.103	0.000
YER060W	-0.039	0.000	0.000	-0.035	-0.076	-0.051	-0.039	-0.016	-0.250	-0.094	0.000	0.000	-0.021	-0.217	0.000	-0.111
YER060W-A	0.000	0.000	-0.250	-0.410	-0.019	-0.184	0.000	-0.025	0.000	-0.113	-0.189	-0.690	-0.184	-0.197	0.000	-0.115
YER061C	-0.882	-0.632	0.000	0.000	0.000	0.000	0.000	0.000	-0.524	-0.158	0.000	-0.087	-0.313	0.000	-0.020	-0.117
YER063W	0.000	0.000	0.000	0.000	0.000	0.000	-0.201	-0.000	-0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YER064C	-0.267	0.000	-0.126	-0.123	-0.042	-0.164	-1.370	0.000	-0.976	-0.507	-0.506	-0.003	-0.100	-0.009	-1.114	0.000
YER065C	-0.182	-0.101	-0.146	-0.033	-0.001	0.000	-0.001	0.000	-0.521	-0.429	-0.007	0.000	-0.041	0.000	0.000	0.000
YER066W	0.000	-0.047	0.000	-0.147	-0.038	-0.121	-0.187	0.000	0.000	0.000	-0.053	0.000	0.000	0.000	-0.042	-0.075
YER067C-A	0.000	-0.605	-0.415	-0.052	-0.157	-0.066	0.000	-0.175	-0.349	-0.604	-0.024	0.000	-0.163	-0.060	0.000	0.000
YER067W	0.000	-0.425	-0.558	-0.079	0.000	-0.001	-0.001	-0.188	0.000	-0.242	-0.555	-0.086	0.000	-0.042	0.000	-0.213
YER068C-A	-0.169	-0.246	-0.188	0.000	-0.084	-0.045	0.000	0.000	-0.606	-0.621	0.000	0.000	0.000	-0.071	0.000	0.000
YER068W	0.000	-0.232	-0.051	-0.018	-0.051	-0.078	-0.171	0.000	0.000	-0.103	0.000	0.000	0.000	0.000	0.000	0.000
YER069W	-0.290	-0.831	-0.210	-0.078	0.000	-0.102	0.000	-0.287	-0.942	-0.785	0.000	0.000	0.000	0.000	0.000	-0.036
YER071C	-0.211	-0.155	-0.634	-0.162	-0.440	-0.320	-0.020	-0.054	-0.214	-0.632	-0.512	0.000	-0.239	0.000	0.000	-0.062
YER072W	0.000	0.000	-0.298	-0.034	-0.389	-0.454	-1.231	-0.003	0.000	-0.022	0.000	0.000	-0.451	-0.144	-0.096	0.000
YER073W	-0.480	-0.000	-0.108	-0.045	0.000	-0.018	0.000	-0.166	-0.154	-0.540	-0.078	0.000	-0.088	0.000	0.000	-0.064
YER075C	0.000	-0.089	-1.639	-0.172	0.000	0.000	0.000	-0.296	0.000	0.000	-1.364	-0.392	-0.067	0.000	0.000	-0.007
YER078C	-1.213	-0.046	-0.781	-0.114	-1.020	-0.020	0.000	-0.329	-2.506	-1.868	0.000	0.000	-3.591	0.000	0.000	0.000
YER079W	-0.258	-0.879	-0.104	-0.004	-0.318	-0.455	-0.174	-0.142	-0.030	-0.551	-0.447	-0.249	-0.533	-0.337	-0.386	0.000
YER080W	0.000	-0.025	-0.203	-0.070	-0.119	0.000	0.000	0.000	0.000	0.000	-0.246	-0.112	0.000	-0.003	0.000	-0.000
YER081W	-0.121	0.000	-0.411	-0.033	-0.099	-0.075	0.000	0.000	-0.011	-0.105	-0.264	0.000	0.000	-0.072	0.000	0.000
YER084W	-0.708	0.000	0.000	0.000	-0.141	-0.789	-1.201	-0.565	-0.352	-0.168	0.000	0.000	0.000	-0.652	-1.015	-0.513
YER085C	-0.523	-0.137	-0.370	-0.033	-0.096	-0.140	0.000	-0.035	-0.596	-0.631	-0.054	0.000	-0.056	0.000	0.000	-0.234
YER086W	0.000	-3.395	0.000	-0.192	0.000	-4.098	-7.186	-0.089	-0.141	-3.497	-0.368	-0.147	-0.854	-4.116	-5.994	-0.008
YER087C-A	-0.016	0.000	0.000	0.000	0.000	-0.341	0.000	0.000	-1.173	-0.038	0.000	0.000	-0.048	-0.056	-0.064	0.000
YER088C	-0.241	-0.340	-0.375	-0.256	0.000	-0.142	-0.225	0.000	-0.673	-0.076	-0.093	-0.295	0.000	0.000	0.000	0.000
YER089C	-0.878	-0.465	-0.501	-0.348	-0.127	-0.457	-0.457	-0.473	-0.493	-0.516	-0.335	-0.467	0.000	-0.332	-0.534	-0.302
YER090W	0.000	-0.941	0.000	0.000	0.000	-7.502	-3.234	-0.737	0.000	-0.478	0.000	0.000	0.000	-6.126	-3.050	-0.593
YER091C-A	-0.342	-0.153	-0.263	-0.018	-0.199	-0.265	-0.084	0.000	-0.187	-0.199	-0.328	-0.099	0.000	-0.142	-0.052	0.000
YER092W	0.000	-1.306	-2.314	-0.441	-0.712	-2.220	-3.341	-0.633	0.000	-0.972	-2.617	-0.937	-1.643	-2.262	-4.313	-0.668
YER093C-A	-1.578	-1.122	-0.620	0.000	-0.357	-0.351	-0.360	-0.308	-5.683	-3.154	-0.603	0.000	-1.604	-1.430	-1.024	-0.870
YER096W	-0.138	-0.228	-0.244	-0.144	-0.024	-0.113	-0.093	-0.041	-0.138	-0.281	-0.409	-0.110	0.000	-0.001	-0.012	0.000
YER097W	0.000	-0.402	-0.417	-0.100	-0.022	-0.096	-0.244	0.000	0.000	0.000	0.000	-0.139	-0.086	-0.012	-0.173	-0.086
YER098W	0.000	-0.162	-0.603	-0.022	0.000	-0.030	0.000	-0.013	0.000	0.000	-0.720	-0.009	-0.256	-0.168	-0.421	-0.017
YER101C	-0.005	-0.186	-0.062	-0.016	0.000	0.000	0.000	0.000	-0.000	-0.062	0.000	0.000	0.000	-0.025	0.000	0.000
YER103W	0.000	0.000	-0.508	-0.016	-0.061	0.000	0.000	0.000	0.000	0.000	-0.056	-0.532	0.000	0.000	-0.382	0.000
YER106W	-0.050	-0.747	0.000	0.000	0.000	-0.030	0.000	-0.061	-0.031	-0.088	-0.176	-0.008	0.000	0.000	0.000	-0.009
YER108C	0.000	-0.446	-0.300	0.000	-0.086	-0.156	0.000	-0.091	-0.078	-0.173	-0.310	0.000	0.000	0.000	0.000	0.000
YER110C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YER111C	-0.039	0.000	-1.062	-0.467	-0.858	-1.008	-2.950	-0.138	-0.175	0.000	-1.572	-0.855	-2.739	-0.379	-1.551	-0.215
YER113C	-0.119	-0.383	-0.290	0.000	-0.320	-1.231	-2.271	-0.422	0.000	0.000	-1.505	-0.241	-0.750	-0.930	-2.130	0.000
YER114C	-0.187	-1.261	-0.421	-0.254	-0.418	-1.673	-2.349	-1.019	-0.051	-0.155	-1.306	-0.705	-0.151	-0.941	-1.969	-1.180
YER115C	-0.164	-0.407	-0.153	-0.255	-0.451	-0.284	-0.507	-0.322	-0.245	-0.200	-0.430	-0.103	-0.272	-0.315	-0.163	-0.103
YER118C	-0.042	-0.703	-0.490	-0.139	-0.314	-0.356	-0.438	-0.685	-0.141	-0.258	-0.270	-0.260	0.000	-0.031	0.000	-0.378
YER119C	-0.572	-1.184	-0.420	-0.349	-0.346	-0.309	0.000	-0.216	-0.026	-0.048	-0.314	-0.265	-0.021	-0.103	0.000	-0.320
YER120W	0.000	-0.090	-0.905	-0.887	-0.002	-0.199	-0.182	-0.221	0.000	0.000	-2.097	-0.772	-0.731	-0.383	-0.555	-0.371
YER121W	-0.179	-0.428	-0.096	0.000	-0.180	-0.034	-0.453	-0.100	-0.035	0.000	-0.069	0.000	-0.196	-0.057	-0.591	-0.038
YER123W	0.000	0.000	0.000	0.000	-0.112	-0.133	-0.802	0.000	0.000	-0.004	-0.302	-0.006	-0.959	-0.027	-0.598	-0.079
YER128W	0.000	-0.472	-0.803	-0.142	-0.437	-0.430	0.000	-0.101	-0.054	-0.718	-0.837	-0.088	-0.506	-0.285	0.000	-0.200
YER129W	-0.123	-0.704	-0.284	-0.042	0.000	0.000	0.000	-0.066	-0.228	-0.466	-0.213	-0.019	-0.122	-0.010	0.000	-0.048
YER131W	0.000	0.000	0.000	0.000	0.000	-0.068	0.000	0.000	0.000	0.000	0.000	-0.014	0.000	-0.334	0.000	0.000
YER132C	0.000	-0.029	-0.255	-0.086	0.000	-0.285	0.000	-0.013	0.000	0.000	-0.249	-0.303	-0.401	-0.133	-0.034	0.000
YER134C	0.000	0.000	-0.243	0.000	0.000	-0.002	-0.032	-0.256	-0.013	0.000	-0.130	-0.114	0.000	-0.016	0.000	-0.037
YER135C	-0.725	-1.431	-0.705	-0.050	-0.893	-4.000	-4.000	-0.326	0.000	-0.726	-2.290	0.000	-1.277	-2.866	-3.095	-0.206
YER137C	-0.322	0.000	0.000	0.000	0.000	-0.001	0.000	0.000	0.000	-0.037	0.000	0.000	0.000	-0.101	-0.012	-0.163
YER139C	-1.897	-3.285	-1.644	-0.925	-4.094	-1.745	-3.529	-1.175	-2.625	-1.324	-0.603	-0.327	-2.983	-1.373	-1.731	-0.820
YER140W	0.000	-1.786	-0.259	-0.033	-0.390	-3.697	-5.418	-0.316	0.000	-0.532	-0.623	-0.248	-0.301	-2.221	-4.084	-0.575
YER141W	0.000	-0.203	0.000	-0.028	0.000	-0.051	-0.051	-0.026	0.000	-0.511	0.000	-0.079	-0.363	0.000	0.000	0.000
YER142C	-8.000	-1.634	-1.540	-1.392	-0.585	-0.548	-0.348	-3.503	-6.158	-1.033	-1.556	-0.633	0.000	-0.175	0.000	-2.832
YER143W	-1.724	-0.330	-0.186	-0.028	-0.037	-0.031	0.000	0.000	-1.358	-0.069	-0.004	-0.067	0.000	-0.118	0.000	0.000
YER144C	0.000	-0.227	-0.161	0.000	0.000	-0.068	0.000	0.000	0.000	0.000	-0.071	0.000	0.000	-0.006	0.000	0.000
YER145C	-0.868	-2.163	-2.398	-0.053	-2.941	-5.341	-3.534	-0.660	-0.928	-1.742	-2.511	0.000	-3.864	-4.694	-3.692	-0.720
YER149C	-1.214	-0.890	-3.251	-0.171	-5.048	-5.948	-6.056	-2.055	-0.806	-0.025	-2.987	-0.036	-6.310	-1.812	-2.300	-1.403
YER150W	0.000	-0.451	-0.458	-0.378	-0.001	-0.033	-0.119	-0.087	0.000	-0.022	-0.224	-0.289	0.000	0.000	0.000	0.000
YER152C	-0.197	-0.689	-0.076	-0.137	0.000	-0.087	-0.367	-0.149	0.000	-0.002	-0.251	-0.067	0.000	-0.080	-0.194	-0.206
YER153C	0.000	-0.294	0.000	-0.245	-0.140	-0.016	-0.162	-0.185	0.000	-0.181	0.000	-0.131	-0.507	0.000	0.000	-0.241
YER154W	0.000	-0.132	-0.336	-0.133	-0.754	0.000	0.000	0.000	0.000	0.000	0.000	-0.123	-0.754	0.000	0.000	0.000
YER156C	0.000	0.000	-2.368	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.788	0.000	0.000	-0.033	0.000	0.000
YER158C	-0.331	-2.031	-0.598	-0.264	-0.218	-0.112	-0.475	-0.570	-0.438	-0.067	-0.744	-0.179	0.000	-0.115	-0.051	-0.279
YER162C	-3.343	-1.002	-0.258	-0.439	-0.016	-0.341	-1.398	-1.304	-1.587	-0.065	-0.213	-0.553	-0.001	-0.452	-1.504	-0.840
YER163C	-0.200	-0.084	-0.214	-0.265	0.000	-0.037	-0.156	-0.056	-0.099	0.000	-0.229	-0.158	0.000	-0.225	-0.223	-0.128
YER164W	-0.178	0.000	-0.770	-0.086	-0.539	-0.006	-0.202	-0.198	-0.414	0.000	-0.564	-0.465	-0.601	0.000	-0.009	-0.144
YER166W	-0.153	-0.156	-0.062	-0.181	0.000	-0.008	-0.340	-0.214	0.000	0.000	-0.127	-0.021	-0.088	-0.116	-0.168	-0.209
