orf	gene	5-fluorouracil_19.2_1	5-fluorouracil_19.2_2	5-fluorouracil_19.2_3	5-fluorouracil_19.2_4	5-fluorouracil_19.2_5	5-fluorouracil_38.5_1	5-fluorouracil_38.5_2	5-fluorouracil_4.8_1	5-fluorouracil_76.9_1	5-fluorouracil_76.9_2	5-fluorouracil_9.6_1	alverine-citrate_500_1	alverine-citrate_500_2	alverine-citrate_500_3	alverine-citrate_500_4	atorvastatin_125_1	atorvastatin_125_2	atorvastatin_62.5_1	atorvastatin_62.5_2	atorvastatin_62.5_3	cisplatin_125_1	cisplatin_125_2	cisplatin_125_3	cisplatin_31.25_1	cisplatin_31.25_2	cisplatin_62.5_1	cisplatin_62.5_2	dyclonine_250_1	dyclonine_500_1	dyclonine_500_2	dyclonine_500_3	dyclonine_500_4	fenpropimorph_1.17_1	fenpropimorph_2.34_1	fenpropimorph_2.34_2	fenpropimorph_4.69_1	fenpropimorph_4.69_2	fluconazole_130.6_1	fluconazole_130.6_2	fluconazole_16.3_1	fluconazole_32.6_1	fluconazole_32.6_2	fluconazole_65.3_1	fluconazole_65.3_2	lovastatin_154.5_1	lovastatin_154.5_2	lovastatin_154.5_3	lovastatin_77.2_1	methotrexate_125_1	methotrexate_125_2	methotrexate_125_3	methotrexate_250_1	methotrexate_250_2	methotrexate_250_3	methotrexate_250_4	methotrexate_250_5	methotrexate_250_6	methotrexate_250_7	methotrexate_250_8	methotrexate_250_9	methotrexate_500_1	miconazole_0.025_1	miconazole_0.025_2	miconazole_0.05_1	miconazole_0.05_2	miconazole_0.05_3	miconazole_0.05_4	miconazole_0.1_1	miconazole_0.1_2	miconazole_0.2_1	miconazole_0.2_2
YBR284W	YBR284W	7.953439	6.379979	2.122915	2.71359	7.307568	9.800412	5.965633	7.752044	1.584157	5.383657	8.624917	3.876559	4.773596	9.847087	11.547956	9.869306	10.390148	7.950173	8.957024	7.597345	9.430101	7.863847	9.870131	9.857913	9.529695	4.419106	9.227166	6.132372	4.55666	9.408773	9.775183	5.509207	3.985625	9.04447	9.21797	0	0	6.216589	3.343274	7.05197	5.442731	9.632977	1.701799	0	7.181483	4.319987	57.680966	1.799704	5.075756	9.215664	7.468491	0	9.857155	0	7.900494	7.964399	9.711056	8.272185	9.811044	8.001902	9.425511	7.886107	7.545204	8.046735	5.998155	2.446788	7.857466	0.367521	8.298914	3.740272	2.04372
YBR285W	YBR285W	7.242795	10.340002	8.069707	12.002405	11.929646	11.524767	11.988254	11.897352	10.888842	11.46087	11.542603	8.337658	11.422594	11.232267	6.167133	11.854102	10.231663	11.997684	11.488144	11.839069	11.497501	11.886818	12.013701	10.289623	11.488513	11.377137	11.851503	10.321424	12.013701	11.675805	9.645603	11.439887	10.739727	10.38959	8.195614	4.209755	4.153732	7.816914	5.998709	10.67737	12.013669	8.984978	8.504723	11.767439	7.097839	4.194787	0	12.003001	10.394978	10.461907	11.295286	5.256329	11.611343	5.947828	12.000137	10.326071	11.573628	12.013689	5.56684	11.340565	11.430077	11.79363	11.148982	11.954478	11.985557	10.012201	10.83244	10.465873	11.723693	10.979957	12.013574
YBR287W	YBR287W	7.919501	6.863686	2.32677	4.240649	7.185033	0	9.972876	10.020285	1.34934	2.875103	9.896601	7.246754	9.780817	10.02392	14.056312	9.476902	10.010863	9.975642	9.79762	9.556723	9.934765	9.472009	9.857065	8.778964	3.01308	9.982912	6.912989	8.625874	9.840706	9.770972	9.830203	10.01044	9.165762	2.60743	8.481293	9.940556	9.617136	53.552485	32.224353	9.837307	1.243959	8.915191	70.387384	43.933674	7.614355	8.920712	1.42476	8.705515	10.047132	4.610848	9.183396	8.916348	8.410772	10.040694	9.989597	8.882178	8.529813	10.043416	6.573504	9.927842	4.306272	9.985358	8.641271	9.802943	3.784329	9.97061	6.380369	8.412846	7.134767	18.139048	11.687267
YBR292C	YBR292C	9.649901	9.656724	8.609442	9.595838	9.601776	9.654682	7.359453	7.685879	9.505504	9.321871	9.567653	3.24185	9.20434	9.271011	6.907162	7.030583	9.539457	6.534931	7.971706	9.655641	5.946066	9.550876	8.947306	9.28519	9.593616	8.15024	9.34961	9.379027	5.483698	9.643493	8.702943	1.543035	7.638934	6.796205	3.631986	0	0	9.059377	7.490455	8.974342	9.649816	7.979084	0	0.333827	0.803483	16.86906	4.535797	6.566415	9.631447	9.63562	8.183555	9.356618	8.9261	9.656269	6.228884	9.575049	8.864841	5.443044	9.460911	5.538905	9.332363	9.227869	7.050986	5.985859	7.633344	5.926162	9.656582	4.801374	8.321514	0.079546	4.628811
YBR293W	YBR293W	7.941103	8.628951	6.596592	10.157145	9.931682	9.201923	9.336093	10.003628	5.140752	2.166205	10.12074	11.288976	7.199616	2.088022	5.327049	8.604361	10.090486	9.951101	10.141751	10.063587	7.649497	9.831489	10.15477	9.810247	10.06226	10.218526	9.080798	8.64805	3.75163	10.145302	10.123617	8.634564	5.915094	9.953292	5.811961	0	0	5.11896	10.169034	9.693037	7.895275	6.321538	17.343262	3.631278	15.377107	7.707575	11.130313	0.056923	3.54125	9.69631	9.126385	4.521525	10.213344	6.424881	9.179125	8.334783	10.19209	8.966608	6.989767	8.315506	9.121169	10.229864	10.214664	10.204246	7.101937	8.854587	6.611179	9.169434	6.800754	10.066847	2.401909
YBR300C	YBR300C	7.944628	9.358376	8.676185	8.401896	9.230469	8.623933	8.534118	8.113458	7.669509	8.791979	7.516665	7.34634	7.523557	9.308646	5.201159	8.197637	8.208825	9.3807	9.203687	8.616546	8.906697	7.566107	9.420772	6.797416	8.872723	9.138262	8.636572	9.399197	7.190377	8.264043	6.74869	3.884721	7.493854	8.783375	9.417866	0	8.459155	8.241553	8.955126	8.901796	7.983618	7.679154	5.297015	0	1.807653	11.169919	0	4.305539	9.416694	8.783832	9.094424	8.724311	9.11973	8.492809	8.92681	9.331211	9.185498	9.341453	8.761903	6.07158	7.735134	8.500504	9.212438	4.736728	9.408719	6.736884	9.109733	7.030294	9.284401	7.364122	6.042777
YLL048C	YBT1	6.757277	9.249883	6.136985	2.762475	8.991896	10.526744	9.899023	9.201598	2.050453	3.384403	9.877914	9.697758	9.395616	9.072895	6.69074	5.721355	9.653779	9.922204	8.860634	7.73439	9.864797	9.603778	9.767952	9.723448	8.957444	9.774657	9.918322	9.140997	9.921662	9.915161	6.329033	9.687289	9.869848	6.759779	7.964844	0	9.471237	57.402106	39.739145	8.172939	7.193062	4.628008	64.646544	37.697736	5.334105	0.933249	5.007819	3.10753	2.3197	61.347697	12.453986	76.571011	71.872848	42.996324	43.045562	120.629653	75.963405	47.78652	65.562762	45.748583	138.262829	9.828064	4.869264	9.604502	0	9.774457	9.896016	9.902225	1.298594	29.483136	23.371562
YDR135C	YCF1	8.522614	8.769683	8.455218	8.579935	8.883807	5.895602	8.866222	8.930557	4.031878	7.402042	8.938918	5.559634	8.494389	8.766652	8.322219	7.31126	5.798898	8.876439	8.860799	7.288251	8.934953	8.925629	8.860764	1.940947	1.172856	8.830523	8.714171	8.909219	8.914774	7.761666	8.825901	6.830916	0.563999	3.149619	45.723121	0.365635	6.937667	12.723899	5.309436	7.819615	8.867134	5.771072	10.453654	0	8.801402	8.899091	8.14859	8.731921	7.900215	1.479125	8.92359	8.541294	7.834303	7.717626	8.80324	8.697408	8.298721	8.94231	7.458887	8.933583	8.310802	8.942023	7.67012	7.050474	8.880902	8.902812	7.773699	8.788406	8.55753	0.486316	2.576855
YDR325W	YCG1	9.73978	9.721093	8.977601	4.546579	8.551475	3.350562	2.987652	8.275177	9.272607	8.708959	9.864051	9.839801	9.55725	9.188828	9.890745	9.940039	9.834753	8.666394	9.678678	9.858134	9.454383	8.685037	9.922205	9.373996	9.724672	9.944659	9.51083	9.697807	9.450721	9.271389	8.986586	9.463807	9.792142	7.855495	9.792822	7.044215	5.189009	26.572862	14.531032	9.915802	2.785183	7.976854	9.516992	63.903583	9.692594	8.726593	2.860806	8.592324	7.852825	4.451885	9.902331	9.813711	9.610946	3.921303	8.062638	8.768901	9.946371	8.74105	9.702781	8.686165	8.036753	9.864972	8.486344	9.805363	3.767211	9.068199	7.802666	8.850751	0.45942	4.439565	4.215631
YHR135C	YCK1	9.435483	10.29236	10.190139	9.536603	10.389125	5.400571	6.74053	9.77554	5.222321	6.011695	10.333509	9.384698	10.338079	9.587243	7.47864	7.85799	8.838751	9.528369	9.304294	9.897633	9.831452	10.244794	10.388844	10.344232	10.183059	10.100414	10.062541	9.987081	10.197479	8.935026	9.858058	9.355605	10.328746	7.540167	6.543108	72.532811	16.137936	12.215881	10.740854	10.309516	9.790968	10.0316	5.642855	10.364595	10.032322	7.602296	3.401407	9.416005	10.265061	8.455557	10.235402	10.366354	10.232636	10.363923	10.388533	10.082566	10.23998	10.374173	9.229545	9.192079	8.073766	10.294678	9.038079	8.618244	9.044487	10.239968	8.584509	8.73408	6.896412	0	7.437279
YNL154C	YCK2	8.859537	9.161099	8.550266	9.100055	9.309035	7.422832	9.314301	9.359984	8.577997	8.420319	9.06294	9.152625	9.330902	9.163515	7.12086	9.385852	9.38096	9.389251	9.151244	9.282811	9.153564	9.234112	9.387666	8.599389	9.331337	7.757693	8.531731	9.381899	9.118959	9.339774	9.288735	8.823927	8.996354	9.37393	9.117205	47.207345	0.640563	8.733476	9.366539	9.181073	9.206895	8.715721	9.384685	0	9.191269	9.367876	8.270583	9.320896	9.341684	8.498452	9.389405	8.260959	9.371336	8.745826	8.007081	9.380265	9.342254	8.870229	8.772104	8.471152	9.343908	9.230576	8.158773	9.175633	9.382564	9.388007	8.901722	9.376887	9.34569	7.837927	9.184992
YER123W	YCK3	9.114161	9.099432	9.004338	9.490873	9.268425	9.461722	8.903039	8.878571	8.965954	7.412226	9.485557	5.550929	8.744444	7.550387	6.973188	5.573185	9.436163	4.804099	9.490788	9.033402	9.463238	9.205991	8.92144	9.456276	9.537083	9.444898	9.420378	7.911032	7.482433	7.959	8.599602	9.434462	9.227737	7.819939	5.960002	9.490261	9.53781	4.006443	6.131306	9.550979	8.729008	7.745542	3.868427	53.881483	0	2.991508	7.677218	9.540824	5.497191	7.421352	9.302285	1.728311	6.458048	9.36927	9.209186	9.48853	5.976218	8.894501	9.224404	7.675755	8.859075	9.381903	9.28185	9.255533	8.407795	8.632083	9.047029	8.64479	8.364165	0.168161	7.01506
YCL001W-A	YCL001W-A	9.235204	9.493227	9.472979	6.908312	9.554653	9.563172	0	8.486383	8.870296	7.805702	8.157777	4.627746	6.225776	8.624973	11.827609	5.677087	18.330454	8.706911	7.389593	7.470554	4.7442	7.952757	9.148078	8.717773	9.329849	9.037169	9.533162	7.091926	8.02434	7.606239	5.226662	12.121264	9.381566	7.369465	9.234572	0	0	14.665956	5.411263	9.34858	7.378583	5.974557	2.955274	0	33.848979	20.156741	12.273226	1.048263	4.77041	9.349646	7.459541	7.460368	8.842451	7.583209	9.260442	2.72782	8.849723	9.556445	7.839906	3.575596	8.237342	8.871552	4.524304	8.298181	8.871417	1.472362	5.445992	6.893323	8.381572	8.433857	13.638408
YCL002C	YCL002C	7.350968	9.879315	10.100865	10.02475	8.809872	8.184794	8.764708	9.961781	9.06592	9.663649	7.183674	7.278011	7.823076	10.097835	9.413344	10.098098	10.101765	9.677234	10.101359	9.103686	9.223558	9.555713	9.862426	10.102225	10.096071	10.060935	8.367237	10.10298	7.219326	10.087763	9.113191	10.075722	9.678339	9.83034	9.677495	9.057924	7.760083	9.313787	8.425449	8.832182	9.028917	8.529381	2.745383	1.346533	9.282613	9.128871	9.935654	10.100514	6.79506	10.032589	9.940879	10.06542	10.049532	3.648646	7.963978	9.79617	9.165613	10.051441	9.257206	10.091835	8.025117	9.689779	9.841923	8.747608	9.394794	10.046657	10.032528	9.837328	10.102655	9.132216	9.312769
YCL003W	YCL003W	8.068029	10.265853	7.799569	10.422492	2.663449	7.992556	8.489547	9.018339	6.371177	10.074687	9.864216	5.473361	6.856434	6.289465	10.599845	6.040991	10.534666	10.366624	9.93449	9.577746	9.729753	9.986822	10.506015	10.582694	10.050052	10.337377	9.896376	8.351965	7.491389	7.151091	10.575575	9.90356	9.93024	9.598391	5.937433	7.309204	16.162699	5.312237	8.239551	8.606929	8.328575	9.888777	3.130123	0.092646	5.280322	9.886302	9.927247	10.050331	0	10.600988	6.86549	10.544015	7.376584	8.40299	5.427385	6.71285	6.791528	1.889629	10.366154	8.221023	7.436014	10.053043	10.457882	9.439918	10.501808	9.706493	9.731535	10.541114	8.894566	6.331333	6.876379
YCL005W	YCL005W	7.112285	6.494559	6.971098	7.370234	7.133692	7.032777	6.52341	6.209479	7.380101	7.383323	6.997832	0.628853	7.075186	7.24626	7.376564	3.871341	7.360449	3.948004	7.398391	7.0754	6.969051	7.203703	7.158514	7.122322	6.758994	7.277868	7.300667	5.063257	7.290313	7.085119	3.457525	7.342087	7.29941	7.375894	7.171746	7.386257	7.373837	6.800664	7.133646	7.165026	7.397737	7.208922	7.398281	2.692753	2.749774	0	7.15155	7.304203	1.279716	7.393208	6.338695	2.849079	0.444379	7.261286	4.956235	6.817555	0.216099	5.482131	6.797175	7.026414	7.371936	6.244397	7.363981	7.38759	7.157228	6.107971	7.256272	6.601033	7.342779	7.374517	7.391838
YCL006C	YCL006C	0.463435	10.094993	7.34786	9.482237	9.88987	3.401603	8.682818	10.264277	4.736167	6.664852	9.161752	5.049467	5.457998	4.058628	9.701807	7.881546	9.89106	9.42023	10.127313	10.194397	8.776069	8.792319	9.042459	7.668245	10.208035	8.595896	8.436315	10.343531	5.866508	4.74536	6.174166	9.090005	9.254391	8.278916	7.806968	0	0	4.125643	3.054707	10.063248	10.287473	1.970439	18.019837	16.694525	10.368113	9.957349	10.273624	9.958362	8.376393	9.467823	9.983937	5.040159	10.210915	7.11539	6.99813	10.213015	10.317484	7.882497	7.925057	10.306867	10.148848	8.985428	10.225346	9.214569	5.167703	6.926676	7.168573	2.027702	3.377082	8.334227	8.336732
YCL012W	YCL012W	8.166782	9.629712	9.366698	8.246156	9.458448	4.165301	9.842333	9.939386	2.460358	7.016726	9.892864	9.944686	8.574929	9.29862	9.118612	8.55944	9.899107	6.549526	9.300555	7.607927	8.729733	9.730653	9.9504	8.551051	9.358049	9.074796	7.926994	9.720832	6.562905	8.769202	9.095768	9.918109	9.324417	9.863636	9.404543	2.659741	3.71062	0	9.491089	8.86959	9.833943	8.909781	12.055214	2.708545	8.501184	9.943151	9.419467	9.691886	8.625292	9.962386	9.456493	9.574625	5.692512	3.350233	7.408305	6.133279	5.155714	8.913945	6.786404	9.313348	9.966325	9.810663	9.667373	6.944562	9.745125	9.76229	8.926767	9.97319	8.530363	0	3.344324
YCL013W	YCL013W	6.779015	6.118119	6.591341	7.164318	7.115346	6.899585	6.562093	6.452953	7.177787	7.111129	6.674363	1.844286	7.053204	7.13885	6.841631	5.319186	5.868882	5.462942	7.134402	6.966991	6.301061	6.891191	6.181263	6.551891	6.889156	6.745408	7.063223	4.763161	7.175157	6.914199	2.697165	7.103484	7.173259	7.158133	6.933266	7.179369	7.17665	7.05919	7.171263	7.163193	7.120122	7.130381	6.993696	7.144321	3.273008	3.897671	6.7355	6.815927	2.796882	7.178827	5.792458	3.846337	4.442933	7.010606	4.877746	6.340651	4.637041	5.188044	6.603599	5.879138	6.801288	5.999439	7.178434	7.038254	7.073716	5.617768	7.132558	6.236419	7.108476	7.066174	7.088079
YCL022C	YCL022C	9.818811	9.957777	9.906879	5.481287	9.641384	7.490573	4.411356	9.957703	4.551897	3.810241	9.954642	8.755127	8.664179	9.793819	8.954589	9.672105	9.955774	8.910196	9.735809	9.694867	9.085065	8.430529	8.346923	9.867094	9.649227	9.626832	9.133042	9.318528	9.308537	9.736127	9.887921	9.581868	9.944059	8.749201	9.870268	1.92537	8.191322	20.076063	5.402998	7.799313	7.380527	9.395046	11.820818	8.755572	9.808524	9.65807	0.464368	4.793761	9.95749	7.604506	8.744631	9.783377	9.829437	9.6588	8.478291	9.885622	9.954479	9.161065	8.774074	7.045012	6.295863	9.658854	9.917583	9.765956	8.901677	9.598666	9.849938	9.955411	9.896507	1.15252	1.99465
YCL023C	YCL023C	1.955421	9.913978	5.246438	7.694456	10.021701	2.265727	10.064924	8.519962	1.218105	7.912811	7.751165	7.767144	8.172492	7.808389	10.166638	6.650668	8.879331	9.097484	10.14617	10.163424	9.735099	8.377796	9.984392	7.769731	9.90512	7.169427	8.668348	10.167208	8.838002	8.25585	8.323615	10.130349	9.655369	9.709743	7.419029	0	0	0.033722	8.101733	9.864801	9.695379	8.374317	14.025312	19.901288	8.656325	7.208811	7.850862	8.780425	6.402068	9.125364	10.167176	7.031943	9.530599	8.912742	7.972584	9.433668	9.705224	9.049455	5.747526	9.861169	10.156975	8.682674	10.126625	5.361074	9.417395	7.912245	9.940674	5.874483	8.014168	3.837136	3.942295
YCL026C	YCL026C	8.258088	7.98364	8.098904	8.654865	8.860675	8.320344	8.890824	8.367506	8.336629	8.203611	7.474888	8.478749	8.263944	8.56439	8.890909	7.402614	6.657291	2.935579	8.851373	8.692024	8.812683	8.890757	8.64583	8.87272	8.485511	8.862883	8.808434	6.071881	8.881373	8.860061	6.539255	8.886391	8.336101	8.273651	8.691976	8.749273	8.770204	6.276625	7.907538	8.298894	8.862782	8.400949	5.067794	5.901504	7.578969	3.926533	8.194942	8.34827	5.827097	7.062377	8.025533	3.75569	6.402845	8.890179	8.675228	8.855767	6.531581	8.48387	8.876761	7.596267	8.348935	8.27757	8.648611	8.80191	8.412059	8.130561	8.717144	8.589567	8.852651	8.642377	8.874986
YCL033C	YCL033C	9.007786	9.66452	9.729146	6.674106	9.623657	0	9.53724	9.405101	3.723175	6.464447	9.859286	9.768436	4.650257	5.008601	8.406279	9.329435	9.848312	9.708274	8.952582	6.260365	8.381003	9.686786	8.453379	8.636724	9.911667	8.537054	9.302135	8.595687	5.110192	5.967632	5.67777	9.958147	7.897496	6.713479	9.728088	3.359261	9.05041	9.145498	9.40622	8.408944	9.744697	9.116614	0	0	9.952717	7.936912	8.931338	9.94992	6.530099	9.95934	6.569559	9.476201	6.061038	3.11073	0	9.777533	5.959998	2.516014	9.923668	6.23312	8.00774	9.699063	9.894501	7.754027	9.95334	9.59379	9.929079	9.839035	9.393635	2.085687	1.321109
YCL041C	YCL041C	3.093627	8.293548	4.410214	3.114138	6.876781	11.142979	8.693171	9.01419	4.458458	4.05692	9.206452	9.001984	9.211699	8.902577	5.63944	4.525075	6.740163	9.263758	9.257448	9.214072	9.217255	8.755474	9.262047	9.264467	8.806633	9.097661	8.407543	6.468495	9.145386	8.872008	7.565715	8.626646	9.249758	9.264393	9.263086	3.852462	5.806398	47.620152	38.015712	7.888813	8.955152	9.164188	57.432023	37.91503	9.255983	6.818255	1.126575	9.768287	8.420535	1.152159	8.636681	7.992413	9.241598	8.595842	8.633917	7.52345	9.261357	9.174549	3.248754	9.159503	6.969599	9.221589	8.808945	5.573005	8.973325	9.041504	9.13744	9.263678	1.622196	7.848559	5.577907
YCL042W	YCL042W	7.364643	9.196524	8.973965	8.51071	8.006652	3.688417	9.224308	8.541137	3.452193	7.067966	7.969213	9.191766	5.340457	7.84705	7.612252	8.474	9.141677	8.599102	8.793004	6.32512	8.78429	9.024201	7.50053	8.979013	9.229739	9.082226	8.535328	9.232302	6.902501	6.204694	6.011545	9.138072	8.970006	7.415918	9.107397	4.222925	8.820629	5.68594	9.059199	9.010228	9.188914	8.736262	5.003793	9.232839	8.236706	2.128168	8.304882	9.224666	9.137311	9.118129	6.361494	9.228053	8.750445	4.352935	5.710383	7.850082	8.861248	5.256668	9.084174	8.376281	7.424168	7.984354	8.753773	4.891195	9.099858	7.975945	7.598006	9.204878	3.540499	6.569932	7.997241
YCL044C	YCL044C	9.142061	8.789862	7.034833	8.198248	9.849511	3.073347	8.736883	9.776063	1.573295	6.949559	9.533255	9.839552	7.621991	6.990694	6.210897	8.094475	8.996984	7.554604	8.76723	9.838416	9.815054	9.048684	9.849947	8.891269	9.447694	9.835355	8.86863	9.813147	8.703408	9.292482	9.744558	9.843597	8.242023	7.767272	9.646798	32.384379	5.816204	1.332705	7.141579	9.502995	9.843231	7.61213	0	9.700731	11.101466	9.723629	9.858495	9.701394	9.179575	8.4755	8.544799	9.857556	9.818589	2.564871	5.268875	9.179982	9.437967	7.679996	8.629601	5.455565	9.306059	9.748993	9.832883	8.792269	9.185293	9.633691	9.281504	9.497161	6.380245	6.659638	4.259491
YCL045C	YCL045C	2.570914	9.097652	7.010106	7.758129	8.20782	6.350169	8.51805	9.20998	6.847743	8.650796	9.244285	9.133835	6.656684	7.170564	7.737007	6.611127	8.944687	8.579123	7.915886	7.731478	7.711473	8.014175	6.729764	7.738176	9.16694	8.412248	7.93704	9.349358	6.978329	7.525903	9.165603	8.621237	9.031981	9.329786	9.10971	9.348273	8.925008	2.735321	3.264645	8.485907	9.087346	8.116214	6.015277	0	9.349309	9.321285	8.627499	9.234414	8.561371	9.310683	7.814624	9.150922	9.348731	3.836561	4.54982	5.895809	9.3115	6.390917	8.984821	9.347395	8.538588	9.122882	9.075572	2.54542	8.952681	8.883936	9.122157	9.325319	9.338873	7.21189	7.422072
YCL046W	YCL046W	8.712563	8.801351	8.799458	8.629487	8.548404	8.647289	7.359997	8.461143	8.565091	8.770777	8.03325	7.543169	7.621474	8.528288	8.656114	6.560748	7.876953	4.921756	6.781997	3.660189	6.374821	6.947543	7.99056	8.714488	8.801276	7.801003	7.501711	7.383051	7.023763	5.463001	8.208127	8.6558	8.477057	6.56962	8.693703	4.865917	8.403624	8.217156	8.74836	8.135681	8.787333	8.629868	0	7.651633	7.717828	5.386138	8.750708	6.998926	7.982775	8.370789	5.081682	6.42983	8.578997	1.868909	2.074311	5.035215	8.400024	3.369869	7.846266	6.601821	5.713193	8.010741	8.78175	7.956503	8.597866	7.179549	7.607947	8.742099	8.009828	8.459719	8.508444
YCL047C	YCL047C	8.380385	9.099076	9.522986	8.886984	9.534709	6.726804	8.660442	8.761454	8.086186	9.711646	9.57672	8.467917	6.808386	7.862989	8.118256	7.546845	9.563084	12.946542	8.811765	7.023215	9.012643	8.717702	7.254231	9.634202	8.529787	8.548904	9.108076	3.018208	9.13733	7.593494	0	7.827615	9.442604	8.874369	4.511014	4.891303	2.665891	1.806692	5.848213	7.099997	8.391183	8.461948	12.615527	9.523808	8.099572	9.69659	8.194715	9.711237	2.722367	7.797839	6.245947	4.821253	1.875267	6.560813	3.545213	4.859022	2.040269	6.453768	9.025244	7.543036	9.681472	8.301313	8.909032	9.682512	7.575003	6.772862	8.53959	8.348741	9.457667	5.718065	6.310942
YCL048W	YCL048W	8.618697	8.953062	8.934913	8.462858	8.878418	7.193756	8.60504	8.792454	8.174743	7.691046	7.86616	4.548423	8.807569	8.441067	8.988418	6.733176	8.749427	8.348352	8.731038	6.728195	8.99017	8.966216	8.958218	8.925906	8.326484	8.797651	8.751531	7.21121	7.578254	6.272534	3.17963	8.995423	8.92654	8.993899	8.969087	7.879005	7.802035	8.475412	8.967671	8.732158	8.764733	8.921949	2.599169	8.657737	1.137928	8.432253	8.054059	8.976369	7.618763	8.661759	7.658975	1.437024	8.924208	5.563379	4.832687	7.052186	8.981683	6.300773	8.369654	6.057446	8.914878	8.533492	8.849991	8.834656	8.834954	8.165401	8.747334	8.996367	8.997152	4.483244	5.416453
YCL049C	YCL049C	8.900909	9.215372	9.109085	7.855897	7.305442	6.299553	8.50574	8.677396	8.206779	7.955116	8.423939	7.150924	6.971947	8.152911	8.761135	8.500941	4.721606	6.346342	8.678027	8.837966	8.52216	8.786881	9.23389	8.788244	9.091343	8.612148	9.075961	8.473311	7.446907	7.137846	6.912278	9.144541	8.864217	8.421548	7.472043	3.161071	4.193854	8.422399	9.218794	8.288806	8.486638	8.685715	8.301929	0	8.166438	3.949665	8.941018	9.212064	9.095434	9.100746	4.777158	7.619739	9.045196	6.553387	6.115128	6.644192	9.155215	5.680825	8.855073	5.114459	9.166884	7.911808	9.203771	9.228863	9.232667	7.990781	9.193892	9.034602	9.222934	3.015735	3.331596
YCL053C	YCL053C	9.933007	8.02129	9.318155	1.7765	8.603641	0.883151	9.944169	9.944876	9.532014	9.876975	5.699511	7.764768	3.975753	3.19639	9.751198	4.036834	7.266632	6.576081	9.870896	9.873949	9.982356	9.307447	2.286414	9.67222	6.727947	9.377427	9.451355	8.741399	7.93173	6.894188	7.232651	0.353356	8.996867	7.023689	8.471199	7.598325	6.364144	2.91614	0	9.983169	6.50233	9.291092	1.09767	9.588779	6.3403	0	9.670285	9.910225	7.106483	8.20616	4.634824	0	7.657076	6.250759	8.019425	7.678006	8.034082	9.610435	8.806395	0	9.945669	7.648333	9.247314	6.647079	9.275472	7.471761	9.366902	6.336948	9.939962	7.711221	6.754952
YCL056C	YCL056C	2.941242	8.691076	4.826186	8.734787	8.793841	7.132905	9.079687	7.912694	7.45476	7.609354	8.625491	9.235762	4.934621	6.08556	9.432511	6.583506	4.816352	7.978314	7.643214	6.976408	8.685917	7.451164	9.334671	9.4333	9.432209	8.791721	7.840096	9.214989	7.293119	5.444493	8.383938	7.744388	8.048015	9.479174	9.322975	6.286469	9.193508	6.555213	9.279679	8.041074	9.409011	7.352103	9.093577	0	9.060196	8.796757	9.407933	8.311879	9.080836	9.371223	4.80146	6.04218	8.66677	3.661496	5.761899	6.961172	9.063333	6.580851	9.114761	8.976364	6.975607	7.547998	8.91638	5.217981	9.323594	7.366008	9.361698	8.393535	9.427291	4.778374	6.495219
YCL060C	YCL060C	8.048076	9.921961	9.559077	9.64559	6.667675	6.964795	7.788089	9.355846	6.649201	9.045625	8.347171	6.192224	7.992101	8.393349	9.049888	6.855227	8.981061	2.851864	9.379614	9.001356	9.678397	9.756056	9.468721	9.731154	9.898168	9.909046	9.83294	9.775699	8.465589	6.979243	7.56039	9.387565	9.918221	9.031393	9.81211	8.148454	9.906825	6.843013	4.324821	8.243181	9.926093	8.699578	8.942595	3.884814	5.892193	0	9.329218	9.608414	8.006457	9.859823	9.145161	8.534442	5.313735	2.769167	8.486416	9.072959	2.364696	8.037842	8.544369	9.905249	5.730872	8.465432	9.923675	4.583944	9.837954	9.014307	9.816967	9.87322	8.999162	6.276956	6.404272
