orf	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008
YBR234C			-0.83984	0.625049		
YBR236C			0.331585	0.787958		
YBR237W			0.00189369	-0.235045		
YBR243C			-0.309729	1.16402		
YBR247C			4.38185	2.36967		
YBR252W			0.00649376	-0.01779		
YBR253W			-1.37801	-0.403387		
YBR254C			0.37371	0.830334		
YBR256C			0.0503768	0.647857		
YBR257W			0.609889	1.04091		
YBR265W			-0.767113	-0.216259		
YCL004W			-0.5350416	0.2783935		
YCL017C						
YCL031C			-0.715575	0.218803		
YCL041C			0.00805894	-0.186946		
YCL043C			-1.06062	0.370548		
YCL052C			0.382602	0.382602		
YCL054W			0.244416	1.76122		
YCL059C			-2.67836	-0.1828		
YCR012W			-0.57564	-0.307614		
YCR013C			-0.5118505	-0.24156		
YCR035C			3.06745	1.94655		
YCR052W			-1.30017	-1.42904		
YCR054C			0.671615	-0.427788		
YCR057C						
YCR072C			1.23999	0.157314		
YCR093W			7.89441	2.72531		
YDL003W						
YDL004W			0.798261	-2.67434		
YDL007W			-3.98274	0.0933633		
YDL008W			-1.8421	-0.308568		
YDL014W			2.14286	0.731374		
YDL015C			0.564003	0.602849		
YDL016C						
YDL017W			-0.75287	-0.668456		
YDL028C			-0.550913	0.0198081		
YDL029W			-0.967408	-0.339227		
YDL030W			-3.57246	1.074		
YDL031W			1.65634	-0.0860882		
YDL043C			-1.04433	-0.802249		
YDL045C			-2.23073	-1.37298		
YDL055C			0.308824	0.63539		
YDL058W						
YDL060W			0.254627	-2.09567		
YDL064W			-0.277102	-0.317219		
YDL084W			-0.311363	-0.58719		
YDL087C			0.514958	0.664664		
YDL092W			-1.04621	-0.180774		
YDL097C			-5.99215	0.118524		
YDL098C			0.817216	0.586044		
YDL102W						
YDL103C			-2.40713	-0.951219		
YDL105W			-0.145064	-1.2223		
YDL108W			-1.79797	-1.014		
YDL111C			4.04279	1.10814		
YDL120W			-2.38431	-1.23729		
YDL126C			-0.404156	-0.126502		
YDL132W			0.0293971	-0.821375		
YDL139C			0.0288766	-0.223175		
YDL140C			-0.511964	-1.07624		
YDL141W			-0.505551	-0.382679		
YDL143W			0.0141633	-0.382171		
YDL145C			-1.58299	-0.503653		
YDL147W			-4.91519	-0.457371		
YDL148C			-1.40944	-1.41564		
YDL150W			0.338213	0.723907		
YDL152W			0.810732	0.241479		
YDL153C			1.18879	1.85416		
YDL158C			1.24168	-0.588482		
YDL159W					-0.0	-0.0
YDL163W			0.901664	1.32587		
YDL164C			0.399621	0.0013927		
YDL165W			0.821237	0.517636		
YDL166C			0.349268	-0.0729643		
YDL181W			1.13187	0.221778	-1.0752910364664705	-0.0
YDL193W			-5.89847	-1.82602		
YDL195W			-1.07283	0.573247		
YDL196W			2.14613	-0.0309764		
YDL205C			-0.236504	0.517852		
YDL207W			-3.36678	-2.30924		
YDL208W						
YDL209C			0.711998	0.966792		
YDL212W			1.08803	0.815733		
YDL217C			-0.88732	1.06856		
YDL220C			0.064423	0.158675		
YDL221W			-0.478553	0.502604		
YDL235C			0.412538	0.933028		
YDR002W			-0.494946	1.10167		
YDR013W			-0.597912	0.670308		
YDR016C			-7.3501	-0.366876		
YDR021W			-2.71725	-0.264838		
YDR023W			-0.0537135	0.382518		
YDR037W			0.102395	0.802096		
YDR041W						
YDR044W			0.767029	0.900904		
YDR045C			-0.532499	0.280178		
YDR047W			-13.9217	1.12188		
YDR050C			1.23603	1.41812		
YDR052C			0.744612	0.0907372		
YDR053W			0.873621	1.28612		
YDR054C						
YDR060W			0.560653	0.705149		
YDR062W			-0.265182	0.099865		
YDR064W			3.79751	1.13448		
YDR081C						
YDR082W			-2.0806	-1.09097		
YDR086C			-2.14286	-0.557555		
YDR087C			-0.0274611	1.34016		
YDR088C			-1.3392	-0.503502		
YDR091C			0.00669291	-0.584646		
YDR103W			1.05681	0.919223	-0.0	-0.0
YDR113C						
YDR118W			0.865763	-0.402122		
YDR141C			0.0343587	-0.486558		
YDR145W			2.75025	-1.58477		
YDR160W			0.515278	1.17083		
YDR164C						
YDR166C			-0.185917	0.791915		
YDR167W			1.43583	0.679777		
YDR168W			0.647106	0.497417		
YDR170C			2.32156	0.479903		
YDR172W			-2.40178	-2.68771		
YDR177W						
YDR180W			-0.898706	-0.821508		
YDR182W			-2.07004	0.174475		
YDR187C			-0.0190696	-0.0182898		
YDR188W						
YDR189W			0.188984	-0.901709		
YDR190C			-1.55673	-0.86586		
YDR196C			-2.48413	-2.35962		
YDR201W			-1.67692	-0.129555		
YDR208W			-3.46066	0.0261227		
YDR211W			0.562659	0.676799		
YDR212W			-0.214906	0.91932		
YDR224C			-1.1242445	-0.6554865000000001		
YDR227W					-0.0	-0.0
YDR228C			-3.47764	-0.305599		
YDR232W			-2.97119	-1.67479		
YDR235W			-0.39456	0.79081		
YDR236C			-2.03597	-0.017281		
YDR238C			-0.823975	0.345975		
YDR240C			-0.510337	-0.27303		
YDR243C			1.07099	0.397431		
YDR246W			0.444549	0.159019		
YDR267C						
YDR280W			3.62687	1.98073		
YDR288W			0.353778	-0.0158348		
YDR292C			-0.436081	0.217917		
YDR299W						
YDR301W			2.42738	2.40229		
YDR302W			0.333777	0.121131		
YDR303C			-0.837331	1.14493		
YDR308C			1.93517	2.74713		
YDR311W			2.13337	1.74783		
YDR320C-A			0.110902	-0.476083		
YDR324C			7.63207	3.99242		
YDR325W			-3.38151	-1.37647		
YDR327W			-0.040249	-1.03671		
YDR328C			-0.483174	0.300647		
YDR331W			2.87855	1.30749		
YDR339C			4.55571	3.05062		
YDR341C			-0.073068	0.233726		
YDR353W			0.571019	0.474762		
YDR355C			-1.41567	-1.17997		
YDR356W			-0.969991	-0.0257273		
YDR361C			-2.35154	-3.43462		
YDR362C						
YDR364C			-0.558303	-0.830265	-0.0	-0.0
YDR365C			-1.48203	0.513585		
YDR367W			1.39805	-0.703034		
YDR373W						
YDR376W			-1.23817	-1.3644		
YDR381W			-3.66623	-0.832892		
YDR390C			-0.627548	-0.825093		
YDR394W			-6.39771	1.6718		
YDR396W			-0.5	0.704018		
YDR397C			-2.01802	0.758173		
YDR398W			3.48456	0.213912		
YDR404C			-0.555575	-1.22168		
YDR407C			-2.32838	1.78087		
YDR410C					-0.0	-0.0
YDR412W			0.204555	-0.252636		
YDR413C			-1.72595	-0.135528		
YDR416W			0.939496	1.08118		
YDR427W			-1.5862135	0.6919664999999999		
YDR429C			2.57381	0.790572		
YDR434W			-0.826673	0.459545		
YDR437W			-0.289437	-1.14366		
YDR449C			3.87532	0.252747		
YDR454C			-1.4115	-0.24923		
YDR460W			-2.22954	-1.2933		
YDR464W			1.07388	-0.313469		
YDR468C			0.0498997	0.921765		
YDR472W			-0.659501	-1.47206		
YDR473C			0.553653	0.529854		
YDR478W			-0.77383	0.111658		
YDR487C			1.01484	1.42961		
YDR489W			0.808416	-0.0724053		
YDR498C			1.10581	0.287877		
YDR499W			0.628827	0.513393		
YDR510W			1.73962	0.293456		
YDR526C			3.76475	1.14666		
YDR527W			-2.25883	-1.98159		
YDR531W						
YEL002C			-2.03153	-1.21406		
YEL019C			-2.25066	-1.49157		
YEL026W			-3.15431	-0.243655		
YEL032W			-0.310376	0.990358		
YEL034W			-4.1725	-2.93157		
YEL035C						
YEL055C			-1.36532	-0.70899		
YEL058W			-0.4928	-0.257749		
YER003C						
YER006W			0.937465	0.0939412		
YER008C			-0.381818	-0.803147		
YER009W			-1.86909	-0.286087		
YER012W			0.122703	-2.02019		
YER013W			-1.68231	-0.687245		
YER018C			0.912152	0.383158		
YER021W			-4.25261	-1.97977		
YER022W			-3.22501	-0.500485		
YER023W			-0.609545	-0.239484		
YER025W			-2.00173	2.5302		
YER035W			1.28816	0.918469	-0.0	-0.0
YER036C			-2.39896	-0.363435		
YER038C			-2.89878	-7.90815		
YER043C			-0.739312	0.124223		
YER048W-A			-2.81579	1.04432		
YER074W-A			0.12582	0.523736		
YER082C						
YER093C			-0.834242	0.00880829		
YER094C			-0.512163	0.416909		
YER104W			-0.514783	-0.678758		
YER112W			-2.91445	1.70633		
YER125W			0.014398	0.514641		
YER126C			1.09061	0.799667		
YER127W			1.1362	0.616075		
YER133W			2.0326	0.110139		
YER136W			-3.06625	-0.0451652		
YER146W			0.319332	0.392432		
YER147C			-0.418907	-0.490571		
YER148W			1.85672	1.69608		
YER157W			-0.594135	-0.466396		
YER159C			-1.4431	-0.521844		
YER165W						
YER168C			-1.45606	-0.357469		
YER171W			-0.253431	-0.424413		
YER172C			-1.9068	-0.522833		
YFL002C						
YFL005W			1.38416	0.5		
YFL008W						
YFL009W			-0.686837	0.0710335		
YFL017C			-1.55218	-0.983267		
YFL017W-A			0.828298	-0.537951		
YFL022C			-0.632298	0.0826087		
YFL024C			-1.2352	-1.2352		
YFL026W			1.1452	1.37997	-0.0	-0.0
YFL029C			2.17941	0.820711		
YFL034C-B			-0.0334625	0.939415		
YFL037W			-0.560657	-0.556939		
YFL038C			-0.509022	-0.408744		
YFL039C			1.06567	-0.0664097		
YFL045C			0.114855	0.0042123		
YFR002W			0.84026	0.641558		
YFR003C						
YFR004W			-6.08642	0.908289		
YFR005C			2.3435	0.913432		
YFR027W			-1.74106	-1.06103		
YFR028C			0.722443	-0.634558		
YFR029W			0.723649	-0.419075		
YFR031C			0.581894	-0.228194		
YFR037C						
YFR042W			-1.80306	0.609604		
YFR050C			-0.716806	-1.07335		
YFR051C			-0.424688	0.24768		
YFR052W			-2.95166	0.37469		
YGL001C			0.0210147	-0.205514		
YGL008C			-4.72803	-0.630753		
YGL011C			1.0939	-0.282372		
YGL018C			-0.522393	0.996473		
YGL022W			0.895998	0.907099		
YGL024W			-0.186594	0.786957		
YGL029W			3.61343	0.591811	-0.0	-0.0
YGL030W						
YGL040C			0.775806	0.0357323		
YGL044C			-0.500355	-0.0132691		
YGL047W			-4.82373	-1.9182		
YGL048C			-4.38834	0.152802		
YGL055W						
YGL061C			-1.57215	0.215488		
YGL065C			0.996699	0.212712		
YGL068W			-0.420474	-0.734529		
YGL069C			-1.97904	-0.213138		
YGL073W			-1.28633	-0.172234		
YGL074C			-0.0991588	-1.22271		
YGL075C						
YGL091C			0.482263	1.11122		
YGL092W			2.00259	0.710211		
YGL093W						
YGL097W			1.20551	0.609555		
YGL098W			-0.898534	0.00245058		
YGL099W						
YGL102C			1.68491	1.7754		
YGL103W			1.76453	1.16566		
YGL111W			-0.179631	0.245663		
YGL112C			3.18065	0.598031		
YGL113W			4.01687	-0.690399		
YGL116W						
YGL120C			0.834936	-1.14744		
YGL122C			0.852792	-1.01885		
YGL123W			4.72562	2.69949		
YGL128C			-0.581643	-0.480676		
YGL130W			-4.46353	-0.744066		
YGL137W			-0.839466	-0.163713		
YGL142C			-0.150248	-0.0771375		
YGL145W			-1.21991	-0.704232		
YGL150C			-0.6458	-0.291592		
YGL155W			-0.818375	-0.273695		
YGL169W			5.8138	1.15816		
YGL171W			-1.85274	0.138595		
YGL172W			1.1789	1.20922		
YGL201C			1.92198	0.268443		
YGL207W			1.32521	0.917647		
YGL225W			-0.758372	-0.826691		
YGL233W			-1.09578	1.47134		
YGL238W			-0.102135	0.645447		
YGL239C			-0.877259	1.19065		
YGL245W			-2.28032	0.237986		
YGL247W			-0.631092	0.916718		
YGR002C			-0.10914	-0.780801		
YGR005C			-0.697698	-1.17296		
YGR009C			0.804655	0.708574		
YGR013W			0.583593	1.23724		
YGR024C			-0.90928	-0.198102		
YGR029W			-0.367121	0.7184		
YGR030C			0.509479	0.296829		
YGR046W						
YGR047C			1.47193	0.274279		
YGR048W			0.891173	-0.113743		
YGR060W			0.430783	0.733175		
YGR065C						
YGR073C			0.558164	0.705269		
YGR074W			-0.249032	0.727484		
YGR075C			0.229337	-0.0501973		
YGR082W			-0.71077	0.625926		
YGR083C			-0.39577	0.533801		
YGR090W			-0.400913	1.10619		
YGR091W			1.45724	1.54276		
YGR094W			0.402635	0.702782		
YGR095C			4.50129	1.99399		
YGR098C			0.990179	-0.776786		
YGR099W						
YGR103W			-0.158257	-1.76799		
YGR113W			0.479497	0.777959		
YGR114C			1.28926	1.39275		
YGR115C			-2.83654	-2.28175		
YGR116W			1.6582	1.45541		
YGR119C			1.33562	0.510006		
YGR120C			-0.985354	-0.13187		
YGR128C			2.35507	0.457909		
YGR140W			-1.06126	0.989724		
YGR145W			2.71049	1.37897		
YGR147C			-0.0572337	0.461844		
YGR156W			0.338598	0.577888		
YGR158C			4.15781	1.09962		
YGR172C			-0.620253	-0.591484		
YGR175C			0.37859	0.714196		
YGR179C						
YGR185C			-0.242528	-0.305729		
YGR186W						
YGR190C			-0.445359	0.429391		
YGR191W			0.269817	0.606507		
YGR195W			-0.815735	0.776288		
YGR198W			1.06573	0.463186		
YGR211W			-1.18698	-2.75485		
YGR216C			-0.921324	0.000568628		
YGR218W			-1.22685	-0.0785463		
YGR245C			1.21357	-0.360019		
YGR246C			-0.434314	-0.146686		
YGR251W			0.44017	-0.101729		
YGR253C			2.41435	-0.162149		
YGR264C			0.459701	0.331642		
YGR265W			0.772727	-0.170299		
YGR267C			-2.20945	1.26827		
YGR274C			-0.853425	-1.41616		
YGR277C			-1.99384	-2.01407		
YGR278W			0.824526	-0.105344		
YGR280C			0.104581	0.0482218		
YHL015W			7.53579	2.34297		
YHR005C-A			4.55437	-0.406796		
YHR007C			-1.64552	-0.563211		
YHR019C			-1.29919	0.0622789		
YHR020W			1.77178	0.641136		
YHR023W			-1.34355	-0.0354197		
YHR024C			-0.4569	-0.599547		
YHR036W			2.03175	0.220989		
YHR040W			0.117763	-1.7603		
YHR042W			-0.0640963	-0.150317		
YHR058C			-3.60395	-1.29252		
YHR062C						
YHR065C			-1.98713	0.486752		
YHR068W			-0.907502	0.31244		
YHR069C			5.47119	3.02062		
YHR070W						
YHR072W						
YHR072W-A			-0.366145	-0.0175357		
YHR074W			-0.573806	-0.259476		
YHR083W			-0.764074	-0.672407		
YHR084W			-0.177068	-0.770892		
YHR085W			0.241689	0.407008		
YHR088W			-1.10146	0.469483		
YHR101C			1.26139	1.27843		
YHR107C			0.405983	-0.0656144		
YHR118C			0.0587971	-0.492819		
YHR122W			-1.10375	-3.72408		
YHR143W-A			-0.2107	-1.1478		
YHR148W			1.42528	-0.480089		
YHR164C			-0.505085	-0.637261		
YHR166C			-0.518431	0.618528		
YHR170W						
YHR172W						
YHR186C			-0.437804	-0.0884115		
YHR188C			-1.5904209999999999	-0.5429197		
YHR190W			-1.25663	0.731265		
YHR196W			0.543357	-0.369265		
YHR197W						
YIL003W			-0.621747	-0.585511		
YIL004C			3.31646	0.794954		
YIL019W			-5.0989	-0.66128		
YIL021W						
YIL022W			-0.718748	-0.513651		
YIL026C			-9.07637	-2.50371		
YIL031W			-1.84599	-0.880064		
YIL046W			-1.80154	-0.619033		
YIL048W			-0.544759	0.591785		
YIL051C			-0.365969	0.233928		
YIL061C						
YIL062C						
YIL063C			-0.196434	-0.145484		
YIL068C			-0.376221	0.00864321		
YIL075C			-2.50272	-0.807569		
YIL078W			-0.539683	-0.31347		
YIL083C			-0.216604	-2.52151		
YIL091C						
YIL104C			-0.825681	-0.497801		
YIL106W			-2.05707	-1.66504		
YIL109C			-2.83252	-2.08538		
YIL115C						
YIL118W			-1.77947	-1.12784		
YIL126W			-3.22304	-2.39928		
YIL129C			-1.73863	-0.98217		
YIL142W			0.804383	0.159523		
YIL143C			-1.49044	-0.842311		
YIL144W						
YIL147C			-0.466229	-0.466229		
YIL150C			-1.02481	-1.13382		
YIR006C			-2.46366	0.404088		
YIR008C			-3.80553	-0.392111		
YIR010W			-1.66363	-0.527659		
YIR011C			-1.8109	-0.217984		
YIR012W			-2.54063	-1.485		
YIR015W			-0.660623	0.817564		
YIR022W			-0.25196	-0.581934		
YJL001W			0.87722	-0.814524		
YJL002C			-0.246789	-0.665222		
YJL005W			0.222222	-0.232689		
YJL008C			-0.538548	-0.905243		
YJL009W			-1.49495	-1.7609		
YJL010C			-1.40306	-0.425847		
YJL011C			-0.247779	0.561231		
YJL014W			0.678458	0.628654		
YJL015C			-0.310497	0.373979		
YJL019W			-2.15402	-0.905061		
YJL025W						
YJL026W						
YJL031C			-1.82784	-0.637491		
YJL032W			0.0109672	0.535492		
YJL033W			-3.66917	0.284569		
YJL034W			0.246485	1.11363		
YJL035C			-0.0938555	0.70898		
YJL039C						
YJL041W			1.58357	-0.133788		
YJL050W			-0.49827	-0.542565		
YJL054W			2.37667	-0.43927		
YJL061W			-3.24998	-1.69391		
YJL069C			1.35599	1.18536		
YJL072C			-1.30598	-1.65842		
YJL074C			-4.75237	-1.41248		
YJL076W			1.6007	0.363377		
YJL081C			0.208169	-3.76783		
YJL085W			-0.632075	-0.245283		
YJL086C			0.33129	0.639851		
YJL087C			-0.140682	0.358126		
YJL090C						
YJL091C						
YJL097W			-0.223467	-0.809408		
YJL104W			-0.496479	-4.35387		
YJL109C			0.206356	0.323501		
YJL111W			1.58475	0.100635		
YJL125C			0.945113	-0.0681317		
YJL143W			2.96747	1.79554		
YJL156C			-2.03824	-0.957058		
YJL167W			0.053303	-0.931891		
YJL173C			0.0528823	-0.323791		
YJL174W			1.69013	0.623378		
YJL194W			-0.399217	0.000559128		
YJL195C			-0.199208	1.02862		
YJL202C			0.62687	1.0085225		
YJL203W			0.941732	0.49001		
YJR002W			-1.16273	-0.384491		
YJR006W			-1.89439	-1.50999		
YJR007W						
YJR012C			-2.21445	-1.30883		
YJR013W						
YJR016C			-1.27688	-0.984047		
YJR017C			0.545788	1.05128		
YJR022W			1.27509	0.48365		
YJR023C			0.427381	-0.386242		
YJR041C			1.79377	1.24382		
YJR042W			0.666105	0.171669		
YJR045C			2.46308	1.83493		
YJR046W						
YJR057W			1.72879	0.406559		
YJR064W			2.63327	-0.168185		
YJR065C			-0.0880286	-0.412992		
YJR067C			0.758913	0.858976		
YJR068W			-0.0112046	1.41643		
YJR072C			-0.919109	0.344666		
YJR076C			-0.676693	0.102836		
YJR093C			-0.277412	0.170028		
YJR112W			-0.196678	0.336451		
YJR123W			0.775017	-0.298832		
YJR141W			-0.565929	-1.12625		
YKL004W			-1.63099	-0.0389533		
YKL006C-A			-1.35643	0.395002		
YKL012W			-0.842751	-0.777298		
YKL013C			-2.71473	-0.0863374		
YKL014C			-1.22574	0.562536		
YKL018W			-1.45833	1.42104		
YKL019W			-1.76765	-1.08055		
YKL021C			2.77705	0.673224		
YKL022C			-0.686154	-0.189163		
YKL024C						
YKL028W			-1.07162	-0.971748		
YKL033W			-0.994967	-0.221943		
YKL035W			-1.11569	1.40157		
YKL036C			0.373494	0.84984		
YKL042W			-0.760569	0.165288		
YKL045W			-0.0623342	-1.41843		
YKL049C			-0.703913	1.4958		
YKL052C			-3.00821	-1.42475		
YKL058W			0.422119	0.364922		
YKL059C			-1.04276	-0.280183		
YKL060C			-0.86168	-0.447314		
YKL078W			0.259804	0.50006		
YKL082C			1.50955	-1.61163		
YKL083W						
YKL088W			-0.942347	-0.707985		
YKL089W			-2.16634	-0.22014		
YKL095W			-0.918305	-1.62101		
YKL099C			1.54527	-0.361614		
YKL104C			-1.01907	0.205602		
YKL108W			-2.36536	-0.684562		
YKL111C			-3.22531	-0.538128		
YKL112W			-4.56314	0.503318		
YKL122C			-1.66972	-0.706565		
YKL125W			0.48051	0.244007		
YKL138C-A			0.129604	-0.710606		
YKL141W			-1.14261	-0.443089		
YKL144C			-0.10645	-0.312648		
YKL145W			1.42991	-0.340071		
YKL152C			-1.41775	-1.79737		
YKL153W			-0.0857265	-0.298388		
YKL154W			-2.12612	-1.57909		
YKL165C			-3.65287	-0.0676737		
YKL172W			4.00967	2.67765		
YKL173W			-1.2746	0.0483342		
YKL177W			1.38719	1.1801		
YKL178C			0.61662	-1.26466	-0.0	-0.0
YKL180W						
YKL182W			-13.7196	-1.55959		
YKL186C			0.184098	-1.0685		
YKL189W			-2.50282	-0.784617		
YKL192C			-0.507806	-0.100593		
YKL193C			0.947368	1.77053		
YKL195W			-1.18661	-0.241545		
YKL196C			-1.1931	-1.07085		
YKL203C						
YKL209C			1.0974249999999999	0.42676949999999997		
YKL210W			-0.897102	-0.749556		
YKR002W			-0.719364	-0.590966		
YKR004C			-0.452458	-0.899254		
YKR008W			-0.498275	-0.142602		
YKR022C			-0.705862	0.142166		
YKR025W			-1.02865	0.0427385		
YKR037C			-0.478216	-0.535506		
YKR038C			1.79601	-0.311212		
YKR062W			-1.90641	-1.42588		
YKR063C			-2.20731	-0.117554		
YKR068C			-0.438969	-1.3626		
YKR071C			-0.50887	-0.860427		
YKR079C			-1.09079	-0.561566		
YKR081C			1.49625	0.882182		
YKR083C			-1.3045	-0.560943		
YKR086W			-0.0197193	1.40943		
YLL003W			-1.57196	-0.321885		
YLL004W			-1.35786	-0.189071		
YLL008W			-4.07872	0.397871		
YLL011W			0.509465	0.392278		
YLL018C			-1.62674	-0.0831115		
YLL031C			-0.900826	0.944579		
YLL034C			-0.954037	0.314638		
YLL035W			-0.429313	0.279004		
YLL036C			0.0295236	0.383401		
YLL037W			0.982484	1.10549		
YLL050C			-2.01043	-1.66583		
YLR002C			0.666445	1.20322		
YLR005W			-1.15196	-0.115988		
YLR007W			-1.88627	0.791371		
YLR008C			1.09123	-0.244266		
YLR009W			1.85377	0.774463		
YLR010C			-0.950511	-0.627368		
YLR022C			-0.563022	0.77332		
YLR026C			-1.24742	-0.713273		
YLR029C			0.300025	0.0447215		
YLR033W						
YLR045C			-2.00773	0.657216		
YLR051C						
YLR060W			-0.707592	0.600351		
YLR066W			-1.35845	-0.661264		
YLR071C			-1.12164	-1.24706		
YLR075W			3.34591	2.54342		
YLR076C			1.90411	0.720387		
YLR078C			-2.57179	0.106861		
YLR086W						
YLR088W			-0.848593	-0.149425		
YLR099W-A			0.364737	-0.130449		
YLR100W			-3.42601	-2.12347		
YLR101C			-1.59427	-0.897575		
YLR103C						
YLR105C			0.1685	0.412816		
YLR106C			-0.936903	-0.452448		
YLR115W			0.393925	0.686502		
YLR116W						
YLR117C			-0.0937644	0.410624		
YLR127C			0.91029	1.74163		
YLR129W			2.33647	1.10184		
YLR132C			-0.927124	-0.119412		
YLR140W			-2.77016	0.592058		
YLR141W			-0.834372	-0.509945		
YLR145W			-0.437949	-0.943488		
YLR147C			1.69037	1.48459		
YLR153C			0.50237	0.0813427		
YLR163C						
YLR166C			-1.64503	-2.15662		
YLR167W			-1.04607	-2.17127		
YLR175W			-0.917013	-1.58792		
YLR186W			3.291455	0.097558		
YLR195C			0.291822	-1.1961		
YLR196W			-2.89623	-1.64748		
YLR197W			3.49797	-0.00184706		
YLR198C			6.4832	0.929896		
YLR208W			-5.74194	-2.03787		
YLR212C			-0.672067	-1.08567		
YLR215C			-0.117497	-1.74202		
YLR222C			2.10063	-0.146759		
YLR223C			-0.187637	-1.63533		
YLR229C			0.0591954	-0.342529		
YLR230W						
YLR243W			-3.98187	-3.61115		
YLR249W			0.404679	-1.77903		
YLR259C			-0.0432843	-0.154697		
YLR272C			-3.67655	-1.88366		
YLR274W			-1.20883	-1.17042		
YLR275W			0.790828	-0.153486		
YLR276C			-1.10241	-1.20384		
YLR277C			-1.5985	-1.90084		
YLR291C			-1.56246	-1.11915		
YLR293C			-3.97771	-0.934205		
YLR298C			-3.46985	-0.59467		
YLR305C			-1.192	-1.24814		
YLR310C			2.15247	0.833601		
YLR314C			1.21036	-1.54417		
YLR316C			-0.423934	-0.136014		
YLR317W			-2.24575	-1.79875		
YLR321C						
YLR323C			-2.49418	-2.25511		
YLR336C			-1.19752	-1.4861		
YLR339C			-1.20449	-1.04291		
YLR340W			-2.47542	-2.04616		
YLR347C			2.29135	-0.184967		
YLR355C			-3.11359	-1.73656		
YLR359W			-0.985822	-1.13831		
YLR362W			-0.125732	-0.711715	-0.0	-0.0
YLR378C			-3.59117	-2.95011		
YLR379W			-1.16647	-0.54347		
YLR397C			-1.62434	-0.457323		
YLR409C			-0.655485	-1.02387		
YLR424W			-1.61942	-1.4552		
YLR430W			-2.63378	-2.5025		
YLR438C-A			-1.76491	0.933486		
YLR440C			-1.89512	-1.58046		
YLR442C			0.549087	-0.179329	-0.0	-0.0
YLR457C			1.78772	-1.40534		
YLR458W			1.44662	0.842067		
YLR459W			1.03509	-0.551859		
YML010W			-0.0651502	0.275765		
YML015C			-0.6632335	-1.73015		
YML023C			0.44963149999999996	-0.180921		
YML025C			-1.92899	-0.31017		
YML031W						
YML043C			0.254759	0.538634		
YML046W			-1.5938	-0.0270377		
YML049C			-1.0738	-1.23155		
YML064C			-2.49055	-0.117675		
YML065W			-0.683136	1.52372		
YML069W			2.10086	1.13456		
YML077W			-0.483487	-0.315633		
YML085C			2.00896	1.6701		
YML091C						
YML092C			0.957471	-0.340996		
YML093W						
YML098W			-0.551224	-0.14954		
YML105C						
YML114C			1.67659	-1.41463		
YML125C			-1.29398	-0.32206		
YML126C			-3.83813	-2.05722		
YML127W						
YML130C			-1.65646	-0.320022		
YMR001C						
YMR005W			1.55842	-0.141248		
YMR013C						
YMR028W			-2.65444	-0.831703		
YMR033W			-1.65215	-1.23373		
YMR043W			-0.47513	-0.281383		
YMR047C			1.9974699999999999	1.41285		
YMR049C			1.00371	0.958378		
YMR059W			-0.956589	-1.92209		
YMR061W						
YMR076C			0.611102	-0.0889473		
YMR079W			0.426008	0.0952371		
YMR093W			2.88607	0.191345		
YMR094W			0.0490385	1.00673		
YMR108W						
YMR112C			-0.65779	-0.0351163		
YMR113W						
YMR117C			0.1053	1.95119		
YMR128W			0.714487	0.813346		
YMR131C			-4.96553	0.797627		
YMR134W			0.696318	0.40948		
YMR146C			4.97974	1.98399		
YMR149W			-0.505017	-0.741331		
YMR168C			-1.96748	-0.0304878		
YMR185W			4.29553	0.894045	-0.0	-0.0
YMR197C			-1.08283	-0.468401		
YMR200W			-1.21588	-1.14739		
YMR203W			-0.787181	-0.018218		
YMR208W						
YMR211W			-1.37453	-0.61586		
YMR213W			-1.59849	0.226268		
YMR218C			-1.18067	0.175449		
YMR220W			0.595404	0.576106		
YMR227C			3.21817	-0.280196		
YMR229C			-1.25638	-0.592205		
YMR231W			0.305428	-0.0637136	-0.0	-0.0
YMR235C			-2.54993	-2.31949		
YMR236W			0.496594	-2.07059		
YMR239C			-1.45211	0.213784		
YMR240C			-0.315684	0.178128		
YMR260C			-0.985909	0.67183		
YMR268C			-0.377277	-0.356245		
YMR270C			-1.39774	-0.389544		
YMR277W			-0.396343	-1.03499		
YMR281W			0.62121	0.786272		
YMR288W			0.0490305	0.997788		
YMR290C			0.199365	-0.489052		
YMR290W-A			1.0952	0.271493		
YMR296C			-1.01488	0.189104		
YMR298W			-0.202946	-0.117701		
YMR301C			1.31865	0.579106		
YMR308C			0.954577	0.555959		
YMR309C						
YMR314W			2.01766	-1.80464		
YNL002C			3.05105	1.70229		
YNL006W			-0.802594	0.51725		
YNL007C			-0.726255	0.31225		
YNL024C-A			-0.0937284	-0.764711		
YNL026W						
