orf	hap alpha | chronological lifespan | phosphate starvation | phosphate limiting | Gresham D~Botstein D, 2011	hap alpha | chronological lifespan | leucine starvation | leucine limiting | Gresham D~Botstein D, 2011
YOR123C	-0.02986768955354495	-0.35634749280160144
YOR124C	-0.02439328484311047	-0.35634592718780694
YOR125C	-0.15006970078759121	-0.3563481674091362
YOR126C	-0.10773579317020818	-0.35634755480868413
YOR127W	-0.1399146701666727	-0.3563481902061506
YOR128C	-0.10852752896442351	
YOR129C	-0.11434957732518884	-0.3563475693755697
YOR130C	-0.14278920881343768	-0.3563477161187492
YOR131C	-0.0457614780227117	-0.3563476671518623
YOR132W	-0.11750643702206799	-0.3563474673262319
YOR133W	-0.10817783888681763	-0.35634742529410074
YOR135C	-0.08808478877354436	-0.35634764846439376
YOR136W	-0.11137398733742812	-0.356347660030204
YOR137C	-0.1181602521975346	-0.3563478757575658
YOR138C	-0.0844202628146346	-0.3563458439606386
YOR139C	-0.11484456399514924	-0.35634709079060434
YOR140W	-0.03844274624613988	-0.3563478190775294
YOR141C	0.0008058880090851039	-0.3563480152540212
YOR142W	-0.11981616225801528	-0.3563474624818625
YOR144C	-0.44815998803679896	-0.356347456520184
YOR147W	-0.09053463700335433	-0.3563476358850166
YOR150W	-0.13159087009455844	-0.3563481257337393
YOR152C	-0.12584322029023495	-0.3563476044483731
YOR153W	-0.11107896400929006	-0.3563476495742519
YOR154W	-0.10344656770464247	-0.35634734479888086
YOR155C	-0.1307043203481147	-0.3563481006949717
YOR156C	-0.1270176431633489	-0.3563472878790284
YOR162C	-0.10826421001956264	-0.35634713633073306
YOR163W	-0.09982538068107144	-0.356347195812113
YOR165W	-0.10672128870296237	-0.3563473210510621
YOR166C	-0.1171678906267253	-0.3563475813548328
YOR167C	-0.09267960799114407	-0.35634754649489014
YOR170W	-0.11052974635350371	-0.35634757209720114
YOR171C	-0.15492961765972704	-0.3563456136987953
YOR172W	-0.11399348593748741	-0.3563474709586339
YOR173W	-0.09908002459520629	-0.3563474665638372
YOR175C	-0.10698266941757606	-0.35634751072944676
YOR177C	-0.11433527790899042	-0.3563474732643528
YOR178C	-0.23969349030120823	-0.35634725585475363
YOR179C	-0.12539032015774632	-0.3563477133382819
YOR182C	-0.08862782191238801	-0.35634753162797567
YOR183W	-0.13408217557516522	-0.3563478229785377
YOR185C	-0.11592651705670637	-0.35634764462298574
YOR186W	-0.10366214538042318	-0.35634762343312276
YOR187W	-0.14890758612444796	
YOR188W	-0.10793222050453948	-0.35634755368814275
YOR189W	-0.1444574781373437	-0.3563475038378661
YOR190W	-0.09686250641383123	-0.3563476354427134
YOR191W	0.0726265395068115	-0.356347988830365
YOR192C	0.08356908525144251	-0.35634765261661155
YOR193W	-0.09523783072210279	-0.3563476034785366
YOR195W	-0.11561398918137082	-0.3563475746960061
YOR196C	-0.14939897541419306	-0.35634803288723005
YOR197W	-0.10981966077146248	-0.35634761644536656
YOR202W	-0.09458794248221555	-0.3563476245069335
YOR208W	-0.10673306430126642	-0.3563475218813271
YOR209C	-0.14827877007205403	-0.35634727358763935
YOR211C	-0.15316485664804827	-0.356348044681135
YOR212W	-0.09267241572941234	-0.35634806009210235
YOR213C	-0.11232087932284635	-0.3563474428008987
YOR214C	-0.10254218990720988	-0.35634766144269114
YOR215C	-0.12266789454891049	-0.35634692894013287
YOR216C	-0.09391966220586942	-0.3563479195676926
YOR219C	-0.11319737246669145	-0.35634742026452076
YOR222W	-0.12441673265596188	-0.3563476356325385
YOR223W	-0.12653177666384474	-0.35634749335879484
YOR225W	-0.09822592100239234	-0.3563476476718997
YOR226C	-0.08967748518321574	-0.35634787115836847
YOR227W	-0.07731971318594576	-0.3563476215222336
YOR228C	-0.10541457125142605	-0.35634764255404827
YOR229W	-0.7132129239513303	-0.3563475949725384
YOR230W	-0.12085908821165176	-0.35634770204175875
YOR231W	-0.12151808101651475	-0.35634771603041093
YOR233W	-0.089996570800128	-0.3563472467069246
YOR234C	-0.08939401558784192	-0.3563476155615956
YOR235W	-0.13788236627090283	-0.3563477365735462
YOR237W	-0.11095135738893201	-0.3563476050240203
YOR238W	-0.10792928402258781	-0.35634761455173103
YOR239W	-0.10629401962041317	-0.35634761862505365
YOR242C	-0.10217195914947072	-0.3563475366666877
YOR243C	-0.7331084648702857	-0.356348048654549
YOR245C	-0.0910014764975071	-0.3563476485929456
YOR246C	-0.13379678382196356	-0.35634767602500017
YOR247W	-0.09847163946144856	-0.35634774332750746
YOR248W	-0.10932278897351044	-0.3563476244627793
YOR251C	-0.09907667976640804	-0.3563475651249275
YOR252W	-0.10264337422468729	-0.35634760093940204
YOR253W	-0.17302529899173064	-0.3563476383411109
YOR255W	-0.1011918848893018	-0.35634761729957504
YOR258W	-0.1557428047407894	-0.3563470072767842
YOR263C	-0.10146574354974713	-0.35634762895858285
YOR264W	-0.11100529722803366	-0.35634764834953403
YOR265W	-0.10776891750634088	-0.356347938906414
YOR266W	-0.03340448855207786	-0.3563475842046221
YOR267C	-0.03394230407786848	-0.35634630094213576
YOR268C	-0.08488830461635723	-0.35634764318281453
YOR269W	-0.3327386676604351	-0.3563474153902517
YOR270C	-0.15358784154909427	-0.3563477765690514
YOR271C	-0.12985708089519743	-0.35634755621502595
YOR273C	-0.10650522633828077	-0.35634770854540054
YOR274W	-0.07361478544471527	-0.35634764732264823
YOR275C	-0.12187832850703002	-0.3563475395744909
YOR276W	-0.10016269388273957	-0.35634735584010757
YOR277C	-0.12628850374480113	-0.3563459947284304
YOR279C	-0.12820198798561305	-0.35634707958256856
YOR280C	-0.07804599143584234	-0.35634760003619786
YOR283W	-0.11515391157446957	-0.35634767329567363
YOR284W	-0.11081505471046531	-0.3563475878574177
YOR285W	-0.07176534633979212	-0.3563478398386704
YOR289W	-0.13013577874819846	-0.3563476559213426
YOR291W	-0.12992424419905735	-0.35634801522903364
YOR292C	-0.1468847871979859	-0.356346350598303
YOR293W	-0.18950882652739956	-0.3563476605287215
YOR295W	-0.1092355748015215	-0.3563475086833963
YOR296W	-0.10709401932114829	-0.3563475517734329
YOR297C	-0.2118218157278662	-0.35634764351846626
YOR298C-A	-0.09402364294860568	-0.35634780490133605
YOR298W	-0.10616196360848107	-0.35634751767473183
YOR299W	-0.1158650378339817	-0.35634773018181654
YOR300W	-0.11875921714603932	-0.3563476744828913
YOR301W	-0.11500794993685282	-0.35634708915248403
YOR302W	-0.14475384602293798	-0.35634768553863466
YOR303W	-0.14721532244612323	-0.3563470198236203
YOR304C-A	-0.10926561287824132	-0.3563477264707955
YOR304W	-0.1292347286329068	-0.3563466169123557
YOR305W	-0.13826818305263816	-0.3563478032411728
YOR306C	-0.08647154686269369	-0.3563481408706611
YOR307C	-0.09313627180192895	-0.3563475766014072
YOR308C	-0.10437662413497323	-0.356347607711284
YOR309C	-0.07132613635006992	-0.3563472480464815
YOR311C	0.20172310434675614	-0.35634711304338973
YOR312C	-0.15266869508878556	-0.35634759517710557
YOR313C	-0.1863977283062129	-0.35634756985730326
YOR314W	-0.11544297840994744	-0.35634747951187284
YOR315W	-0.15314151508876983	-0.3563479063150969
YOR316C	-0.10999390321947904	-0.356347608372949
YOR317W	-0.10992926245531413	-0.3563474855605763
YOR318C	-0.14246885534523612	-0.3563480615234985
YOR320C	-0.1135878091887154	-0.3563476681936619
YOR321W	-0.1071197270951042	-0.3563474840114399
YOR322C	-0.13893379529611316	-0.35634739083368444
YOR323C	-0.14150491621863487	-0.35634728902324064
YOR324C	-0.10135473047635439	-0.35634758785798026
YOR325W	-0.10781106351472709	-0.35634767997430267
YOR327C	-0.09560561759387999	-0.35634785698637633
YOR328W	-0.09682062122935677	-0.35634764371902045
YOR330C	-0.1334962373594397	-0.35634812431786983
YOR331C	-0.16839338460804545	-0.3563480404721794
YOR332W	-0.14764089828765634	-0.3563478313317356
YOR333C	-0.11999868606437551	-0.3563477402778188
YOR334W	-0.14032006062198588	-0.356347875526767
YOR337W	-0.12220030695035643	-0.3563480081175741
YOR338W	-0.1027654961996818	-0.35634763392746654
YOR339C	-0.10430249385900864	-0.35634761145316773
YOR342C	-0.10594130129576514	-0.35634745376183524
YOR343C	-0.11068586292545472	-0.3563476304158725
YOR344C	-0.08714100000267788	-0.3563473155729402
YOR345C	-0.11147637940985292	-0.3563475744030388
YOR346W	-0.10745195897241239	-0.3563476256795867
YOR347C	-0.10243505754203963	-0.35634750939231025
YOR348C	-0.11263558146826604	-0.35634759706267227
YOR349W	-0.114124207452616	-0.356347326409231
YOR350C	-0.12831820504962593	-0.3563474460888165
YOR351C	-0.10576862828153187	-0.356347611320653
YOR355W	-0.09427197147525383	-0.35634755945544083
YOR356W	-0.04252157058239923	-0.3563477431729218
YOR357C	-18.275390538528523	-0.3563479250651213
YOR358W	-0.008916049998321908	-0.3563479332399498
YOR359W	-0.062405806251082434	-0.35634763655034196
YOR360C	-0.36586827068566496	-0.3563456759508837
YOR363C	-0.1128535706691834	-0.35634754379925765
YOR364W	-0.09522017454755229	-0.35634791812708677
YOR365C	-0.10575254154382276	-0.3563475943942348
YOR366W	-0.10806321353477971	-0.3563474804184613
YOR367W	-0.10009531996172846	-0.35634764264769453
YOR368W	-0.10297798026319617	-0.3563465192366447
YOR369C	14.261463038984806	-0.3563479240670157
YOR371C	-0.07826017275480882	-0.35634780943202665
YOR374W	-0.11877692669407885	-0.35634731712786644
YOR375C	-0.143522108727203	-0.3563357516380832
YOR376W	-0.10628119253031103	-0.3563442691059028
YOR377W	-0.10252818140566614	-0.3563473600286081
YOR378W	-0.09924214366226881	-0.35634756021887526
YOR379C	-0.12522335501901088	-0.3563476659459882
YOR381W	-0.08399810509041523	-0.35634759616632683
YOR382W	-0.1042264617478218	-0.35634757409645745
YOR383C	-0.10118798392027122	-0.3563476124241892
YOR384W	-0.10401704297889212	-0.3563475397149812
YOR385W	-0.10919562456547895	-0.35634765770177157
YOR386W	-0.10612521548622325	-0.35634759272798633
YPL001W	-0.1232564263644512	-0.35634761450439983
YPL002C	-0.16023730210844356	-0.3563472917486523
YPL003W	-0.07136411519071273	-0.35634759049333786
YPL004C	-0.11019569730616573	-0.35634770091161483
YPL005W	-3.0543314102014505	-0.3563480616315251
YPL006W	8.204068361688124	-0.3563480155091702
YPL008W	-0.11587603625322125	-0.3563475391982461
YPL009C	-0.10377438809133172	-0.356347705298243
YPL013C	-0.14850118685673555	-0.3563478772055409
YPL014W	-0.08134662526367821	-0.3563477284709995
YPL015C	-0.11634089053803211	-0.35634765965479387
YPL017C	-0.11189480019714587	-0.356347675622583
YPL018W	-0.10520341534211448	-0.3563474790617973
YPL019C	-0.07716904819255498	-0.35634773319767926
YPL021W	-0.11000375441496237	-0.3563477130556338
YPL022W	-0.1154643063335481	-0.356347625472867
YPL025C	-0.10223333185322717	-0.35634761134163595
YPL026C	-0.08322051459649706	-0.35634760738770616
YPL027W	-0.10920124468748842	-0.35634735945143853
YPL029W	-0.07802573526749823	-0.35634747324170585
YPL031C	-0.16096830410351587	
YPL033C	-0.10823152737309712	-0.3563476082175307
YPL034W	-0.10582390090393148	-0.35634765464850465
YPL035C	-0.1072379842506601	-0.3563477551390799
YPL036W	-0.1114023955297877	-0.35634764409952274
YPL037C	-0.09162782371630639	-0.3563477978406018
YPL038W	-0.13321764814547402	-0.35634759762058965
YPL039W	0.08468269739424171	-0.3563476605199836
YPL040C	-0.14494865322022332	-0.35634818540415136
YPL041C	0.02773420992945113	-0.35634562644522444
YPL042C	-0.11758074313662073	-0.35634731916427187
YPL046C	-0.10395894601707072	-0.3563474534051681
YPL047W	-0.08427874993477613	-0.3563476654000091
YPL048W	-0.11294699362646517	-0.3563477146655301
YPL049C	-0.3579899502838696	-0.3563479086957142
YPL051W	-0.08689263269669203	-0.3563471008445449
YPL052W	-0.10807658605594488	-0.35634717288828255
YPL053C	-0.1056934964458003	-0.35634753629614163
YPL054W	0.15661887378287315	-0.3563476429398912
YPL055C	-0.1523677976167011	-0.3563476223266884
YPL056C	-0.1089532283860685	-0.3563475439933459
YPL057C	-0.12471842264373344	-0.35634434893262756
YPL058C	-0.22279312015689545	-0.35634788811213397
YPL059W	-0.1558785250097438	
YPL060W	-0.13762727010828862	-0.35634792135429844
YPL061W	-0.1151925960118238	-0.35634760639306523
YPL062W	-0.1117894009737948	-0.3563476469978983
YPL064C	-0.09537663760166318	-0.35634756849921384
YPL066W	-0.10995426706863656	-0.35634755560668313
YPL068C	-0.1158454528082223	-0.35634767415989443
YPL069C	-0.15222699414461904	-0.3563479545996512
YPL070W	-0.141255605238518	-0.35634765383652545
YPL071C	-0.11903684809078098	-0.3563475749842042
YPL072W	-0.0699272941432551	-0.3563466307215276
YPL073C	0.008110908835884976	-0.35634769818828227
YPL074W	-0.10682881281868185	-0.3563476013789576
YPL077C	-0.12389987136831822	-0.356347705119071
YPL078C	-0.13825806260813742	-0.3563481576588466
YPL079W	-0.1185208865246982	-0.35634709654197255
YPL080C	-0.09637708837714704	-0.35634755954589964
YPL081W	-0.060788739850177666	-0.3563476930796425
YPL086C	-0.06241084650693315	-0.3563471563912506
YPL087W	-0.11405131674959434	-0.3563476490949642
YPL088W	-0.11663788505942128	-0.3563466845449752
YPL089C	-0.05008428314876541	-0.3563480312132701
YPL091W	-0.06683904555385246	-0.3563479031242044
YPL092W	-0.13919787509004478	-0.35634761889074595
YPL095C	-0.12464814279617244	-0.3563473152928999
YPL096W	-0.0641876909726132	-0.35634760291662015
YPL098C	-0.08790032952981322	-0.3563479228476451
YPL100W	-0.15565491343856752	-0.35634771764507983
YPL101W	1.2814271379592177	-0.3563479047730169
YPL102C	-0.10698479517290678	-0.3563471795490499
YPL103C	-0.09688024859375287	-0.35634762272276344
YPL104W	-0.14907539822688662	-0.3563481936317204
YPL105C	-0.13474838330499744	-0.3563476558341068
YPL107W	-0.13020689319464768	-0.35634775029237764
YPL108W	-0.11449559484409177	-0.35634771307910157
YPL109C	-0.1488159962137863	-0.3563477414747129
YPL110C	-0.10846108398120023	-0.35634764832234817
YPL111W	-0.08758070130630084	-0.3563476708748709
YPL112C	-0.114730025463193	-0.3563473902991539
YPL113C	-0.10470486639314182	-0.35634766190054235
YPL114W	0.25360775796951357	-0.3563472455032854
YPL115C	-0.12006864137265379	-0.35634766373918086
YPL116W	1.120434567622397	-0.35634788777223864
YPL118W	-0.1380071712044499	-0.3563482278265575
YPL119C	-0.1049249017986754	-0.356347599933811
YPL120W	-0.1704466514144702	-0.3563475402123103
YPL121C	-4.347001024498306	-0.35634796557182724
YPL123C	-0.15404272899027616	-0.3563480151250355
YPL125W	-0.144435794174439	-0.356347946581408
YPL127C	-0.11872473820412864	-0.35634690793047386
YPL129W	-0.16987634737352741	-0.35634792007597066
YPL130W	-0.10421982595687333	-0.3563476320487294
YPL132W	-0.14753143956712603	-0.3563478868451978
YPL133C	-0.13528531475949232	-0.3563475825908785
YPL134C	-0.10572029147244084	-0.35634760519856584
YPL135W	-0.13380624791366275	-0.3563478508778617
YPL136W	-0.21316772178710788	-0.35634790260781324
YPL137C	-0.113339121593539	-0.3563476999864944
YPL138C	-0.10067589457262445	-0.3563476362254185
YPL139C	-0.14527407936206965	-0.3563464286535428
YPL140C	-0.11917109518589608	-0.3563478836613343
YPL141C	-0.2261243859934656	-0.3563475697669356
YPL144W	-0.15573869289978765	-0.3563477077381314
YPL145C	-0.11393148918269634	-0.35634727690566353
YPL147W	-0.10541313335006068	-0.3563478081248104
YPL148C	-0.15648683608624253	
YPL149W	-0.16016933146750215	-0.3563478105040144
YPL150W	-0.09240268800518212	-0.3563480349833682
YPL152W	-0.031660382382429485	-0.3563472886351745
YPL154C	-0.16299068801432032	-0.35634786331673723
YPL155C	-0.12247485795598605	-0.3563477457799171
YPL156C	-0.1053593029559549	-0.35634749466925314
YPL157W	-0.14539123122121222	-0.35634671961138364
YPL158C	-0.10965868872253065	-0.3563475958110002
YPL159C	-0.12803237066861903	-0.35634786172659194
YPL161C	-0.12719710160963293	-0.3563479384291435
YPL162C	-0.1244992173009811	-0.35634785138857306
YPL163C	-0.09257906359629874	-0.35634762841086876
YPL164C	-0.12135334700889994	-0.35634769928854043
YPL165C	-0.12859964148001735	-0.35634792421235256
YPL166W	-0.12621369483418202	-0.35634787717308625
YPL167C	0.07540659136062561	-0.35634787307693133
YPL168W	-0.11092510603219584	-0.35634753795125196
YPL170W	-0.095577705045035	-0.3563475744339354
YPL171C	-0.11096897570327609	-0.35634775160238596
YPL172C	-0.13861384021891454	-0.35634818323144773
YPL173W	-0.14585145454147733	-0.3563482402104591
YPL174C	-0.13400015534054283	-0.3563476411431613
YPL176C	-0.10249587649870275	-0.3563477004178611
YPL177C	-0.124065588903225	-0.3563473206694008
YPL178W	-0.1528529613267677	-0.35634744965650317
YPL179W	-0.09447825497379728	-0.3563475197903039
YPL180W	-0.08776638057017011	-0.35634694942082995
YPL181W	-0.09210014826179236	-0.3563471918555973
YPL182C	-0.11219491743124381	-0.35634771359017703
YPL183C	0.008692687409364814	-0.3563474403705726
YPL183W-A	-0.39129388531103804	
YPL184C	-0.06257312597043459	-0.3563478339782724
YPL185W	-0.11349518235719927	-0.35634759363798
YPL186C	-0.11319656465788422	-0.3563475320825086
YPL187W	-0.07110747033798503	-0.35634775605993163
YPL189W	-0.09900641397683745	-0.3563476236343276
YPL191C	-0.09890981083954128	-0.35634766280838565
YPL192C	-0.11745480855604885	-0.3563475452616938
YPL193W	0.913883927039599	-0.3563479178791325
YPL194W	-0.10238022775984884	-0.3563475128607236
YPL195W	-0.13907893043547728	-0.3563475765111723
YPL196W	-0.04713003875325419	-0.35634764186860096
YPL197C	-0.11625383633768727	-0.35634772206435666
YPL198W	-0.08610730198614294	-0.35634762129255276
YPL199C	-0.12575160926945564	-0.3563475949705317
YPL200W	-0.06266376859484439	-0.3563474785453575
YPL201C	-0.10994718730159012	-0.35634771595871034
YPL202C	-0.12967527311670674	-0.35634755933988044
YPL203W	-0.0990239767841757	-0.3563474843241116
YPL205C	-0.08119426598606513	-0.3563477773247779
YPL206C	-0.10880338167651407	-0.3563475553083693
YPL207W	-0.051929974735627465	-0.3563476066910644
YPL208W	-0.10502735760324862	-0.35634757671965556
YPL212C	-0.11086762062986381	-0.35634789649238385
YPL214C	-0.10064086913888183	-0.3563476276950454
YPL215W	-0.1439362298921875	-0.3563480534888569
YPL216W	-0.11920794406453235	-0.3563476513287606
YPL219W	-0.0890338282754998	-0.35634750744061816
YPL220W	-0.08718570508929259	-0.3563476358526806
YPL221W	-0.11184542793935794	-0.35634753272128034
YPL222W	-0.11273037260236429	-0.35634764525527207
YPL223C	-0.13192033396351513	-0.3563477625512324
YPL224C	0.034728950890990415	-0.3563477757873235
YPL225W	0.1826240762477233	-0.35634752063267944
YPL226W	-0.12206377095338743	-0.3563477161038199
YPL227C	-0.11544304103996197	-0.35634739166513896
YPL229W	-0.09522712231832894	-0.35634741740374015
YPL230W	-0.13547319559055365	-0.35634776588038036
YPL232W	-0.10218549991921963	-0.3563475701938658
YPL236C	-0.10496825433634517	-0.35634691741237823
YPL239W	-0.15703667904160853	-0.3563470911493985
YPL240C	-0.10887379508406841	-0.3563475658906599
YPL241C	-0.10790446731429501	-0.3563474405402289
YPL244C	-0.1078104548840527	-0.3563476503489846
YPL245W	-0.11517478927515441	-0.35634753766178867
YPL246C	-0.11776445622700277	-0.35634778260281036
YPL247C	-0.0658075545585327	-0.3563473200566946
YPL248C	-0.11440842223947274	-0.3563474755761254
YPL249C	-0.1102169746288653	-0.3563472208834916
YPL250C	-0.13220523619158675	-0.35634812419640555
YPL253C	-0.11161960772441007	-0.356347530622634
YPL256C	-0.10412005271433096	-0.35634788347155805
YPL257W	-0.11415265643779664	-0.3563475889584094
YPL258C	-0.11361938175755622	-0.35634753258521507
