ORF     	TAG          	PreSpo1	Spore1	Germ1_0	Germ1_1	Germ1_2	Germ1_3	Germ1_4	PreSpo2	Spore2	Germ2_0	Germ2_1	Germ2_2	Germ2_3	HomDip1	HomDip2	HomDip3	HomDip4	HomDip5
YNR033W  	tag_11272_at   	497.5	574.213	900.813	698.169	611	678.699	657.545	864.8	1076.55	948.579	895	912.796	1036.41	690.8	1073.53	717.259	925.121	763.292
YNR033W  	tag_11272_st   	557.3	633.405	993.673	935.941	906	991.074	897.183	1364.8	1693.6	1492.27	1569.3	1563.76	1500.65	815.5	1115.33	912.656	1025.31	995.171
YNR033W  	tag_12520_at   	1070	936.452	1469.09	2689.57	2149.3	2128.45	2018.18	4169.8	4163.7	3668.74	4677.5	5102.15	5150.92	2095.8	2316.83	2311.23	2731.89	2634.33
YNR033W  	tag_12556_at   	8167.3	9206.83	14443.5	10740.9	11124.8	12746.7	13934.9	24336.8	24995	22023.7	18160.3	21335.3	15023.1	15165.8	12098.7	16871	13136.5	15017.1
YNR033W  	tag_12520_st   	1195.8	1317.32	2066.58	2925.05	2546	2503.85	2440.88	3750.3	4461.68	3931.3	2728.5	2938.91	3019.29	2550.3	2361.97	2679.23	2933.97	2977.79
YNR033W  	tag_12556_st   	15986.3	15724.3	24667.9	19346.3	19684.3	19501.4	21638.8	40441.5	41407.4	36485.1	31446.3	34994.1	25153.8	24175.5	32285.3	30319.4	29563	28017.1
YNR034W  	tag_11177_at   	4786.3	3269.07	5128.45	5516.36	6864.5	6691.9	6912.53	20440.8	11205.7	9873.64	13484	16058.5	12383.4	7064.5	7209.49	11900.8	5914.46	7537.9
YNR034W  	tag_11177_st   	5963.5	4611.98	7235.18	6942.87	9581.8	8047.8	9653.38	20375	13784.2	12145.6	11844	12741	10819.8	7848.3	7711.83	11847.4	5540.88	7714.75
YNR034W  	tag_11273_at   	5893.8	5732.19	8992.53	7719.32	8656	8131.08	8030.28	16228.8	12414.4	10938.6	12958.5	12873.7	10932.5	10502.3	15479	14689.8	11111.1	12998
YNR034W  	tag_11273_st   	12678.3	11563.1	18139.9	14407.4	16198.8	16012.2	16369.6	36646	29689.1	26159.8	25816	27137.2	22281.2	20545.5	32251.9	30132.9	25299.9	25893.4
YNR035C  	tag_11178_at   	490.5	514.22	806.698	592.266	488.3	571.798	607.853	597.8	873.642	769.788	611.8	649.401	770.458	537.3	916.215	541.917	736.973	637.948
YNR035C  	tag_11178_st   	507.5	531.704	834.126	587.811	484.8	584.849	633.153	600.3	897.129	790.482	574.3	657.234	749.011	518.5	921.839	520.876	763.802	629.246
YNR035C  	tag_11274_at   	498	569.642	893.642	708.734	582	662.912	686.348	860.8	1087.26	958.011	994.3	985.381	1056.2	637.3	955.277	718.903	882.16	746.449
YNR035C  	tag_11274_st   	491	535.36	839.862	641.526	520.5	643.024	638.732	735	967.909	852.848	735	796.66	871.747	579.3	1074.59	710.684	823.236	784.346
YNR036C  	tag_11179_at   	791	586.783	920.532	682.64	499.5	603.495	617.973	1006.8	917.58	808.502	635.5	665.589	828.852	4875.3	3280.47	1450.41	706.916	724.271
YNR036C  	tag_11179_st   	745.8	613.065	961.763	714.08	547	639.294	675.969	1032.8	974.619	858.761	751.3	846.268	912.29	3834	2275.79	1141.15	781.972	717.674
YNR036C  	tag_11275_at   	460	529.418	830.54	548.352	443.8	532.642	539.737	616	814.526	717.699	571	570.55	710.266	1071	978.836	576.438	756.501	659.704
YNR036C  	tag_11275_st   	533.5	541.417	849.363	570.882	463	544.202	600.457	815.3	827.308	728.961	583.3	594.571	778.761	2289.5	1246.34	698.081	813.047	669.951
YNR037C  	tag_11180_at   	839.5	614.208	963.556	630.07	499.3	570.554	640.03	1368	944.262	832.013	616	645.432	789.83	3615.8	1891.25	1579.5	849.047	674.443
YNR037C  	tag_11180_st   	899.8	688.827	1080.62	690.532	512.5	616.92	632.245	1381.8	983.087	866.222	670.8	685.432	814.322	3263	1896.12	1437.81	799.462	721.464
YNR037C  	tag_11276_at   	840.8	710.767	1115.04	752.902	547	708.283	685.7	1576.5	1376.45	1212.82	1142	1053.58	1085.95	6846.5	4103.06	2429.37	1127.53	896.917
YNR037C  	tag_11276_st   	1481.8	1002.16	1572.16	655.91	477.3	603.868	614.081	2388.5	1505.07	1326.15	692.8	699.532	846.148	10212.3	10179.4	4115.94	1640.02	1106.48
YNR038W  	tag_11181_at   	511.5	557.643	874.819	599.522	475.3	573.413	619.27	615	912.308	803.857	579	648.043	773.226	522	930.198	570.739	792.161	669.951
YNR038W  	tag_11181_st   	494.5	540.274	847.571	597.358	480.8	568.441	612.783	603	970.625	855.241	590	642.612	762.848	500.5	940.078	568.218	774.331	649.598
YNR038W  	tag_11277_at   	487.3	535.36	839.862	598.249	476.5	563.718	578.012	609.8	884.028	778.938	620	679.897	785.956	539.3	941.598	548.273	800.311	682.584
YNR038W  	tag_11277_st   	474.3	541.988	850.26	656.801	548.5	638.922	678.564	751.5	972.702	857.072	824.8	800.315	887.66	568.3	982.332	654.794	781.123	714.867
YNR039C  	tag_11182_at   	10586.8	8965.49	14064.9	10541	13229.3	12023.7	13775.6	36340.5	27345.3	24094.6	26808	31959.3	24630.7	15579	15225.6	24572	11910.9	15528.7
YNR039C  	tag_11182_st   	13389.8	13232.6	20759	10581.4	16219.3	12960.3	17190.5	33403	26388.7	23251.7	20109.8	22471.4	18648.9	16907	24681.4	28005.2	12082.8	17126.3
YNR039C  	tag_11278_at   	4634.3	7549.1	11842.9	7784.23	6614.3	6812.22	6196.99	17641.8	14535.9	12807.9	11149.5	11821.7	9811.03	8662.8	15921	15203.6	11254.6	12605.3
YNR039C  	tag_11278_st   	5740	7373.92	11568	7331.09	6345.3	6383.37	5695.13	19045.8	13439.8	11842.2	11193.8	12387	9327.69	9609.5	21024.9	16050.9	14295.9	14130
YNR040W  	tag_11183_at   	12613.3	12191.6	19125.9	8435.69	1686.3	1001.89	1032.12	36773.3	27233.9	23996.5	3021	1188.51	1279.25	15229	35779.2	30502.4	15043.9	15856.1
YNR040W  	tag_11183_st   	19579.3	20868.2	32737.6	12274	2737	1173.43	1338.31	41089.3	36379.3	32054.7	3190.5	1224.02	1230.82	20379	44219.8	36607.4	16923.2	18984
YNR040W  	tag_11279_at   	1471.8	1855.54	2910.92	1837.77	662	610.953	619.27	4538	4732.5	4169.92	1039.3	759.271	815.429	3284.5	2458.49	3527.67	2945	3619.95
YNR040W  	tag_11279_st   	2609.3	3353.29	5260.57	3144.62	877	683.671	722.417	9911.3	10727.2	9452	1283.3	865.798	879.081	4699	4887.34	5526.35	5658.05	5354.13
YNR041C  	tag_11184_at   	608.5	584.84	917.484	611.359	445.5	567.447	568.67	1112	989.798	872.135	531.8	581.202	698.089	1442.5	1270.36	1323.29	896.593	666.021
YNR041C  	tag_11184_st   	654.8	593.639	931.288	617.724	483.5	559.989	619.919	1187	1004.18	884.805	577.3	600.001	735.173	1741.5	1494.09	1422.79	874.518	711.639
YNR041C  	tag_11280_at   	765	613.636	962.66	618.36	434.5	500.323	562.832	1698	949.854	836.94	599.5	618.069	751.363	3745	2178.82	2454.57	1433.19	908.146
YNR041C  	tag_11280_st   	762	626.206	982.379	606.268	450.5	533.885	558.291	1613.8	945.86	833.421	570	594.779	734.758	3078.5	2075.16	2166.9	1461.72	887.794
YNR042W  	tag_11185_at   	1485	768.474	1205.57	650.818	458.5	581.742	592.024	3421.8	834.817	735.578	575.5	645.223	749.287	6451.5	4050.62	6561.42	1615.74	1290.35
YNR042W  	tag_11185_st   	1301.3	802.184	1258.45	648.273	488.5	560.362	619.27	2398	863.577	760.919	625	665.589	779.453	4486.3	2931.64	3867.39	1087.29	943.237
YNR042W  	tag_11281_at   	764.3	689.398	1081.51	647.254	493.5	583.606	604.999	1267	1036.13	912.961	824.3	765.537	885.584	2938.8	3813.97	2447.12	1178.14	887.794
YNR042W  	tag_11281_st   	1156.8	832.237	1305.6	679.712	467.8	539.479	590.986	1939	1210.76	1066.83	619.5	627.155	754.545	5042.8	8635.19	4976.21	1912.9	1036.3
YNR043W  	tag_11186_at   	527.3	522.562	819.784	596.721	533.8	678.699	665.978	762	901.123	794.002	708.3	816.712	900.805	571.5	986.132	558.136	794.368	691.286
YNR043W  	tag_11186_st   	502.8	563.7	884.32	640.253	533.3	619.406	685.44	728	958.642	844.683	684	779.427	879.081	530	1056.81	637.259	792.161	660.827
YNR043W  	tag_11282_at   	497.5	578.555	907.625	592.903	498.5	602.873	618.622	721.5	1075.76	947.875	743	806.268	833.418	522.5	1023.67	576.766	788.764	690.303
YNR043W  	tag_11282_st   	484	505.421	792.894	583.993	474.8	572.17	582.942	614	854.789	753.176	689.3	654.31	785.679	540.8	870.617	663.889	812.198	723.991
YNR044W  	tag_11187_at   	493	551.358	864.959	576.992	493	556.881	609.54	614	866.452	763.453	598.3	657.965	769.766	488.3	935.974	550.684	729.331	630.649
YNR044W  	tag_11187_st   	528	567.128	889.698	632.998	573.5	660.053	662.994	722.3	989.478	871.854	744.3	785.694	873.546	540	1103.93	656.766	736.973	703.919
YNR044W  	tag_11283_at   	474.5	551.358	864.959	622.179	500	629.972	602.014	729	928.285	817.935	808.8	801.568	885.584	557.8	926.095	639.232	826.122	719.078
YNR044W  	tag_11283_st   	480	528.276	828.748	627.525	541.3	600.387	635.488	740.3	954.328	840.882	782.5	752.482	833.003	619	939.318	679.451	849.047	733.816
YNR045W  	tag_11188_at   	2269.5	1010.5	1585.25	908.574	462.3	560.362	602.014	4067.5	1557.79	1372.61	670.8	630.08	737.526	8880	7266.8	7780.59	2313.31	1562.94
YNR045W  	tag_11188_st   	2788	1419.59	2227.02	876.116	501.8	553.525	588.391	3509.3	1515.13	1335.02	635	613.578	759.665	10293.3	9331.32	8320.86	2141.81	1663.72
YNR045W  	tag_11284_at   	498	539.703	846.674	589.975	451.3	561.605	603.312	650.5	838.812	739.098	706.5	684.388	775.578	682.5	1079.61	649.862	777.387	673.741
YNR045W  	tag_11284_st   	487	515.706	809.028	608.177	465.5	572.17	584.499	633.5	864.375	761.622	610.8	625.902	755.237	546.5	996.771	627.177	755.652	644.966
YNR046W  	tag_11189_at   	478.3	523.362	821.039	598.631	493.5	580.872	627.055	732.3	893.135	786.963	731.5	766.895	852.098	541.5	1013.03	578.081	745.463	625.316
YNR046W  	tag_11189_st   	506.5	553.415	868.186	604.995	538	600.387	629.001	684.8	931.48	820.75	685.5	735.041	863.168	547.8	1082.95	583.561	729.841	642.861
YNR046W  	tag_11285_at   	467.8	531.361	833.588	568.082	453.3	546.315	550.765	545	776.5	684.193	592.8	618.278	731.299	529.5	897.52	536.438	762.953	668.547
YNR046W  	tag_11285_st   	468.8	517.648	812.076	618.615	475.3	585.471	580.347	631.3	880.832	776.123	653	646.999	774.609	551.5	921.079	592.657	751.916	722.587
YNR047W  	tag_11190_at   	474.8	556.272	872.668	603.34	453.3	1297.73	590.337	577.8	863.257	760.637	551	597.704	718.153	598.8	1049.21	585.205	827.481	678.653
YNR047W  	tag_11286_at   	462.8	522.219	819.247	569.355	433.3	536.992	579.309	599.3	828.906	730.369	612	673.109	750.671	530.5	973.516	526.027	764.991	694.514
YNR047W  	tag_11190_st   	502	514.22	806.698	603.34	466.5	956.518	607.853	597	921.574	812.022	566.3	618.278	736.142	534	1036.59	618.958	801.5	726.096
YNR047W  	tag_11286_st   	481	515.706	809.028	596.721	495	587.335	654.95	611.5	865.973	763.03	680.5	707.573	814.046	582.5	887.64	573.479	793.519	702.234
YNR048W  	tag_11191_at   	1856.5	1542.66	2420.09	5118.21	4650.3	4536.47	3665.67	10649	13258.5	11682.4	13270.5	12251	11737.2	3422	2496.94	4698.4	3809.33	5070.6
YNR048W  	tag_11287_at   	2132	2506.54	3932.2	4682	5394	4967.18	5304.6	10588.3	9036.48	7962.26	8861	9111.77	7666.53	4608.5	4843.26	5362.51	3789.81	5099.37
YNR048W  	tag_11191_st   	1815.3	1653.85	2594.52	6228.79	5276.8	5193.16	5098.96	8025.8	10058.6	8862.84	7558.3	7454.12	6622.51	3290	2168.64	3321.97	2856.19	3662.48
YNR048W  	tag_11287_st   	4007.5	3742.38	5870.97	7210.81	8140.8	8432.52	7886.91	14671.5	11156.2	9830	14888.8	15665.6	12781.9	7333.8	7669.27	10967.4	8389.94	9845.04
YNR049C  	tag_11192_at   	5432.8	2036.66	3195.06	5631.18	4678	3884.49	3691.23	19590.5	7927.17	6984.82	11475.5	10201.6	9190.01	8727.8	6520.96	10794.8	10600	11444.5
YNR049C  	tag_11288_at   	2221.3	1002.16	1572.16	1346.7	1329.8	1306.43	1316	6758.5	1489.57	1312.5	2416.8	2103.71	1615.22	4184.8	6529.63	5962.18	4915.98	4688.53
YNR049C  	tag_11192_st   	4139.5	2192.64	3439.76	5440.88	4380.3	4060.38	4099.67	15009	7453.44	6567.41	7082.3	6767.95	5979.08	7571.5	4302.17	8129.63	7285.67	8957.94
YNR049C  	tag_11288_st   	8736.3	2754.28	4320.85	3250.91	3302	3306.23	3337.68	22422.8	3194.35	2814.62	6556.3	6650.15	4524.09	12722.3	32691.2	23476.7	19188.5	17352.1
YNR050C  	tag_11557_at   	1448.5	1256.41	1971.03	3373.49	3246	2984.29	2963.36	3770.8	3885.7	3423.78	3922	4119.07	3942.93	3346.5	2796.68	2386.85	1649.7	1112.09
YNR050C  	tag_11653_at   	1677	1746.63	2740.08	2682.32	3148.5	3102.62	2990.61	3347.5	2938.72	2589.38	2994.8	3301.63	3130.4	3264	3090.02	2051.83	1228.57	1036.3
YNR050C  	tag_11557_st   	767.8	793.385	1244.65	1974.6	1985	1872.02	1991.58	1523.3	2093.51	1844.65	1463.5	1648.05	1509.64	1577.5	1171.11	1012.6	964.177	776.205
YNR050C  	tag_11653_st   	5501.5	5040.84	7907.97	7163.46	8004.5	7158.66	7922.2	11554.3	8900.19	7842.18	8836.5	9482.53	8365.73	9086.5	10299.8	7309.91	3263.4	2243.7
YNR051C  	tag_11558_at   	5096.3	4082.34	6404.29	8027.73	9410.3	9172.38	9836.32	19145.8	16116	14200.2	21954.3	23868.5	22659.2	7737	8162.8	8656.75	6846.37	6901.63
YNR051C  	tag_11654_at   	4292	4806.25	7539.94	6139.05	9177.5	9225.58	9748.35	16270.5	11006.8	9698.37	12774	14573.9	14245.2	5817	6009.51	8006.34	4758.06	5490.99
YNR051C  	tag_11558_st   	3943	4250.66	6668.34	7924	9709	10379.1	11581.6	14155.3	14568.6	12836.8	13295.3	14823.3	13592.3	7495.3	4816.66	6945.74	4947.9	5934.53
YNR051C  	tag_11654_st   	9901	9391.95	14733.9	12348.7	18063	17190.6	18120.5	31344.5	24249.3	21366.7	29105	32219.4	30553.8	12481.5	15152.7	17439.8	10796.1	12794.8
YNR052C  	tag_11559_at   	2254.3	979.647	1536.85	769.45	569.5	663.161	740.192	4429	2010.75	1771.72	856.8	888.775	928.895	4700.8	4587.91	1599.23	924.272	752.063
YNR052C  	tag_11655_at   	939.3	642.204	1007.48	624.343	474.8	592.681	640.938	1444.5	841.688	741.632	691.3	690.132	871.47	1428.5	1256.98	813.478	757.35	667.144
YNR052C  	tag_11559_st   	2864.3	1293.32	2028.93	775.178	515	715.12	727.218	4555.5	2228.04	1963.18	867	859.845	888.352	6431.3	6185.82	1882.19	925.121	725.394
YNR052C  	tag_11655_st   	1700.5	782.758	1227.97	661.892	523.8	601.009	707.756	2293.8	920.296	810.896	832	819.845	922.668	2311.8	2150.4	1096.98	794.708	658.722
YNR053C  	tag_11560_at   	495.8	542.56	851.156	574.446	525.3	630.593	627.963	634.3	1453.62	1280.82	726	718.017	781.113	557.5	979.292	584.985	821.538	667.845
YNR053C  	tag_11656_at   	509	501.65	786.979	595.703	501.5	603.495	614.729	650	873.163	769.365	642.3	686.477	826.776	537	884.6	528.218	815.934	631.351
YNR053C  	tag_11560_st   	456	523.362	821.039	555.608	495.3	564.712	609.799	614.8	1302.16	1147.36	646	642.612	768.383	537	962.877	587.944	773.991	705.042
YNR053C  	tag_11656_st   	490	515.934	809.387	627.907	516	604.738	612.394	621.3	932.759	821.877	635.3	678.853	807.819	537.3	908.615	574.027	770.595	701.813
YNR054C  	tag_11561_at   	464.8	503.136	789.309	602.449	489.8	623.135	611.486	645.5	1136.47	1001.37	705.3	719.375	839.645	595.3	964.093	580.821	805.406	690.303
YNR054C  	tag_11657_at   	481.5	545.645	855.996	613.905	491	572.419	609.799	597.8	901.922	794.706	647.5	688.043	820.549	542.3	904.056	541.15	793.859	662.231
YNR054C  	tag_11561_st   	465.3	489.423	767.797	584.629	516	595.167	611.486	651	950.334	837.362	677	686.686	789.139	563	897.52	648.218	763.293	660.406
YNR054C  	tag_11657_st   	514.3	558.215	875.715	630.452	565.8	631.836	663.643	651.3	917.58	808.502	689.8	690.654	836.185	585.3	966.373	600.876	804.896	712.06
YNR055C  	tag_11562_at   	8857	6474.38	10156.9	10362.2	12578.8	12631.5	13073.7	27543.8	23532.7	20735.3	30365.5	31742.1	26392.5	14701.8	14364.1	18869.6	12826.2	14876.3
YNR055C  	tag_11658_at   	1028	1071.64	1681.16	2422.65	2928.8	2851.9	2799.63	2814.5	2980.26	2625.98	3977.8	3511.24	3041.84	1703	1667.37	1945.2	1386.15	1754.25
YNR055C  	tag_11562_st   	4665.5	4500.91	7060.94	9140.86	11104.8	11328.2	12398.1	13574.8	16438.8	14484.6	12691.3	13106	10416.4	9658.3	5466.13	10116.1	6354.78	8889.87
YNR055C  	tag_11658_st   	5980.3	5776.98	9062.8	7449.22	9907.5	9169.27	9757.17	19158.3	13205.8	11635.9	17078.8	17915.4	15202.3	8966	10811.7	13377.8	7770.99	9346.47
YNR056C  	tag_11563_at   	5130.8	3917.79	6146.14	9546.9	13729	12847.8	11315	21451.3	19943.7	17572.9	27521	25578.6	21940.8	11789.3	6403.47	16845.5	9112.82	12906.3
YNR056C  	tag_11659_at   	1126.5	1215.05	1906.14	2334.44	2846.3	2819.21	3035.76	4516.5	3402.38	2997.92	3709	3548.1	2933.22	1782.8	1876.36	2075.39	1837.34	1863.74
YNR056C  	tag_11563_st   	3850	3653.82	5732.04	8882.72	11513.8	10690.5	10089.3	14973	14093.6	12418.2	16578	15372.1	12305.5	8611.3	5158.35	11226.8	5775.73	9326.12
YNR056C  	tag_11659_st   	4462.8	4207.24	6600.22	8188.37	10980.5	9192.02	10433.1	17818.8	12866.6	11337.1	18505.8	16904.3	14477.6	7304	7436.72	9727.66	6934.67	7590.81
YNR057C  	tag_11564_at   	5149	3901.56	6120.69	8439.76	11372.3	10863.5	10433.1	21991.8	21031.5	18531.4	27540.3	25435.6	21605.2	12330	6664.9	17198.3	8482.49	13080.4
YNR057C  	tag_11660_at   	1452.3	1420.16	2227.92	2425.2	2947	2724.49	3046.14	3926.5	3220.24	2837.43	4216	4305.49	3558.66	2053.8	2431.13	2730.41	2095.96	2273.59
YNR057C  	tag_11564_st   	2477	2539.45	3983.83	6288.36	8229.8	7505.22	7272.83	9977.3	11963.9	10541.6	11886.3	9876.26	8315.91	6435.8	3193.38	7094.57	3577.03	6320.25
YNR057C  	tag_11660_st   	2470	2359.7	3701.85	4563.62	5489.5	4995.77	5270.87	7118.3	5109.56	4502.16	7359.5	7643.15	6257.21	3052.3	4009.58	4364.16	3764.33	3377.13
YNR058W  	tag_11565_at   	1933.3	1488.95	2335.84	3837.45	5381.3	5275.45	4625.39	9877.5	8849.06	7797.13	16013.8	14126.9	10699.4	5174.5	2936.2	6621.91	3964.71	5544.75
YNR058W  	tag_11661_at   	2431.8	2549.39	3999.43	4454.79	5749.5	4812.42	5439.54	8641.8	6425.78	5661.91	9996.5	8942.58	7422.3	4651.8	4752.83	5983.55	3794.05	4645.72
YNR058W  	tag_11565_st   	1523.8	1536.72	2410.77	4136.83	5907.3	5525.3	4789.91	6327.3	7179.43	6325.97	8293.3	6798.97	5342.29	3929	2126.38	4582.46	2349.31	4229.55
YNR058W  	tag_11661_st   	6905.5	6546.94	10270.7	10311.5	13173.3	11982.3	13917.4	22740.3	15486.1	13645.1	20548.8	22657.5	18190.9	10076.5	10780.1	16209.8	10152.9	11556.8
YNR059W  	tag_11566_at   	7494	6760.28	10605.4	8962.28	11067.3	10023	10098	20767.8	20727.4	18263.5	22379.8	22429.3	18927.7	12392.5	24546.9	20696.2	14391.9	15233.6
YNR059W  	tag_11662_at   	7941.8	8230.15	12911.3	11102.6	15782.3	13646.1	15981	22052.8	16392.8	14444.1	20144.5	22054.7	17551.6	10388	21103.2	18396.1	11170.9	13056.3
YNR059W  	tag_11566_st   	3564.3	3767.86	5910.94	7701.5	9982.5	10515.2	10361.1	10929.3	11405.9	10050	11445.5	10503.9	8785	8259.5	5086.91	9039.77	5239.98	7903.54
YNR059W  	tag_11662_st   	15250	14678.1	23026.7	17024.6	23213	20227.1	24165.3	38638	30237.6	26643.1	34437.3	38319.5	32494.7	20466.5	37790.5	32754.5	20512.6	22170.7
YNR060W  	tag_11567_at   	5672.3	4053.2	6358.57	4469.05	4881.3	5030.95	5140.22	15574.8	10917.8	9619.95	14905.8	14940	13561.9	12270.8	18758.2	17708.8	10989.7	13650
YNR060W  	tag_11663_at   	1065.3	1126.14	1766.67	2046.52	2352	2042.68	2118.08	4371.8	3115.59	2745.22	3498	3225.91	2909.7	1769.8	1797.78	2376.43	1804.22	1965.08
YNR060W  	tag_11567_st   	7159.5	7108.01	11150.9	11772.5	14255.3	14997.9	15574.9	22513.3	23366.9	20589.1	17935	18707.9	15515	12618.8	10135.7	15701.9	10265	13953.2
YNR060W  	tag_11663_st   	7292.8	6925.4	10864.4	10947.1	15192.5	12390.6	13862.9	28950.8	21961.7	19351	23872	25166.4	21817.2	11629.3	8958.18	19066.8	10028.1	13455.2
YNR061C  	tag_11568_at   	16282.5	13394.6	21013.2	20535.8	24693	23441.2	24315.8	42037.5	40835.4	35981.1	42429	44920.2	44049.9	28061.3	48985.9	42881.4	26382.9	31782
YNR061C  	tag_11664_at   	2367.3	2521.39	3955.51	4800.63	6311.5	5313.12	6404.58	9571.3	9441.5	8319.14	11356	10473.7	8635.14	4419	3108.72	6159.22	3140.62	4453.43
YNR061C  	tag_11568_st   	13562.3	14344.5	22503.3	22242.8	27886.8	26307.4	29213.9	34357.3	34822.7	30683.1	29737.8	32014.7	27999.4	21076	29332.9	30232.3	18548.3	24020.7
YNR061C  	tag_11664_st   	4157	3968.98	6226.45	7904.52	10172	8937.44	9991.36	16096.3	13831.6	12187.4	15772.5	16914.9	13089.4	6382	4994.95	10468.8	5928.89	7184.18
YNR062C  	tag_11569_at   	4817	4450.06	6981.16	9104.84	12811.5	11331.5	11620.3	21194	18325.2	16146.8	26586.3	24286.5	21383.4	10991.5	9253.35	16291.5	8909.56	12363.8
YNR062C  	tag_11665_at   	2957.8	2961.11	4645.33	4118.75	5618	4768.67	5836.94	7931.8	6244.43	5502.12	8218.3	8100.28	6857.47	4558.8	8075.86	6832.32	4308.91	4958.73
YNR062C  	tag_11569_st   	3704.8	4078.34	6398.01	9033.56	12754	12131.2	11888.2	14902.5	15527.3	13681.5	17312.8	15371.8	12451.5	9028	5291.34	11923.1	5690.82	9579.75
YNR062C  	tag_11665_st   	5539.3	5167.34	8106.42	7909.36	10562	8127.6	10020.8	14908.5	9999.43	8810.75	13514.3	14113.3	11754.1	6511.8	18367.6	14749	9070.88	9218.74
YNR063W  	tag_11570_at   	7269.5	6838.33	10727.8	10343.7	14384.8	13820.5	14318.3	27277.3	24534	21617.5	31085	30221.3	28634.8	14286.8	12217.7	20344.4	11524.6	15424.5
YNR063W  	tag_11666_at   	3083	3117.89	4891.28	5474.36	7869.3	6698.73	8231.64	13938.5	12282.3	10822.2	14128.3	14220.9	12867.3	6451.5	4087.55	8103.88	3809.33	5965.13
YNR063W  	tag_11570_st   	7009	7559.38	11859	12519.3	18051.8	17886.1	18610.9	23490	26725	23548.1	21699	21319.6	18032.7	15898.5	9091.47	20970.9	9841.81	15945.2
YNR063W  	tag_11666_st   	9517.5	9009.48	14133.9	12436.3	18069.8	15051.3	17597	34143	29095.3	25636.5	28718	31282.6	26595.6	13651.5	11781.8	19547.2	10251.1	13885.8
YNR064C  	tag_11571_at   	17173.3	13537.1	21236.8	21896.3	25487.3	25206.1	26778.6	41355.5	36620.1	32266.9	42442	45623.6	52598.9	22780.8	58261.3	37722.1	27521.9	27241.6
YNR064C  	tag_11667_at   	2695	2844.55	4462.47	5397.99	7760.3	6535.65	7787.26	15008.8	11924.7	10507.2	12059.5	11751.3	9898.89	5712.8	3172.1	6896.43	3205.15	4971.36
YNR064C  	tag_11571_st   	7253	7598.23	11919.9	13390.6	16729.5	16958.5	18587.8	19494	18536.9	16333.4	17761.3	18523.8	15189.2	12980.5	19829.8	18493.5	12510.4	14549.7
YNR064C  	tag_11667_st   	7016.5	6621.21	10387.2	10270.1	14868	11853.6	14291.4	24890	22431.1	19764.6	25873.8	26066.4	22052.8	10868.5	7442.35	16187.2	7551.42	11049.1
YNR065C  	tag_11572_at   	14972.5	12435.6	19508.6	18243.8	21537.3	21015.4	22087.4	40098.8	35008	30846.4	41356	44671.4	48452.9	24011	47363.4	36997.5	25327.1	26751
YNR065C  	tag_11668_at   	2427.8	2796.22	4386.64	4638.97	6923	5865.65	7015.67	9874.8	9965.56	8780.9	11439	12184.2	10197.1	5169.8	3501.62	7305.2	3231.98	5053.76
YNR065C  	tag_11572_st   	11387.8	12147	19056	17754	22570	23658.7	24886.7	33245.3	32736	28844.5	26965.8	30437.1	25309	20830.8	17647.9	25674.3	15949.3	20287
YNR065C  	tag_11668_st   	4608.5	4005.55	6283.82	7322.82	9456.5	8198.46	10314	20990	17580.4	15490.5	18626	19307.1	16146	7481.3	5023.38	8766.56	5133.85	6457.1
YNR066C  	tag_11573_at   	6778.5	6011.24	9430.3	9760.75	10255.3	10695.7	10415.2	20633.8	18129.2	15974.1	23033.3	26067.9	21046.2	14556.8	24618.8	20740.6	14709.4	15947
YNR066C  	tag_11669_at   	3393	3218.79	5049.57	5486.7	7957	6132.28	8182.08	14428.8	11130.6	9807.47	12207.8	12552	10604.2	6081.3	4134.67	7005.8	3798.3	5100.78
YNR066C  	tag_11573_st   	3483.5	3718.73	5833.86	6815.58	8176	7736.42	9516.5	11018	11294.4	9951.77	9068	9440.02	7863.43	5383	6407.73	6764.7	4807.3	6020.86
YNR066C  	tag_11669_st   	5326	4852.3	7612.18	7513.11	10075	9332.11	10897.2	19933.5	15462.6	13624.5	18060.5	19571.1	15207.6	7406.3	7309.81	10915.9	6219.27	7912.24
YNR067C  	tag_11574_at   	23744	20351.5	31927	25654.1	30519.5	31261.5	31102.1	45160.5	44131.9	38885.7	44634.5	47842.7	51209.3	29397.5	69574.9	47782.7	35419.7	36501
