orf	hom | growth (pooled culture, microarray) | standard | SC - Ade | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Arg | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Lys | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Met | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Trp | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | 16001701 | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | CCCP [32 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | cisplatin [200 uM] | YPD | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | FCCP [6 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | YPG [3%] | Acton E~Giaever G, 2017
YLR262C-A	0.052965846	0.347411718	0.023921247	-0.288857125	0.230863976	-0.049169991	-0.053386018	-0.251563832	-0.052403063	0.094215073
YLR263W	-0.089111737	-0.170989978	0.076043901	-0.177468735	0.006814441	-0.060809498	-0.230541892	-0.139656058	-0.364042809	-0.099415643
YLR264C-A										
YLR264W	-0.103161667	-0.08221311	-0.124894437	0.021121251	-0.005712351	-0.045555094	-0.056178965	0.036385284	-0.048650067	-0.01483702
YLR265C						-0.284628679	-0.132605175	-0.079894755	-0.154525844	-0.208299697
YLR266C	0.03592753	-0.170925295	-0.357951681	0.100283963	-0.069097461	0.050780823	-0.012315865	-0.40126721	-0.142051663	-0.204160517
YLR267W	-0.401953599	-0.345575419	-0.281731005	-0.124466425	-0.20744514	0.36247846	-0.184070361	0.049600802	0.14021791	0.158524629
YLR268W	0.440435618	0.251610865	0.318699542	0.113463706	0.614002013	0.016954852	-0.467356294	-0.358166603	-0.314106829	0.211986884
YLR269C	0.323419613	0.086656437	-0.12983804	0.13934376	0.281263463	0.028721311	0.438011754	-0.142623982	0.295255361	-0.032590937
YLR270W	-0.057179137	0.138579293	-0.542014765	0.167510548	0.142814118	-0.332715527	-1.60188612	0.755689479	-1.143712045	-0.951259365
YLR271W	0.066870941	0.427552162	0.277372229	0.021119505	0.012250352	0.001410199	0.077581202	-0.279176962	0.028267771	-0.024433844
YLR273C	0.111564065	0.230581871	0.184507244	0.08535758	0.360972111	-0.064200704	-0.067797849	-0.121188971	-0.052463976	-0.05248232
YLR278C	0.176670644	0.335343403	0.291894936	0.065276757	0.281158904	-0.051842861	0.192614903	-0.28200489	0.286636258	0.03772907
YLR279W	0.246439218	0.074411474	0.294975976	0.366933596	0.299096706	-0.124332973	-0.296100757	-0.49049637	-0.18929798	-0.101386465
YLR280C	0.271725272	0.274120763	0.314258446	0.153681102	0.237611506	-0.025509018	-0.178663319	-0.05705365	-0.104040147	0.111164366
YLR281C						-0.568295859	0.050690674	-0.135917002	0.231779801	-0.486559874
YLR282C	-0.313215143	0.027798027	0.086325493	-0.055221415	0.043942209	-0.152120569	-0.040620053	-0.031608173	-0.068020655	0.055264053
YLR283W	0.062009188	0.090335531	-0.145830497	0.050992152	-0.02975278	-0.092309016	-0.399188285	0.114647629	-0.021830497	-0.379691517
YLR284C	0.167551168	-0.057923232	0.050247334	0.168988792	0.288671467	0.03906142	0.20044458	-0.180457574	-0.020145562	-0.013371849
YLR285C-A										
YLR285W	-0.133213725	0.17452342	0.144323984	0.251434164	0.092833645	-0.180031984	-0.240663399	-0.233430135	-0.059357459	0.147794364
YLR286C	-0.148134425	-0.055898415	-0.183438888	0.111590087	-0.110141567	0.014537194	-0.1414495	-0.17261164	0.114772275	0.12082373
YLR287C	-0.051458678	0.166978611	0.055307475	0.072516828	0.209530399	0.011527303	0.029281147	-0.022640859	0.002372895	0.023023235
YLR287C-A	-0.213635872	-0.151352292	-0.104511369	-0.132643185	-0.050426575	0.02335798	0.002806523	0.014724106	0.019264706	0.036352449
YLR288C	-0.18609387	-0.366797897	-0.304545998	-0.554984884	-0.550945868	0.129878516	-0.22458758	0.025918311	-0.345667069	-0.140191956
YLR289W	-0.046202106	-0.09532218	-0.04580172	0.03273105	-0.078367923	-0.104600675	0.011023328	-0.314507251	-0.16091927	-0.099901583
YLR290C	0.041323895	0.028161014	0.077343457	-0.10786293	-0.125190433	-0.002293459	-0.013738996	-0.194559094	-0.348748715	0.337452676
YLR292C	-0.047961515	0.020476838	0.226181477	0.056457722	0.115073529	-0.077713456	0.114992225	-0.056423012	-0.097299439	0.100920536
YLR294C	0.05908497	-0.408408838	-0.365949358	0.044504347	-0.049677659	-0.037265919	-0.179853288	0.126829143	-0.450952869	-0.879117064
YLR295C						-0.494446601	-1.625316678	0.367647694	-1.626874529	-1.513679962
YLR296W	0.292096571	-0.143840766	0.044505143	0.336276059	0.319763602	-0.127092469	0.046247418	-0.082403142	-0.137355471	0.125959521
YLR297W	-0.026110312	0.143930814	-0.278332075	-0.245697094	0.122511062	0.11450231	0.152586734	0.061707396	-0.01233856	-0.087954741
YLR299W	-0.009589649	-0.016728739	-0.218075675	-0.110547487	0.151686996	0.167889537	0.165910137	-0.162574111	0.153013677	-0.018571788
YLR300W	-0.184222565	-0.054732964	-0.108300924	0.042169455	-0.054460187	0.308087676	-0.066713029	0.002532662	-0.272498007	0.098044392
YLR303W	0.26229872	-0.013095869	0.26099169	-0.54655067	0.22011466	-0.273709265	-0.534416143	0.076594924	-0.295051492	-0.153151563
YLR304C	-0.237135424	0.182033203	-1.416754089	0.120139184	0.080818927	0.015686417	-2.169604452	-0.052862407	-1.934840819	-1.410888276
YLR306W	0.049705034	0.011464535	-0.084756307	-0.166461625	-0.14220023	-0.119992653	-0.039081084	-0.039137624	0.166913422	-0.099487398
YLR307C-A										
YLR307W	-0.036777292	-0.22539525	0.028416291	0.058146115	-0.175107167	-0.20314261	0.153889942	-0.223012579	0.018807751	0.104055007
YLR308W	0.106454317	0.117009935	0.360202848	-0.086201536	-0.139171665	-0.238607498	-0.030418862	-0.088620291	-0.461339227	-0.018670617
YLR309C	0.053773671	0.076930764	-0.143668593	0.039994802	-0.399234347	0.008191155	0.085604596	0.180501493	-0.387999425	0.115358651
YLR311C	-0.032315138	0.055879745	-0.085555076	0.030924067	-0.122777632	0.112674538	0.054848801	0.133968368	-0.034582389	-0.155170467
YLR312C	0.222809125	0.213096912	0.472043684	0.151967756	0.343364316	-0.253048847	0.321874767	-0.084764203	-0.212225273	0.124014094
YLR312W-A	-0.175389372	0.151469099	0.090739094	0.231690631	0.200280265	-0.234675684	-2.144595374	0.326383809	-1.249950729	-1.602040495
YLR313C	-0.039089604	-0.392174768	-0.101275346	-0.094530137	-0.124379515	-0.016719076	-0.224664801	0.169506477	-0.026537176	0.011560726
YLR315W	-0.117875256	-0.004683876	-0.41145302	-0.073366157	-0.305611001					
YLR318W	0.056233415	0.038415833	0.067810045	-0.233800522	-0.086529701	0.039549485	0.607796905	-0.158003895	0.319880442	0.05488708
YLR319C	-0.043190781	0.022226547	0.024910876	-0.13932807	0.39548605	-0.032621306	0.204106338	-0.096169749	-0.221326814	-0.487885775
YLR320W	-0.347524145	0.272925952	0.18824386	-0.102069878	-0.195205109					
YLR322W	-0.217943943	-0.176098921	-0.03727321	-0.298139038	-0.892194673					
YLR324W	0.031758336	-0.13057804	-0.232590777	-0.075823662	-0.00977437	-0.143670608	-0.255535796	-0.269950626	-0.005600985	0.253656331
YLR325C	0.246584397	0.10833634	0.103146785	-0.033409366	0.154685438	-0.297372472	0.25707849	-0.23595639	0.291357726	0.390914138
YLR326W	0.164905785	-0.053880393	-0.244479653	0.085508907	-0.048511878	-0.000157287	-0.08731808	-0.179662354	-0.112208245	0.03996079
YLR327C	0.28605145	0.135847328	0.297882393	0.252439289	0.313871546	-0.033982242	-0.062873798	-0.0995356	-0.012722546	0.015755662
YLR328W						0.166234461	-0.119772446	0.375503057	-0.360482901	0.054393689
YLR329W	-0.258992176	0.390549381	0.471175277	0.192629397	-0.11971992	0.232088203	0.161304172	0.754985415	0.397951368	0.205001257
YLR331C	-0.339070044	-0.215562088	-0.019850245	-0.369254823	0.233113454	-0.01064336	0.040425327	-0.380944789	-0.174818754	-0.039703428
YLR332W	0.04884939	0.106874727	0.068638742	0.193953259	-0.038631668	-0.022371535	-0.035285989	0.056750219	0.035404019	0.120568833
YLR333C						-0.024986063	-0.009059814	-0.011921553	0.067130387	-0.007137252
YLR334C	-0.296620324	-0.327374321	-0.129277623	-0.391335808	-0.121802337	0.09512086	-0.13491288	0.055747779	-0.024666894	-0.038357679
YLR335W	-0.013599362	-0.168290214	-0.223191778	-0.027174015	-0.125508779	0.045399378	0.01356095	-0.02814577	0.023621032	0.021651753
YLR337C										
YLR338W										
YLR341W	0.125305559	0.135574999	0.187104741	0.197021672	0.449193263	-0.159493845	0.026032133	-0.025251246	-0.100679712	0.356492095
YLR342W	-0.122052515	0.076832569	-0.050158004	-0.176875618	0.128410385	0.0244511	0.026222663	0.054702582	0.116712441	0.048062463
YLR342W-A										
YLR343W	-0.155231195	-0.161201493	-0.292293225	-0.164041607	-0.027654871	0.067390351	-0.077826129	0.036207998	0.02436443	0.07958469
YLR344W	-0.439403052	-0.319695808	-0.34329667	-0.167214092	0.018204496	0.000216566	-0.000574722	0.014782966	0.073376501	0.032279916
YLR345W	-0.009452126	0.084877244	0.306958213	-0.012045659	0.086580664	-0.122910316	0.187883721	-0.175335453	0.161023644	-0.058334402
YLR346C	0.144428081	0.101654653	0.23111418	0.092308537	-0.038528791	-0.071419883	-0.015341849	-0.03804466	-0.093456724	-0.032839436
YLR348C	-0.167923888	-0.047723966	-0.081818118	-0.062843644	0.104526499	0.013993283	0.063110499	-0.140493633	-0.049346296	0.251130741
YLR349W	0.233320331	0.294632982	0.152310473	0.188363171	0.412157396	-0.027743243	0.213318491	-0.063536138	0.258579793	0.148171322
YLR350W	-0.028007994	-0.224645967	-0.033116643	-0.473120204	-0.1515616	-0.103727268	0.433186784	-0.320606479	0.36416926	-0.042741736
YLR351C	-0.118463545	-0.12410172	-0.202506496	-0.354207951	-0.121889049	0.00552993	-0.015363694	0.061164781	0.264102305	0.132284544
YLR352W	0.112708133	0.056571631	-0.264431492	-0.074536784	0.100561591	0.000388325	-0.11643707	0.047645303	-0.199155432	0.037712623
YLR353W	-0.051108555	0.052828736	0.076254155	0.057604223	-0.113412729	0.014119475	-0.032814829	0.054700267	-0.094532864	-0.1107629
YLR354C	-0.112551166	0.015384335	-0.02650519	-0.189865483	-0.269114245	0.181953416	0.147604128	0.153946053	0.154562287	-1.123452209
YLR356W	0.0303591	0.046832535	0.122073016	-0.038978428	0.145935811	-0.026168987	-0.030904637	-0.022430763	-0.052836331	0.010858434
YLR357W										
YLR358C	-0.202513235	-0.099232035	-0.283574137	-0.333115101	-0.557621497					
YLR360W	-0.031847044	-0.057211304	0.215123706	0.23142149	-0.006724683	-0.066316331	0.095212635	0.01772321	-0.216194371	0.33705285
YLR361C	-0.075189454	-0.001085145	-0.087025963	-0.044652664	-0.202789584	0.043333207	-0.048159169	-0.130314791	-0.012077279	0.079360739
YLR361C-A										
YLR362W										
YLR363C	0.211747687	0.28488573	0.23431896	-0.293681888	0.06287583	0.052904794	-0.025707325	0.152981323	-0.046704792	0.135277325
YLR363W-A										
YLR364W	0.266392362	0.147304158	-0.163963742	-0.064376013	0.007977814	-0.107309599	0.127553805	0.092178261	-0.308969512	0.205487007
YLR365W	-0.215030199	-0.328377177	-0.297340924	-0.261921992	-0.187619756	-0.050389262	0.139592039	0.022201261	0.08970414	0.24336192
YLR366W	0.022759284	-0.049263888	-0.03725118	0.05886325	-0.192608871	-0.029599456	-0.014882492	-0.007818608	-0.014341519	-0.00930878
YLR367W	0.218914469	0.208264229	0.060437362	0.251427125	-0.000238566	-0.023704369	0.127703619	0.200196061	-0.202417201	0.240981515
YLR368W	-0.093215539	-0.1633703	0.01016948	-0.002459451	-0.066974867	-0.008504766	-0.16084273	0.004753051	-0.197709614	-0.231309117
YLR369W						-0.268900446	-2.613756594	0.137284477	-1.632332593	-1.330179942
YLR370C	-0.13657491	-0.137843265	-0.150802361	-0.1134988	-0.397524176	0.471265172	0.412546452	-0.448152667	-0.397566757	-0.195627703
YLR371W	-0.280209888	-0.048587975	-0.303697615	-0.318391528	-0.340571459	-0.108677566	-0.093909221	-0.006252062	0.063761049	-0.011632809
YLR372W	-0.332544204	-0.665463424	0.101047453	-0.007974956	-0.144039498					
YLR373C	-0.168406551	-0.267603879	0.013540598	-0.043629725	-0.142326017	0.099311067	0.025657103	0.004796965	0.085275395	0.054722889
YLR374C	-0.131347509	-0.177032145	-0.210067637	-0.120397887	-0.247098063	0.023881317	-0.022190927	0.012147531	-0.013723313	0.007869395
YLR375W	0.143818598	0.020065354	-0.1803658	0.060193748	-0.050763755	-0.021356237	-0.043587925	0.051738131	-0.065370822	-0.104676369
YLR376C	0.234733027	0.534420245	0.39707	0.322081935	0.634596491					
YLR377C	-0.228880995	0.141040008	-0.071706112	-0.255835718	0.229211335	0.12825051	0.327560628	0.258599238	0.042294177	-0.320473742
YLR380W	-0.304164753	0.025749492	-0.196858788	-0.354231877	-0.175256922					
YLR381W	0.059654344	0.377069747	0.286232543	-0.050117937	-0.009812787	0.057135168	0.013438315	0.04456604	0.041862988	0.019055319
YLR382C						-0.132156645	-1.742454683	0.761192833	-0.952597735	-2.119289716
YLR384C	-0.293007601	-0.012670454	-0.082315155	0.046143282	0.053213131	-0.02875468	-0.032676384	0.01493471	0.005037585	-0.000689266
YLR385C	-0.080165208	-0.214289914	-0.025540577	-0.040314854	0.120806811	-0.078127509	-0.054015709	-0.021418476	-0.080673164	-0.051607104
YLR386W	0.187661247	0.078237997	0.121043773	0.018531027	0.186913574	0.436589782	0.169395199	-0.143913404	0.29011526	0.374749018
YLR387C	0.332719022	-0.045989686	0.359696036	0.195516149	0.432118669	-0.017414525	-0.501999798	-0.005512079	-0.302981041	0.011576704
YLR388W	0.133951668	-0.054074428	-0.012175259	0.029660452	-0.104326869	-0.000865606	0.008257695	-0.015727469	-0.00231456	0.014996547
YLR389C	-0.113316173	0.023164914	-0.063639247	-0.014958207	-0.132849828	-0.045126362	0.129461781	0.072821664	0.162189614	-0.073084537
YLR390W	-0.022317349	-0.086531149	-0.103748006	-0.411809524	-0.119942976	-0.064620583	-0.020293915	-0.168735415	0.021586052	0.196446126
YLR390W-A	0.081964014	0.058509343	-0.097170142	0.037358147	0.000821119	-0.04702532	0.015828898	-0.237400955	0.120070834	0.149503269
YLR392C	-0.188271384	0.111472008	0.034615253	0.451534085	0.262879582	-0.222296561	0.118749622	-0.100663144	0.290472275	0.033505155
YLR393W	-0.011180932	-0.027989225	0.023130075	0.129829678	-0.197034766					
YLR394W	-0.014672297	0.010622994	0.120563131	0.130299261	0.063930402	-0.136678525	-0.003038328	-0.101557462	-0.099301186	-0.202219297
YLR395C	-0.04252047	0.198553836	0.327945392	0.092738791	0.392636845	0.230889247	-0.60562012	0.281761868	-0.095487307	-0.127398618
YLR398C	-0.059514439	-0.578366586	-0.017052644	-0.14394872	-0.00505678	-0.075405032	0.411622983	0.447712547	0.432085978	0.341218797
YLR400W	0.041156082	-0.083434123	-0.145425821	-0.091894429	-0.168701751	0.012920925	0.06193316	-0.092026154	0.026677722	0.037550875
YLR401C	-0.232919614	-0.066650897	-0.025425739	-0.102315486	-0.366140095	0.022171348	-0.111894635	0.183811652	-0.25862275	0.002476385
YLR402W	-0.050603854	-0.085708876	-0.007447492	-0.057536547	-0.002609666	0.035144162	0.041709291	0.025950626	0.060395173	0.058510507
YLR403W										
YLR404W	-0.146919703	-0.373389684	-0.113556202	-0.252318115	0.326732174	0.216482204	-0.466940726	0.09166524	0.10763819	0.216877206
YLR405W	-0.056474063	0.114240418	0.313755395	-0.183014712	0.107083087	-0.124738075	-0.402626803	-0.33024396	-0.135656115	0.195801935
YLR406C	0.081415404	9.55e-05	0.127188787	0.186238961	0.154563059	-0.052347108	0.198154623	0.023395859	0.230277455	0.306243553
YLR406C-A										
YLR407W	0.065856135	-0.123822143	0.0358163	-0.169915502	0.140808641					
YLR408C	-0.212869633	0.008775768	-0.005450491	-0.106980046	0.080835147	-0.015136794	-0.102724804	-0.239810833	0.103217925	-0.027844544
YLR410W						-0.234917869	-0.059312765	0.050550329	0.324318944	-0.171483725
YLR412C-A										
YLR412W	-0.062879035	-0.108544933	-0.03416506	-0.022415237	-0.286065461	-0.01263591	0.427225659	-0.339560857	0.125326361	-0.181222356
YLR413W	0.137268825	0.151915446	-0.10116917	0.035037596	0.050860506	0.039088044	0.051023145	0.13086565	0.158569387	0.233850063
YLR414C	0.161943962	0.059227084	0.301495649	0.132667994	0.222027948	-0.031834591	-0.131212229	-0.13957931	-0.037106466	0.036053639
YLR415C	0.323778136	0.144638363	0.085049788	0.219476881	0.010308459	-0.238123895	-0.336211204	-0.326705586	0.019035239	0.030553392
YLR416C	-0.384336078	-0.291541723	-0.13904218	-0.641394271	0.066694005	-0.268196341	-0.054759102	-0.024337501	-0.070478607	0.069934391
YLR417W	0.039275522	-0.012373352	-0.048342104	-0.094157522	-0.02037187	-0.44015743	-0.351268087	-0.699278543	-0.444135902	-0.413717011
YLR418C	-0.011573917	-0.067024482	-0.103597686	-0.075891287	-0.169667166	-0.114433173	0.608009072	0.123512491	0.079352865	0.155773887
YLR419W										
YLR420W	-0.288745565	-0.286963396	-0.32974374	-0.498648213	-0.201718008	0.170127512	0.041673119	0.444396799	0.322539804	0.07652401
YLR421C	0.296304114	0.31956161	0.20436549	-0.114551074	0.147424662	0.041682459	0.014614405	0.293958575	0.193618039	-0.202542054
YLR422W	0.109775978	-0.002786429	0.234606351	0.013577327	0.14085083					
YLR423C	0.029859755	-0.013155943	0.061129365	0.004847374	0.145849113					
YLR425W	-0.054346819	-0.051786539	0.075339003	-0.087657613	0.02307844	-0.010335989	-0.021705561	-0.001772012	0.023793434	0.002660987
YLR426W	-0.097971004	-0.15291551	-0.107348199	0.074149837	0.044492222					
YLR427W	-0.090158103	-0.106007455	-0.268815308	0.054333012	0.273977415	0.096648353	0.37475058	0.246489193	0.080086977	-0.146296914
YLR428C	0.320831617	0.248636994	0.034345836	0.256255995	0.418235694	-0.199745598	0.175152682	0.092917763	-0.123644754	-0.047472804
YLR429W	0.11690481	0.4463532	0.147558441	0.624516037	0.394118445	-0.017077057	0.155923758	-0.544103756	0.178032405	-0.031212169
YLR431C	0.102035955	0.26287265	0.07706825	0.059528444	0.445363647	-0.071641397	0.112077498	-0.237968098	0.045959302	0.035790072
YLR432W	0.198767281	0.203812506	0.167766151	0.091932456	0.273281092	-0.079129876	0.338529559	-0.228753165	0.355896369	-0.264564117
YLR433C	0.182038811	0.264043515	0.394123465	0.057114758	0.551846267	0.262791947	0.054746822	0.261325819	0.321053565	0.120641821
YLR434C						-0.078920478	-0.331524643	0.215968002	-0.025894748	-0.025726496
YLR435W	0.022104042	0.001824891	-0.182574036	-0.100849857	-0.137282563	0.057593261	0.009684318	0.078365185	0.038377353	0.022761995
YLR436C	-0.184597149	-0.108123512	0.175195596	-0.164222015	-0.760745104	-0.014694557	-0.166989604	-0.160528289	-0.045722486	-0.249664469
YLR437C	-0.285483946	0.023119158	-0.200092259	-0.233916045	-0.310597732	-0.270765085	-0.274765857	0.079584973	0.130593144	0.132401077
YLR438W	0.16915584	-0.238275737	0.010498755	-0.051986171	0.161038451	0.041088549	-0.156411415	0.452500437	-0.059170771	-0.232394479
YLR439W						-0.224728464	-2.307352795	0.590596124	-1.385178637	-1.656819228
YLR441C	-0.125957912	-0.193366575	-0.131235216	-0.148380836	-0.04494501	-0.028404045	-0.042035176	-0.059524306	-0.066310736	-0.016129255
YLR442C										
YLR443W	0.154039986	0.119877044	0.06011503	-0.145796016	0.24874489	-0.210416131	0.097296565	-0.1558419	-0.136259838	-0.061897298
YLR444C	-0.064295192	-0.21016768	-0.077344503	-0.295230921	-0.058087291	0.114049542	0.478249798	-0.023354412	0.42613955	-0.034847176
YLR445W	0.006767505	0.051955123	-0.159998969	-0.169907431	-0.001340816	-0.120744435	-0.123866156	-0.277207534	0.108359898	-0.169108096
YLR446W	0.045318073	-0.088278338	-0.120942807	-0.067488168	-0.139912731	0.022331627	0.10764066	0.141427505	-0.061212169	0.037982232
YLR448W	-0.080642762	0.077850768	0.068837188	0.183100925	0.189670268	0.003131339	-0.011846105	-0.005793265	0.057026331	0.006034438
YLR449W	0.13283449	-0.130338962	0.193912214	0.089095816	0.061919745	0.197062812	0.188666709	0.402258676	0.292439332	0.148517479
YLR450W	-0.434879764	-0.151740448	0.025563419	-0.123059396	0.098203547	-0.049602906	0.215373283	-0.366089564	-0.148349936	0.118182781
YLR451W	0.155605373	-0.224500353	-0.034352986	0.006780221	0.255284143	0.125596823	0.303159644	-0.148627245	-0.075008451	-0.041580813
YLR452C	0.020948429	0.479630864	0.166557035	-0.067709826	0.052445844	0.074541317	-0.288734958	-0.105516054	0.052771914	-0.361437264
YLR453C	0.036624507	0.020962395	0.154735736	0.096858102	0.064484648	-0.082124352	-0.018271218	-0.310360836	-0.169784028	0.082795666
YLR454W	0.169932684	0.05573949	-0.119735724	-0.017434512	0.033934186	-0.257571074	-0.149695863	-0.129535945	-0.127391007	0.061180476
YLR455W						-0.275794353	0.57659282	-0.094486197	0.453879553	-0.0434025
YLR456W	0.102230775	0.085506967	0.102472369	0.283076817	0.023391851	-0.341273463	0.037708502	-0.289935794	-0.077234979	-0.107408974
YLR460C	-0.376812168	-0.316577297	-0.217997909	-0.192074881	-0.078926414	-0.06476923	-0.134553758	-0.118402916	0.045173142	0.186068572
YLR461W	-0.369619809	-0.285655646	-0.206856484	-0.394333749	-0.411209364	0.071513196	-0.272215926	-0.134305448	-0.215152832	0.062628463
YML001W						-0.149961855	-0.143312366	-0.186848935	-0.029592402	-0.116308175
YML002W	-0.31009397	-0.387438809	-0.385555434	-0.202728483	-0.559212095	-0.156029508	-0.324516177	-0.273337861	-0.471726508	-0.403405021
YML003W	0.113468483	-0.038314325	0.195213673	0.078042521	0.246997611	0.059146191	0.106824245	0.269578417	0.097948794	0.13228518
