orf	hap alpha | growth (culture turbidity) | DiKU+Trp (DiKU+Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | DiKU-Trp (DiKU-Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | HLKU [unknown] | Cai H~Becker JM, 2006
YPL197C	1.153	0.823	1.018
YPL198W	1.0590000000000002	1.518	1.044
YPL199C	1.165	1.426	0.956
YPL200W	1.102	1.256	1.052
YPL201C	1.008	0.7120000000000001	0.885
YPL202C	0.985	0.8270000000000001	0.961
YPL203W	0.99	1.266	0.894
YPL205C	1.331	1.858	0.836
YPL206C	0.868	2.122	0.935
YPL207W	1.094	1.736	0.9490000000000001
YPL208W	1.28	0.7340000000000001	0.978
YPL212C	0.815	0.377	1.0759999999999998
YPL213W	0.853	0.45399999999999996	0.745
YPL214C	1.2309999999999999	0.894	1.167
YPL215W	1.216	0.562	0.809
YPL216W	1.112	0.677	1.092
YPL219W	1.0270000000000001	0.8340000000000001	1.128
YPL220W	1.055	0.866	1.103
YPL221W	0.768	1.2309999999999999	1.088
YPL222W	1.1340000000000001	0.8029999999999999	1.094
YPL223C	1.0659999999999998	0.9840000000000001	1.085
YPL224C	0.915	0.469	1.02
YPL225W	1.062	0.8740000000000001	1.02
YPL226W	1.3730000000000002	1.508	1.1640000000000001
YPL227C	1.14	0.19899999999999998	1.139
YPL229W	0.9159999999999999	0.47200000000000003	1.203
YPL230W	1.09	0.6759999999999999	1.113
YPL232W	1.0170000000000001	0.521	1.188
YPL234C	0.38799999999999996	0.12	0.44799999999999995
YPL236C	0.9420000000000001	0.6829999999999999	0.9740000000000001
YPL239W	0.636	1.368	1.033
YPL240C	0.818	0.745	1.004
YPL241C	0.9840000000000001	0.665	1.032
YPL244C	0.943	1.339	1.125
YPL245W	1.0270000000000001	1.607	1.111
YPL246C	1.036	0.878	1.1440000000000001
YPL247C	1.081	1.798	1.1320000000000001
YPL248C	1.008	0.84	1.2409999999999999
YPL249C	0.9329999999999999	0.909	1.196
YPL250C	0.629	0.466	0.857
YPL253C	0.993	0.83	1.189
YPL254W	1.008	2.432	0.5760000000000001
YPL256C	1.067	1.5830000000000002	1.046
YPL257W	1.0070000000000001	0.466	1.038
YPL258C	1.023	0.871	1.088
YPL259C	1.101	0.61	1.067
YPL260W	1.1520000000000001	0.361	1.172
YPL261C	0.794	0.215	1.0979999999999999
YPL262W	0.691	0.098	0.977
YPL263C	1.046	0.825	1.0
YPL264C	1.163	0.9840000000000001	1.1059999999999999
YPL265W	1.073	1.2329999999999999	1.085
YPL267W	0.993	1.097	1.023
YPL268W	0.004	0.078	0.516
YPL269W	1.05	0.861	1.109
YPL270W	0.851	0.24	1.0759999999999998
YPL271W	1.035	0.32899999999999996	0.715
YPL272C	1.117	1.263	1.078
YPL273W	1.003	1.024	1.124
YPL274W	1.018	1.266	1.079
YPR001W	1.003	1.4380000000000002	1.198
YPR002W	0.937	1.524	1.069
YPR003C	1.133	0.9079999999999999	1.219
YPR004C	0.991	0.883	1.061
YPR005C	0.915	0.772	0.9990000000000001
YPR006C	1.2309999999999999	1.485	1.133
YPR007C	1.093	0.9359999999999999	0.878
YPR008W	1.171	0.7020000000000001	0.9179999999999999
YPR009W	1.7919999999999998	2.5669999999999997	1.075
YPR012W	0.8390000000000001	0.563	1.125
YPR013C	1.4169999999999998	2.04	1.074
YPR014C	0.8759999999999999	0.28300000000000003	1.17
YPR015C	1.103	6.831	1.0959999999999999
YPR017C	0.627	0.188	1.05
YPR018W	0.8740000000000001	0.12300000000000001	0.997
YPR020W	0.585	-0.003	0.982
YPR022C	1.551	1.663	1.025
YPR023C	1.7519999999999998	5.055	1.12
YPR024W	1.064	2.7939999999999996	1.083
YPR026W	1.2009999999999998	1.014	1.173
YPR027C	0.7659999999999999	0.253	1.147
YPR028W	0.861	0.47600000000000003	1.2109999999999999
YPR029C	1.0270000000000001	0.609	1.137
YPR030W	0.84	0.44799999999999995	1.135
YPR031W	0.725	0.299	1.048
YPR032W	0.792	-0.19	0.903
YPR036W	0.34600000000000003	0.8909999999999999	0.34299999999999997
YPR037C	1.045	0.247	1.081
YPR038W	0.405	0.28300000000000003	0.579
YPR039W	0.878	0.41100000000000003	0.841
YPR040W	1.307	0.764	0.813
YPR042C	0.633	-0.218	0.951
YPR043W	0.855	-0.195	0.728
YPR044C	0.514	0.13	0.9990000000000001
YPR045C	0.614	0.326	1.079
YPR046W	0.532	-0.027999999999999997	1.067
YPR047W	0.753	0.13	0.8490000000000001
YPR049C	0.996	0.16	1.111
YPR050C	1.041	0.507	1.0979999999999999
YPR051W	1.2919999999999998	0.7659999999999999	0.958
YPR052C	1.416	1.758	1.232
YPR053C	1.3090000000000002	0.927	0.929
YPR054W	1.0190000000000001	0.253	1.045
YPR057W	1.4709999999999999	2.023	0.941
YPR058W	0.652	0.19	1.041
YPR059C	0.565	0.218	1.008
YPR060C	0.835	-0.311	1.314
YPR061C	1.0290000000000001	0.038	1.281
YPR062W	-0.032	0.348	0.066
YPR063C	0.7859999999999999	0.5660000000000001	1.588
YPR064W	1.0190000000000001	0.429	1.239
YPR065W	1.465	0.609	1.751
YPR066W	0.083	0.473	0.9570000000000001
YPR067W	0.44299999999999995	0.442	0.614
YPR068C	1.183	1.3019999999999998	1.11
YPR069C	0.728	1.62	0.93
YPR070W	1.1079999999999999	2.7769999999999997	0.975
YPR071W	1.1520000000000001	0.639	1.113
YPR072W	1.258	3.2910000000000004	0.74
YPR073C	1.018	1.36	1.193
YPR074C	0.175	1.48	0.051
YPR075C	1.0959999999999999	0.488	1.253
YPR076W	1.304	1.347	1.236
YPR077C	1.228	1.986	1.21
YPR078C	1.101	0.364	1.081
YPR079W	1.421	1.7730000000000001	1.239
YPR084W	1.364	2.434	1.36
YPR087W	1.6669999999999998	3.093	1.376
YPR089W	1.2425000000000002	2.082	1.1149999999999998
YPR092W	0.914	0.168	0.867
YPR093C	0.625	0.065	0.742
YPR095C	0.9129999999999999	0.6890000000000001	0.882
YPR096C	0.733	0.095	0.883
YPR097W	0.9	0.38299999999999995	0.8859999999999999
YPR098C	0.769	-0.28	0.879
YPR099C	0.596	0.5710000000000001	0.672
YPR100W	0.43	0.348	0.789
YPR101W	1.619	1.1340000000000001	0.9359999999999999
YPR106W	0.97	1.574	1.088
YPR109W	1.084	2.245	1.099
YPR111W	1.055	4.569	0.998
YPR114W	1.186	3.725	1.07
YPR115W	0.9359999999999999	0.858	1.01
YPR116W	0.9209999999999999	-0.235	0.912
YPR117W	0.903	3.472	1.004
YPR119W	0.8290000000000001	0.26	1.104
YPR120C	0.797	1.8459999999999999	1.0070000000000001
YPR121W	0.943	0.934	0.97
YPR122W	0.987	0.431	0.991
YPR123C	1.07	2.699	1.083
YPR124W	1.0490000000000002	-0.03	0.9440000000000001
YPR125W	1.094	1.249	0.995
YPR126C	0.943	2.363	0.8740000000000001
YPR127W	0.449	0.546	0.87
YPR128C	0.726	-0.611	0.987
YPR129W	0.972	-0.846	0.958
YPR130C	0.915	4.361000000000001	0.91
YPR131C	1.129	3.142	1.151
YPR132W	1.1059999999999999	-0.21	1.078
YPR134W	0.925	-0.154	0.905
YPR135W	0.905	1.775	0.852
YPR138C	1.061	1.16	0.924
YPR139C	0.6409999999999999	-0.12	0.547
YPR140W	0.9620000000000001	0.171	0.894
YPR141C	0.8540000000000001	2.116	0.7240000000000001
YPR145W	0.623	0.752	0.988
YPR146C	0.361	-0.235	0.81
YPR147C	0.71	-1.222	1.014
YPR148C	0.588	-0.7859999999999999	0.987
YPR149W	0.7759999999999999	-0.8759999999999999	0.9620000000000001
YPR150W	0.741	-1.662	1.037
YPR152C	0.813	-0.9009999999999999	0.856
YPR153W	0.887	-1.6269999999999998	0.846
YPR154W	1.028	2.063	1.055
YPR155C	0.997	-0.5	0.898
YPR156C	0.929	0.055	0.9309999999999999
YPR157W	1.2329999999999999	1.524	0.951
YPR158W	1.061	1.78	1.112
YPR159W	0.792	0.36700000000000005	0.943
YPR160W	1.0859999999999999	0.6779999999999999	1.056
YPR163C	1.4680000000000002	5.843999999999999	0.723
YPR164W	1.084	0.36200000000000004	1.056
YPR166C	1.296	0.47700000000000004	1.1520000000000001
YPR167C	0.259	0.733	0.059000000000000004
YPR170C	1.158	0.152	1.128
YPR171W	1.129	0.9840000000000001	1.105
YPR172W	1.295	0.669	1.036
YPR173C	1.334	2.66	0.621
YPR174C	1.66	4.606	1.192
YPR179C	0.856	0.5720000000000001	1.015
YPR184W	0.9670000000000001	1.065	1.0490000000000002
YPR185W	0.9129999999999999	-0.385	1.011
YPR188C	0.9790000000000001	-0.846	1.07
YPR189W	0.9209999999999999	-0.615	0.9440000000000001
YPR191W	1.05	-0.44	0.981
YPR192W	1.082	-0.505	1.125
YPR193C	0.98	-0.295	1.042
YPR194C	0.848	-0.961	0.976
YPR195C	1.0170000000000001	1.07	1.0070000000000001
YPR196W	1.023	0.486	0.9790000000000001
YPR197C	1.205	2.006	1.073
YPR198W	1.042	2.121	1.063
YPR199C	1.052	0.311	1.09
YPR200C	1.213	5.6160000000000005	1.114
YPR201W	1.0959999999999999	1.215	0.937
