ORF	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YDL066W	0.614	0.199	0.037	-0.191
YGR162W	0.168	0.041	0.039	-0.036
YPR067W	0.011	0.002	0.009	0.034
YBR112C	0.113	0.015	0.031	-0.007
YHR030C	0.004	0.030	0.011	-0.002
YGR166W	0.490	0.128	0.012	-0.103
YMR135C	0.578	0.033	-0.007	0.010
YGL242C	0.529	0.374	0.107	-0.445
YNL250W	0.003	0.023	0.016	-0.004
YOR333C	0.080	0.032	0.014	-0.013
YNL052W	1.045	0.012	0.010	0.010
YLR451W	0.437	0.130	0.019	-0.120
YPR191W	-0.003	0.030	0.014	-0.016
YCR009C	0.005	0.032	0.008	-0.014
YDR296W	0.006	0.010	0.007	0.008
YJR122W	0.011	0.088	0.010	-0.073
YOR334W	0.063	0.020	-0.000	0.004
YPL031C	0.207	0.123	0.056	-0.156
YBR218C	0.543	0.143	0.127	-0.247
YIR005W	0.130	0.137	0.119	-0.234
YBR189W	0.303	0.140	0.037	-0.157
YCR028C	0.007	0.043	0.035	-0.059
YDL047W	0.102	0.095	0.020	-0.098
YMR223W	0.142	0.150	0.055	-0.189
YNR007C	0.858	0.036	0.001	-0.023
YDR173C	0.082	-0.007	-0.009	0.029
YAL012W	0.009	0.021	0.056	-0.065
YPL268W	0.052	0.015	0.009	-0.012
YNL133C	0.039	0.032	0.005	-0.026
YMR145C	0.628	0.202	0.168	-0.359
YAL056W	0.758	0.180	-0.002	-0.166
YDR507C	0.004	0.026	0.018	-0.033
YBR277C	0.005	0.022	0.012	-0.023
YGL127C	0.063	0.037	0.025	-0.052
YAL026C	0.561	0.162	0.122	-0.275
YBL021C	0.167	0.067	0.008	-0.065
YHR200W	0.049	0.057	0.010	-0.058
YOR153W	0.361	0.335	-0.007	-0.320
YNL236W	0.077	0.046	0.001	-0.040
YCL010C	0.197	0.087	0.009	-0.090
YLR423C	0.007	0.021	-0.009	-0.006
YOL081W	0.029	0.015	0.004	-0.013
YCR077C	0.623	0.040	0.005	-0.040
YDR116C	0.108	0.105	0.066	-0.167
YOL064C	0.002	0.020	-0.002	-0.013
YDL067C	0.005	0.025	0.005	-0.027
YLR055C	0.064	0.043	0.007	-0.050
YLR261C	0.338	0.104	-0.003	-0.102
YMR216C	0.042	0.034	0.024	-0.061
YLR425W	0.016	0.017	-0.011	-0.009
YNL107W	0.248	0.071	0.006	-0.081
YJL217W	0.272	0.193	0.048	-0.245
YBR106W	0.029	0.017	0.007	-0.030
YGR252W	0.007	0.021	0.011	-0.037
YBR058C	1.020	0.190	0.004	-0.201
YPL215W	0.002	0.012	0.013	-0.031
YCR085W	0.493	0.214	0.053	-0.275
YCR014C	0.701	0.167	0.177	-0.354
YMR143W	0.221	0.084	0.008	-0.101
YBR217W	1.185	0.011	0.009	-0.030
YGL253W	0.001	0.021	0.019	-0.051
YLL039C	0.399	0.047	0.015	-0.072
YMR032W	0.555	0.074	0.012	-0.097
YHR081W	0.050	0.081	0.051	-0.144
YNR005C	0.168	0.102	0.263	-0.377
YER116C	0.021	0.023	0.010	-0.045
YLL009C	0.021	0.010	-0.001	-0.021
YIR032C	0.005	0.017	0.006	-0.036
YOL100W	0.010	0.014	-0.007	-0.020
YDR509W	0.003	0.026	0.014	-0.056
YMR285C	0.291	0.247	0.048	-0.311
YPL050C	0.003	0.015	0.007	-0.038
YDR298C	0.007	0.019	-0.002	-0.035
YNL307C	0.044	0.034	0.013	-0.069
YDR375C	0.008	0.001	0.021	-0.045
YER061C	0.004	0.025	0.010	-0.059
YDL045W-A	0.036	0.116	-0.018	-0.125
YAL016W	0.006	0.005	0.003	-0.035
YBL093C	0.005	0.012	0.017	-0.059
YDR126W	0.379	0.030	0.017	-0.077
YBR126C	0.127	0.096	0.027	-0.154
YKL080W	0.003	0.017	0.005	-0.055
YAL005C	0.601	0.300	0.198	-0.531
YGR072W	0.105	0.065	0.003	-0.102
YJL056C	0.017	0.044	-0.004	-0.073
YGR061C	-0.000	0.005	0.001	-0.040
YGL244W	0.110	0.023	0.017	-0.076
YJL124C	0.417	0.037	0.001	-0.075
YDR463W	0.040	0.039	0.012	-0.090
YGR036C	0.001	0.025	0.012	-0.076
YLL041C	0.762	0.027	0.013	-0.078
YDL115C	0.018	0.003	0.002	-0.048
YDR442W	0.682	0.038	0.006	-0.087
YIR021W	0.002	0.018	-0.007	-0.055
YLR085C	0.148	0.052	0.030	-0.126
YDL081C	0.033	0.036	0.004	-0.084
YMR287C	0.007	0.028	0.014	-0.087
YLR069C	0.003	0.029	0.006	-0.081
YAL002W	0.734	0.190	0.021	-0.258
YOL041C	0.027	0.044	0.036	-0.127
YMR123W	0.371	0.026	0.003	-0.080
YKL116C	0.343	0.182	0.010	-0.243
YNL010W	0.320	0.299	0.152	-0.502
YPL262W	0.023	0.012	0.012	-0.075
YER028C	-0.002	0.023	0.022	-0.099
YDR140W	0.016	0.051	0.040	-0.145
YPR074C	0.039	0.021	0.006	-0.082
YLR268W	0.033	0.000	0.004	-0.062
YDR462W	0.005	0.026	0.009	-0.095
YDR408C	-0.002	0.001	0.019	-0.081
YOR290C	0.062	0.019	-0.003	-0.080
YGL223C	0.005	0.022	0.014	-0.104
YNL069C	0.230	0.103	0.097	-0.270
YGR240C	0.065	0.031	-0.012	-0.088
YLL027W	0.006	0.032	0.011	-0.115
YCR061W	0.085	0.073	0.061	-0.207
YMR198W	1.097	0.187	-0.005	-0.256
YNL309W	0.007	0.019	0.010	-0.105
YJL180C	0.001	0.001	-0.002	-0.076
YDR115W	0.004	0.023	0.010	-0.111
YGL129C	0.006	0.013	0.008	-0.102
YDR300C	0.007	0.001	0.006	-0.089
YLL018C-A	0.003	0.015	-0.009	-0.089
YDR027C	0.002	0.026	0.015	-0.125
YHR038W	0.001	0.031	0.002	-0.116
YLR260W	0.008	0.014	-0.003	-0.095
YDL044C	0.019	0.097	-0.021	-0.161
YBR296C	0.294	0.100	0.088	-0.275
YLR149C	0.001	0.009	-0.003	-0.091
YOR039W	0.131	0.044	-0.001	-0.130
YAL044C	1.341	0.045	0.045	-0.177
YER069W	0.004	-0.001	0.007	-0.094
YIL148W	0.379	0.078	0.013	-0.180
YBR162C	0.008	0.119	0.017	-0.227
YLR056W	0.094	0.060	0.063	-0.216
YCR071C	0.003	0.003	-0.004	-0.094
YDR245W	0.079	0.046	0.006	-0.147
YAL011W	0.506	0.078	0.072	-0.246
YGR255C	0.008	0.031	0.004	-0.132
YGL149W	0.558	1.624	0.181	-1.904
YBL025W	0.015	0.032	0.021	-0.153
YPR061C	0.291	0.228	-0.001	-0.328
YMR080C	0.375	0.098	-0.001	-0.198
YEL054C	0.203	0.099	0.012	-0.214
YIL065C	0.045	0.030	0.012	-0.145
YEL044W	0.009	0.015	0.008	-0.130
YER065C	0.643	0.033	0.006	-0.146
YBR281C	0.486	0.186	0.044	-0.344
YOR026W	0.179	0.039	-0.003	-0.153
YDR101C	0.033	0.067	0.107	-0.291
YDR049W	0.026	0.009	-0.002	-0.126
YNL055C	0.056	0.027	0.015	-0.160
YGR167W	0.002	-0.007	0.010	-0.123
YHR082C	1.021	0.239	0.174	-0.536
YBR279W	0.008	0.042	0.010	-0.177
YGL070C	0.006	0.011	0.004	-0.143
YDR448W	0.096	0.026	0.011	-0.169
YOL033W	0.005	0.018	-0.004	-0.146
YGL234W	0.005	0.018	0.015	-0.170
YMR135W-A	0.017	0.017	0.001	-0.158
YCR053W	0.003	0.055	0.008	-0.204
YMR282C	0.005	0.023	0.005	-0.169
YDR435C	0.265	0.072	0.001	-0.215
YLL006W	0.003	0.027	0.004	-0.175
YAL020C	0.161	0.156	0.034	-0.334
YCR033W	0.138	0.068	0.002	-0.214
YGL038C	0.001	-0.004	0.006	-0.147
YMR158W-A	1.483	0.021	0.022	-0.189
YHL009C	1.020	0.560	0.003	-0.710
YIL098C	0.026	0.042	0.010	-0.200
YGL003C	0.144	0.174	0.019	-0.341
YIL093C	0.007	0.028	0.025	-0.202
YDR028C	0.071	0.023	0.013	-0.187
YNL059C	0.007	0.021	0.012	-0.186
YPL090C	0.005	0.030	0.007	-0.190
YJR117W	0.261	0.421	0.087	-0.661
YOL115W	0.106	0.088	0.010	-0.252
YHR108W	0.334	0.443	0.424	-1.021
YMR014W	0.057	0.032	0.001	-0.188
YHR120W	-0.003	0.007	-0.010	-0.153
YDR158W	0.003	0.004	-0.010	-0.152
YIL125W	1.666	0.022	0.014	-0.193
YNL296W	0.001	0.017	0.007	-0.182
YGR257C	0.004	0.026	0.004	-0.191
YJL088W	0.006	-0.005	0.004	-0.162
YJR137C	0.008	0.016	0.017	-0.196
YKL139W	0.044	0.015	0.011	-0.191
YMR242C	0.185	0.094	-0.006	-0.253
YCR046C	0.003	0.023	0.006	-0.195
YNL220W	0.247	0.032	0.007	-0.204
YJL023C	0.005	0.020	0.009	-0.195
YBR103W	0.529	0.093	0.010	-0.273
YHR051W	0.004	0.026	0.011	-0.206
YNL067W	0.464	1.072	0.256	-1.500
YPL104W	0.007	0.011	0.004	-0.186
YOL087C	0.049	0.020	-0.004	-0.191
YDL106C	0.011	0.013	-0.006	-0.184
YLR358C	0.008	0.004	-0.001	-0.185
YER068W	0.021	0.010	0.002	-0.195
YDR074W	0.080	0.021	0.011	-0.216
YGR200C	0.058	0.090	0.043	-0.321
YAL009W	0.345	0.036	0.009	-0.234
YJR118C	0.017	0.017	0.011	-0.218
YEL033W	0.076	0.092	0.061	-0.348
YBR297W	0.496	0.146	0.078	-0.419
YGL240W	0.002	0.012	0.011	-0.225
YGR155W	0.004	0.013	0.005	-0.221
YGL125W	0.005	0.015	0.009	-0.229
YCR063W	0.002	0.042	0.030	-0.278
YGR076C	0.002	0.026	-0.003	-0.236
YKL114C	0.234	0.014	-0.008	-0.221
YDL083C	0.116	0.053	0.064	-0.342
YMR286W	0.002	-0.001	0.007	-0.233
YDL113C	0.583	0.290	0.011	-0.531
YDL107W	0.005	0.011	-0.006	-0.235
YKL109W	0.734	0.066	-0.007	-0.290
YER050C	0.003	0.002	-0.005	-0.233
YDR516C	0.015	0.099	0.031	-0.366
YGL019W	0.309	0.075	-0.003	-0.310
YGL206C	0.008	0.018	0.010	-0.268
YDR432W	0.017	0.012	-0.004	-0.250
YMR228W	0.005	0.013	-0.005	-0.252
YJL184W	0.005	0.010	0.009	-0.266
YNL064C	0.003	0.024	0.009	-0.281
YEL048C	0.673	0.247	0.057	-0.555
YCR082W	0.059	0.027	0.034	-0.312
YDL040C	0.119	0.026	-0.014	-0.268
YDL192W	0.120	0.044	0.006	-0.307
YMR188C	0.553	0.123	0.033	-0.418
YAL010C	0.002	0.018	0.007	-0.290
YGL095C	0.006	0.005	0.002	-0.275
YJL204C	0.029	0.012	-0.005	-0.279
YDR512C	0.016	-0.000	0.012	-0.332
YDL068W	0.003	0.021	0.010	-0.305
YER090W	0.004	0.002	-0.008	-0.268
YOL027C	0.072	0.021	0.008	-0.307
YHR066W	0.040	0.098	0.145	-0.526
YEL031W	0.023	0.021	0.002	-0.308
YBR078W	0.106	0.019	-0.000	-0.312
YDL180W	0.304	0.171	0.090	-0.557
YLL042C	0.784	0.046	0.007	-0.350
YGL180W	0.750	0.022	0.003	-0.325
YNL147W	0.149	0.020	-0.000	-0.322
YJR054W	0.360	0.153	0.177	-0.632
YCR084C	0.042	0.360	0.004	-0.669
YMR038C	0.001	0.007	0.005	-0.323
YDR433W	0.006	0.007	-0.007	-0.316
YCR081W	0.039	0.014	-0.009	-0.321
YAL039C	0.005	0.022	0.004	-0.343
YDR007W	0.017	0.005	0.010	-0.331
YMR224C	0.119	0.070	0.018	-0.407
YFL013C	0.299	0.083	0.046	-0.451
YMR267W	0.000	-0.001	-0.008	-0.315
YIL017C	0.018	0.025	0.002	-0.351
YJL201W	0.002	-0.003	-0.003	-0.320
YPR047W	-0.001	0.002	0.005	-0.334
YDL069C	0.003	0.006	0.010	-0.347
YCR065W	0.035	0.033	0.023	-0.389
YHR116W	-0.005	0.010	-0.002	-0.345
YOL148C	0.002	0.016	0.009	-0.363
YMR159C	0.629	0.001	0.019	-0.361
YCR086W	0.012	0.019	-0.005	-0.361
YNR010W	0.330	0.167	0.090	-0.604
YLR027C	0.010	0.009	-0.009	-0.348
YMR023C	0.207	0.038	-0.011	-0.376
YMR021C	0.006	0.010	-0.006	-0.357
YBL080C	0.001	0.001	0.006	-0.361
YHR103W	0.277	0.281	0.108	-0.745
YEL046C	0.015	0.025	0.006	-0.388
YDL025C	0.651	0.167	0.046	-0.570
YBR200W	0.009	0.006	-0.005	-0.361
YER005W	0.281	0.223	0.048	-0.632
YLR087C	0.007	0.008	-0.001	-0.371
YMR089C	-0.001	-0.005	-0.018	-0.357
YJL003W	0.006	0.007	0.004	-0.394
YFL018C	0.747	0.008	0.035	-0.428
YGR276C	0.507	0.182	0.040	-0.608
YDL041W	0.003	0.022	-0.013	-0.400
YGL147C	0.384	0.201	0.016	-0.617
YNL297C	0.002	0.003	-0.001	-0.403
YGL167C	0.148	0.076	0.014	-0.491
YOR141C	0.013	-0.007	-0.007	-0.388
YAR015W	0.001	0.025	0.012	-0.439
YBR127C	0.004	-0.001	0.002	-0.404
YHR010W	0.023	0.027	0.006	-0.440
YHR011W	0.005	0.013	0.010	-0.439
YHL027W	0.145	0.221	0.163	-0.803
YMR116C	0.367	0.047	-0.010	-0.458
YGL194C	0.347	0.131	0.007	-0.563
YBR128C	0.416	0.094	0.053	-0.575
YDL056W	0.003	0.120	-0.020	-0.530
YGR217W	0.144	0.109	0.050	-0.599
YER091C	0.003	-0.005	0.005	-0.443
YDR129C	0.060	0.013	0.006	-0.462
YMR035W	0.001	-0.002	-0.003	-0.439
YDR493W	0.263	0.030	0.008	-0.483
YNL025C	0.259	0.033	-0.010	-0.476
YCR034W	0.022	0.028	0.018	-0.505
YDR175C	-0.002	-0.012	-0.015	-0.434
YDR484W	0.013	0.016	0.002	-0.483
YGL163C	0.296	0.179	0.135	-0.793
YJR095W	0.300	0.096	0.011	-0.590
YHL005C	0.385	0.179	0.086	-0.750
YNL280C	0.000	-0.005	-0.012	-0.468
YMR300C	-0.001	0.007	-0.005	-0.493
YER052C	0.000	-0.004	-0.010	-0.479
YMR121C	0.291	0.096	0.008	-0.600
YIL039W	0.004	0.003	0.005	-0.507
YBR041W	0.357	0.014	-0.001	-0.538
YHR060W	0.005	0.013	0.029	-0.586
YHR100C	0.067	0.071	0.045	-0.662
YNR006W	0.023	0.001	-0.008	-0.545
YGL168W	0.008	0.040	0.006	-0.612
YGL072C	0.192	0.036	0.021	-0.625
YJR034W	0.001	0.007	0.020	-0.596
YDR485C	0.193	0.030	0.007	-0.618
YEL062W	0.025	0.006	0.003	-0.595
YDR469W	0.235	0.018	-0.008	-0.599
YBR298C	0.088	0.064	0.022	-0.675
YGL005C	0.063	0.045	0.025	-0.663
YCR036W	0.110	0.070	0.042	-0.706
YBR282W	0.001	0.003	0.003	-0.603
YBR105C	0.319	0.045	0.012	-0.665
YAL035W	-0.000	0.012	0.006	-0.627
YCR087W	0.101	0.002	-0.008	-0.628
YML073C	0.013	0.004	0.009	-0.652
YJL028W	0.003	0.002	0.005	-0.652
YIL154C	0.031	0.009	0.000	-0.660
YGL025C	0.025	-0.010	-0.009	-0.641
YDL072C	0.509	0.029	-0.029	-0.681
YEL036C	0.059	0.024	-0.005	-0.701
YJR139C	0.001	0.019	-0.001	-0.702
YCL074W	0.041	0.006	0.076	-0.769
YBR163W	0.003	0.090	-0.012	-0.800
YHL031C	0.003	0.013	0.001	-0.744
YHR013C	0.008	0.015	0.003	-0.769
YGR020C	0.001	-0.018	-0.012	-0.738
YDR529C	0.006	0.015	0.008	-0.840
YNR041C	-0.000	0.025	0.000	-0.868
YGL143C	0.005	0.007	0.009	-0.863
YFL016C	-0.002	-0.008	-0.011	-0.841
YHL007C	0.325	0.144	0.005	-1.113
YHR021C	0.045	0.036	0.004	-1.046
YHR091C	0.002	0.010	0.017	-1.053
YDR532C	0.025	0.010	0.006	-1.168
YHR018C	0.001	0.016	0.000	-1.216
YHL023C	0.033	0.026	-0.004	-1.259
