orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YJL117W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.05	0.0	0.0	0.0	0.0	0.0	0.0	-61.278
YJL118W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.779	0.0	0.0	0.0	0.0	0.0	0.0
YJL120W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.063	-71.645	0.0	0.0	0.0	0.0	0.0	0.0
YJL121C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-75.929	-101.55	0.0	0.0	0.0	0.0	0.0	0.0
YJL123C	0.0	0.0	0.0	0.0	0.0	0.0	-75.881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL124C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.832	0.0	0.0	0.0	0.0	0.0	-35.629	0.0	0.0
YJL126W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.569	0.0	0.0	0.0	-34.613	0.0	0.0	0.0	0.0
YJL127C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-101.83	0.0	-39.153	0.0	0.0	0.0	0.0
YJL128C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.036	0.0	0.0	0.0	0.0	0.0
YJL130C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.26
YJL132W	0.0	0.0	0.0	0.0	-72.082	0.0	-41.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL133W	0.0	-31.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.009	0.0	0.0	0.0	0.0	0.0
YJL137C	-22.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL138C	0.0	0.0	-33.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL139C	-25.159	0.0	0.0	-30.61	-38.362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL141C	0.0	-79.846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL142C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL144W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.158	0.0	0.0	0.0
YJL148W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.985	0.0	0.0	0.0	0.0
YJL149W	0.0	-30.257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL151C	0.0	-79.462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.077	0.0	0.0	0.0	0.0	0.0
YJL158C	0.0	0.0	0.0	0.0	0.0	-39.293	-37.527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL160C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL163C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.389
YJL165C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.431	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL168C	-25.219	0.0	0.0	0.0	0.0	0.0	0.0	-36.486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL176C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.985	0.0	0.0	0.0	-81.875
YJL179W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.797	0.0	0.0	0.0	0.0
YJL187C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.016	0.0	0.0	0.0	0.0
YJL188C	0.0	0.0	0.0	0.0	0.0	-33.707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL189W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-32.803	0.0	-66.794
YJL191W	0.0	0.0	0.0	0.0	0.0	-43.292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL192C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.881
YJL200C	0.0	0.0	0.0	0.0	0.0	-53.781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL201W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.651
YJL204C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.112
YJL206C	0.0	0.0	0.0	0.0	0.0	-36.259	0.0	0.0	0.0	0.0	0.0	-57.232	0.0	0.0	0.0	-42.75
YJL207C	0.0	0.0	0.0	0.0	0.0	-40.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL208C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.121
YJR001W	0.0	-37.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR003C	0.0	0.0	0.0	0.0	0.0	-81.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR005W	0.0	0.0	0.0	0.0	0.0	0.0	-40.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR009C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.986	0.0	0.0	0.0	0.0	0.0
YJR010C-A	0.0	0.0	0.0	0.0	0.0	0.0	-41.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR010W	0.0	0.0	0.0	0.0	0.0	0.0	-39.951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR011C	0.0	0.0	0.0	0.0	0.0	0.0	-45.423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR018W	0.0	0.0	0.0	-99.284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR025C	0.0	0.0	0.0	-32.343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR031C	0.0	-110.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR035W	-31.979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR044C	0.0	0.0	0.0	0.0	0.0	0.0	-39.918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR048W	0.0	-40.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.993	0.0
YJR049C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.363	0.0
YJR052W	0.0	0.0	0.0	-32.575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR054W	-22.762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR055W	0.0	-33.949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.495	0.0	0.0	0.0	0.0	0.0	0.0
YJR059W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR060W	0.0	0.0	0.0	-37.453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR066W	0.0	0.0	0.0	0.0	-126.07	0.0	0.0	0.0	-97.713	0.0	0.0	0.0	0.0	0.0	-34.005	0.0
YJR069C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.166	0.0	0.0
YJR070C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.328	0.0	0.0	0.0	0.0	0.0	0.0
YJR073C	0.0	0.0	0.0	0.0	0.0	-45.071	0.0	-44.78	-66.002	-48.513	-47.671	-56.316	-133.2	-32.811	0.0	0.0
YJR074W	0.0	-49.533	0.0	-45.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.047	0.0	0.0	-58.324
YJR075W	0.0	0.0	0.0	0.0	0.0	-40.192	0.0	0.0	-74.856	-67.869	-76.121	-41.572	-179.47	-38.328	0.0	0.0
YJR077C	0.0	-28.981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR078W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.587	-64.944	0.0	-40.388	-97.091	0.0	0.0	0.0
YJR079W	0.0	0.0	-72.502	-34.469	0.0	0.0	0.0	-57.462	0.0	0.0	0.0	0.0	-89.521	-41.229	0.0	0.0
YJR082C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.262	-89.953	0.0	0.0	-42.125
YJR083C	-23.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-80.871	0.0	-68.988	0.0
YJR084W	0.0	-32.108	-33.542	0.0	0.0	0.0	0.0	0.0	-77.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR087W	-24.857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR088C	0.0	0.0	-38.327	-33.151	0.0	0.0	0.0	0.0	-86.429	-98.999	0.0	-67.711	0.0	0.0	0.0	0.0
YJR092W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.393	0.0	0.0	0.0	0.0
YJR095W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.633	0.0	0.0	0.0	0.0	0.0	0.0
YJR102C	0.0	0.0	0.0	0.0	0.0	-38.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR104C	0.0	0.0	0.0	-30.651	0.0	0.0	0.0	0.0	-60.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR105W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.484	0.0	0.0	0.0	0.0
YJR106W	0.0	0.0	0.0	-63.409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR107W	-42.536	0.0	0.0	0.0	0.0	0.0	-56.459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.927	-58.266	0.0	0.0	-55.353	0.0	0.0	0.0	0.0
YJR109C	0.0	0.0	0.0	0.0	0.0	0.0	-44.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.921	0.0
YJR110W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR115W	-23.329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.156	0.0	0.0	0.0	-52.256
YJR116W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.022	0.0
YJR117W	0.0	0.0	0.0	0.0	0.0	-56.914	0.0	0.0	-71.246	0.0	0.0	-44.476	0.0	-49.296	0.0	0.0
YJR118C	0.0	-56.554	-36.411	0.0	-97.52	0.0	0.0	0.0	-57.636	0.0	-61.683	0.0	-77.92	0.0	0.0	0.0
YJR120W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR124C	0.0	-52.453	-33.998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR125C	-26.858	0.0	0.0	-46.654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.79	0.0
YJR126C	0.0	-47.955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.685	0.0
YJR128W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR130C	0.0	0.0	0.0	-34.274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR131W	-26.658	-35.228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.216	0.0	0.0	-65.621	0.0
YJR133W	0.0	-82.232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.386	0.0
YJR134C	0.0	-46.98	0.0	0.0	0.0	0.0	0.0	0.0	-65.827	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR135C	0.0	0.0	0.0	0.0	-43.569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR137C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-78.855	0.0
YJR139C	0.0	0.0	0.0	0.0	-86.864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.206	0.0
YJR140C	0.0	0.0	0.0	0.0	0.0	-45.075	-39.556	0.0	-72.755	-104.41	0.0	0.0	0.0	0.0	0.0	-49.193
YJR142W	0.0	0.0	-37.432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR146W	0.0	0.0	0.0	-43.217	0.0	0.0	0.0	0.0	-66.936	0.0	-49.937	0.0	0.0	0.0	0.0	-43.894
YJR148W	0.0	0.0	-88.997	-33.694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR150C	0.0	0.0	0.0	-38.311	0.0	0.0	0.0	-35.972	0.0	-50.027	0.0	0.0	0.0	-33.041	0.0	0.0
YJR152W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.47	0.0
YJR153W	0.0	0.0	-43.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL001C	0.0	0.0	-35.783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL002W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.728
YKL006W	-22.84	0.0	0.0	0.0	0.0	-43.872	0.0	0.0	0.0	0.0	-51.463	0.0	0.0	0.0	0.0	0.0
YKL008C	0.0	0.0	0.0	0.0	0.0	-39.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL011C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.906	0.0	0.0	0.0	0.0	0.0
YKL023W	0.0	0.0	0.0	0.0	0.0	-46.869	-39.906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL025C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.987
YKL030W	0.0	0.0	-32.816	0.0	0.0	0.0	0.0	0.0	0.0	-53.277	0.0	0.0	0.0	0.0	0.0	0.0
YKL031W	0.0	0.0	0.0	0.0	0.0	-96.219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL034W	0.0	-31.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.29	0.0	0.0	-42.203	0.0	0.0	0.0	0.0
YKL053C-A	0.0	0.0	0.0	0.0	0.0	-79.688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL054C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.859	0.0
YKL056C	0.0	0.0	0.0	0.0	0.0	-54.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL061W	0.0	0.0	0.0	0.0	0.0	-35.729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL062W	0.0	0.0	0.0	0.0	0.0	0.0	-37.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.283
YKL070W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.48	0.0	0.0	0.0	0.0	0.0
YKL071W	0.0	0.0	0.0	0.0	0.0	-50.409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL072W	0.0	0.0	0.0	0.0	0.0	-35.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL073W	0.0	0.0	-32.216	0.0	0.0	0.0	0.0	0.0	0.0	-60.4	0.0	0.0	0.0	0.0	0.0	-108.05
YKL079W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.413	0.0	0.0	0.0	0.0	0.0	0.0
YKL080W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.722	0.0	0.0	0.0	0.0	0.0	-41.113
YKL084W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.329	0.0	0.0
YKL085W	0.0	0.0	0.0	0.0	0.0	-48.359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL090W	0.0	0.0	0.0	0.0	0.0	-36.549	0.0	0.0	0.0	-51.778	0.0	0.0	0.0	0.0	0.0	0.0
YKL091C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.248	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL092C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.768	0.0	0.0
YKL101W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.913	0.0	0.0
YKL107W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL109W	0.0	0.0	0.0	-41.153	0.0	0.0	0.0	0.0	-65.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL123W	0.0	0.0	0.0	0.0	0.0	-33.652	0.0	0.0	-59.862	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL126W	0.0	0.0	0.0	0.0	0.0	-47.988	0.0	0.0	0.0	0.0	0.0	0.0	-65.44	0.0	0.0	0.0
YKL129C	0.0	0.0	0.0	0.0	0.0	-38.258	0.0	0.0	-61.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL135C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.437
YKL137W	-23.883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL138C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL142W	0.0	0.0	0.0	-42.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.553
YKL143W	0.0	0.0	0.0	0.0	0.0	-48.638	-44.632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL148C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.736	0.0	0.0	0.0	0.0	0.0
YKL149C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.798
YKL150W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.83	0.0	0.0	-60.175	0.0	0.0	0.0	0.0	0.0
YKL157W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL159C	0.0	0.0	0.0	0.0	0.0	-68.311	0.0	-38.564	0.0	-83.625	0.0	0.0	0.0	0.0	0.0	0.0
YKL161C	0.0	0.0	0.0	0.0	0.0	-56.983	0.0	-40.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL162C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.144	0.0	0.0	0.0	0.0	0.0
YKL167C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.601
YKL168C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-71.71	0.0	0.0	0.0	0.0	0.0
YKL178C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.09	0.0	0.0	0.0	0.0
YKL183W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.559	0.0	0.0	0.0	-40.47
YKL198C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL201C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL206C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.707	0.0	0.0	0.0	0.0
YKL207W	0.0	0.0	0.0	0.0	0.0	-46.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL208W	0.0	0.0	0.0	0.0	0.0	-40.217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL211C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.552	0.0	0.0	0.0	0.0
YKL217W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.206	0.0	0.0	0.0	0.0	0.0	0.0
YKL221W	0.0	0.0	0.0	0.0	0.0	-34.809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR003W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.278	0.0	0.0	0.0	0.0
YKR005C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.074	0.0	0.0	0.0	0.0
YKR011C	-25.932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR012C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-111.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR021W	0.0	0.0	0.0	0.0	0.0	-33.874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR024C	-26.785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.456	0.0	0.0	0.0	0.0
YKR030W	0.0	0.0	-37.709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR031C	0.0	0.0	-46.074	0.0	0.0	0.0	0.0	0.0	0.0	-49.947	0.0	0.0	0.0	0.0	0.0	-40.809
YKR032W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.343	0.0	0.0	0.0	0.0	-70.496
YKR033C	0.0	0.0	0.0	0.0	0.0	-33.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.253
YKR035W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.733	0.0	0.0	0.0	0.0	0.0
YKR039W	0.0	-29.627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR042W	0.0	-28.423	0.0	0.0	-37.91	0.0	0.0	0.0	0.0	0.0	0.0	-39.535	0.0	0.0	0.0	0.0
YKR044W	0.0	0.0	-70.332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR047W	0.0	0.0	0.0	0.0	-32.303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.335
